"PORT","SP","DATE","SAMPLEID","PAGE","LINE","SEX","LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","OTOLITH_WEIGHT","YEAR","MONTH","DAY","SUBLOC","SPECIES","ASSEMB","CAS","COMMENTS"
"Valdez",142,2025-06-22,"5 062225 2 36",8,11,"F","46","1.8",,,,,"Private","P2","465931",,2025,6,22,,"Black","Pelagic","0",
"Valdez",142,2025-06-22,"5 062225 2 37",8,12,"M","39","1.2",,,,,"Private","P2","465931",,2025,6,22,,"Black","Pelagic","0",
"Valdez",142,2025-06-22,"5 062225 2 38",8,13,"M","52","2.6",,,,,"Private","P2","465931",,2025,6,22,,"Black","Pelagic","0",
"Valdez",142,2025-06-22,"5 062225 2 39",8,14,"F","40","1.4",,,,,"Private","P2","465931",,2025,6,22,,"Black","Pelagic","0",
"Valdez",142,2025-06-22,"5 062225 2 40",8,15,"F","47","2",,,,,"Private","P2","465931",,2025,6,22,,"Black","Pelagic","0",
"Valdez",142,2025-06-22,"5 062225 2 41",8,16,"F","51","2.1",,,,,"Private","P2","465931",,2025,6,22,,"Black","Pelagic","0",
"Valdez",142,2025-06-22,"5 062225 2 42",8,17,"M","45","1.9",,,,,"Private","P2","465931",,2025,6,22,,"Black","Pelagic","0",
"Valdez",142,2025-06-22,"5 062225 2 43",8,18,"F","47","1.9",,,,,"Private","P2","465931",,2025,6,22,,"Black","Pelagic","0",
"Valdez",142,2025-06-22,"5 062225 2 44",8,19,"F","47","1.8",,,,,"Private","P2","465931",,2025,6,22,,"Black","Pelagic","0",
"Valdez",142,2025-06-22,"5 062225 2 45",8,20,"F","47","1.9",,,,,"Private","P2","465931",,2025,6,22,,"Black","Pelagic","0",
"Valdez",142,2025-06-22,"5 062225 2 46",8,21,"F","49","2.2999999999999998",,,,,"Private","P2","465931",,2025,6,22,,"Black","Pelagic","0",
"Valdez",142,2025-06-22,"5 062225 2 47",8,22,"M","46","2",,,,,"Private","P2","465931",,2025,6,22,,"Black","Pelagic","0",
"Valdez",142,2025-06-22,"5 062225 2 48",8,23,"M","43","1.5",,,,,"Private","P2","465931",,2025,6,22,,"Black","Pelagic","0",
"Valdez",142,2025-06-22,"5 062225 2 49",8,24,"F","47","2",,,,,"Private","P2","465931",,2025,6,22,,"Black","Pelagic","0",
"Valdez",142,2025-06-22,"5 062225 2 50",8,25,"F","47","2.2000000000000002",,,,,"Private","P2","465931",,2025,6,22,,"Black","Pelagic","0",
"Valdez",142,2025-06-22,"5 062225 2 51",8,26,"F","46","1.4",,,,,"Private","P2","465931",,2025,6,22,,"Black","Pelagic","0",
"Valdez",142,2025-06-22,"5 062225 2 52",8,27,"F","51","2.5",,,,,"Private","P2","465931",,2025,6,22,,"Black","Pelagic","0",
"Valdez",142,2025-06-22,"5 062225 2 53",8,28,"F","49","2",,,,,"Private","P2","465931",,2025,6,22,,"Black","Pelagic","0","no oto"
"Valdez",142,2025-06-22,"5 062225 2 54",8,29,"F","48","2.1",,,,,"Private","P2","465931",,2025,6,22,,"Black","Pelagic","0",
"Valdez",142,2025-06-22,"5 062225 2 55",8,30,"F","48","2.1",,,,,"Private","P2","465931",,2025,6,22,,"Black","Pelagic","0",
"Valdez",142,2025-06-22,"5 062225 2 56",8,31,"F","49","2.2999999999999998",,,,,"Private","P2","465931",,2025,6,22,,"Black","Pelagic","0",
"Valdez",142,2025-06-22,"5 062225 2 57",8,32,"M","46","1.9",,,,,"Private","P2","465931",,2025,6,22,,"Black","Pelagic","0",
"Valdez",142,2025-06-22,"5 062225 2 58",8,33,"F","51",,,,,,"Private","P2","465931",,2025,6,22,,"Black","Pelagic","0",
"Valdez",142,2025-06-24,"5 062425 1 2",9,1,"M","45",,,,,,"Charter","KAI MOANA","466033",,2025,6,24,,"Black","Pelagic","0",
"Valdez",142,2025-06-24,"5 062425 1 3",9,2,"M","45",,,,,,"Charter","KAI MOANA","466033",,2025,6,24,,"Black","Pelagic","0",
"Valdez",142,2025-06-24,"5 062425 1 4",9,3,"F","47",,,,,,"Charter","KAI MOANA","466033",,2025,6,24,,"Black","Pelagic","0",
"Valdez",142,2025-06-24,"5 062425 2 1",9,4,"F","47","1.9",,,,,"Charter","DEVIL DOG","466033",,2025,6,24,,"Black","Pelagic","0",
"Valdez",142,2025-06-24,"5 062425 2 2",9,5,"F","48","1.9",,,,,"Charter","DEVIL DOG","466033",,2025,6,24,,"Black","Pelagic","0",
"Valdez",142,2025-06-24,"5 062425 2 3",9,6,"F","45","1.6",,,,,"Charter","DEVIL DOG","466033",,2025,6,24,,"Black","Pelagic","0",
"Valdez",142,2025-06-24,"5 062425 3 12",9,7,"F","50","2",,,,,"Private","P1","466032",,2025,6,24,,"Black","Pelagic","0",
"Valdez",142,2025-06-24,"5 062425 3 13",9,8,"M","43","1.4",,,,,"Private","P1","466032",,2025,6,24,,"Black","Pelagic","0",
"Valdez",142,2025-06-24,"5 062425 3 14",9,9,"M","41","1.5",,,,,"Private","P1","466032",,2025,6,24,,"Black","Pelagic","0",
"Valdez",142,2025-06-24,"5 062425 3 15",9,10,"F","44","1.6",,,,,"Private","P1","466032",,2025,6,24,,"Black","Pelagic","0",
"Valdez",142,2025-06-24,"5 062425 3 16",9,11,"M","42","1.6",,,,,"Private","P1","466032",,2025,6,24,,"Black","Pelagic","0",
"Valdez",142,2025-06-24,"5 062425 3 17",9,12,"M","45","1.6",,,,,"Private","P1","466032",,2025,6,24,,"Black","Pelagic","0",
"Valdez",142,2025-06-24,"5 062425 3 18",9,13,"F","48","2",,,,,"Private","P1","466032",,2025,6,24,,"Black","Pelagic","0",
"Valdez",142,2025-06-24,"5 062425 3 19",9,14,"F","51","2.6",,,,,"Private","P1","466032",,2025,6,24,,"Black","Pelagic","0",
"Valdez",142,2025-06-25,"5 062525 1 3",10,1,"M","46","1.8",,,,,"Private","P1","466004",,2025,6,25,,"Black","Pelagic","0",
"Valdez",142,2025-06-25,"5 062525 1 4",10,2,"F","50",,,,,,"Private","P1","466004",,2025,6,25,,"Black","Pelagic","0",
"Valdez",142,2025-06-25,"5 062525 1 5",10,3,"M","47",,,,,,"Private","P1","466004",,2025,6,25,,"Black","Pelagic","0",
"Valdez",142,2025-06-25,"5 062525 3 16",10,4,"F","46","1.9",,,,,"Private","P3","466032",,2025,6,25,,"Black","Pelagic","0",
"Valdez",142,2025-06-25,"5 062525 3 17",10,5,"F","48","2.2999999999999998",,,,,"Private","P3","466032",,2025,6,25,,"Black","Pelagic","0",
"Valdez",142,2025-06-26,"5 062625 2 2",11,1,"M","35",,,,,,"Charter","DEVIL DOG","466032",,2025,6,26,,"Black","Pelagic","0",
"Valdez",142,2025-06-26,"5 062625 2 3",11,2,"F","47",,,,,,"Charter","DEVIL DOG","466032",,2025,6,26,,"Black","Pelagic","0",
"Valdez",142,2025-06-26,"5 062625 2 4",11,3,"M","42",,,,,,"Charter","DEVIL DOG","466032",,2025,6,26,,"Black","Pelagic","0",
"Valdez",142,2025-06-26,"5 062625 2 5",11,4,"M","44",,,,,,"Charter","DEVIL DOG","466032",,2025,6,26,,"Black","Pelagic","0",
"Valdez",142,2025-07-10,"5 071025 1 9",12,1,"F","49","2.1",,,,,"Charter","DEVIL DOG","466033",,2025,7,10,,"Black","Pelagic","0",
"Valdez",142,2025-07-12,"5 071225 1 10",13,1,"F","45",,,,,,"Charter","PATRIOT","475932",,2025,7,12,,"Black","Pelagic","0",
"Valdez",142,2025-07-12,"5 071225 1 11",13,2,"M","46",,,,,,"Charter","PATRIOT","475932",,2025,7,12,,"Black","Pelagic","0",
"Valdez",142,2025-07-12,"5 071225 1 12",13,3,"M","47",,,,,,"Charter","PATRIOT","475932",,2025,7,12,,"Black","Pelagic","0",
"Valdez",142,2025-07-12,"5 071225 1 13",13,4,"F","49",,,,,,"Charter","PATRIOT","475932",,2025,7,12,,"Black","Pelagic","0",
"Valdez",142,2025-07-12,"5 071225 1 14",13,5,"F","47",,,,,,"Charter","PATRIOT","475932",,2025,7,12,,"Black","Pelagic","0",
"Valdez",142,2025-07-12,"5 071225 1 15",13,6,"M","54",,,,,,"Charter","PATRIOT","475932",,2025,7,12,,"Black","Pelagic","0",
"Valdez",142,2025-07-12,"5 071225 1 16",13,7,"M","45",,,,,,"Charter","PATRIOT","475932",,2025,7,12,,"Black","Pelagic","0",
"Valdez",142,2025-07-12,"5 071225 1 17",13,8,"M","43",,,,,,"Charter","PATRIOT","475932",,2025,7,12,,"Black","Pelagic","0",
"Valdez",142,2025-07-12,"5 071225 1 18",13,9,"F","40",,,,,,"Charter","PATRIOT","475932",,2025,7,12,,"Black","Pelagic","0",
"Valdez",142,2025-07-12,"5 071225 1 19",13,10,"F","46",,,,,,"Charter","PATRIOT","475932",,2025,7,12,,"Black","Pelagic","0",
"Valdez",142,2025-07-12,"5 071225 1 20",13,11,"F","45",,,,,,"Charter","PATRIOT","475932",,2025,7,12,,"Black","Pelagic","0",
"Valdez",142,2025-07-13,"5 071325 1 1",14,1,"M","50",,,,,,"Charter","HOFSHORE","466004",,2025,7,13,,"Black","Pelagic","0",
"Valdez",142,2025-07-13,"5 071325 1 2",14,2,"F","43",,,,,,"Charter","HOFSHORE","466004",,2025,7,13,,"Black","Pelagic","0",
"Valdez",142,2025-07-13,"5 071325 1 3",14,3,"M","46",,,,,,"Charter","HOFSHORE","466004",,2025,7,13,,"Black","Pelagic","0",
"Valdez",142,2025-07-13,"5 071325 1 4",14,4,"M","52",,,,,,"Charter","HOFSHORE","466004",,2025,7,13,,"Black","Pelagic","0",
"Valdez",142,2025-07-13,"5 071325 1 5",14,5,"M","51",,,,,,"Charter","HOFSHORE","466004",,2025,7,13,,"Black","Pelagic","0",
"Valdez",142,2025-07-13,"5 071325 1 6",14,6,"M","47",,,,,,"Charter","HOFSHORE","466004",,2025,7,13,,"Black","Pelagic","0",
"Valdez",142,2025-07-13,"5 071325 1 7",14,7,"F","53",,,,,,"Charter","HOFSHORE","466004",,2025,7,13,,"Black","Pelagic","0",
"Valdez",142,2025-07-13,"5 071325 1 8",14,8,"M","51",,,,,,"Charter","HOFSHORE","466004",,2025,7,13,,"Black","Pelagic","0",
"Valdez",142,2025-07-13,"5 071325 1 9",14,9,"M","47",,,,,,"Charter","HOFSHORE","466004",,2025,7,13,,"Black","Pelagic","0",
"Valdez",142,2025-07-13,"5 071325 1 10",14,10,"F","52",,,,,,"Charter","HOFSHORE","466004",,2025,7,13,,"Black","Pelagic","0",
"Valdez",142,2025-07-13,"5 071325 1 11",14,11,"M","54",,,,,,"Charter","HOFSHORE","466004",,2025,7,13,,"Black","Pelagic","0",
"Valdez",142,2025-07-13,"5 071325 1 12",14,12,"M","47",,,,,,"Charter","HOFSHORE","466004",,2025,7,13,,"Black","Pelagic","0",
"Valdez",142,2025-07-13,"5 071325 1 13",14,13,"M","51",,,,,,"Charter","HOFSHORE","466004",,2025,7,13,,"Black","Pelagic","0",
"Valdez",142,2025-07-13,"5 071325 1 14",14,14,"M","47",,,,,,"Charter","HOFSHORE","466004",,2025,7,13,,"Black","Pelagic","0",
"Valdez",142,2025-07-13,"5 071325 1 15",14,15,"M","44",,,,,,"Charter","HOFSHORE","466004",,2025,7,13,,"Black","Pelagic","0",
"Valdez",142,2025-07-13,"5 071325 1 16",14,16,"M","48",,,,,,"Charter","HOFSHORE","466004",,2025,7,13,,"Black","Pelagic","0",
"Valdez",142,2025-07-13,"5 071325 1 17",14,17,"M","54",,,,,,"Charter","HOFSHORE","466004",,2025,7,13,,"Black","Pelagic","0",
"Valdez",142,2025-07-16,"5 071625 2 1",15,1,"M","52",,,,,,"Charter","PATRIOT","475932",,2025,7,16,,"Black","Pelagic","0",
"Valdez",142,2025-07-16,"5 071625 2 2",15,2,"F","51",,,,,,"Charter","PATRIOT","475932",,2025,7,16,,"Black","Pelagic","0",
"Valdez",142,2025-07-16,"5 071625 2 3",15,3,"M","52",,,,,,"Charter","PATRIOT","475932",,2025,7,16,,"Black","Pelagic","0",
"Valdez",142,2025-07-16,"5 071625 2 4",15,4,"F","52",,,,,,"Charter","PATRIOT","475932",,2025,7,16,,"Black","Pelagic","0",
"Valdez",142,2025-07-16,"5 071625 2 5",15,5,"M","45",,,,,,"Charter","PATRIOT","475932",,2025,7,16,,"Black","Pelagic","0",
"Valdez",142,2025-07-16,"5 071625 2 6",15,6,"F","47",,,,,,"Charter","PATRIOT","475932",,2025,7,16,,"Black","Pelagic","0",
"Valdez",142,2025-07-16,"5 071625 2 7",15,7,"M","50",,,,,,"Charter","PATRIOT","475932",,2025,7,16,,"Black","Pelagic","0",
"Valdez",142,2025-07-16,"5 071625 2 10",15,8,"F","47",,,,,,"Charter","PATRIOT","475932",,2025,7,16,,"Black","Pelagic","0",
"Valdez",142,2025-07-16,"5 071625 2 11",15,9,"M","48",,,,,,"Charter","PATRIOT","475932",,2025,7,16,,"Black","Pelagic","0",
"Valdez",142,2025-07-16,"5 071625 2 12",15,10,"F","47",,,,,,"Charter","PATRIOT","475932",,2025,7,16,,"Black","Pelagic","0",
"Valdez",142,2025-07-16,"5 071625 2 13",15,11,"M","51",,,,,,"Charter","PATRIOT","475932",,2025,7,16,,"Black","Pelagic","0",
"Valdez",142,2025-07-16,"5 071625 2 14",15,12,"M","53",,,,,,"Charter","PATRIOT","475932",,2025,7,16,,"Black","Pelagic","0",
"Valdez",142,2025-07-16,"5 071625 2 15",15,13,"F","47","1.9",,,,,"Charter","PATRIOT","475932",,2025,7,16,,"Black","Pelagic","0",
"Valdez",142,2025-07-16,"5 071625 2 16",15,14,"F","47","1.9",,,,,"Charter","PATRIOT","475932",,2025,7,16,,"Black","Pelagic","0",
"Valdez",142,2025-07-16,"5 071625 2 18",15,15,"M","51",,,,,,"Charter","PATRIOT","475932",,2025,7,16,,"Black","Pelagic","0",
"Valdez",142,2025-07-16,"5 071625 2 19",15,16,"F","49",,,,,,"Charter","PATRIOT","475932",,2025,7,16,,"Black","Pelagic","0",
"Valdez",142,2025-07-16,"5 071625 2 20",15,17,"F","53",,,,,,"Charter","PATRIOT","475932",,2025,7,16,,"Black","Pelagic","0",
"Valdez",142,2025-07-16,"5 071625 2 21",15,18,"F","47","1.9",,,,,"Charter","PATRIOT","475932",,2025,7,16,,"Black","Pelagic","0",
"Valdez",142,2025-07-22,"5 072225 1 2",16,1,"M","47","2.6",,,,,"Private","P1","466003",,2025,7,22,,"Black","Pelagic","0",
"Valdez",142,2025-07-22,"5 072225 1 3",16,2,"F","48","2.2000000000000002",,,,,"Private","P1","466003",,2025,7,22,,"Black","Pelagic","0","chipped oto"
"Valdez",142,2025-07-22,"5 072225 1 4",16,3,"F","48","2",,,,,"Private","P1","466003",,2025,7,22,,"Black","Pelagic","0",
"Valdez",142,2025-07-22,"5 072225 1 5",16,4,"F","50","2.5",,,,,"Private","P1","466003",,2025,7,22,,"Black","Pelagic","0",
"Valdez",142,2025-07-22,"5 072225 1 6",16,5,"M","57","3.3",,,,,"Private","P1","466003",,2025,7,22,,"Black","Pelagic","0",
"Valdez",142,2025-07-22,"5 072225 1 7",16,6,"F","46","1.8",,,,,"Private","P1","466003",,2025,7,22,,"Black","Pelagic","0",
"Valdez",142,2025-07-22,"5 072225 1 8",16,7,"F","48","2.2999999999999998",,,,,"Private","P1","466003",,2025,7,22,,"Black","Pelagic","0",
"Valdez",142,2025-07-22,"5 072225 1 9",16,8,"F","46","1.7",,,,,"Private","P1","466003",,2025,7,22,,"Black","Pelagic","0",
"Valdez",142,2025-07-22,"5 072225 1 10",16,9,"F","50","2.4",,,,,"Private","P1","466003",,2025,7,22,,"Black","Pelagic","0",
"Valdez",142,2025-07-22,"5 072225 1 11",16,10,"F","50","2.5",,,,,"Private","P1","466003",,2025,7,22,,"Black","Pelagic","0",
"Valdez",142,2025-07-22,"5 072225 1 12",16,11,"F","46","1.8",,,,,"Private","P1","466003",,2025,7,22,,"Black","Pelagic","0",
"Valdez",142,2025-07-22,"5 072225 1 13",16,12,"M","44","1.7",,,,,"Private","P1","466003",,2025,7,22,,"Black","Pelagic","0",
"Valdez",142,2025-07-22,"5 072225 1 14",16,13,"M","48","2",,,,,"Private","P1","466003",,2025,7,22,,"Black","Pelagic","0",
"Valdez",142,2025-08-02,"5 080225 2 7",17,1,"F","48","2.2000000000000002",,,,,"Private","P2","466033",,2025,8,2,,"Black","Pelagic","0",
"Valdez",142,2025-08-02,"5 080225 2 8",17,2,"M","44","1.6",,,,,"Private","P2","466033",,2025,8,2,,"Black","Pelagic","0",
"Valdez",142,2025-08-02,"5 080225 3 1",17,3,"F","46","2",,,,,"Private","P3","466033",,2025,8,2,,"Black","Pelagic","0",
"Valdez",142,2025-08-02,"5 080225 3 2",17,4,"F","50","2.2000000000000002",,,,,"Private","P3","466033",,2025,8,2,,"Black","Pelagic","0",
"Valdez",142,2025-08-08,"5 080825 2 5",18,1,"F","44","1.8",,,,,"Charter","PATRIOT","466033",,2025,8,8,,"Black","Pelagic","0",
"Valdez",142,2025-08-11,"5 081125 1 1",19,1,"M","45","1.8",,,,,"Charter","PATRIOT","476002",,2025,8,11,,"Black","Pelagic","0",
"Valdez",142,2025-08-11,"5 081125 1 2",19,2,"M","45","1.7",,,,,"Charter","PATRIOT","476002",,2025,8,11,,"Black","Pelagic","0",
"Valdez",145,2025-07-10,"5 071025 2 1",1,1,"M","36","0.7",,,,,"Charter","ARCTIC WARRIOR","466033",,2025,7,10,,"Yelleye","Demersal","0",
"Valdez",145,2025-07-10,"5 071025 2 2",1,2,"F","41","1.3",,,,,"Charter","ARCTIC WARRIOR","466033",,2025,7,10,,"Yelleye","Demersal","0",
"Valdez",145,2025-07-10,"5 071025 2 3",1,3,"M","41","1.3",,,,,"Charter","ARCTIC WARRIOR","466033",,2025,7,10,,"Yelleye","Demersal","0",
"Valdez",145,2025-07-10,"5 071025 2 4",1,4,"M","33","0.7",,,,,"Charter","ARCTIC WARRIOR","466033",,2025,7,10,,"Yelleye","Demersal","0",
"Valdez",145,2025-07-10,"5 071025 2 5",1,5,"M","37","0.9",,,,,"Charter","ARCTIC WARRIOR","466033",,2025,7,10,,"Yelleye","Demersal","0",
"Valdez",145,2025-07-10,"5 071025 4 1",1,6,"F","53","2.7",,,,,"Private","P1","466033",,2025,7,10,,"Yelleye","Demersal","0",
"Valdez",145,2025-07-10,"5 071025 4 2",1,7,"F","51","2.4",,,,,"Private","P1","466033",,2025,7,10,,"Yelleye","Demersal","0",
"Valdez",145,2025-07-10,"5 071025 4 3",1,8,"F","61","4",,,,,"Private","P1","466033",,2025,7,10,,"Yelleye","Demersal","0",
"Valdez",145,2025-07-10,"5 071025 5 3",1,9,"M","63","4.5",,,,,"Charter","HOFSHORE","476035",,2025,7,10,,"Yelleye","Demersal","0",
"Valdez",145,2025-07-10,"5 071025 5 4",1,10,"M","51","2.5",,,,,"Charter","HOFSHORE","476035",,2025,7,10,,"Yelleye","Demersal","0",
"Valdez",145,2025-07-10,"5 071025 5 5",1,11,"F","51","2.4",,,,,"Charter","HOFSHORE","476035",,2025,7,10,,"Yelleye","Demersal","0",
"Valdez",145,2025-07-12,"5 071225 1 23",2,1,"F","45",,,,,,"Charter","PATRIOT","475932",,2025,7,12,,"Yelleye","Demersal","0",
"Valdez",145,2025-07-12,"5 071225 1 24",2,2,"F","55",,,,,,"Charter","PATRIOT","475932",,2025,7,12,,"Yelleye","Demersal","0",
"Valdez",145,2025-07-16,"5 071625 1 1",3,1,"F","53",,,,,,"Private","P1","466033",,2025,7,16,,"Yelleye","Demersal","0",
"Valdez",145,2025-07-20,"5 072025 1 1",4,1,"M","43","1.5",,,,,"Private","P1","476034",,2025,7,20,,"Yelleye","Demersal","0",
"Valdez",145,2025-07-20,"5 072025 1 2",4,2,"F","57","3.5",,,,,"Private","P1","476034",,2025,7,20,,"Yelleye","Demersal","0",
"Valdez",145,2025-07-20,"5 072025 1 3",4,3,"F","47","1.9",,,,,"Private","P1","476034",,2025,7,20,,"Yelleye","Demersal","0",
"Valdez",145,2025-07-20,"5 072025 1 4",4,4,"M","41","1.3",,,,,"Private","P1","476034",,2025,7,20,,"Yelleye","Demersal","0",
"Valdez",145,2025-07-23,"5 072325 2 1",5,1,"F","38",,,,,,"Private","P2","466100",,2025,7,23,,"Yelleye","Demersal","0",
"Valdez",145,2025-07-30,"5 073025 3 1",6,1,"M","65",,,,,,"Private","P1","476035",,2025,7,30,,"Yelleye","Demersal","0",
"Valdez",145,2025-07-30,"5 073025 3 2",6,2,"M","62",,,,,,"Private","P1","476035",,2025,7,30,,"Yelleye","Demersal","0",
"Valdez",145,2025-07-30,"5 073025 3 3",6,3,"F","56",,,,,,"Private","P1","476035",,2025,7,30,,"Yelleye","Demersal","0",
"Valdez",145,2025-07-30,"5 073025 3 4",6,4,"F","60",,,,,,"Private","P1","476035",,2025,7,30,,"Yelleye","Demersal","0",
"Valdez",145,2025-08-02,"5 080225 2 1",7,1,"F","45","1.6",,,,,"Private","P2","466033",,2025,8,2,,"Yelleye","Demersal","0",
"Valdez",145,2025-08-02,"5 080225 3 3",7,2,"F","38","0.9",,,,,"Private","P3","466033",,2025,8,2,,"Yelleye","Demersal","0",
"Valdez",145,2025-08-02,"5 080225 3 4",7,3,"M","61","4.5999999999999996",,,,,"Private","P3","466033",,2025,8,2,,"Yelleye","Demersal","0",
"Valdez",145,2025-08-03,"5 080325 3 1",8,1,"M","48",,,,,,"Private","P3","466033",,2025,8,3,,"Yelleye","Demersal","0",
"Valdez",145,2025-08-03,"5 080325 3 2",8,2,"F","56",,,,,,"Private","P3","466033",,2025,8,3,,"Yelleye","Demersal","0",
"Valdez",145,2025-08-05,"5 080525 1 1",9,1,"F","46","1.8",,,,,"Private","P1","466033",,2025,8,5,,"Yelleye","Demersal","0",
"Valdez",145,2025-08-05,"5 080525 1 2",9,2,"M","40",,,,,,"Private","P1","466033",,2025,8,5,,"Yelleye","Demersal","0",
"Valdez",145,2025-08-07,"5 080725 1 3",10,1,"F","39","1",,,,,"Charter","ARCTIC WARRIOR","466033",,2025,8,7,,"Yelleye","Demersal","0",
"Valdez",145,2025-08-08,"5 080825 2 4",11,1,"F","35","0.9",,,,,"Charter","PATRIOT","466033",,2025,8,8,,"Yelleye","Demersal","0",
"Valdez",145,2025-08-08,"5 080825 3 2",11,2,"F","47","2.2999999999999998",,,,,"Private","P1","466033",,2025,8,8,,"Yelleye","Demersal","0",
"Valdez",145,2025-08-08,"5 080825 3 3",11,3,"F","43","1.7",,,,,"Private","P1","466033",,2025,8,8,,"Yelleye","Demersal","0",
"Valdez",145,2025-08-08,"5 080825 4 1",11,4,"","54","3.3",,,,,"Charter","BOLD EAGLE","466033",,2025,8,8,,"Yelleye","Demersal","0",
"Valdez",145,2025-08-08,"5 080825 4 2",11,5,"M","59","4",,,,,"Charter","BOLD EAGLE","466033",,2025,8,8,,"Yelleye","Demersal","0",
"Valdez",145,2025-08-08,"5 080825 4 3",11,6,"M","61","4.2",,,,,"Charter","BOLD EAGLE","466033",,2025,8,8,,"Yelleye","Demersal","0",
"Valdez",145,2025-08-08,"5 080825 4 4",11,7,"F","53","3",,,,,"Charter","BOLD EAGLE","466033",,2025,8,8,,"Yelleye","Demersal","0",
"Valdez",145,2025-08-08,"5 080825 4 5",11,8,"F","56","3.2",,,,,"Charter","BOLD EAGLE","466033",,2025,8,8,,"Yelleye","Demersal","0",
"Valdez",145,2025-08-08,"5 080825 4 6",11,9,"M","61","4.8",,,,,"Charter","BOLD EAGLE","466033",,2025,8,8,,"Yelleye","Demersal","0",
"Valdez",145,2025-08-11,"5 081125 3 1",12,1,"F","57","3.2",,,,,"Private","P1","466033",,2025,8,11,,"Yelleye","Demersal","0",
"Valdez",145,2025-08-11,"5 081125 3 2",12,2,"F","54",,,,,,"Private","P1","466033",,2025,8,11,,"Yelleye","Demersal","0",
"Valdez",145,2025-08-11,"5 081125 3 3",12,3,"M","56","2.5",,,,,"Private","P1","466033",,2025,8,11,,"Yelleye","Demersal","0",
"Valdez",145,2025-08-19,"5 081925 1 4",13,1,"F","52","2.6",,,,,"Private","P1","466033",,2025,8,19,,"Yelleye","Demersal","0","no oto"
"Valdez",172,2025-06-06,"5 060625 2 16",1,1,"F","41","1.3",,,,,"Charter","DEVIL DOG","466004",,2025,6,6,,"Dusky","Pelagic","0",
"Valdez",172,2025-06-08,"5 060825 1 21",2,1,"M","47","2.4",,,,,"Charter","HOOKED UP","466032",,2025,6,8,,"Dusky","Pelagic","0",
"Valdez",172,2025-06-08,"5 060825 1 22",2,2,"M","43","1.4",,,,,"Charter","HOOKED UP","466032",,2025,6,8,,"Dusky","Pelagic","0",
"Valdez",172,2025-06-08,"5 060825 2 13",2,3,"M","42","1.3",,,,,"Charter","NUNTAK","466032",,2025,6,8,,"Dusky","Pelagic","0",
"Valdez",172,2025-06-15,"5 061525 1 16",3,1,"M","43","1.4",,,,,"Private","P1","475932",,2025,6,15,,"Dusky","Pelagic","0","no oto"
"Valdez",172,2025-07-23,"5 072325 4 1",4,1,"F","31","0.5",,,,,"Private","P4","466033",,2025,7,23,,"Dusky","Pelagic","0",
"Valdez",172,2025-07-23,"5 072325 4 2",4,2,"F","31","0.5",,,,,"Private","P4","466033",,2025,7,23,,"Dusky","Pelagic","0",
"Valdez",172,2025-07-23,"5 072325 4 3",4,3,"F","33","0.6",,,,,"Private","P4","466033",,2025,7,23,,"Dusky","Pelagic","0",
"Valdez",172,2025-08-05,"5 080525 2 3",5,1,"F","31","0.6",,,,,"Private","P2","466032",,2025,8,5,,"Dusky","Pelagic","0",
"Valdez",173,2025-06-06,"5 060625 1 8",1,1,"M","37","0.9",,,,,"Private","P1","466004",,2025,6,6,,"Dark","Pelagic","0",
"Valdez",173,2025-06-06,"5 060625 2 17",1,2,"F","34","0.7",,,,,"Charter","DEVIL DOG","466004",,2025,6,6,,"Dark","Pelagic","0",
"Valdez",173,2025-06-15,"5 061525 1 12",2,1,"F","32","0.8",,,,,"Private","P1","475932",,2025,6,15,,"Dark","Pelagic","0",
"Valdez",173,2025-06-20,"5 062025 2 6",3,1,"M","31",,,,,,"Charter","HOOKED UP","476035",,2025,6,20,,"Dark","Pelagic","0",
"Valdez",173,2025-06-22,"5 062225 2 27",4,1,"F","39","1.1000000000000001",,,,,"Private","P2","465931",,2025,6,22,,"Dark","Pelagic","0",
"Valdez",173,2025-06-22,"5 062225 2 33",4,2,"M","41","1.4",,,,,"Private","P2","465931",,2025,6,22,,"Dark","Pelagic","0",
"Valdez",173,2025-06-24,"5 062425 1 6",5,1,"M","38",,,,,,"Charter","KAI MOANA","466033",,2025,6,24,,"Dark","Pelagic","0",
"Valdez",173,2025-06-24,"5 062425 1 7",5,2,"F","41",,,,,,"Charter","KAI MOANA","466033",,2025,6,24,,"Dark","Pelagic","0",
"Valdez",173,2025-07-23,"5 072325 1 5",6,1,"F","33","0.7",,,,,"Private","P1","476035",,2025,7,23,,"Dark","Pelagic","0",
"Valdez",173,2025-08-02,"5 080225 2 6",7,1,"M","31","0.7",,,,,"Private","P2","466033",,2025,8,2,,"Dark","Pelagic","0",
"Valdez",173,2025-08-08,"5 080825 2 3",8,1,"F","39","1.4",,,,,"Charter","PATRIOT","466033",,2025,8,8,,"Dark","Pelagic","0",
"Valdez",173,2025-08-11,"5 081125 1 3",9,1,"F","37","1",,,,,"Charter","PATRIOT","476002",,2025,8,11,,"Dark","Pelagic","0",
"Valdez",173,2025-08-19,"5 081925 1 2",10,1,"F","39","1.3",,,,,"Private","P1","466033",,2025,8,19,,"Dark","Pelagic","0",
"Valdez",147,2025-06-05,"5 060525 2 11",1,1,"M","32","0.7",,,,,"Charter","HOOKED UP","475932",,2025,6,5,,"Quill","Demersal","0",
