"PORT","SP","DATE","PAGE","LINE","SEX","LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","GENETICS_CARD_NUM","GENETICS_SLOT_NUM","GONAD_SAMPLE","SAMPLEID","YEAR","MONTH","DAY","SUBLOC","SPECIES","ASSEMB"
"Valdez",142,2021-07-24,16,31,"F",37,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,7,24,NA,"Black","Pelagic"
"Valdez",142,2021-07-24,16,32,"F",35,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,7,24,NA,"Black","Pelagic"
"Valdez",142,2021-07-24,16,33,"F",36,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,7,24,NA,"Black","Pelagic"
"Valdez",142,2021-07-24,16,34,"M",44,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,7,24,NA,"Black","Pelagic"
"Valdez",142,2021-07-24,16,35,"M",45,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,7,24,NA,"Black","Pelagic"
"Valdez",142,2021-07-24,16,36,"M",34,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,7,24,NA,"Black","Pelagic"
"Valdez",142,2021-07-24,16,37,"M",42,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,7,24,NA,"Black","Pelagic"
"Valdez",142,2021-07-24,16,38,"M",44,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,7,24,NA,"Black","Pelagic"
"Valdez",142,2021-07-24,16,39,"M",42,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,7,24,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,1,"F",46,NA,NA,NA,NA,"","Charter","LENA CLAIRE",475932,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,2,"F",48,NA,NA,NA,NA,"","Charter","LENA CLAIRE",475932,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,3,"F",41,NA,NA,NA,NA,"","Charter","LENA CLAIRE",475932,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,4,"F",40,NA,NA,NA,NA,"","Charter","LENA CLAIRE",475932,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,5,"F",45,NA,NA,NA,NA,"","Charter","LENA CLAIRE",475932,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,6,"F",43,NA,NA,NA,NA,"","Charter","LENA CLAIRE",475932,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,7,"F",45,NA,NA,NA,NA,"","Charter","LENA CLAIRE",475932,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,8,"F",36,NA,NA,NA,NA,"","Charter","LENA CLAIRE",475932,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,9,"F",47,NA,NA,NA,NA,"","Charter","LENA CLAIRE",475932,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,10,"F",44,NA,NA,NA,NA,"","Charter","LENA CLAIRE",475932,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,11,"F",42,NA,NA,NA,NA,"","Charter","LENA CLAIRE",475932,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,12,"F",40,NA,NA,NA,NA,"","Charter","LENA CLAIRE",475932,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,13,"F",40,NA,NA,NA,NA,"","Charter","LENA CLAIRE",475932,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,14,"F",39,NA,NA,NA,NA,"","Charter","LENA CLAIRE",475932,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,15,"M",44,NA,NA,NA,NA,"","Charter","LENA CLAIRE",475932,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,16,"M",45,NA,NA,NA,NA,"","Charter","LENA CLAIRE",475932,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,17,"M",43,NA,NA,NA,NA,"","Charter","LENA CLAIRE",475932,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,18,"M",47,NA,NA,NA,NA,"","Charter","LENA CLAIRE",475932,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,19,"M",41,2,NA,NA,NA,"","Charter","LENA CLAIRE",475932,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,20,"M",46,NA,NA,NA,NA,"","Charter","LENA CLAIRE",475932,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,21,"M",45,NA,NA,NA,NA,"","Charter","LENA CLAIRE",475932,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,22,"M",35,NA,NA,NA,NA,"","Charter","LENA CLAIRE",475932,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,23,"F",36,NA,NA,NA,NA,"","Charter","NIKAITCHUG",466002,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,24,"F",40,NA,NA,NA,NA,"","Charter","NIKAITCHUG",466002,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,25,"F",41,NA,NA,NA,NA,"","Charter","NIKAITCHUG",466002,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,26,"F",43,NA,NA,NA,NA,"","Charter","NIKAITCHUG",466002,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,27,"F",35,NA,NA,NA,NA,"","Charter","NIKAITCHUG",466002,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,28,"F",38,NA,NA,NA,NA,"","Charter","NIKAITCHUG",466002,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,29,"F",41,NA,NA,NA,NA,"","Charter","NIKAITCHUG",466002,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,30,"F",35,NA,NA,NA,NA,"","Charter","NIKAITCHUG",466002,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-25,17,31,"M",34,NA,NA,NA,NA,"","Charter","NIKAITCHUG",466002,NA,NA,NA,NA,2021,7,25,NA,"Black","Pelagic"
"Valdez",142,2021-07-29,18,1,"F",47,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Black","Pelagic"
"Valdez",142,2021-07-29,18,2,"F",44,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Black","Pelagic"
"Valdez",142,2021-07-29,18,3,"F",42,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Black","Pelagic"
"Valdez",142,2021-07-29,18,4,"F",44,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Black","Pelagic"
"Valdez",142,2021-07-29,18,5,"F",42,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Black","Pelagic"
"Valdez",142,2021-07-29,18,6,"F",48,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Black","Pelagic"
"Valdez",142,2021-07-29,18,7,"F",51,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Black","Pelagic"
"Valdez",142,2021-07-29,18,8,"F",50,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Black","Pelagic"
"Valdez",142,2021-07-29,18,9,"M",47,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Black","Pelagic"
"Valdez",142,2021-07-29,18,10,"M",46,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Black","Pelagic"
"Valdez",142,2021-07-29,18,11,"M",41,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Black","Pelagic"
"Valdez",142,2021-07-29,18,12,"M",48,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Black","Pelagic"
"Valdez",142,2021-07-29,18,13,"M",43,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Black","Pelagic"
"Valdez",142,2021-07-29,18,14,"M",47,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Black","Pelagic"
"Valdez",142,2021-07-29,18,15,"M",43,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Black","Pelagic"
"Valdez",142,2021-07-29,18,16,"M",50,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Black","Pelagic"
"Valdez",142,2021-07-29,18,17,"M",49,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Black","Pelagic"
"Valdez",142,2021-07-29,18,18,"M",42,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Black","Pelagic"
"Valdez",142,2021-07-29,18,19,"M",48,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Black","Pelagic"
"Valdez",142,2021-07-29,18,20,"M",47,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Black","Pelagic"
"Valdez",142,2021-07-29,18,21,"M",49,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Black","Pelagic"
"Valdez",142,2021-07-29,18,22,"M",48,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Black","Pelagic"
"Valdez",142,2021-07-29,18,23,"M",42,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,7,29,NA,"Black","Pelagic"
"Valdez",142,2021-07-30,19,1,"F",41,NA,NA,NA,NA,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,30,NA,"Black","Pelagic"
"Valdez",142,2021-07-30,19,2,"F",37,NA,NA,NA,NA,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,30,NA,"Black","Pelagic"
"Valdez",142,2021-07-30,19,3,"F",38,NA,NA,NA,NA,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,30,NA,"Black","Pelagic"
"Valdez",142,2021-07-30,19,4,"F",40,NA,NA,NA,NA,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,30,NA,"Black","Pelagic"
"Valdez",142,2021-07-30,19,5,"F",38,NA,NA,NA,NA,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,30,NA,"Black","Pelagic"
"Valdez",142,2021-07-30,19,6,"F",37,NA,NA,NA,NA,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,30,NA,"Black","Pelagic"
"Valdez",142,2021-07-30,19,7,"F",41,NA,NA,NA,NA,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,30,NA,"Black","Pelagic"
"Valdez",142,2021-07-30,19,8,"F",33,NA,NA,NA,NA,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,30,NA,"Black","Pelagic"
"Valdez",142,2021-07-30,19,9,"F",44,NA,NA,NA,NA,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,30,NA,"Black","Pelagic"
"Valdez",142,2021-07-30,19,10,"F",37,NA,NA,NA,NA,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,30,NA,"Black","Pelagic"
"Valdez",142,2021-07-30,19,11,"F",40,NA,NA,NA,NA,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,30,NA,"Black","Pelagic"
"Valdez",142,2021-07-30,19,12,"F",36,NA,NA,NA,NA,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,30,NA,"Black","Pelagic"
"Valdez",142,2021-07-30,19,13,"M",38,NA,NA,NA,NA,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,30,NA,"Black","Pelagic"
"Valdez",142,2021-07-30,19,14,"M",35,NA,NA,NA,NA,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,30,NA,"Black","Pelagic"
"Valdez",142,2021-07-30,19,15,"M",31,NA,NA,NA,NA,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,30,NA,"Black","Pelagic"
"Valdez",142,2021-07-30,19,16,"M",46,NA,NA,NA,NA,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,30,NA,"Black","Pelagic"
"Valdez",142,2021-07-30,19,17,"M",44,NA,NA,NA,NA,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,30,NA,"Black","Pelagic"
"Valdez",142,2021-07-30,19,18,"M",45,NA,NA,NA,NA,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,30,NA,"Black","Pelagic"
"Valdez",142,2021-07-30,19,19,"M",37,NA,NA,NA,NA,"","Charter","HOOKED UP",465932,NA,NA,NA,NA,2021,7,30,NA,"Black","Pelagic"
"Valdez",142,2021-08-01,20,1,"F",50,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Valdez",142,2021-08-01,20,2,"F",39,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Valdez",142,2021-08-01,20,3,"F",49,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Valdez",142,2021-08-01,20,4,"F",52,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Valdez",142,2021-08-01,20,5,"F",48,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Valdez",142,2021-08-01,20,6,"F",50,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Valdez",142,2021-08-01,20,7,"F",43,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Valdez",142,2021-08-01,20,8,"M",49,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Valdez",142,2021-08-01,20,9,"M",47,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Valdez",142,2021-08-01,20,10,"M",41,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Valdez",142,2021-08-01,20,11,"M",46,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Valdez",142,2021-08-01,20,12,"M",43,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Valdez",142,2021-08-01,20,13,"M",42,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Valdez",142,2021-08-01,20,14,"M",50,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Valdez",142,2021-08-01,20,15,"M",42,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Valdez",142,2021-08-01,20,16,"M",35,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Valdez",142,2021-08-01,20,17,"M",46,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Valdez",142,2021-08-01,20,18,"M",47,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Valdez",142,2021-08-01,20,19,"M",46,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Valdez",142,2021-08-01,20,20,"M",45,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Valdez",142,2021-08-01,20,21,"M",49,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Valdez",142,2021-08-01,20,22,"M",48,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Valdez",142,2021-08-01,20,23,"M",51,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Valdez",142,2021-08-01,20,24,"M",44,NA,NA,NA,NA,"","Charter","REFLECTION",485931,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,1,"F",50,NA,NA,NA,NA,"","Private","P2",466004,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,2,"F",45,NA,NA,NA,NA,"","Private","P2",466004,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,3,"F",38,NA,NA,NA,NA,"","Private","P2",466004,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,4,"F",43,NA,NA,NA,NA,"","Private","P2",466004,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,5,"F",35,NA,NA,NA,NA,"","Private","P2",466004,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,6,"F",42,NA,NA,NA,NA,"","Private","P2",466004,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,7,"F",36,NA,NA,NA,NA,"","Private","P2",466004,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,8,"F",36,NA,NA,NA,NA,"","Private","P2",466004,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,9,"F",39,NA,NA,NA,NA,"","Private","P2",466004,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,10,"M",57,NA,NA,NA,NA,"","Private","P2",466004,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,11,"M",40,NA,NA,NA,NA,"","Private","P2",466004,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,12,"M",47,NA,NA,NA,NA,"","Private","P2",466004,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,13,"M",49,NA,NA,NA,NA,"","Private","P2",466004,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,14,"M",37,NA,NA,NA,NA,"","Private","P2",466004,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,15,"M",39,NA,NA,NA,NA,"","Private","P2",466004,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,16,"F",40,NA,NA,NA,NA,"","Charter","HOOKED UP",475932,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,17,"F",50,NA,NA,NA,NA,"","Charter","HOOKED UP",475932,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,18,"F",44,NA,NA,NA,NA,"","Charter","HOOKED UP",475932,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,19,"F",34,NA,NA,NA,NA,"","Charter","HOOKED UP",475932,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,20,"F",42,NA,NA,NA,NA,"","Charter","HOOKED UP",475932,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,21,"F",50,NA,NA,NA,NA,"","Charter","HOOKED UP",475932,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,22,"F",50,NA,NA,NA,NA,"","Charter","HOOKED UP",475932,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,23,"F",44,NA,NA,NA,NA,"","Charter","HOOKED UP",475932,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,24,"F",43,NA,NA,NA,NA,"","Charter","HOOKED UP",475932,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,25,"M",40,NA,NA,NA,NA,"","Charter","HOOKED UP",475932,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,26,"M",48,NA,NA,NA,NA,"","Charter","HOOKED UP",475932,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,27,"M",47,NA,NA,NA,NA,"","Charter","HOOKED UP",475932,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,28,"M",45,NA,NA,NA,NA,"","Charter","HOOKED UP",475932,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,29,"M",47,NA,NA,NA,NA,"","Charter","HOOKED UP",475932,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,30,"M",49,NA,NA,NA,NA,"","Charter","HOOKED UP",475932,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,31,"M",47,NA,NA,NA,NA,"","Charter","HOOKED UP",475932,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,32,"M",47,NA,NA,NA,NA,"","Charter","HOOKED UP",475932,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-05,21,33,"M",47,NA,NA,NA,NA,"","Charter","HOOKED UP",475932,NA,NA,NA,NA,2021,8,5,NA,"Black","Pelagic"
"Valdez",142,2021-08-08,22,1,"F",40,NA,NA,NA,NA,"","Private","P4",466032,NA,NA,NA,NA,2021,8,8,NA,"Black","Pelagic"
"Valdez",142,2021-08-08,22,2,"F",37,NA,NA,NA,NA,"","Private","P4",466032,NA,NA,NA,NA,2021,8,8,NA,"Black","Pelagic"
"Valdez",142,2021-08-08,22,3,"F",37,NA,NA,NA,NA,"","Private","P4",466032,NA,NA,NA,NA,2021,8,8,NA,"Black","Pelagic"
"Valdez",142,2021-08-08,22,4,"F",38,NA,NA,NA,NA,"","Private","P4",466032,NA,NA,NA,NA,2021,8,8,NA,"Black","Pelagic"
"Valdez",142,2021-08-08,22,5,"F",36,NA,NA,NA,NA,"","Private","P4",466032,NA,NA,NA,NA,2021,8,8,NA,"Black","Pelagic"
"Valdez",142,2021-08-08,22,6,"F",35,NA,NA,NA,NA,"","Private","P4",466032,NA,NA,NA,NA,2021,8,8,NA,"Black","Pelagic"
"Valdez",142,2021-08-08,22,7,"F",39,NA,NA,NA,NA,"","Private","P4",466032,NA,NA,NA,NA,2021,8,8,NA,"Black","Pelagic"
"Valdez",142,2021-08-08,22,8,"M",43,NA,NA,NA,NA,"","Private","P4",466032,NA,NA,NA,NA,2021,8,8,NA,"Black","Pelagic"
"Valdez",142,2021-08-08,22,9,"M",34,NA,NA,NA,NA,"","Private","P4",466032,NA,NA,NA,NA,2021,8,8,NA,"Black","Pelagic"
"Valdez",142,2021-08-08,22,10,"M",34,NA,NA,NA,NA,"","Private","P4",466032,NA,NA,NA,NA,2021,8,8,NA,"Black","Pelagic"
"Valdez",142,2021-08-08,22,11,"M",41,NA,NA,NA,NA,"","Private","P4",466032,NA,NA,NA,NA,2021,8,8,NA,"Black","Pelagic"
"Valdez",142,2021-08-08,22,12,"M",37,NA,NA,NA,NA,"","Private","P4",466032,NA,NA,NA,NA,2021,8,8,NA,"Black","Pelagic"
"Valdez",142,2021-08-11,23,1,"F",39,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,8,11,NA,"Black","Pelagic"
"Valdez",142,2021-08-11,23,2,"F",36,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,8,11,NA,"Black","Pelagic"
"Valdez",142,2021-08-11,23,3,"F",35,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,8,11,NA,"Black","Pelagic"
"Valdez",142,2021-08-11,23,4,"F",34,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,8,11,NA,"Black","Pelagic"
"Valdez",142,2021-08-11,23,5,"F",38,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,8,11,NA,"Black","Pelagic"
"Valdez",142,2021-08-11,23,6,"F",40,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,8,11,NA,"Black","Pelagic"
"Valdez",142,2021-08-11,23,7,"M",34,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,8,11,NA,"Black","Pelagic"
"Valdez",142,2021-08-11,23,8,"M",43,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,8,11,NA,"Black","Pelagic"
"Valdez",142,2021-08-11,23,9,"M",46,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,8,11,NA,"Black","Pelagic"
"Valdez",142,2021-08-11,23,10,"M",38,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,8,11,NA,"Black","Pelagic"
"Valdez",142,2021-08-11,23,11,"M",38,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,8,11,NA,"Black","Pelagic"
"Valdez",142,2021-08-11,23,12,"M",35,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,8,11,NA,"Black","Pelagic"
"Valdez",142,2021-08-11,23,13,"M",36,NA,NA,NA,NA,"","Private","P1",466033,NA,NA,NA,NA,2021,8,11,NA,"Black","Pelagic"
