"AREA","SITE","YEAR","MONTH","DAY","PAGE","LINE","SP","SEX","MATURITY","LENGTH","WEIGHT","AGE","STATAREA","FINCLIPA","FINCLIPC","FINCLIPD","FINCLPAN","FL","AGECONF","RARE","SPECIES","USER","ASSEMB","PORT","PERIOD","RATE"
161,2,1993,9,3,19,2,157,"F",3,60,NA,32,NA,"","","","AN",NA,NA,"","Silvergr","SewMilC","Slope","Seward",7,5
161,2,1994,5,27,1,1,142,"F",7,49.8,NA,12,NA,"","C","","",NA,2,"","Black","Charter","Pelagic","Seward",1,5
161,2,1994,5,27,1,2,142,"M",3,44,NA,10,NA,"","C","","",NA,3,"","Black","Charter","Pelagic","Seward",1,5
161,2,1994,5,27,1,3,142,"F",4,46.3,NA,11,NA,"","C","","",NA,3,"","Black","Charter","Pelagic","Seward",1,5
161,2,1994,5,27,1,4,142,"M",3,48.5,NA,16,NA,"","C","","",NA,3,"","Black","Charter","Pelagic","Seward",1,5
161,2,1994,5,27,1,5,142,"M",3,41.2,NA,9,NA,"","C","","",NA,3,"","Black","Charter","Pelagic","Seward",1,5
161,2,1994,5,27,1,6,142,"F",3,45.6,NA,12,NA,"","C","","",NA,2,"","Black","Charter","Pelagic","Seward",1,5
161,2,1994,5,27,1,7,142,"M",4,44.6,NA,12,NA,"","C","","",NA,2,"","Black","Charter","Pelagic","Seward",1,5
161,2,1994,5,27,1,8,142,"M",5,44.5,NA,16,495938,"","","D","",NA,3,"","Black","Private","Pelagic","Seward",1,5
161,2,1994,5,27,1,9,142,"F",3,47.7,1.9,13,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,27,1,10,142,"",NA,NA,NA,29,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,27,1,11,142,"F",3,46.2,NA,12,475933,"","C","","",NA,2,"","Black","Charter","Pelagic","Seward",1,5
161,2,1994,5,27,1,12,142,"F",7,50.2,1.8,13,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,27,1,13,142,"F",3,40.3,1,9,NA,"","","","AN",NA,1,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,27,1,14,142,"M",5,47.6,1.7,18,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,27,1,15,142,"",NA,NA,NA,14,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,27,1,16,142,"F",3,53.3,2.4,15,485935,"","C","","",NA,3,"","Black","Charter","Pelagic","Seward",1,5
161,2,1994,5,27,1,17,142,"M",3,43.5,NA,12,485935,"","C","","",NA,3,"","Black","Charter","Pelagic","Seward",1,5
161,2,1994,5,27,1,18,142,"F",3,44.6,NA,12,475933,"","C","","",NA,3,"","Black","Charter","Pelagic","Seward",1,5
161,2,1994,5,27,1,19,142,"F",3,46.4,NA,10,475933,"","C","","",NA,2,"","Black","Charter","Pelagic","Seward",1,5
161,2,1994,5,27,1,20,142,"F",3,44.5,NA,10,475933,"","C","","",NA,3,"","Black","Charter","Pelagic","Seward",1,5
161,2,1994,5,27,1,21,142,"F",7,49.2,NA,13,NA,"","C","","",NA,2,"","Black","Charter","Pelagic","Seward",1,5
161,2,1994,5,27,1,22,142,"F",3,42.7,NA,12,NA,"","C","","",NA,3,"","Black","Charter","Pelagic","Seward",1,5
161,2,1994,5,27,1,23,142,"F",3,45.4,NA,12,NA,"","C","","",NA,3,"","Black","Charter","Pelagic","Seward",1,5
161,2,1994,5,27,1,24,142,"F",7,53,NA,16,NA,"","C","","",NA,3,"","Black","Charter","Pelagic","Seward",1,5
161,2,1994,5,27,1,25,142,"M",5,42,NA,10,495938,"","","D","",NA,1,"","Black","Private","Pelagic","Seward",1,5
161,2,1994,5,30,2,1,142,"F",7,42.7,NA,14,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,30,2,2,142,"M",5,42.1,NA,10,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,30,2,3,142,"F",7,NA,NA,10,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,30,2,4,142,"F",4,51.5,NA,11,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,30,2,5,142,"F",4,49.7,NA,11,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,30,2,6,142,"F",4,48.1,NA,11,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,30,2,7,142,"F",2,41.8,NA,10,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,30,2,8,142,"F",7,44.1,NA,10,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,30,2,9,142,"M",3,46.3,NA,12,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,30,2,10,142,"F",2,38.5,NA,8,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,30,2,11,142,"F",3,NA,NA,12,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,30,2,12,142,"F",4,47.4,NA,11,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,30,2,13,142,"F",4,49.4,1.8,10,485935,"","C","","",NA,2,"","Black","Charter","Pelagic","Seward",1,5
161,2,1994,5,30,2,14,142,"M",3,45.2,1.5,NA,485935,"","C","","",NA,NA,"","Black","Charter","Pelagic","Seward",1,5
161,2,1994,5,30,2,15,142,"M",3,46.9,NA,13,NA,"","","","AN",NA,1,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,30,2,16,142,"M",5,47.4,1.6,12,485935,"","C","","",NA,3,"","Black","Charter","Pelagic","Seward",1,5
161,2,1994,5,30,2,17,142,"M",3,49.6,2,30,485935,"","C","","",NA,2,"","Black","Charter","Pelagic","Seward",1,5
161,2,1994,5,30,2,18,142,"F",3,43.1,NA,10,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,30,2,19,142,"F",7,45.1,NA,12,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,31,3,1,142,"F",7,45.8,1.7,11,495938,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,31,3,2,142,"F",3,41.3,1.1,8,495938,"","","","AN",NA,1,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,31,3,3,142,"F",4,44.7,1.6,13,495938,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,31,3,4,142,"F",7,45.5,1.6,11,495938,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,31,3,5,142,"F",4,47.6,NA,12,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,31,3,6,142,"M",5,47,NA,13,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,31,3,7,142,"F",3,45.7,NA,12,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,31,3,8,142,"F",3,43.4,NA,9,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,31,3,9,142,"M",4,40.2,NA,10,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,31,3,10,142,"F",4,45.5,NA,10,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,31,3,11,142,"F",7,53.9,NA,16,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,31,3,12,142,"F",7,48.8,NA,13,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,31,3,13,142,"F",4,45.7,NA,12,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,31,3,14,142,"M",4,51.5,2.1,20,495938,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,5,31,3,15,142,"M",4,40.4,1.1,9,495938,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",1,5
161,2,1994,6,9,4,1,142,"F",2,40.8,1.1,10,485935,"A","","","",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,9,4,2,142,"M",2,42.3,1.3,10,485935,"A","","","",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,9,4,3,142,"M",2,39.1,1,10,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,9,4,4,142,"F",3,45.3,1.7,11,485935,"A","","","",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,9,4,5,142,"M",5,46.1,1.5,13,485935,"A","","","",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,9,4,6,142,"F",2,37.2,0.8,8,485935,"A","","","",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,9,4,7,142,"F",7,46.8,NA,15,495938,"A","","","",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,9,4,8,142,"F",7,49.6,NA,11,496002,"","","D","",NA,2,"","Black","Private","Pelagic","Seward",2,5
161,2,1994,6,9,4,9,142,"F",7,47,1.8,12,485935,"A","","","",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,9,4,10,142,"F",7,44.9,NA,11,NA,"","","D","",NA,3,"","Black","Private","Pelagic","Seward",2,5
161,2,1994,6,9,4,11,142,"M",2,40.5,NA,11,485935,"A","","","",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,9,4,12,142,"M",5,43.1,NA,10,495938,"A","","","",NA,1,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,9,4,13,142,"F",3,46.2,1.7,11,495932,"","C","","",NA,2,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,9,4,14,142,"",NA,40.7,1,9,495932,"","C","","",NA,3,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,9,4,15,142,"F",7,56,NA,16,485932,"","C","","",NA,3,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,9,4,16,142,"M",2,39.6,1,16,485935,"A","","","",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,9,4,17,142,"M",3,49.6,2.1,10,485932,"","C","","",NA,3,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,9,4,18,142,"M",3,49.3,1.8,19,485932,"","C","","",NA,2,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,9,4,19,142,"M",3,52.1,NA,19,485932,"","C","","",NA,2,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,9,4,20,142,"F",3,42.5,1.2,21,495932,"","C","","",NA,3,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,9,4,21,142,"F",3,44,NA,10,495932,"","C","","",NA,2,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,9,4,22,142,"M",5,47.6,NA,11,485932,"","C","","",NA,3,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,9,4,23,142,"M",4,42.9,1.3,18,495932,"","C","","",NA,2,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,9,4,24,142,"F",2,41.8,1.2,11,NA,"","C","","",NA,2,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,9,4,25,142,"M",2,42.2,1.2,10,495932,"","C","","",NA,3,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,9,4,26,142,"F",7,56.2,3,15,485931,"","C","","",NA,2,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,9,4,27,142,"M",5,41.6,1.3,15,495938,"A","","","",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,9,4,28,142,"M",4,48.9,NA,10,495938,"A","","","",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,9,4,29,142,"M",3,45.5,NA,12,495938,"A","","","",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,9,4,30,142,"F",3,45.5,1.7,9,495938,"A","","","",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,9,5,1,142,"M",3,50.3,NA,10,495938,"A","","","",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,9,5,2,142,"M",3,43.8,NA,13,495938,"A","","","",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,1,142,"M",5,47.2,NA,10,505932,"A","","","",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,2,142,"",NA,NA,NA,13,505932,"A","","","",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,3,142,"F",3,42.5,NA,16,505932,"A","","","",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,4,142,"M",5,45.2,NA,11,505932,"A","","","",NA,1,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,5,142,"F",3,42.9,NA,19,505932,"A","","","",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,6,142,"F",3,47.2,NA,12,505932,"A","","","",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,7,142,"F",7,46.3,NA,9,505932,"A","","","",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,8,142,"F",3,45.7,NA,22,505932,"A","","","",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,9,142,"",NA,NA,NA,11,505932,"A","","","",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,10,142,"F",3,45,NA,13,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,11,142,"",NA,NA,NA,13,NA,"A","","","",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,12,142,"F",4,45.2,NA,10,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,13,142,"F",4,44.1,NA,18,NA,"A","","","",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,14,142,"F",4,45.7,NA,11,NA,"A","","","",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,15,142,"M",5,45.5,NA,13,NA,"A","","","",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,16,142,"F",7,49.2,NA,12,NA,"A","","","",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,17,142,"M",2,40.4,NA,12,495938,"","","D","",NA,2,"","Black","Private","Pelagic","Seward",2,5
161,2,1994,6,10,6,18,142,"F",3,46.3,NA,14,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,19,142,"M",5,40.7,NA,9,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,20,142,"F",4,50,NA,12,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,21,142,"F",3,44.2,NA,11,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,22,142,"F",2,38.9,NA,12,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,23,142,"M",3,49,NA,12,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,24,142,"M",5,42.5,NA,9,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,25,142,"M",3,41.4,NA,9,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,26,142,"M",3,45.7,NA,11,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,10,6,27,142,"F",3,49.4,NA,11,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,7,1,142,"F",7,50.5,NA,16,NA,"A","","","",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,7,2,142,"M",5,47.9,NA,NA,NA,"A","","","",NA,NA,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,7,3,142,"F",7,55.7,NA,14,NA,"A","","","",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,7,4,142,"M",5,42.8,NA,9,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,7,5,142,"F",4,51.4,NA,13,NA,"A","","","",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,7,6,142,"F",7,55.5,NA,17,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,7,7,142,"M",2,34.3,NA,NA,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,7,8,142,"F",4,49.8,NA,12,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,7,9,142,"M",5,49.2,NA,19,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,7,10,142,"F",2,38.1,NA,8,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,7,11,142,"M",2,46.4,NA,12,495938,"","","D","",NA,3,"","Black","Private","Pelagic","Seward",2,5
161,2,1994,6,12,7,12,142,"M",2,43.8,NA,16,495938,"","","D","",NA,3,"","Black","Private","Pelagic","Seward",2,5
161,2,1994,6,12,7,13,142,"M",5,47.2,NA,18,495938,"","","D","",NA,2,"","Black","Private","Pelagic","Seward",2,5
161,2,1994,6,12,7,14,142,"F",3,46.8,NA,NA,495938,"","","D","",NA,NA,"","Black","Private","Pelagic","Seward",2,5
161,2,1994,6,12,7,15,142,"F",7,50.8,2.1,14,485931,"","C","","",NA,1,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,12,7,16,142,"F",7,49.9,2.2,10,485931,"","C","","",NA,2,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,12,7,17,142,"M",5,49.8,2.1,11,485931,"","C","","",NA,2,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,12,7,18,142,"F",6,56.6,NA,14,NA,"A","","","",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,7,19,142,"F",4,50,NA,12,NA,"A","","","",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,7,20,142,"M",4,47.9,NA,17,NA,"A","","","",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,7,21,142,"M",5,47.2,NA,12,495938,"","","D","",NA,3,"","Black","Private","Pelagic","Seward",2,5
161,2,1994,6,12,7,22,142,"M",3,42.1,NA,12,495938,"","","D","",NA,3,"","Black","Private","Pelagic","Seward",2,5
161,2,1994,6,12,7,23,142,"F",7,52.5,NA,13,495938,"","","D","",NA,2,"","Black","Private","Pelagic","Seward",2,5
161,2,1994,6,12,7,24,142,"F",3,45.5,NA,13,495938,"","","D","",NA,2,"","Black","Private","Pelagic","Seward",2,5
161,2,1994,6,12,7,25,142,"F",4,52.9,NA,12,495938,"","","D","",NA,3,"","Black","Private","Pelagic","Seward",2,5
161,2,1994,6,12,7,26,142,"M",3,46.6,NA,11,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,7,27,142,"F",7,53,NA,NA,NA,"","","","AN",NA,NA,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,7,28,142,"F",4,38.2,NA,10,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,7,29,142,"F",2,39.4,NA,7,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,7,30,142,"F",4,49.6,NA,12,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,8,1,142,"F",3,44.5,NA,11,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,8,2,142,"F",3,48.3,NA,10,NA,"A","","","",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,8,3,142,"F",3,49.2,NA,12,NA,"A","","","",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,8,4,142,"F",7,57,NA,17,NA,"A","","","",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,8,5,142,"M",3,42.8,NA,10,NA,"","","","",NA,3,"","Black","","Pelagic","Seward",2,5
161,2,1994,6,12,8,6,142,"",NA,32.2,NA,6,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,8,7,142,"M",5,50.2,NA,NA,NA,"A","","","",NA,NA,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,8,8,142,"F",7,52.6,NA,15,NA,"A","","","",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,12,8,9,142,"F",3,49.3,NA,12,NA,"","","","",NA,2,"","Black","","Pelagic","Seward",2,5
161,2,1994,6,13,9,1,142,"F",4,51.4,NA,16,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,13,9,2,142,"M",5,49,NA,NA,NA,"","","","AN",NA,NA,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,13,9,3,142,"F",3,46.6,1.4,13,NA,"","C","","",NA,2,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,13,9,4,142,"M",1,38.9,NA,10,485932,"","C","","",NA,3,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,13,9,5,142,"F",4,49.9,NA,13,NA,"A","","","",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,13,9,6,142,"F",2,38.3,NA,9,NA,"A","","","",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,13,9,7,142,"M",3,48.2,NA,9,NA,"A","","","",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,13,9,8,142,"F",1,38,NA,10,NA,"A","","","",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,13,9,9,142,"M",5,43.6,NA,13,NA,"A","","","",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,13,9,10,142,"F",4,53,NA,15,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,13,9,11,142,"M",3,46.5,NA,12,NA,"A","","","",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,13,9,12,142,"F",3,47.7,NA,12,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,13,9,13,142,"M",3,44.2,NA,12,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,13,9,14,142,"F",3,39,NA,9,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,13,9,15,142,"F",7,47.9,NA,12,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,13,9,16,142,"M",5,46.7,NA,14,495938,"","","D","",NA,1,"","Black","Private","Pelagic","Seward",2,5
161,2,1994,6,13,9,17,142,"M",3,47.7,NA,21,NA,"","","","AN",NA,1,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,13,9,18,142,"M",3,40.5,NA,10,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,13,9,19,142,"M",4,51.1,NA,28,495938,"","","D","",NA,2,"","Black","Private","Pelagic","Seward",2,5
161,2,1994,6,13,9,20,142,"M",3,44.8,NA,11,485932,"","C","","",NA,3,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,13,9,21,142,"F",7,41.6,NA,10,485932,"","C","","",NA,3,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,13,9,22,142,"M",3,44.7,NA,NA,485932,"","C","","",NA,NA,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,13,9,23,142,"M",3,42,NA,9,485932,"","C","","",NA,2,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,14,10,1,142,"F",7,48.5,NA,NA,NA,"","","","AN",NA,NA,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,14,10,2,142,"F",4,50.1,NA,12,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,14,10,3,142,"F",2,42.6,NA,9,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,14,10,4,142,"M",2,42,NA,10,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,14,10,5,142,"M",2,40,NA,10,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,14,10,6,142,"F",3,45.7,NA,11,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,14,10,7,142,"M",5,41.2,NA,8,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,14,10,8,142,"F",3,47.1,NA,11,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,14,10,9,142,"F",3,56.9,NA,30,NA,"","","","AN",NA,2,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,14,10,10,142,"M",3,44,NA,10,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,14,10,11,142,"F",3,50.4,NA,12,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,14,10,12,142,"M",3,50.8,NA,18,485932,"","C","","",NA,2,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,14,10,13,142,"F",7,47,NA,12,485931,"","C","","",NA,3,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,14,10,14,142,"F",4,49,NA,12,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,14,10,15,142,"M",3,44.7,NA,10,NA,"","","","AN",NA,3,"","Black","SewMilC","Pelagic","Seward",2,5
161,2,1994,6,14,10,16,142,"F",3,44.3,NA,11,485935,"","C","","",NA,3,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,14,10,17,142,"F",4,54.4,NA,16,505932,"","C","","",NA,2,"","Black","Charter","Pelagic","Seward",2,5
161,2,1994,6,14,10,19,142,"M",3,46.5,NA,11,NA,"","","","",NA,2,"","Black","","Pelagic","Seward",2,5
