"PORT","SP","DATE","SAMPLEID","PAGE","LINE","SEX","LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","OTOLITH_WEIGHT","YEAR","MONTH","DAY","SUBLOC","SPECIES","ASSEMB","COMMENTS","CAS"
"Homer",172,"2022-08-17",208172245,19,4,"F",35,,,,,,"Private","P4",515908,,2022,8,17,,"Dusky","Pelagic","",0
"Homer",172,"2022-08-17",208172246,19,5,"F",35,,,,,,"Private","P4",515908,,2022,8,17,,"Dusky","Pelagic","",0
"Homer",172,"2022-08-17",208172247,19,6,"F",38,,,,,,"Private","P4",515908,,2022,8,17,,"Dusky","Pelagic","",0
"Homer",173,"2022-08-17",208172241,20,1,"M",41,,,,,,"Private","P4",515908,,2022,8,17,,"Dark","Pelagic","",0
"Seward",145,"2022-08-17",408172215,30,1,"M",63,,54,,2,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelleye","Demersal","",
"Seward",148,"2022-08-17",408172216,4,1,"M",38,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Tiger","Demersal","",
"Seward",155,"2022-08-17",408172219,6,1,"M",40,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722110,6,2,"F",31,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722111,6,3,"F",36,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722112,6,4,"F",37,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722113,6,5,"F",40,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722114,6,6,"F",39,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722115,6,7,"F",40,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722116,6,8,"F",32,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722117,6,9,"F",37,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722118,6,10,"M",41,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722119,6,11,"F",33,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722120,6,12,"F",41,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722121,6,13,"M",35,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722122,6,14,"F",35,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722123,6,15,"M",32,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722124,6,16,"F",40,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722125,6,17,"F",36,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722126,6,18,"M",40,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722127,6,19,"M",33,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722128,6,20,"F",35,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722129,6,21,"F",37,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722130,6,22,"F",33,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722131,6,23,"F",35,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722132,6,24,"F",40,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722133,6,25,"M",39,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722134,6,26,"F",33,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722135,6,27,"F",32,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722136,6,28,"F",34,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722137,6,29,"M",35,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",155,"2022-08-17",4081722138,6,30,"F",36,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Yelltail","Pelagic","",1
"Seward",157,"2022-08-17",408172211,8,1,"M",56,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Silvergr","Slope","",1
"Seward",157,"2022-08-17",408172212,8,2,"F",57,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Silvergr","Slope","",1
"Seward",157,"2022-08-17",408172213,8,3,"F",58,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Silvergr","Slope","",1
"Seward",157,"2022-08-17",408172214,8,4,"F",67,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Silvergr","Slope","",1
"Seward",158,"2022-08-17",408172217,2,1,"F",37,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Redstrpe","Slope","",1
"Seward",158,"2022-08-17",408172218,2,2,"F",32,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Redstrpe","Slope","",1
"Seward",172,"2022-08-17",4081722139,10,1,"F",39,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Dusky","Pelagic","",1
"Seward",172,"2022-08-17",4081722140,10,2,"F",34,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Dusky","Pelagic","",1
"Seward",172,"2022-08-17",4081722141,10,3,"F",39,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Dusky","Pelagic","",1
"Seward",172,"2022-08-17",4081722142,10,4,"M",35,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Dusky","Pelagic","",1
"Seward",172,"2022-08-17",4081722143,10,5,"F",41,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Dusky","Pelagic","",1
"Seward",172,"2022-08-17",4081722144,10,6,"F",39,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Dusky","Pelagic","",1
"Seward",172,"2022-08-17",4081722145,10,7,"F",35,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Dusky","Pelagic","",1
"Seward",172,"2022-08-17",4081722146,10,8,"M",33,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Dusky","Pelagic","1 oto",1
"Seward",172,"2022-08-17",4081722147,10,9,"F",37,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Dusky","Pelagic","",1
"Seward",172,"2022-08-17",4081722148,10,10,"M",38,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Dusky","Pelagic","",1
"Seward",172,"2022-08-17",4081722149,10,11,"F",40,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Dusky","Pelagic","",1
"Seward",172,"2022-08-17",4081722150,10,12,"F",38,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Dusky","Pelagic","",1
"Seward",172,"2022-08-17",4081722151,10,13,"F",34,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Dusky","Pelagic","",1
"Seward",172,"2022-08-17",4081722152,10,14,"F",38,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Dusky","Pelagic","",1
"Seward",172,"2022-08-17",4081722153,10,15,"F",38,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Dusky","Pelagic","",1
"Seward",172,"2022-08-17",4081722154,10,16,"F",39,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Dusky","Pelagic","",1
"Seward",172,"2022-08-17",4081722155,10,17,"F",34,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Dusky","Pelagic","",1
"Seward",172,"2022-08-17",4081722156,10,18,"M",38,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Dusky","Pelagic","",1
"Seward",172,"2022-08-17",4081722157,10,19,"M",,,,,,,"Charter","OUTER LIMITS",495938,,2022,8,17,,"Dusky","Pelagic","Missing tail (no length)",1
"Valdez",145,"2022-08-17",,34,1,"F",55,3.4,38,,2,,"Charter","NUNATAK",466100,,2022,8,17,,"Yelleye","Demersal","",
"Valdez",145,"2022-08-17",,34,2,"F",47,2,30,,2,,"Charter","NUNATAK",466100,,2022,8,17,,"Yelleye","Demersal","",
"Valdez",145,"2022-08-17",,34,3,"F",56,,42,40,2,,"Charter","NUNATAK",466100,,2022,8,17,,"Yelleye","Demersal","",
"Valdez",145,"2022-08-17",,34,4,"M",58,3.6,39,,2,,"Charter","NUNATAK",466100,,2022,8,17,,"Yelleye","Demersal","",
"Valdez",145,"2022-08-17",,34,5,"M",56,3.5,43,,1,,"Charter","NUNATAK",466100,,2022,8,17,,"Yelleye","Demersal","",
"Valdez",157,"2022-08-17",,13,1,"F",44,1.5,,,,,"Charter","NUNATAK",466100,,2022,8,17,,"Silvergr","Slope","",
"Valdez",157,"2022-08-17",,13,2,"F",47,1.8,,,,,"Charter","NUNATAK",466100,,2022,8,17,,"Silvergr","Slope","",
"Valdez",157,"2022-08-17",,13,3,"F",48,1.8,,,,,"Charter","NUNATAK",466100,,2022,8,17,,"Silvergr","Slope","ONE OTOLITH",
"Seward",142,"2022-08-18",4081822219,31,1,"F",39,,,,,,"Charter","CURRENT AFFAIR",485933,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",4081822220,31,2,"M",37,,7,,2,,"Charter","CURRENT AFFAIR",485933,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",4081822221,31,3,"F",40,1.4,,,,,"Charter","CURRENT AFFAIR",485933,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",4081822222,31,4,"F",41,1.4,8,8,2,,"Charter","CURRENT AFFAIR",485933,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",4081822223,31,5,"M",40,1.2,,,,,"Charter","CURRENT AFFAIR",485933,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",4081822224,31,6,"F",47,1.6,,,,,"Charter","CURRENT AFFAIR",485933,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",4081822225,31,7,"F",43,1.6,,,,,"Charter","CURRENT AFFAIR",485933,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",4081822226,31,8,"F",40,,,,,,"Charter","CURRENT AFFAIR",485933,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",4081822227,31,9,"M",39,,,,,,"Charter","CURRENT AFFAIR",485933,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",4081822228,31,10,"M",39,,7,,2,,"Charter","CURRENT AFFAIR",485933,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",4081822229,31,11,"F",42,,,,,,"Charter","CURRENT AFFAIR",485933,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",4081822230,31,12,"F",41,1.4,8,,2,,"Charter","CURRENT AFFAIR",485933,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",408182284,31,13,"M",52,2.4,31,,1,,"Charter","KEEP IT REEL",495934,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",408182285,31,14,"M",53,2.6,45,,1,,"Charter","KEEP IT REEL",495934,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",408182286,31,15,"M",51,2.7,,,,,"Charter","KEEP IT REEL",495934,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",408182287,31,16,"F",43,1.5,,,,,"Charter","KEEP IT REEL",495934,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",408182288,31,17,"M",39,1.1,8,8,2,,"Charter","KEEP IT REEL",495934,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",408182289,31,18,"F",41,,,,,,"Charter","KEEP IT REEL",495934,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",4081822810,31,19,"M",52,2.5,30,,1,,"Charter","KEEP IT REEL",495934,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",4081822811,31,20,"F",42,1.3,,,,,"Charter","KEEP IT REEL",495934,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",4081822812,31,21,"M",44,1.6,8,9,2,,"Charter","KEEP IT REEL",495934,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",4081822813,31,22,"M",46,,,,,,"Charter","KEEP IT REEL",495934,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",4081822814,31,23,"M",42,1.5,9,,2,,"Charter","KEEP IT REEL",495934,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",4081822815,31,24,"M",51,2.4,31,,1,,"Charter","KEEP IT REEL",495934,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",4081822816,31,25,"F",44,1.6,,,,,"Charter","KEEP IT REEL",495934,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",4081822817,31,26,"F",41,1.3,,,,,"Charter","KEEP IT REEL",495934,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",4081822818,31,27,"F",45,1.8,9,,2,,"Charter","KEEP IT REEL",495934,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",4081822819,31,28,"M",46,1.8,,,,,"Charter","KEEP IT REEL",495934,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",4081822820,31,29,"",37,0.8,,,,,"Charter","KEEP IT REEL",495934,,2022,8,18,,"Black","Pelagic","NO OTOS",
"Seward",142,"2022-08-18",408182231,31,30,"M",40,,,,,,"Private","P1",495938,,2022,8,18,,"Black","Pelagic","",
"Seward",142,"2022-08-18",408182232,31,31,"M",40,,,,,,"Private","P1",495938,,2022,8,18,,"Black","Pelagic","",
"Seward",145,"2022-08-18",408182211,31,1,"M",41,1.4,16,16,2,,"Charter","HARVESTER",485935,,2022,8,18,,"Yelleye","Demersal","",
"Seward",145,"2022-08-18",408182212,31,2,"M",36,0.8,11,,2,,"Charter","HARVESTER",485935,,2022,8,18,,"Yelleye","Demersal","",
"Seward",147,"2022-08-18",408182213,23,1,"M",41,1.4,,,,,"Charter","HARVESTER",485935,,2022,8,18,,"Quill","Demersal","",0
"Seward",155,"2022-08-18",408182283,7,1,"M",39,1,,,,,"Charter","KEEP IT REEL",495934,,2022,8,18,,"Yelltail","Pelagic","",0
"Seward",157,"2022-08-18",408182281,9,1,"F",55,2.7,,,,,"Charter","KEEP IT REEL",495934,,2022,8,18,,"Silvergr","Slope","",0
"Seward",157,"2022-08-18",408182282,9,2,"F",39,1,,,,,"Charter","KEEP IT REEL",495934,,2022,8,18,,"Silvergr","Slope","",0
"Valdez",145,"2022-08-18",,35,1,"M",40,1.6,11,,2,,"Private","P2",466033,,2022,8,18,,"Yelleye","Demersal","",
"Valdez",147,"2022-08-18",,29,1,"F",31,1.1,,,,,"Private","P2",466033,,2022,8,18,,"Quill","Demersal","",
"Valdez",147,"2022-08-18",,29,2,"F",42,1.7,,,,,"Private","P2",466033,,2022,8,18,,"Quill","Demersal","",
"Valdez",147,"2022-08-18",,29,3,"F",35,1.2,,,,,"Private","P2",466033,,2022,8,18,,"Quill","Demersal","BROKEN OTOLITH",
"Whittier",138,"2022-08-18",,14,3,"F",31,0.8,,,,,"Charter","CRAZY RAY",476009,,2022,8,18,,"Copper","Demersal","",
"Whittier",138,"2022-08-18",,14,1,"F",37,1.2,,,,,"Charter","ELAINE C",475933,,2022,8,18,,"Copper","Demersal","",
"Whittier",138,"2022-08-18",,14,2,"M",38,1.3,,,,,"Charter","ELAINE C",475933,,2022,8,18,,"Copper","Demersal","",
"Whittier",142,"2022-08-18",,28,1,"F",50,2.2,9,,2,,"Charter","ELAINE C",475933,,2022,8,18,,"Black","Pelagic","BROKEN OTOLITHS",
"Whittier",142,"2022-08-18",,28,2,"M",44,,8,,2,,"Charter","ELAINE C",475933,,2022,8,18,,"Black","Pelagic","",
"Whittier",142,"2022-08-18",,28,3,"M",46,,8,,2,,"Charter","CRAZY RAY",476009,,2022,8,18,,"Black","Pelagic","",
"Whittier",142,"2022-08-18",,28,4,"F",35,1,5,,2,,"Charter","CRAZY RAY",476009,,2022,8,18,,"Black","Pelagic","",
"Whittier",142,"2022-08-18",,28,5,"F",46,2.3,8,,2,,"Charter","CRAZY RAY",476009,,2022,8,18,,"Black","Pelagic","",
"Whittier",142,"2022-08-18",,28,6,"M",54,3.1,28,,1,,"Charter","CRAZY RAY",476009,,2022,8,18,,"Black","Pelagic","",
"Whittier",142,"2022-08-18",,28,7,"M",51,2.6,14,14,2,,"Charter","CRAZY RAY",476009,,2022,8,18,,"Black","Pelagic","",
"Whittier",142,"2022-08-18",,28,8,"M",45,2.1,8,,2,,"Charter","CRAZY RAY",476009,,2022,8,18,,"Black","Pelagic","",
"Whittier",142,"2022-08-18",,28,9,"",46,2.1,8,,2,,"Charter","CRAZY RAY",476009,,2022,8,18,,"Black","Pelagic","",
"Whittier",142,"2022-08-18",,28,10,"M",46,2.1,8,,2,,"Charter","CRAZY RAY",476009,,2022,8,18,,"Black","Pelagic","",
"Whittier",142,"2022-08-18",,28,11,"M",52,2.9,32,31,1,,"Charter","CRAZY RAY",476009,,2022,8,18,,"Black","Pelagic","",
"Whittier",142,"2022-08-18",,28,12,"M",45,2,8,,2,,"Charter","CRAZY RAY",476009,,2022,8,18,,"Black","Pelagic","",
"Whittier",142,"2022-08-18",,28,13,"F",45,2,8,,2,,"Charter","CRAZY RAY",476009,,2022,8,18,,"Black","Pelagic","",
"Whittier",142,"2022-08-18",,28,14,"M",46,2,8,8,2,,"Charter","CRAZY RAY",476009,,2022,8,18,,"Black","Pelagic","",
"Whittier",142,"2022-08-18",,28,15,"",42,1.6,7,7,2,,"Charter","CRAZY RAY",476009,,2022,8,18,,"Black","Pelagic","",
"Whittier",147,"2022-08-18",,27,2,"M",39,1.3,,,,,"Charter","CRAZY RAY",476009,,2022,8,18,,"Quill","Demersal","",
"Whittier",147,"2022-08-18",,27,1,"M",40,1.6,,,,,"Charter","ELAINE C",475933,,2022,8,18,,"Quill","Demersal","",
"Whittier",148,"2022-08-18",,3,1,"F",33,0.9,,,,,"Charter","CRAZY RAY",476009,,2022,8,18,,"Tiger","Demersal","",
"Whittier",155,"2022-08-18",,12,1,"",34,0.9,,,,,"Charter","CRAZY RAY",476009,,2022,8,18,,"Yelltail","Pelagic","",
"Whittier",173,"2022-08-18",,26,5,"F",43,1.7,,,,,"Charter","CRAZY RAY",476009,,2022,8,18,,"Dark","Pelagic","",
"Whittier",173,"2022-08-18",,26,1,"F",34,1.1,,,,,"Charter","ELAINE C",475933,,2022,8,18,,"Dark","Pelagic","",
"Whittier",173,"2022-08-18",,26,2,"",29,0.8,,,,,"Charter","ELAINE C",475933,,2022,8,18,,"Dark","Pelagic","",
"Whittier",173,"2022-08-18",,26,3,"F",39,1.4,,,,,"Charter","ELAINE C",475933,,2022,8,18,,"Dark","Pelagic","",
"Whittier",173,"2022-08-18",,26,4,"F",39,,,,,,"Charter","ELAINE C",475933,,2022,8,18,,"Dark","Pelagic","",
"Whittier",145,"2022-08-21",,25,1,"F",54,,41,,2,,"Private","P1",476005,,2022,8,21,,"Yelleye","Demersal","MISSHAPEN TAIL",
"Whittier",145,"2022-08-21",,25,2,"M",52,,,,,,"Private","P1",476005,,2022,8,21,,"Yelleye","Demersal","illegible",
"Whittier",145,"2022-08-21",,25,3,"M",49,,28,,2,,"Private","P1",476005,,2022,8,21,,"Yelleye","Demersal","",
"Whittier",145,"2022-08-21",,25,4,"F",55,,44,,2,,"Private","P1",476005,,2022,8,21,,"Yelleye","Demersal","",
"Whittier",147,"2022-08-21",,28,1,"F",41,,,,,,"Charter","MEAGAN ANNE",476003,,2022,8,21,,"Quill","Demersal","",
"Homer",172,"2022-08-23",208232256,20,1,"",28,,,,,,"Private","P5",515936,,2022,8,23,,"Dusky","Pelagic","",0
"Homer",172,"2022-08-23",208232258,20,2,"",37,,,,,,"Private","P5",515936,,2022,8,23,,"Dusky","Pelagic","",0
"Homer",172,"2022-08-23",208232259,20,3,"M",33,,,,,,"Private","P5",515936,,2022,8,23,,"Dusky","Pelagic","",0
"Homer",172,"2022-08-23",2082322510,20,4,"",28,,,,,,"Private","P5",515936,,2022,8,23,,"Dusky","Pelagic","",0
"Homer",172,"2022-08-23",2082322511,20,5,"",32,,,,,,"Private","P5",515936,,2022,8,23,,"Dusky","Pelagic","No oto",0
"Homer",173,"2022-08-23",208232257,21,1,"F",31,,,,,,"Private","P5",515936,,2022,8,23,,"Dark","Pelagic","",0
"Homer",173,"2022-08-23",2082322512,21,2,"",32,,,,,,"Private","P5",515936,,2022,8,23,,"Dark","Pelagic","",0
"Homer",173,"2022-08-23",2082322513,21,3,"F",30,,,,,,"Private","P5",515936,,2022,8,23,,"Dark","Pelagic","",0
"Homer",173,"2022-08-23",2082322514,21,4,"M",36,,,,,,"Private","P5",515936,,2022,8,23,,"Dark","Pelagic","",0
"Seward",138,"2022-08-23",4082322227,5,1,"M",39,,,,,,"Charter","C-HAWK",485932,,2022,8,23,,"Copper","Demersal","",0
"Seward",138,"2022-08-23",4082322228,5,2,"M",46,,,,,,"Charter","C-HAWK",485932,,2022,8,23,,"Copper","Demersal","",0
"Seward",138,"2022-08-23",4082322229,5,3,"M",42,,,,,,"Charter","C-HAWK",485932,,2022,8,23,,"Copper","Demersal","",0
"Seward",142,"2022-08-23",408232226,32,1,"M",45,,,,,,"Charter","C-HAWK",485932,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",408232227,32,2,"F",48,,,,,,"Charter","C-HAWK",485932,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",408232228,32,3,"M",40,,8,,2,,"Charter","C-HAWK",485932,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",408232229,32,4,"M",49,,16,,2,,"Charter","C-HAWK",485932,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322210,32,5,"F",48,,9,,2,,"Charter","C-HAWK",485932,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322211,32,6,"M",45,,,,,,"Charter","C-HAWK",485932,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322212,32,7,"F",46,,,,,,"Charter","C-HAWK",485932,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322213,32,8,"M",40,,8,,2,,"Charter","C-HAWK",485932,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322214,32,9,"M",40,,,,,,"Charter","C-HAWK",485932,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322215,32,10,"M",52,,16,,2,,"Charter","C-HAWK",485932,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322216,32,11,"F",43,,8,,2,,"Charter","C-HAWK",485932,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322217,32,12,"F",45,,8,,2,,"Charter","C-HAWK",485932,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322218,32,13,"F",49,,,,,,"Charter","C-HAWK",485932,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322219,32,14,"F",48,,24,,1,,"Charter","C-HAWK",485932,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322220,32,15,"M",42,,8,,2,,"Charter","C-HAWK",485932,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322221,32,16,"M",41,,,,,,"Charter","C-HAWK",485932,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322222,32,17,"F",46,,,,,,"Charter","C-HAWK",485932,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322223,32,18,"M",40,,,,,,"Charter","C-HAWK",485932,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",408232213,32,19,"M",48,2.1,29,29,1,,"Charter","HARVESTER",485935,,2022,8,23,,"Black","Pelagic","1 oto",
"Seward",142,"2022-08-23",408232214,32,20,"M",46,1.7,,,,,"Charter","HARVESTER",485935,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",408232215,32,21,"M",43,1.6,15,,2,,"Charter","HARVESTER",485935,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322115,32,22,"M",51,2.5,,,,,"Charter","HARVESTER",485935,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322116,32,23,"M",47,1.9,18,17,1,,"Charter","HARVESTER",485935,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322117,32,24,"M",44,1.5,,,,,"Charter","HARVESTER",485935,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322118,32,25,"M",50,2.3,,,,,"Charter","HARVESTER",485935,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322119,32,26,"M",49,2.1,,,,,"Charter","HARVESTER",485935,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322120,32,27,"M",37,0.8,8,,2,,"Charter","HARVESTER",485935,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322121,32,28,"F",41,1.2,,,,,"Charter","HARVESTER",485935,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322122,32,29,"M",40,1.2,9,9,2,,"Charter","HARVESTER",485935,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322123,32,30,"M",45,1.6,15,14,2,,"Charter","HARVESTER",485935,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322124,32,31,"F",45,1.7,13,,2,,"Charter","HARVESTER",485935,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322125,32,32,"M",46,1.8,,,,,"Charter","HARVESTER",485935,,2022,8,23,,"Black","Pelagic","",
"Seward",142,"2022-08-23",4082322126,32,33,"F",38,,,,,,"Charter","HARVESTER",485935,,2022,8,23,,"Black","Pelagic","",
