"AREA","SITE","SUBLOC","YEAR","MONTH","DAY","PAGE","LINE","SP","SEX","MATURITY","LENGTH","WEIGHT","AGE","AGECONF","STATAREA","SPECIES","PORT","USER","ASSEMB"
161,3,NA,2006,8,16,18,3,145,"F",NA,67,6,36,2,515903,"Yelleye","Homer","Charter","Demersal"
161,3,NA,2006,8,16,18,4,145,"F",NA,72,8.5,37,2,515903,"Yelleye","Homer","Charter","Demersal"
161,3,NA,2006,8,16,18,5,145,"F",NA,49,2.3,20,2,515903,"Yelleye","Homer","Charter","Demersal"
161,3,NA,2006,8,16,18,6,145,"F",NA,54,3,23,2,515903,"Yelleye","Homer","Charter","Demersal"
161,3,NA,2006,8,16,18,7,145,"F",NA,58,NA,25,2,515903,"Yelleye","Homer","Charter","Demersal"
161,3,NA,2006,8,16,18,8,145,"F",NA,44,1.5,19,2,515903,"Yelleye","Homer","Charter","Demersal"
161,3,NA,2006,8,16,18,9,145,"F",NA,70,6.5,32,1,515903,"Yelleye","Homer","Charter","Demersal"
161,3,NA,2006,8,18,19,1,145,"F",NA,71,5.9,37,1,515904,"Yelleye","Homer","Charter","Demersal"
161,3,NA,2006,8,18,19,2,145,"M",NA,67,5,48,1,515904,"Yelleye","Homer","Charter","Demersal"
161,3,NA,2006,8,18,19,3,145,"M",NA,59,3.6,32,2,515904,"Yelleye","Homer","Charter","Demersal"
161,3,NA,2006,8,18,19,4,145,"F",NA,65,4.9,40,1,515904,"Yelleye","Homer","Charter","Demersal"
161,3,NA,2006,8,18,19,5,145,"F",NA,63,4.7,38,2,515904,"Yelleye","Homer","Charter","Demersal"
161,3,NA,2006,8,18,19,6,145,"M",NA,63,4.1,32,2,515904,"Yelleye","Homer","Charter","Demersal"
161,3,NA,2006,8,18,19,7,145,"F",NA,69,6.9,46,1,515904,"Yelleye","Homer","Charter","Demersal"
161,3,NA,2006,8,18,19,8,145,"F",NA,66,5.6,39,2,515904,"Yelleye","Homer","Charter","Demersal"
161,3,NA,2006,8,18,19,9,145,"F",NA,61,3.6,37,2,515904,"Yelleye","Homer","Charter","Demersal"
161,3,NA,2006,8,23,20,1,145,"F",NA,70,NA,38,2,515905,"Yelleye","Homer","Charter","Demersal"
161,3,NA,2006,8,23,20,2,145,"F",NA,71,NA,38,2,515905,"Yelleye","Homer","Charter","Demersal"
161,3,NA,2006,8,23,20,3,145,"M",NA,72,NA,44,2,515905,"Yelleye","Homer","Charter","Demersal"
161,3,NA,2006,8,23,20,4,145,"F",NA,79,NA,64,1,515905,"Yelleye","Homer","Charter","Demersal"
161,3,NA,2006,8,29,21,1,145,"M",NA,57,3.5,21,2,515905,"Yelleye","Homer","Charter","Demersal"
161,3,NA,2006,8,29,21,2,145,"F",NA,61,4.3,22,2,515905,"Yelleye","Homer","Charter","Demersal"
17,754,NA,2006,7,2,1,1,145,"F",NA,53,3.3,14,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,7,2,1,2,145,"M",NA,57,3.3,19,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,7,2,1,3,145,"M",NA,57,4.2,20,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,7,2,1,4,145,"M",NA,64,4.9,37,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,7,3,2,1,145,"F",NA,81,10.6,66,1,525733,"Yelleye","Kodiak","Private","Demersal"
17,754,NA,2006,7,3,2,2,145,"M",NA,67,5.5,21,2,525733,"Yelleye","Kodiak","Private","Demersal"
17,754,NA,2006,7,3,2,3,145,"M",NA,60,4.1,19,2,525733,"Yelleye","Kodiak","Private","Demersal"
17,754,NA,2006,7,3,2,4,145,"M",NA,66,5.3,30,2,525733,"Yelleye","Kodiak","Private","Demersal"
17,754,NA,2006,7,9,3,1,145,"M",NA,65,4.7,31,2,525702,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,7,18,4,1,145,"F",NA,63,4.4,22,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,7,27,5,1,145,"F",NA,52,3.1,18,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,7,27,5,2,145,"F",NA,63,4.9,18,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,7,27,5,3,145,"M",NA,61,3.6,21,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,7,27,5,4,145,"M",NA,59,3.1,28,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,7,27,5,5,145,"M",NA,67,4.7,22,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,7,27,5,6,145,"M",NA,65,5.3,23,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,7,27,5,7,145,"M",NA,70,6.3,41,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,7,27,5,8,145,"M",NA,55,3.9,22,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,7,27,5,9,145,"M",NA,62,4.6,23,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,7,29,6,1,145,"F",NA,65,6,22,2,525701,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,7,29,6,2,145,"M",NA,62,4.5,22,2,525701,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,8,16,7,1,145,"F",NA,63,5.1,22,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,8,16,7,2,145,"M",NA,63,5.8,23,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,8,17,8,1,145,"F",NA,60,4.1,19,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,8,17,8,2,145,"M",NA,65,4.8,22,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,8,22,9,1,145,"F",NA,59,3.2,22,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,8,22,9,2,145,"F",NA,60,4.1,19,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,8,22,9,3,145,"F",NA,55,3.3,19,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,8,22,9,4,145,"F",NA,62,4.2,37,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,8,22,9,5,145,"F",NA,52,2.6,14,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,8,22,9,6,145,"M",NA,64,5.3,18,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,8,22,9,7,145,"M",NA,53,2.7,13,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,8,22,9,8,145,"M",NA,67,5.4,39,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,9,1,10,1,145,"F",NA,62,4.6,21,2,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,9,1,10,2,145,"F",NA,79,8.4,49,1,525733,"Yelleye","Kodiak","Charter","Demersal"
17,754,NA,2006,9,1,10,3,145,"M",NA,60,4.5,17,2,525733,"Yelleye","Kodiak","Charter","Demersal"
161,2,NA,2006,6,5,1,1,145,"M",NA,67,NA,30,2,NA,"Yelleye","Seward","Unknown","Demersal"
161,2,NA,2006,6,21,2,1,145,"F",NA,53,3.3,20,2,485935,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,6,21,2,2,145,"F",NA,48,2,20,2,485935,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,6,22,3,1,145,"F",NA,66,7,37,2,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,6,22,3,2,145,"F",NA,60,3.4,41,1,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,6,22,3,3,145,"M",NA,47,2,20,2,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,6,22,3,4,145,"M",NA,52,2.4,18,2,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,6,22,3,5,145,"M",NA,57,3.4,21,2,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,6,22,3,6,145,"M",NA,54,2.6,22,2,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,6,22,3,7,145,"M",NA,61,3.8,40,2,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,6,22,3,8,145,"M",NA,54,3,NA,NA,485932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,6,29,4,1,145,"M",NA,58,3.1,25,2,495934,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,1,5,1,145,"M",NA,37,1,15,2,495938,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,7,2,6,1,145,"M",NA,66,4.9,39,2,505907,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,2,6,2,145,"M",NA,44,1.4,23,1,505907,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,2,6,3,145,"M",NA,59,3.3,39,2,505907,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,3,7,1,145,"M",NA,63,4.5,32,2,495932,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,7,3,7,2,145,"F",NA,60,4.1,NA,NA,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,3,7,3,145,"M",NA,71,5,NA,NA,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,3,7,4,145,"M",NA,53,2,NA,NA,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,3,7,5,145,"F",NA,53,2.4,NA,NA,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,3,7,6,145,"M",NA,60,3.8,NA,NA,495933,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,7,8,1,145,"M",NA,60,4.1,22,2,475932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,9,9,1,145,"F",NA,54,2.8,45,2,475932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,9,9,2,145,"F",NA,56,3.5,37,2,475932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,9,9,3,145,"F",NA,71,8.8,56,1,475932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,9,9,4,145,"F",NA,61,4.4,37,2,475932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,9,9,5,145,"M",NA,71,7.4,55,1,475932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,9,9,6,145,"M",NA,58,3.8,35,2,475932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,12,10,1,145,"M",NA,55,3.3,22,2,485932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,12,10,2,145,"F",NA,55,3.9,23,2,485932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,12,10,3,145,"M",NA,61,4,33,2,485932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,13,11,1,145,"F",NA,49,2.4,19,2,495932,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,7,16,12,1,145,"M",NA,47,NA,20,2,485932,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,7,16,12,2,145,"M",NA,47,1.8,21,2,485932,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,7,17,13,1,145,"M",NA,54,3.4,22,2,495931,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,7,17,13,2,145,"M",NA,69,5.7,38,2,485932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,17,13,3,145,"F",NA,67,4.7,38,2,485932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,18,14,1,145,"M",NA,66,5.4,47,2,485932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,18,14,2,145,"M",NA,67,4.9,37,2,485932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,18,14,3,145,"M",NA,70,5.4,NA,NA,485932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,23,15,1,145,"F",NA,55,2.7,19,2,495938,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,23,15,2,145,"M",NA,53,2.2,18,2,495938,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,23,15,3,145,"M",NA,71,6.8,40,2,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,23,15,4,145,"M",NA,63,4,20,2,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,24,16,1,145,"F",NA,52,2.2,37,2,496002,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,7,24,16,2,145,"F",NA,53,2.4,46,1,496002,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,7,27,17,1,145,"F",NA,54,2.7,37,1,475934,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,27,17,2,145,"F",NA,63,3.9,30,1,485931,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,27,17,3,145,"M",NA,63,3.5,36,1,485931,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,27,17,4,145,"F",NA,52,2.3,36,2,485933,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,27,17,5,145,"M",NA,42,1.1,17,2,485933,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,27,17,6,145,"M",NA,66,4.4,37,2,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,27,17,7,145,"M",NA,58,3.3,23,2,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,27,17,8,145,"F",NA,60,3.6,23,2,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,27,17,9,145,"F",NA,61,4.1,29,2,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,27,17,10,145,"M",NA,65,5,33,2,495935,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,29,18,1,145,"F",NA,51,NA,20,2,495932,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,7,29,18,2,145,"F",NA,49,1.8,22,2,495932,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,7,29,18,3,145,"F",NA,70,5.6,72,1,495932,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,7,29,18,4,145,"F",NA,51,2.1,22,2,495932,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,7,29,18,5,145,"F",NA,68,5,31,2,495932,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,7,29,18,6,145,"M",NA,48,1.8,20,2,495932,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,7,29,18,7,145,"M",NA,62,4.4,37,2,495932,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,7,29,18,8,145,"M",NA,39,0.9,15,2,495932,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,7,30,19,1,145,"F",NA,68,4.7,38,2,495932,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,7,30,19,2,145,"F",NA,57,3.4,38,1,485931,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,30,19,3,145,"F",NA,60,3.6,37,2,485931,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,30,19,4,145,"F",NA,60,NA,39,1,485931,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,30,19,5,145,"F",NA,57,NA,36,2,485931,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,30,19,6,145,"M",NA,71,5.5,44,2,485931,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,30,19,7,145,"F",NA,67,5.7,43,2,485931,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,30,19,8,145,"M",NA,68,5.8,44,2,485931,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,30,19,9,145,"M",NA,67,5,51,2,485931,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,31,20,1,145,"M",NA,61,3.6,38,1,485931,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,31,20,2,145,"F",NA,74,7.4,46,2,495901,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,31,20,3,145,"M",NA,71,6,36,2,495901,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,31,20,4,145,"F",NA,66,4.5,38,2,495901,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,31,20,5,145,"F",NA,60,4.1,37,2,495901,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,31,20,6,145,"F",NA,73,7,50,2,495901,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,31,20,7,145,"F",NA,40,1.1,16,1,495902,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,31,20,8,145,"F",NA,57,NA,23,2,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,31,20,9,145,"F",NA,61,4.1,37,2,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,7,31,20,10,145,"F",NA,72,4.9,36,2,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,5,21,1,145,"M",NA,59,3.2,23,2,495932,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,5,21,2,145,"M",NA,42,1.3,14,2,495932,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,5,21,3,145,"F",NA,60,3.4,23,2,495932,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,5,21,4,145,"F",NA,36,0.8,13,2,495934,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,5,21,5,145,"F",NA,44,1.3,22,2,495934,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,5,21,6,145,"F",NA,61,4.6,37,2,495934,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,5,21,7,145,"F",NA,61,4,22,2,495934,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,5,21,8,145,"M",NA,54,3.2,31,2,495934,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,5,21,9,145,"F",NA,40,1.1,14,2,495934,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,6,22,1,145,"F",NA,49,1.9,20,2,495934,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,6,22,2,145,"F",NA,70,5.5,39,2,495934,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,6,22,3,145,"M",NA,55,2.7,22,2,495934,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,6,22,4,145,"M",NA,45,1.6,15,2,495934,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,6,22,5,145,"M",NA,57,3.7,22,2,495934,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,6,22,6,145,"M",NA,68,4.8,38,2,495934,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,6,22,7,145,"M",NA,65,4.4,30,2,495936,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,7,23,1,145,"F",NA,63,5,57,2,475933,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,7,23,2,145,"F",NA,61,NA,55,1,475933,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,7,23,3,145,"F",NA,58,3.4,48,2,475933,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,7,23,4,145,"F",NA,55,2.6,36,2,475933,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,7,23,5,145,"F",NA,54,3.1,38,2,475933,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,7,23,6,145,"F",NA,53,2.9,37,2,475933,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,7,23,7,145,"F",NA,52,2.5,39,2,475933,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,7,23,8,145,"M",NA,52,2.6,27,2,475933,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,7,23,9,145,"M",NA,59,3.6,38,2,475933,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,7,23,10,145,"M",NA,59,3.4,36,2,475933,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,7,23,11,145,"M",NA,60,4.2,38,2,475933,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,8,24,1,145,"F",NA,56,2.7,20,2,495932,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,8,24,2,145,"F",NA,49,2,23,2,495932,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,8,24,3,145,"F",NA,48,2,20,2,495932,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,9,25,1,145,"F",NA,63,4.8,33,2,505907,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,9,25,2,145,"M",NA,61,4.5,22,2,486001,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,9,25,3,145,"F",NA,74,7.3,57,2,486001,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,9,25,4,145,"M",NA,70,6.5,43,2,486001,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,9,25,5,145,"F",NA,72,6.7,73,1,486001,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,9,25,6,145,"M",NA,58,3.7,23,2,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,9,25,7,145,"F",NA,53,2.7,23,2,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,9,25,8,145,"M",NA,56,3.4,22,2,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,9,25,9,145,"F",NA,65,3.9,29,2,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,9,25,10,145,"M",NA,47,2,20,2,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,9,25,11,145,"F",NA,67,5.2,43,2,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,9,25,12,145,"M",NA,57,3.6,22,2,505907,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,9,25,13,145,"F",NA,57,3,25,2,486001,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,12,26,1,145,"F",NA,52,2.3,25,2,485935,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,13,27,1,145,"M",NA,54,2.9,19,2,495932,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,13,27,2,145,"F",NA,73,6.2,44,2,495932,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,13,27,3,145,"F",NA,43,1.4,16,2,495932,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,13,27,4,145,"M",NA,40,1.1,18,2,495938,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,13,27,5,145,"M",NA,NA,NA,9,2,495938,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,13,27,6,145,"F",NA,53,3.1,20,2,475934,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,14,28,1,145,"F",NA,72,7.9,39,2,485932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,14,28,2,145,"M",NA,56,3.8,21,2,485932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,14,28,3,145,"M",NA,51,3.1,18,2,485932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,14,28,4,145,"M",NA,43,1.7,16,2,475933,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,14,28,5,145,"M",NA,58,4,20,2,475933,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,15,29,1,145,"F",NA,50,2.3,18,2,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,16,30,1,145,"M",NA,58,3.5,39,2,475931,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,21,31,1,145,"F",NA,59,3.8,33,1,485931,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,21,31,2,145,"F",NA,67,5.6,45,1,485931,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,21,31,3,145,"F",NA,64,4.5,40,1,485931,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,21,31,4,145,"F",NA,47,1.9,21,2,495932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,22,32,1,145,"M",NA,55,3.1,22,1,475933,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,23,33,1,145,"F",NA,58,3.1,33,2,485935,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,23,33,2,145,"F",NA,72,6.8,47,1,485935,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,23,33,3,145,"M",NA,58,3.8,25,2,485935,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,23,33,4,145,"M",NA,52,2.8,18,2,485935,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,23,33,5,145,"M",NA,54,3.2,20,2,485935,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,27,34,1,145,"M",NA,60,3.3,22,2,495938,"Yelleye","Seward","Private","Demersal"
161,2,NA,2006,8,27,34,2,145,"M",NA,66,4.3,40,2,475934,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,27,34,3,145,"M",NA,66,4.5,38,2,475934,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,27,34,4,145,"M",NA,72,5.1,38,2,475934,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,27,34,5,145,"F",NA,57,3.5,24,2,485932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,27,34,6,145,"F",NA,49,2.1,21,2,485932,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,27,34,7,145,"F",NA,52,2.9,23,2,495938,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,27,34,8,145,"M",NA,53,2.7,21,2,505903,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,27,34,9,145,"F",NA,60,4.2,38,2,505903,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,27,34,10,145,"F",NA,53,2.5,21,2,505903,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,27,34,11,145,"M",NA,71,6.4,49,2,505903,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,27,34,12,145,"F",NA,58,3.6,31,2,505903,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,27,34,13,145,"F",NA,56,3.4,31,2,505903,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,27,34,14,145,"M",NA,53,2.9,23,1,NA,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,28,35,1,145,"M",NA,60,3.8,46,1,485931,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,28,35,2,145,"M",NA,39,1.2,NA,NA,485931,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,28,35,3,145,"F",NA,56,3.2,39,2,485931,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,28,35,4,145,"F",NA,71,6.8,77,1,485931,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,28,35,5,145,"F",NA,54,3,37,2,485931,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,28,35,6,145,"F",NA,61,NA,37,2,485931,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,28,35,7,145,"F",NA,54,NA,29,2,485931,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,28,35,8,145,"F",NA,60,4,39,2,485931,"Yelleye","Seward","Charter","Demersal"
161,2,NA,2006,8,28,35,9,145,"F",NA,68,6.2,76,1,485931,"Yelleye","Seward","Charter","Demersal"
