"AREA","SITE","YEAR","MONTH","DAY","PAGE","LINE","SP","SEX","MATURITY","LENGTH","WEIGHT","HUNDRED","AGE","AGECONF","STATAREA","FINCLIPA","FINCLIPC","FINCLIPD","FINCLPAN","FL","RARE","SPECIES","USER","ASSEMB","PORT","sasdate"
10,2,1999,7,9,18,4,145,"M",1,45.1,NA,",",27,1,476033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-09
10,2,1999,7,10,19,1,145,"F",NA,64.7,NA,",",31,1,475933,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-10
10,2,1999,7,10,19,2,145,"F",3,44.5,NA,",",17,2,475933,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-10
10,2,1999,7,10,19,3,145,"M",NA,44,NA,",",19,2,475933,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-10
10,2,1999,7,10,19,4,145,"F",NA,48.2,NA,",",22,2,486034,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-10
10,2,1999,7,10,19,5,145,"M",NA,56.9,NA,",",37,1,486034,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-10
10,2,1999,7,10,19,6,145,"F",NA,55,NA,",",42,2,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-10
10,2,1999,7,10,19,7,145,"F",5,55,NA,",",24,2,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-10
10,2,1999,7,10,19,8,145,"M",5,51,NA,",",24,2,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-10
10,2,1999,7,11,20,1,145,"F",NA,59.9,NA,",",76,1,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-11
10,2,1999,7,16,21,1,145,"F",5,53.1,NA,",",38,2,476032,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-16
10,2,1999,7,16,21,2,145,"F",NA,42.3,NA,",",17,2,476032,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-16
10,2,1999,7,16,21,3,145,"M",4,53.6,NA,",",52,2,476032,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-16
10,2,1999,7,16,21,4,145,"M",1,47.5,NA,",",21,2,476032,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-16
10,2,1999,7,16,21,5,145,"M",5,61,NA,",",74,1,476032,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-16
10,2,1999,7,17,22,1,145,"F",NA,52.5,NA,",",43,2,476032,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-17
10,2,1999,7,17,22,2,145,"M",NA,58,NA,",",40,2,476032,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-17
10,2,1999,7,17,22,3,145,"M",NA,56.5,NA,",",35,2,476032,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-17
10,2,1999,7,17,22,4,145,"M",NA,45,NA,",",18,2,476032,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-17
10,2,1999,7,17,22,5,145,"M",2,54.5,NA,",",38,1,476033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-17
10,2,1999,7,17,22,6,145,"F",6,50,NA,",",34,1,476033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-17
10,2,1999,7,17,22,7,145,"F",2,41.7,NA,",",16,2,486001,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-17
10,2,1999,7,17,22,8,145,"M",1,48.6,NA,",",16,2,486001,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-17
10,2,1999,7,17,22,9,145,"F",NA,58.8,NA,",",43,2,486001,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-17
10,2,1999,7,17,22,10,145,"F",2,38.1,NA,",",14,2,486001,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-17
10,2,1999,7,18,23,1,145,"M",NA,50.5,NA,",",23,2,476032,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-18
10,2,1999,7,18,23,2,145,"M",NA,49.9,NA,",",22,1,476032,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-18
10,2,1999,7,18,23,3,145,"M",1,51.1,NA,",",NA,NA,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-18
10,2,1999,7,18,23,4,145,"F",7,62.1,NA,",",NA,NA,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-18
10,2,1999,7,18,23,5,145,"M",NA,52.5,NA,",",NA,NA,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-18
10,2,1999,7,18,23,6,145,"M",NA,45.5,NA,",",23,2,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-18
10,2,1999,7,18,23,7,145,"M",NA,58.1,NA,",",47,2,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-18
10,2,1999,7,18,23,8,145,"M",NA,52,NA,",",37,2,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-18
10,2,1999,7,19,24,1,145,"M",2,52,NA,",",26,1,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-19
10,2,1999,7,19,24,2,145,"F",NA,50,NA,",",34,1,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-19
10,2,1999,7,19,24,3,145,"M",1,46.1,NA,",",23,1,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-19
10,2,1999,7,20,25,1,145,"M",8,55.1,NA,",",33,1,476033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-20
10,2,1999,7,20,25,2,145,"M",1,46.5,NA,",",21,1,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-20
10,2,1999,7,20,25,3,145,"M",8,53.5,NA,",",34,1,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-20
10,2,1999,7,20,25,4,145,"F",6,47.3,NA,",",25,2,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-20
10,2,1999,7,20,25,5,145,"F",6,59,NA,",",66,1,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-20
10,2,1999,7,20,25,6,145,"F",6,54.4,NA,",",58,1,476102,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-20
10,2,1999,7,20,25,7,145,"M",5,54.4,NA,",",NA,NA,476102,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-20
10,2,1999,7,20,25,8,145,"M",8,51,NA,",",45,1,476102,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-20
10,2,1999,7,23,26,1,145,"F",7,51,NA,",",37,1,476007,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-23
10,2,1999,7,23,26,2,145,"F",7,52.1,NA,",",39,2,476007,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-23
10,2,1999,7,23,26,3,145,"M",NA,52.1,NA,",",39,2,476007,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-23
10,2,1999,7,23,26,4,145,"M",NA,56.5,NA,",",NA,NA,476007,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-23
10,2,1999,7,23,26,5,145,"M",NA,48.7,NA,",",28,1,476033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-23
10,2,1999,7,23,26,6,145,"M",NA,51.1,NA,",",41,1,476033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-23
10,2,1999,7,23,26,7,145,"F",7,52.9,NA,",",39,1,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-23
10,2,1999,7,23,26,8,145,"M",NA,55.5,NA,",",41,2,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-23
10,2,1999,7,23,26,9,145,"F",NA,42.1,NA,",",28,1,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-23
10,2,1999,7,23,26,10,145,"F",NA,40.5,NA,",",24,1,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-23
10,2,1999,7,23,26,11,145,"F",6,56.1,NA,",",NA,NA,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-23
10,2,1999,7,23,26,12,145,"F",NA,59.4,NA,",",45,1,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-23
10,2,1999,7,23,26,13,145,"M",2,55.1,NA,",",60,1,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-23
10,2,1999,7,23,26,14,145,"F",6,55.8,NA,",",NA,1,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-23
10,2,1999,7,24,27,1,145,"M",5,59.4,3.7,",",43,2,476008,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-24
10,2,1999,7,24,27,2,145,"M",1,47,1.8,",",23,2,476008,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-24
10,2,1999,7,24,27,3,145,"F",NA,58,NA,",",41,2,476008,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-24
10,2,1999,7,24,27,4,145,"M",NA,60.1,NA,",",64,1,476008,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-24
10,2,1999,7,24,27,5,145,"M",NA,58.9,NA,",",50,1,486031,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-24
10,2,1999,7,24,27,6,145,"M",NA,61.4,NA,",",26,2,486031,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-24
10,2,1999,7,25,28,1,145,"M",NA,51.5,NA,",",22,2,466005,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-25
10,2,1999,7,25,28,2,145,"F",NA,56.9,NA,",",44,2,486033,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-25
10,2,1999,7,25,28,3,145,"M",NA,53.5,NA,",",23,2,486033,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-25
10,2,1999,7,25,28,4,145,"F",NA,49.2,NA,",",31,2,486033,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-25
10,2,1999,7,25,28,5,145,"F",NA,52,NA,",",22,2,486033,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-25
10,2,1999,7,25,28,6,145,"F",NA,56,NA,",",44,2,486033,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-25
10,2,1999,7,25,28,7,145,"F",NA,45.3,NA,",",25,2,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-25
10,2,1999,7,25,28,8,145,"F",NA,63.1,NA,",",70,1,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-25
10,2,1999,7,25,28,9,145,"M",NA,45.5,NA,",",28,1,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-25
10,2,1999,7,25,28,10,145,"F",NA,50.1,NA,",",24,2,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-25
10,2,1999,7,27,29,1,145,"M",NA,53.9,NA,",",36,2,476006,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-27
10,2,1999,7,27,29,2,145,"M",5,56.1,NA,",",40,2,476006,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-27
10,2,1999,7,27,29,3,145,"F",7,60.5,NA,",",82,2,476006,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-27
10,2,1999,7,31,30,1,145,"F",NA,73.5,NA,",",60,2,466005,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-31
10,2,1999,7,31,30,2,145,"F",5,56.9,NA,",",23,2,476006,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-31
10,2,1999,7,31,30,3,145,"M",NA,61.1,NA,",",33,1,476006,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-31
10,2,1999,7,31,30,4,145,"M",NA,58.6,NA,",",22,2,476006,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-31
10,2,1999,7,31,30,5,145,"M",4,58.2,NA,",",23,2,476006,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-31
10,2,1999,7,31,30,6,145,"F",NA,56,NA,",",26,2,476006,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-31
10,2,1999,7,31,30,7,145,"F",7,57.5,NA,",",54,1,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-07-31
10,2,1999,7,31,30,8,145,"F",7,57.1,NA,",",47,1,486033,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-07-31
10,2,1999,8,1,31,1,145,"F",7,54.6,NA,",",34,2,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-01
10,2,1999,8,2,32,1,145,"M",NA,57.5,NA,",",54,2,486001,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-08-02
10,2,1999,8,2,32,2,145,"F",7,53.6,NA,",",33,2,486001,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-08-02
10,2,1999,8,2,32,3,145,"F",7,57,NA,",",45,1,486001,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-08-02
10,2,1999,8,2,32,4,145,"M",NA,53.9,NA,",",31,2,466005,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-08-02
10,2,1999,8,2,32,5,145,"F",NA,44.1,NA,",",18,2,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-02
10,2,1999,8,7,33,1,145,"F",7,68.4,6.5,",",31,2,466005,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-08-07
10,2,1999,8,7,33,2,145,"M",1,44,NA,",",19,2,486034,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-08-07
10,2,1999,8,7,33,3,145,"F",NA,42.1,NA,",",25,2,486034,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-08-07
10,2,1999,8,7,33,4,145,"F",NA,50.2,NA,",",47,1,486033,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-07
10,2,1999,8,7,33,5,145,"F",NA,60.2,NA,",",67,2,486033,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-07
10,2,1999,8,7,33,6,145,"F",NA,53,NA,",",NA,NA,486033,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-07
10,2,1999,8,8,34,1,145,"M",8,50.1,NA,",",23,2,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-08
10,2,1999,8,8,34,2,145,"F",8,58.1,NA,",",42,1,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-08
10,2,1999,8,8,34,3,145,"F",8,44.3,NA,",",21,2,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-08
10,2,1999,8,8,34,4,145,"F",8,56.2,NA,",",40,2,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-08
10,2,1999,8,9,35,1,145,"F",7,49.5,2,",",30,1,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-08-09
10,2,1999,8,9,35,2,145,"M",4,62,4.5,",",57,1,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-08-09
10,2,1999,8,9,35,3,145,"F",7,43.4,NA,",",16,2,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-08-09
10,2,1999,8,9,35,4,145,"M",4,45.2,NA,",",20,2,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-08-09
10,2,1999,8,9,35,5,145,"M",2,46.5,NA,",",24,2,486033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-08-09
10,2,1999,8,9,35,6,145,"M",1,45.1,1.6,",",16,2,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-09
10,2,1999,8,9,35,7,145,"F",7,47.6,NA,",",28,1,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-09
10,2,1999,8,9,35,8,145,"F",7,52.2,NA,",",26,1,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-09
10,2,1999,8,9,35,9,145,"F",7,51,NA,",",23,1,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-09
10,2,1999,8,9,35,10,145,"F",7,59.8,NA,",",59,1,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-09
10,2,1999,8,9,35,11,145,"F",7,56,NA,",",49,1,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-09
10,2,1999,8,13,36,1,145,"F",7,53.1,NA,",",48,1,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-13
10,2,1999,8,13,36,2,145,"M",2,47.7,NA,",",19,1,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-13
10,2,1999,8,13,36,3,145,"M",4,50.9,NA,",",24,2,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-13
10,2,1999,8,13,36,4,145,"M",2,47.5,NA,",",22,2,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-13
10,2,1999,8,13,36,5,145,"M",4,51,NA,",",26,1,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-13
10,2,1999,8,21,37,1,145,"F",8,46.8,NA,",",34,2,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-21
10,2,1999,8,22,38,1,145,"F",3,61.6,NA,",",74,2,476033,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-22
10,2,1999,8,22,38,2,145,"F",1,39.7,NA,",",19,1,476033,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-22
10,2,1999,8,22,38,3,145,"F",2,44.9,NA,",",22,2,476033,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-22
10,2,1999,8,23,39,1,145,"F",4,53.6,NA,",",49,2,486033,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-23
10,2,1999,8,23,39,2,145,"F",3,47.8,NA,",",35,1,486033,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-23
10,2,1999,8,24,40,1,145,"M",8,55.1,NA,",",33,1,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-24
10,2,1999,8,24,40,2,145,"M",4,53.5,NA,",",29,1,476102,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-24
10,2,1999,8,24,40,3,145,"F",7,48.5,NA,",",30,1,476102,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-24
10,2,1999,8,24,40,4,145,"F",7,45.5,NA,",",25,1,476102,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-24
10,2,1999,8,29,41,1,145,"F",8,51.5,NA,",",29,1,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-29
10,2,1999,8,29,41,2,145,"F",8,47.3,NA,",",36,2,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-29
10,2,1999,8,29,41,3,145,"M",5,59.2,NA,",",NA,NA,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-29
10,2,1999,8,29,41,4,145,"M",8,51,NA,",",23,1,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-29
10,2,1999,8,29,41,5,145,"M",4,53.2,NA,",",31,2,486033,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-29
10,2,1999,8,29,41,6,145,"F",8,47.5,NA,",",22,2,486033,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-29
10,2,1999,8,29,41,7,145,"F",8,34.7,NA,",",16,2,486033,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-29
10,2,1999,8,29,41,8,145,"M",8,53.6,NA,",",30,2,476008,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-08-29
10,2,1999,8,29,41,9,145,"M",5,51.7,NA,",",36,1,476008,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-08-29
10,2,1999,8,29,41,10,145,"M",8,64.6,NA,",",77,1,476008,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-08-29
10,2,1999,8,30,42,1,145,"M",4,52.5,NA,",",38,1,486033,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-30
10,2,1999,8,30,42,2,145,"M",4,45,NA,",",29,1,486033,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-30
10,2,1999,8,30,42,3,145,"M",2,45.1,NA,",",20,1,486033,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-30
10,2,1999,8,30,42,4,145,"M",1,43.3,NA,",",25,2,486033,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-08-30
10,2,1999,9,4,43,1,145,"M",4,57.5,NA,",",43,1,476102,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-09-04
10,2,1999,9,4,43,2,145,"F",7,66.5,NA,",",45,2,476008,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-09-04
10,2,1999,9,5,44,1,145,"M",5,55.4,NA,",",23,2,476033,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-09-05
10,2,1999,9,5,44,2,145,"M",5,49.5,NA,",",22,2,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-09-05
10,2,1999,9,5,44,3,145,"F",7,45.9,NA,",",22,1,486034,"","","D","",NA,"","Yelleye","Private","Demersal","Whittier",1999-09-05
10,2,1999,9,6,45,1,145,"F",8,54.5,NA,",",23,2,466003,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-09-06
10,2,1999,9,6,45,2,145,"M",8,66.9,NA,",",31,2,466003,"","C","","",NA,"","Yelleye","Charter","Demersal","Whittier",1999-09-06
10,2,1999,6,6,1,1,157,"F",2,46,NA,",",12,2,466005,"","C","","",NA,"","Silvergr","Charter","Slope","Whittier",1999-06-06
10,2,1999,6,13,2,1,157,"F",8,41,NA,",",10,2,466003,"","C","","",NA,"","Silvergr","Charter","Slope","Whittier",1999-06-13
10,2,1999,6,22,3,1,157,"M",8,59.5,NA,",",43,1,476033,"","C","","",NA,"","Silvergr","Charter","Slope","Whittier",1999-06-22
10,2,1999,6,28,4,1,157,"M",4,48.5,NA,",",16,2,486033,"","C","","",NA,"","Silvergr","Charter","Slope","Whittier",1999-06-28
10,2,1999,6,29,5,1,157,"M",1,47.3,NA,",",14,1,486034,"","C","","",NA,"","Silvergr","Charter","Slope","Whittier",1999-06-29
10,2,1999,7,2,6,1,157,"F",8,41.1,NA,",",23,2,476003,"","C","","",NA,"","Silvergr","Charter","Slope","Whittier",1999-07-02
10,2,1999,7,2,6,2,157,"M",1,41.2,NA,",",43,1,476003,"","C","","",NA,"","Silvergr","Charter","Slope","Whittier",1999-07-02
10,2,1999,7,10,7,1,157,"F",5,66,NA,",",NA,NA,486034,"","C","","",NA,"","Silvergr","Charter","Slope","Whittier",1999-07-10
10,2,1999,7,10,7,2,157,"F",8,40,NA,",",10,2,475933,"","C","","",NA,"","Silvergr","Charter","Slope","Whittier",1999-07-10
10,2,1999,7,11,8,1,157,"F",8,47.6,NA,",",15,2,476033,"","C","","",NA,"","Silvergr","Charter","Slope","Whittier",1999-07-11
10,2,1999,7,18,9,1,157,"M",8,49,NA,",",12,2,476033,"","C","","",NA,"","Silvergr","Charter","Slope","Whittier",1999-07-18
10,2,1999,7,19,10,1,157,"F",5,65.5,NA,",",NA,NA,486033,"","C","","",NA,"","Silvergr","Charter","Slope","Whittier",1999-07-19
10,2,1999,7,19,10,2,157,"F",5,53.2,NA,",",20,1,486033,"","C","","",NA,"","Silvergr","Charter","Slope","Whittier",1999-07-19
10,2,1999,7,19,10,3,157,"F",5,62.7,NA,",",32,1,486033,"","C","","",NA,"","Silvergr","Charter","Slope","Whittier",1999-07-19
10,2,1999,7,19,10,4,157,"M",2,49.2,NA,",",13,1,486033,"","C","","",NA,"","Silvergr","Charter","Slope","Whittier",1999-07-19
10,2,1999,7,23,11,1,157,"M",1,43.1,NA,",",11,2,486033,"","","D","",NA,"","Silvergr","Private","Slope","Whittier",1999-07-23
10,2,1999,7,23,11,2,157,"M",5,60.1,NA,",",NA,NA,486033,"","C","","",NA,"","Silvergr","Charter","Slope","Whittier",1999-07-23
10,2,1999,7,24,12,1,157,"F",8,71.1,NA,",",49,1,486031,"","","D","",NA,"","Silvergr","Private","Slope","Whittier",1999-07-24
10,2,1999,7,24,12,2,157,"M",8,61,NA,",",49,1,486031,"","","D","",NA,"","Silvergr","Private","Slope","Whittier",1999-07-24
10,2,1999,7,25,13,1,157,"M",8,55.2,NA,",",23,1,486033,"","","D","",NA,"","Silvergr","Private","Slope","Whittier",1999-07-25
10,2,1999,7,25,13,2,157,"M",8,49.5,NA,",",15,2,486034,"","","D","",NA,"","Silvergr","Private","Slope","Whittier",1999-07-25
10,2,1999,7,31,14,1,157,"F",8,54.9,NA,",",17,1,486034,"","C","","",NA,"","Silvergr","Charter","Slope","Whittier",1999-07-31
10,2,1999,8,9,15,1,157,"F",7,71.1,NA,",",47,1,486033,"","","D","",NA,"","Silvergr","Private","Slope","Whittier",1999-08-09
10,2,1999,8,13,16,1,157,"M",2,55.1,NA,",",17,1,486033,"","C","","",NA,"","Silvergr","Charter","Slope","Whittier",1999-08-13
10,2,1999,6,27,1,1,138,"M",5,37,NA,",",21,1,476003,"","C","","",NA,"","Copper","Charter","Demersal","Whittier",1999-06-27
10,2,1999,7,2,2,1,138,"M",8,40.2,NA,",",27,2,476008,"","C","","",NA,"","Copper","Charter","Demersal","Whittier",1999-07-02
10,2,1999,7,3,3,1,138,"F",6,36.5,NA,",",21,2,476003,"","C","","",NA,"","Copper","Charter","Demersal","Whittier",1999-07-03
10,2,1999,7,3,3,2,138,"F",6,39,NA,",",12,2,476003,"","C","","",NA,"","Copper","Charter","Demersal","Whittier",1999-07-03
10,2,1999,7,3,3,3,138,"F",6,36.3,NA,",",11,2,476003,"","C","","",NA,"","Copper","Charter","Demersal","Whittier",1999-07-03
10,2,1999,7,3,3,4,138,"M",1,36.3,NA,",",22,1,476003,"","C","","",NA,"","Copper","Charter","Demersal","Whittier",1999-07-03
10,2,1999,7,3,3,5,138,"M",5,39.4,NA,",",31,3,476003,"","C","","",NA,"","Copper","Charter","Demersal","Whittier",1999-07-03
10,2,1999,7,3,3,6,138,"M",4,39.1,NA,",",19,2,476003,"","C","","",NA,"","Copper","Charter","Demersal","Whittier",1999-07-03
10,2,1999,7,17,4,1,138,"M",8,32.5,NA,",",10,2,486001,"","C","","",NA,"","Copper","Charter","Demersal","Whittier",1999-07-17
10,2,1999,7,20,5,1,138,"M",5,40,NA,",",19,2,476008,"","C","","",NA,"","Copper","Charter","Demersal","Whittier",1999-07-20
10,2,1999,6,29,1,1,152,"F",3,87.1,NA,"-",104,1,486033,"","C","","",NA,"","Shortrkr","Charter","Slope","Whittier",1999-06-29
