"PORT","SP","DATE","PAGE","LINE","SEX","LENGTH","FORK_LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","OTOLITH_WEIGHT","YEAR","MONTH","DAY","SUBLOC","SPECIES","ASSEMB"
"Valdez",145,2019-07-11,14,11,"M",61,61,NA,39,39,2,"","Charter","JAIME LYNN",465932,NA,2019,7,11,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-11,14,12,"M",58,58,NA,33,33,2,"","Charter","JAIME LYNN",465932,NA,2019,7,11,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-11,14,13,"",55,55,NA,29,NA,2,"","Charter","JAIME LYNN",465932,NA,2019,7,11,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-13,15,1,"M",60,60,NA,34,34,2,"","Charter","ARCTIC WARRIOR",475932,NA,2019,7,13,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-13,15,2,"M",48,48,NA,21,NA,2,"","Charter","ARCTIC WARRIOR",475932,NA,2019,7,13,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-13,15,3,"F",63,63,NA,32,NA,2,"","Charter","BOLD EAGLE",475932,NA,2019,7,13,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-13,15,4,"F",65,64,NA,51,51,2,"","Charter","REFLECTION",465932,NA,2019,7,13,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-13,15,5,"M",66,65,NA,51,NA,2,"","Charter","REFLECTION",465932,NA,2019,7,13,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-13,15,6,"M",61,61,NA,33,NA,2,"","Charter","REFLECTION",465932,NA,2019,7,13,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-13,15,7,"M",69,68,NA,51,51,2,"","Charter","REFLECTION",465932,NA,2019,7,13,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-13,15,8,"M",63,63,NA,33,NA,2,"","Charter","REFLECTION",465932,NA,2019,7,13,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-13,15,9,"M",72,72,NA,51,NA,2,"","Charter","REFLECTION",465932,NA,2019,7,13,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-14,16,1,"F",62,61,NA,33,NA,2,"","Charter","SEAQUESTER",465932,NA,2019,7,14,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-14,16,2,"F",56,55,NA,33,34,2,"","Charter","SEAQUESTER",465932,NA,2019,7,14,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-14,16,3,"F",62,62,NA,51,NA,2,"","Charter","SEAQUESTER",465932,NA,2019,7,14,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-14,16,4,"M",68,67,NA,51,51,2,"","Charter","SEAQUESTER",465932,NA,2019,7,14,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-14,16,5,"M",62,62,NA,22,21,2,"","Charter","SEAQUESTER",465932,NA,2019,7,14,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-14,16,6,"M",64,64,NA,32,NA,2,"","Charter","SEAQUESTER",465932,NA,2019,7,14,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-20,17,1,"F",63,62,NA,32,NA,2,"","Charter","DAN ORION",466004,NA,2019,7,20,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-20,17,2,"F",56,55,NA,22,NA,2,"","Charter","HOOKED UP",466002,NA,2019,7,20,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-20,17,3,"F",37,37,NA,15,NA,2,"","Charter","HOOKED UP",466002,NA,2019,7,20,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-22,18,1,"F",45,45,NA,29,NA,2,"","Private","P1",466033,NA,2019,7,22,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-22,18,2,"F",58,57,NA,43,NA,2,"","Private","P2",466033,NA,2019,7,22,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-22,18,3,"F",59,58,NA,59,NA,2,"","Private","P2",466033,NA,2019,7,22,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-22,18,4,"F",42,42,NA,15,NA,2,"","Private","P2",466033,NA,2019,7,22,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-22,18,5,"M",35,35,NA,13,NA,2,"","Private","P2",466033,NA,2019,7,22,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-22,18,6,"F",58,58,NA,21,NA,2,"","Charter","DAN ORION",466001,NA,2019,7,22,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-22,18,7,"M",63,63,NA,32,32,2,"","Charter","DAN ORION",466001,NA,2019,7,22,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-26,19,1,"F",68,68,8.1,35,NA,2,"","Charter","HOOKED UP",466002,NA,2019,7,26,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-26,19,2,"F",60,60,NA,22,NA,2,"","Charter","HOOKED UP",466002,NA,2019,7,26,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-26,19,3,"F",44,44,NA,17,NA,2,"","Charter","HOOKED UP",466002,NA,2019,7,26,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-26,19,4,"M",53,53,NA,16,NA,2,"","Charter","HOOKED UP",466002,NA,2019,7,26,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-26,19,5,"M",53,53,NA,21,21,2,"","Charter","HOOKED UP",466002,NA,2019,7,26,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-26,19,6,"M",60,60,NA,21,NA,2,"","Charter","HOOKED UP",466002,NA,2019,7,26,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-27,20,1,"F",36,36,0.9,9,NA,2,"","Charter","REFLECTION",466033,NA,2019,7,27,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-27,20,2,"F",54,54,NA,40,NA,2,"","Private","P1",466033,NA,2019,7,27,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-27,20,3,"F",35,35,0.9,9,NA,2,"","Private","P2",466100,NA,2019,7,27,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-28,21,1,"F",70,69,NA,65,63,1,"","Charter","LENA CLAIRE",475932,NA,2019,7,28,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-28,21,2,"F",64,64,NA,32,NA,2,"","Charter","LENA CLAIRE",475932,NA,2019,7,28,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-28,21,3,"M",62,62,NA,28,NA,2,"","Charter","LENA CLAIRE",475932,NA,2019,7,28,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-28,21,4,"M",57,57,NA,22,NA,2,"","Charter","LENA CLAIRE",475932,NA,2019,7,28,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-28,21,5,"M",54,54,NA,21,NA,2,"","Charter","NUNATAK",475932,NA,2019,7,28,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-30,22,1,"F",67,66,NA,NA,NA,NA,"","Private","P1",476035,NA,2019,7,30,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-30,22,2,"F",51,51,3.8,17,NA,2,"","Private","P5",466002,NA,2019,7,30,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-30,22,3,"M",46,46,NA,18,NA,2,"","Private","P5",466002,NA,2019,7,30,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-30,22,4,"F",42,41,NA,16,NA,2,"","Private","P6",466033,NA,2019,7,30,NA,"Yelleye","Demersal"
"Valdez",145,2019-07-30,22,5,"M",54,54,NA,28,NA,2,"","Private","P6",466033,NA,2019,7,30,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-01,23,1,"F",57,57,NA,51,NA,2,"","Charter","REFLECTION",465932,NA,2019,8,1,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-01,23,2,"F",58,58,NA,34,NA,2,"","Charter","REFLECTION",465932,NA,2019,8,1,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-01,23,3,"F",63,63,NA,22,NA,2,"","Charter","REFLECTION",465932,NA,2019,8,1,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-01,23,4,"M",63,63,NA,63,NA,2,"","Charter","REFLECTION",465932,NA,2019,8,1,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-01,23,5,"M",53,53,NA,39,NA,2,"","Charter","REFLECTION",465932,NA,2019,8,1,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-01,23,6,"M",59,59,NA,51,NA,2,"","Charter","REFLECTION",465932,NA,2019,8,1,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-01,23,7,"M",63,63,NA,50,NA,2,"","Charter","REFLECTION",465932,NA,2019,8,1,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-01,23,8,"M",60,60,NA,51,NA,2,"","Charter","REFLECTION",465932,NA,2019,8,1,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-01,23,9,"F",55,55,NA,32,NA,2,"","Charter","BOLD EAGLE",476002,NA,2019,8,1,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-05,24,1,"F",57,57,4.1,51,NA,2,"","Charter","DAN ORION",465932,NA,2019,8,5,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-05,24,2,"F",53,53,3.9,50,NA,2,"","Charter","DAN ORION",465932,NA,2019,8,5,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-05,24,3,"F",70,70,NA,NA,NA,NA,"","Charter","DAN ORION",465932,NA,2019,8,5,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-05,24,4,"F",65,64,NA,33,33,2,"","Charter","DAN ORION",465932,NA,2019,8,5,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-05,24,5,"M",52,52,3.6,33,33,2,"","Charter","DAN ORION",465932,NA,2019,8,5,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-05,24,6,"M",61,61,NA,51,NA,2,"","Charter","DAN ORION",465932,NA,2019,8,5,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-05,24,7,"",56,56,3.6,53,NA,2,"","Charter","DAN ORION",465932,NA,2019,8,5,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-08,25,1,"M",53,53,NA,33,NA,2,"","Charter","ARCTIC WARRIOR",465932,NA,2019,8,8,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-11,26,1,"F",55,55,NA,32,NA,2,"","Charter","REFLECTION",465931,NA,2019,8,11,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-11,26,2,"F",51,50,NA,35,34,2,"","Charter","REFLECTION",465931,NA,2019,8,11,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-11,26,3,"F",50,50,NA,33,NA,2,"","Charter","REFLECTION",465931,NA,2019,8,11,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-11,26,4,"F",55,55,NA,38,NA,2,"","Charter","REFLECTION",465931,NA,2019,8,11,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-11,26,5,"F",61,60,NA,50,NA,2,"","Charter","REFLECTION",465931,NA,2019,8,11,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-11,26,6,"F",61,61,NA,32,33,2,"","Charter","REFLECTION",465931,NA,2019,8,11,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-11,26,7,"M",57,57,NA,33,NA,2,"","Charter","REFLECTION",465931,NA,2019,8,11,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-11,26,8,"M",63,63,NA,50,NA,2,"","Charter","REFLECTION",465931,NA,2019,8,11,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-11,26,9,"M",55,55,NA,19,NA,2,"","Charter","HOOKED UP",466002,NA,2019,8,11,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-15,27,1,"F",54,54,NA,32,32,2,"","Private","P1",466033,NA,2019,8,15,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-15,27,2,"F",55,55,NA,50,NA,1,"","Private","P1",466033,NA,2019,8,15,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-15,27,3,"F",59,59,NA,50,NA,1,"","Private","P1",466033,NA,2019,8,15,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-15,27,4,"M",51,51,NA,42,NA,1,"","Private","P1",466033,NA,2019,8,15,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-15,27,5,"M",69,69,NA,53,54,1,"","Private","P1",466033,NA,2019,8,15,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-15,27,6,"M",63,63,NA,44,NA,1,"","Private","P1",466033,NA,2019,8,15,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-15,27,7,"F",67,67,6.1,33,NA,2,"","Charter","HOOKED UP",475932,NA,2019,8,15,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-15,27,8,"F",52,52,NA,56,NA,1,"","Private","P2",466100,NA,2019,8,15,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-15,27,9,"F",44,44,NA,NA,NA,NA,"","Private","P2",466100,NA,2019,8,15,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-15,27,10,"F",38,38,NA,15,14,1,"","Private","P2",466100,NA,2019,8,15,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-15,27,11,"F",50,50,NA,41,NA,1,"","Private","P2",466100,NA,2019,8,15,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-16,28,1,"F",53,53,NA,32,NA,2,"","Private","P1",466100,NA,2019,8,16,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-16,28,2,"M",64,64,NA,58,NA,1,"","Private","P1",466100,NA,2019,8,16,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-21,29,1,"F",65,65,NA,64,NA,1,"","Private","P1",466033,NA,2019,8,21,NA,"Yelleye","Demersal"
"Valdez",145,2019-08-21,29,2,"M",55,55,NA,36,36,2,"","Private","P1",466033,NA,2019,8,21,NA,"Yelleye","Demersal"
"Valdez",172,2019-06-03,1,1,"F",33,32,1.3,NA,NA,NA,"","Charter","BOLD EAGLE",466004,NA,2019,6,3,NA,"Dusky","Pelagic"
"Valdez",172,2019-06-03,1,2,"F",35,34,0.4,NA,NA,NA,"","Charter","BOLD EAGLE",466004,NA,2019,6,3,NA,"Dusky","Pelagic"
"Valdez",172,2019-06-03,1,3,"M",35,34,0.9,NA,NA,NA,"","Charter","BOLD EAGLE",466004,NA,2019,6,3,NA,"Dusky","Pelagic"
"Valdez",172,2019-06-03,1,4,"M",37,36,NA,NA,NA,NA,"","Charter","LENA CLAIRE",466004,NA,2019,6,3,NA,"Dusky","Pelagic"
"Valdez",172,2019-06-04,2,1,"F",47,46,NA,NA,NA,NA,"","Charter","REFLECTION",465932,NA,2019,6,4,NA,"Dusky","Pelagic"
"Valdez",172,2019-06-04,2,2,"F",39,38,NA,NA,NA,NA,"","Charter","REFLECTION",465932,NA,2019,6,4,NA,"Dusky","Pelagic"
"Valdez",172,2019-06-04,2,3,"M",36,35,0.9,NA,NA,NA,"","Charter","REFLECTION",465932,NA,2019,6,4,NA,"Dusky","Pelagic"
"Valdez",172,2019-06-04,2,4,"M",46,44,NA,NA,NA,NA,"","Charter","REFLECTION",465932,NA,2019,6,4,NA,"Dusky","Pelagic"
"Valdez",172,2019-06-04,2,5,"M",47,46,NA,NA,NA,NA,"","Charter","REFLECTION",465932,NA,2019,6,4,NA,"Dusky","Pelagic"
"Valdez",172,2019-06-27,3,1,"F",48,46,NA,NA,NA,NA,"","Charter","JAIME LYNN",465932,NA,2019,6,27,NA,"Dusky","Pelagic"
"Valdez",172,2019-06-27,3,2,"F",50,48,NA,NA,NA,NA,"","Charter","JAIME LYNN",465932,NA,2019,6,27,NA,"Dusky","Pelagic"
"Valdez",172,2019-06-27,3,3,"M",43,42,NA,NA,NA,NA,"","Charter","JAIME LYNN",465932,NA,2019,6,27,NA,"Dusky","Pelagic"
"Valdez",172,2019-07-01,4,1,"M",40,39,NA,NA,NA,NA,"","Charter","JAIME LYNN",465932,NA,2019,7,1,NA,"Dusky","Pelagic"
"Valdez",172,2019-07-20,5,1,"M",54,53,NA,NA,NA,NA,"","Charter","DAN ORION",466004,NA,2019,7,20,NA,"Dusky","Pelagic"
"Valdez",172,2019-07-20,5,2,"M",40,39,NA,NA,NA,NA,"","Charter","DAN ORION",466004,NA,2019,7,20,NA,"Dusky","Pelagic"
"Valdez",172,2019-07-28,6,1,"F",52,51,NA,NA,NA,NA,"","Charter","NUNATAK",475932,NA,2019,7,28,NA,"Dusky","Pelagic"
"Valdez",172,2019-08-05,7,1,"F",48,47,2.2,NA,NA,NA,"","Charter","DAN ORION",465932,NA,2019,8,5,NA,"Dusky","Pelagic"
"Valdez",172,2019-08-08,8,1,"F",43,42,NA,NA,NA,NA,"","Charter","JOSIE WHALES",466032,NA,2019,8,8,NA,"Dusky","Pelagic"
"Valdez",173,2019-06-12,1,1,"F",45,44,NA,NA,NA,NA,"","Private","P2",466004,NA,2019,6,12,NA,"Dark","Pelagic"
"Valdez",173,2019-06-12,1,2,"F",36,35,NA,NA,NA,NA,"","Private","P2",466004,NA,2019,6,12,NA,"Dark","Pelagic"
"Valdez",173,2019-06-12,1,3,"F",35,34,NA,NA,NA,NA,"","Private","P2",466004,NA,2019,6,12,NA,"Dark","Pelagic"
"Valdez",173,2019-06-12,1,4,"F",42,41,1.3,NA,NA,NA,"","Private","P2",466004,NA,2019,6,12,NA,"Dark","Pelagic"
"Valdez",173,2019-06-12,1,5,"F",39,38,NA,NA,NA,NA,"","Private","P2",466004,NA,2019,6,12,NA,"Dark","Pelagic"
"Valdez",173,2019-06-12,1,6,"F",40,39,NA,NA,NA,NA,"","Private","P2",466004,NA,2019,6,12,NA,"Dark","Pelagic"
"Valdez",173,2019-06-12,1,7,"F",42,41,NA,NA,NA,NA,"","Private","P2",466004,NA,2019,6,12,NA,"Dark","Pelagic"
"Valdez",173,2019-06-12,1,8,"F",36,35,0.8,NA,NA,NA,"","Private","P2",466004,NA,2019,6,12,NA,"Dark","Pelagic"
"Valdez",173,2019-06-12,1,9,"M",43,42,1.4,NA,NA,NA,"","Private","P2",466004,NA,2019,6,12,NA,"Dark","Pelagic"
"Valdez",173,2019-06-12,1,10,"M",36,35,NA,NA,NA,NA,"","Private","P2",466004,NA,2019,6,12,NA,"Dark","Pelagic"
"Valdez",173,2019-06-12,1,11,"M",35,34,0.9,NA,NA,NA,"","Private","P2",466004,NA,2019,6,12,NA,"Dark","Pelagic"
"Valdez",173,2019-06-12,1,12,"M",40,39,1.1,NA,NA,NA,"","Private","P2",466004,NA,2019,6,12,NA,"Dark","Pelagic"
"Valdez",173,2019-06-12,1,13,"M",40,39,NA,NA,NA,NA,"","Private","P2",466004,NA,2019,6,12,NA,"Dark","Pelagic"
"Valdez",173,2019-06-12,1,14,"",40,40,1.1,NA,NA,NA,"","Private","P2",466004,NA,2019,6,12,NA,"Dark","Pelagic"
"Valdez",173,2019-06-12,1,15,"",38,37,NA,NA,NA,NA,"","Private","P2",466004,NA,2019,6,12,NA,"Dark","Pelagic"
"Valdez",173,2019-06-18,2,1,"F",37,36,NA,NA,NA,NA,"","Charter","NUNATAK",466002,NA,2019,6,18,NA,"Dark","Pelagic"
"Valdez",173,2019-06-20,3,1,"F",42,41,NA,NA,NA,NA,"","Charter","ARCTIC WARRIOR",466002,NA,2019,6,20,NA,"Dark","Pelagic"
"Valdez",173,2019-06-20,3,2,"F",52,50,NA,NA,NA,NA,"","Charter","REFLECTION",465932,NA,2019,6,20,NA,"Dark","Pelagic"
"Valdez",173,2019-06-20,3,3,"F",42,41,NA,NA,NA,NA,"","Charter","REFLECTION",465932,NA,2019,6,20,NA,"Dark","Pelagic"
"Valdez",173,2019-06-20,3,4,"F",49,48,NA,NA,NA,NA,"","Charter","REFLECTION",465932,NA,2019,6,20,NA,"Dark","Pelagic"
"Valdez",173,2019-06-20,3,5,"M",55,54,NA,NA,NA,NA,"","Charter","REFLECTION",465932,NA,2019,6,20,NA,"Dark","Pelagic"
"Valdez",173,2019-06-27,4,1,"F",33,32,NA,NA,NA,NA,"","Private","P1",466004,NA,2019,6,27,NA,"Dark","Pelagic"
"Valdez",173,2019-06-27,4,2,"F",36,35,NA,NA,NA,NA,"","Private","P1",466004,NA,2019,6,27,NA,"Dark","Pelagic"
"Valdez",173,2019-06-27,4,3,"M",36,35,NA,NA,NA,NA,"","Private","P1",466004,NA,2019,6,27,NA,"Dark","Pelagic"
"Valdez",173,2019-06-27,4,4,"M",35,34,NA,NA,NA,NA,"","Private","P1",466004,NA,2019,6,27,NA,"Dark","Pelagic"
"Valdez",173,2019-06-27,4,5,"M",33,32,NA,NA,NA,NA,"","Private","P1",466004,NA,2019,6,27,NA,"Dark","Pelagic"
"Valdez",173,2019-06-27,4,6,"M",33,31,NA,NA,NA,NA,"","Private","P1",466004,NA,2019,6,27,NA,"Dark","Pelagic"
"Valdez",173,2019-06-27,4,7,"",34,33,NA,NA,NA,NA,"","Private","P1",466004,NA,2019,6,27,NA,"Dark","Pelagic"
"Valdez",173,2019-06-27,4,8,"",31,31,NA,NA,NA,NA,"","Private","P1",466004,NA,2019,6,27,NA,"Dark","Pelagic"
"Valdez",173,2019-06-27,4,9,"M",45,45,NA,NA,NA,NA,"","Charter","DAN ORION",466001,NA,2019,6,27,NA,"Dark","Pelagic"
"Valdez",173,2019-06-27,4,10,"F",39,39,NA,NA,NA,NA,"","Charter","JAIME LYNN",465932,NA,2019,6,27,NA,"Dark","Pelagic"
"Valdez",173,2019-06-27,4,11,"F",42,41,NA,NA,NA,NA,"","Charter","JAIME LYNN",465932,NA,2019,6,27,NA,"Dark","Pelagic"
"Valdez",173,2019-06-27,4,12,"F",44,43,NA,NA,NA,NA,"","Charter","JAIME LYNN",465932,NA,2019,6,27,NA,"Dark","Pelagic"
"Valdez",173,2019-06-27,4,13,"M",41,40,NA,NA,NA,NA,"","Charter","JAIME LYNN",465932,NA,2019,6,27,NA,"Dark","Pelagic"
"Valdez",173,2019-06-30,5,1,"F",48,47,NA,NA,NA,NA,"","Charter","BOLD EAGLE",475931,NA,2019,6,30,NA,"Dark","Pelagic"
"Valdez",173,2019-06-30,5,2,"F",38,37,NA,NA,NA,NA,"","Charter","ARCTIC WARRIOR",476002,NA,2019,6,30,NA,"Dark","Pelagic"
"Valdez",173,2019-06-30,5,3,"F",44,43,NA,NA,NA,NA,"","Charter","ARCTIC WARRIOR",476002,NA,2019,6,30,NA,"Dark","Pelagic"
"Valdez",173,2019-06-30,5,4,"F",40,40,NA,NA,NA,NA,"","Charter","ARCTIC WARRIOR",476002,NA,2019,6,30,NA,"Dark","Pelagic"
"Valdez",173,2019-06-30,5,5,"M",36,35,NA,NA,NA,NA,"","Charter","ARCTIC WARRIOR",476002,NA,2019,6,30,NA,"Dark","Pelagic"
"Valdez",173,2019-07-01,6,1,"F",48,47,NA,NA,NA,NA,"","Charter","JAIME LYNN",465932,NA,2019,7,1,NA,"Dark","Pelagic"
"Valdez",173,2019-07-01,6,2,"F",38,37,NA,NA,NA,NA,"","Charter","JAIME LYNN",465932,NA,2019,7,1,NA,"Dark","Pelagic"
"Valdez",173,2019-07-01,6,3,"F",42,41,NA,NA,NA,NA,"","Charter","JAIME LYNN",465932,NA,2019,7,1,NA,"Dark","Pelagic"
"Valdez",173,2019-07-01,6,4,"F",50,49,NA,NA,NA,NA,"","Charter","JAIME LYNN",465932,NA,2019,7,1,NA,"Dark","Pelagic"
"Valdez",173,2019-07-01,6,5,"M",42,41,NA,NA,NA,NA,"","Charter","JAIME LYNN",465932,NA,2019,7,1,NA,"Dark","Pelagic"
"Valdez",173,2019-07-01,6,6,"M",40,39,NA,NA,NA,NA,"","Charter","JAIME LYNN",465932,NA,2019,7,1,NA,"Dark","Pelagic"
"Valdez",173,2019-07-01,6,7,"M",42,41,NA,NA,NA,NA,"","Charter","JAIME LYNN",465932,NA,2019,7,1,NA,"Dark","Pelagic"
"Valdez",173,2019-07-01,6,8,"M",46,45,NA,NA,NA,NA,"","Charter","JAIME LYNN",465932,NA,2019,7,1,NA,"Dark","Pelagic"
"Valdez",173,2019-07-01,6,9,"",45,44,NA,NA,NA,NA,"","Charter","JAIME LYNN",465932,NA,2019,7,1,NA,"Dark","Pelagic"
"Valdez",173,2019-07-05,7,1,"",45,44,NA,NA,NA,NA,"","Charter","HALIBUT GROVE",466004,NA,2019,7,5,NA,"Dark","Pelagic"
"Valdez",173,2019-07-07,8,1,"F",36,35,NA,NA,NA,NA,"","Charter","HALIBUT GROVE",466002,NA,2019,7,7,NA,"Dark","Pelagic"
"Valdez",173,2019-07-07,8,2,"M",40,39,NA,NA,NA,NA,"","Charter","BOLD EAGLE",466004,NA,2019,7,7,NA,"Dark","Pelagic"
"Valdez",173,2019-07-10,9,1,"F",43,42,NA,NA,NA,NA,"","Private","P1",465932,NA,2019,7,10,NA,"Dark","Pelagic"
"Valdez",173,2019-07-10,9,2,"M",40,39,NA,NA,NA,NA,"","Private","P1",465932,NA,2019,7,10,NA,"Dark","Pelagic"
"Valdez",173,2019-07-10,9,3,"M",31,30,NA,NA,NA,NA,"","Private","P5",466033,NA,2019,7,10,NA,"Dark","Pelagic"
"Valdez",173,2019-07-11,10,1,"F",43,42,NA,NA,NA,NA,"","Charter","HOOKED UP",466002,NA,2019,7,11,NA,"Dark","Pelagic"
"Valdez",173,2019-07-11,10,2,"F",44,43,NA,NA,NA,NA,"","Charter","HOOKED UP",466002,NA,2019,7,11,NA,"Dark","Pelagic"
"Valdez",173,2019-07-11,10,3,"M",35,34,NA,NA,NA,NA,"","Charter","HOOKED UP",466002,NA,2019,7,11,NA,"Dark","Pelagic"
"Valdez",173,2019-07-13,11,1,"F",45,44,NA,NA,NA,NA,"","Charter","REFLECTION",465932,NA,2019,7,13,NA,"Dark","Pelagic"
"Valdez",173,2019-07-13,11,2,"F",39,38,NA,NA,NA,NA,"","Charter","REFLECTION",465932,NA,2019,7,13,NA,"Dark","Pelagic"
"Valdez",173,2019-07-13,11,3,"M",42,41,NA,NA,NA,NA,"","Charter","REFLECTION",465932,NA,2019,7,13,NA,"Dark","Pelagic"
"Valdez",173,2019-07-13,11,4,"M",42,41,NA,NA,NA,NA,"","Charter","REFLECTION",465932,NA,2019,7,13,NA,"Dark","Pelagic"
"Valdez",173,2019-07-14,12,1,"F",39,38,NA,NA,NA,NA,"","Charter","JAIME LYNN",466005,NA,2019,7,14,NA,"Dark","Pelagic"
"Valdez",173,2019-07-14,12,2,"F",35,34,NA,NA,NA,NA,"","Charter","JAIME LYNN",466005,NA,2019,7,14,NA,"Dark","Pelagic"
"Valdez",173,2019-07-14,12,3,"F",38,37,NA,NA,NA,NA,"","Charter","JAIME LYNN",466005,NA,2019,7,14,NA,"Dark","Pelagic"
"Valdez",173,2019-07-14,12,4,"M",39,38,NA,NA,NA,NA,"","Charter","JAIME LYNN",466005,NA,2019,7,14,NA,"Dark","Pelagic"
"Valdez",173,2019-07-20,13,1,"F",39,38,NA,NA,NA,NA,"","Charter","DAN ORION",466004,NA,2019,7,20,NA,"Dark","Pelagic"
"Valdez",173,2019-07-20,13,2,"F",35,34,NA,NA,NA,NA,"","Charter","DAN ORION",466004,NA,2019,7,20,NA,"Dark","Pelagic"
"Valdez",173,2019-07-20,13,3,"M",41,40,NA,NA,NA,NA,"","Charter","DAN ORION",466004,NA,2019,7,20,NA,"Dark","Pelagic"
"Valdez",173,2019-07-20,13,4,"M",42,41,NA,NA,NA,NA,"","Charter","DAN ORION",466004,NA,2019,7,20,NA,"Dark","Pelagic"
"Valdez",173,2019-07-20,13,5,"M",44,43,NA,NA,NA,NA,"","Charter","DAN ORION",466004,NA,2019,7,20,NA,"Dark","Pelagic"
"Valdez",173,2019-07-22,14,1,"F",37,36,NA,NA,NA,NA,"","Charter","CHINOOK",466003,NA,2019,7,22,NA,"Dark","Pelagic"
