"","SUB","YEAR","MONTH","DAY","PAGE","LINE","AGECONF","AGEERR","SEX","LENGTH","OBSWT","AGE","STATAREA","CAS","PORT","USER","RNDLEN","NETWT","RNDWT"
"25047",NA,1998,6,19,NA,NA,NA,"","",175,NA,NA,NA,0,"Yakutat","Unknown",175,128.11858308605,170.399011314419
"25048",NA,1998,6,19,NA,NA,NA,"","",114.3,NA,NA,NA,0,"Yakutat","Unknown",114,31.9551284463005,42.5006440323936
"25049",NA,1998,6,19,NA,NA,NA,"","",81.2,NA,NA,NA,0,"Yakutat","Unknown",81,10.5599122758681,14.0447901313923
"25050",NA,1998,6,19,NA,NA,NA,"","",88.9,NA,NA,NA,0,"Yakutat","Unknown",89,14.3282275744224,19.0566875917582
"25051",NA,1998,6,19,NA,NA,NA,"","",126.9,NA,NA,NA,0,"Yakutat","Unknown",127,45.3411890544574,60.304240029805
"25052",NA,1998,6,19,NA,NA,NA,"","",142.2,NA,NA,NA,0,"Yakutat","Unknown",142,65.1003142585754,86.5840763979463
"25053",NA,1998,6,19,NA,NA,NA,"","",88.9,NA,NA,NA,0,"Yakutat","Unknown",89,14.3282275744224,19.0566875917582
"25054",NA,1998,6,19,NA,NA,NA,"","",109.2,NA,NA,NA,0,"Yakutat","Unknown",109,27.633169602028,36.7523950565912
"25055",NA,1998,6,19,NA,NA,NA,"","",111.8,NA,NA,NA,0,"Yakutat","Unknown",112,30.174163738861,40.1319429585631
"25056",NA,1998,6,19,NA,NA,NA,"","",144.8,NA,NA,NA,0,"Yakutat","Unknown",145,69.6628401239782,92.6522819449818
"25057",NA,1998,6,19,NA,NA,NA,"","",152.9,NA,NA,NA,0,"Yakutat","Unknown",153,82.9027782797002,110.261533602751
"25058",NA,1998,6,19,NA,NA,NA,"","",71,NA,NA,NA,0,"Yakutat","Unknown",71,6.89042324147201,9.16433260189999
"25059",NA,1998,6,19,NA,NA,NA,"","",104.2,NA,NA,NA,0,"Yakutat","Unknown",104,23.7332311227181,31.5654374345644
"25060",NA,1998,6,19,NA,NA,NA,"","",106.8,NA,NA,NA,0,"Yakutat","Unknown",107,26.0238944567846,34.6120428369748
"25061",NA,1998,6,19,NA,NA,NA,"","",124.4,NA,NA,NA,0,"Yakutat","Unknown",124,41.9618965898669,55.8097468732444
"25062",NA,1998,6,19,NA,NA,NA,"","",137.1,NA,NA,NA,0,"Yakutat","Unknown",137,57.962016586709,77.0900682965838
"25063",NA,1998,6,19,NA,NA,NA,"","",81.3,NA,NA,NA,0,"Yakutat","Unknown",81,10.5599122758681,14.0447901313923
"25064",NA,1998,6,19,NA,NA,NA,"","",111.8,NA,NA,NA,0,"Yakutat","Unknown",112,30.174163738861,40.1319429585631
"25065",NA,1998,6,19,NA,NA,NA,"","",132,NA,NA,NA,0,"Yakutat","Unknown",132,51.384056477203,68.3413148204961
"25066",NA,1998,6,19,NA,NA,NA,"","",111.8,NA,NA,NA,0,"Yakutat","Unknown",112,30.174163738861,40.1319429585631
"25067",NA,1998,6,19,NA,NA,NA,"","",139.7,NA,NA,NA,0,"Yakutat","Unknown",140,62.1761296964466,82.6948813546873
"25068",NA,1998,6,19,NA,NA,NA,"","",119.4,NA,NA,NA,0,"Yakutat","Unknown",119,36.7232411172277,48.8422821101114
"25069",NA,1998,6,19,NA,NA,NA,"","",114.3,NA,NA,NA,0,"Yakutat","Unknown",114,31.9551284463005,42.5006440323936
"25070",NA,1998,6,19,NA,NA,NA,"","",142.2,NA,NA,NA,0,"Yakutat","Unknown",142,65.1003142585754,86.5840763979463
"25071",NA,1998,6,19,NA,NA,NA,"","",152,NA,NA,NA,0,"Yakutat","Unknown",152,81.1600066940588,107.943629767203
"25072",NA,1998,6,19,NA,NA,NA,"","",147.2,NA,NA,NA,0,"Yakutat","Unknown",147,72.8244165439534,96.8572105601923
"25073",NA,1998,6,20,NA,NA,NA,"","",111.8,NA,NA,NA,0,"Yakutat","Unknown",112,30.174163738861,40.1319429585631
"25074",NA,1998,6,20,NA,NA,NA,"","",129.5,NA,NA,NA,0,"Yakutat","Unknown",130,48.9041044906044,65.0429535957251
"25075",NA,1998,6,20,NA,NA,NA,"","",86.3,NA,NA,NA,0,"Yakutat","Unknown",86,12.8216474535934,17.0529207932853
"25076",NA,1998,6,20,NA,NA,NA,"","",121.9,NA,NA,NA,0,"Yakutat","Unknown",122,39.8083979910079,52.9455719559642
"25077",NA,1998,6,20,NA,NA,NA,"","",109.3,NA,NA,NA,0,"Yakutat","Unknown",109,27.633169602028,36.7523950565912
"25078",NA,1998,6,20,NA,NA,NA,"","",106.7,NA,NA,NA,0,"Yakutat","Unknown",107,26.0238944567846,34.6120428369748
"25079",NA,1998,6,20,NA,NA,NA,"","",101.6,NA,NA,NA,0,"Yakutat","Unknown",102,22.2860656615977,29.6406927344324
"25080",NA,1998,6,20,NA,NA,NA,"","",88.9,NA,NA,NA,0,"Yakutat","Unknown",89,14.3282275744224,19.0566875917582
"25081",NA,1998,6,20,NA,NA,NA,"","",81.2,NA,NA,NA,0,"Yakutat","Unknown",81,10.5599122758681,14.0447901313923
"25082",NA,1998,6,20,NA,NA,NA,"","",78.7,NA,NA,NA,0,"Yakutat","Unknown",79,9.7382433958611,12.9519622105045
"25083",NA,1998,6,20,NA,NA,NA,"","",165,NA,NA,NA,0,"Yakutat","Unknown",165,105.880706007487,140.822409882808
"25084",NA,1998,6,20,NA,NA,NA,"","",174,NA,NA,NA,0,"Yakutat","Unknown",174,125.761704143759,167.264338483355
"25085",NA,1998,6,20,NA,NA,NA,"","",153.1,NA,NA,NA,0,"Yakutat","Unknown",153,82.9027782797002,110.261533602751
"25086",NA,1998,6,20,NA,NA,NA,"","",119.4,NA,NA,NA,0,"Yakutat","Unknown",119,36.7232411172277,48.8422821101114
"25087",NA,1998,6,20,NA,NA,NA,"","",78.8,NA,NA,NA,0,"Yakutat","Unknown",79,9.7382433958611,12.9519622105045
"25088",NA,1998,6,20,NA,NA,NA,"","",153.1,NA,NA,NA,0,"Yakutat","Unknown",153,82.9027782797002,110.261533602751
"25089",NA,1998,6,20,NA,NA,NA,"","",114.3,NA,NA,NA,0,"Yakutat","Unknown",114,31.9551284463005,42.5006440323936
"25090",NA,1998,6,20,NA,NA,NA,"","",114.3,NA,NA,NA,0,"Yakutat","Unknown",114,31.9551284463005,42.5006440323936
"25091",NA,1998,6,20,NA,NA,NA,"","",96.5,NA,NA,NA,0,"Yakutat","Unknown",97,18.9369166767327,25.1862907107824
"25092",NA,1998,6,20,NA,NA,NA,"","",121.8,NA,NA,NA,0,"Yakutat","Unknown",122,39.8083979910079,52.9455719559642
"25093",NA,1998,6,20,NA,NA,NA,"","",104.1,NA,NA,NA,0,"Yakutat","Unknown",104,23.7332311227181,31.5654374345644
"25094",NA,1998,6,20,NA,NA,NA,"","",101.6,NA,NA,NA,0,"Yakutat","Unknown",102,22.2860656615977,29.6406927344324
"25095",NA,1998,6,20,NA,NA,NA,"","",99.1,NA,NA,NA,0,"Yakutat","Unknown",99,20.2314439303907,26.9080250511842
"25096",NA,1998,6,20,NA,NA,NA,"","",139.7,NA,NA,NA,0,"Yakutat","Unknown",140,62.1761296964466,82.6948813546873
"25097",NA,1998,6,20,NA,NA,NA,"","",111.8,NA,NA,NA,0,"Yakutat","Unknown",112,30.174163738861,40.1319429585631
"25098",NA,1998,6,20,NA,NA,NA,"","",106.7,NA,NA,NA,0,"Yakutat","Unknown",107,26.0238944567846,34.6120428369748
"25099",NA,1998,6,20,NA,NA,NA,"","",96.5,NA,NA,NA,0,"Yakutat","Unknown",97,18.9369166767327,25.1862907107824
"25100",NA,1998,6,20,NA,NA,NA,"","",106.7,NA,NA,NA,0,"Yakutat","Unknown",107,26.0238944567846,34.6120428369748
"25101",NA,1998,6,20,NA,NA,NA,"","",139.7,NA,NA,NA,0,"Yakutat","Unknown",140,62.1761296964466,82.6948813546873
"25102",NA,1998,6,20,NA,NA,NA,"","",114.3,NA,NA,NA,0,"Yakutat","Unknown",114,31.9551284463005,42.5006440323936
"25103",NA,1998,6,20,NA,NA,NA,"","",96.5,NA,NA,NA,0,"Yakutat","Unknown",97,18.9369166767327,25.1862907107824
"25104",NA,1998,6,20,NA,NA,NA,"","",101.6,NA,NA,NA,0,"Yakutat","Unknown",102,22.2860656615977,29.6406927344324
"25105",NA,1998,6,20,NA,NA,NA,"","",99.1,NA,NA,NA,0,"Yakutat","Unknown",99,20.2314439303907,26.9080250511842
"25106",NA,1998,6,20,NA,NA,NA,"","",101.6,NA,NA,NA,0,"Yakutat","Unknown",102,22.2860656615977,29.6406927344324
"25107",NA,1998,6,20,NA,NA,NA,"","",142.2,NA,NA,NA,0,"Yakutat","Unknown",142,65.1003142585754,86.5840763979463
"25108",NA,1998,6,20,NA,NA,NA,"","",152,NA,NA,NA,0,"Yakutat","Unknown",152,81.1600066940588,107.943629767203
"25109",NA,1998,6,20,NA,NA,NA,"","",91.4,NA,NA,NA,0,"Yakutat","Unknown",91,15.3979519606891,20.4794318448409
"25110",NA,1998,6,20,NA,NA,NA,"","",96.5,NA,NA,NA,0,"Yakutat","Unknown",97,18.9369166767327,25.1862907107824
"25111",NA,1998,6,20,NA,NA,NA,"","",116.9,NA,NA,NA,0,"Yakutat","Unknown",117,34.7609023202377,46.2323516627348
"25112",NA,1998,6,20,NA,NA,NA,"","",127,NA,NA,NA,0,"Yakutat","Unknown",127,45.3411890544574,60.304240029805
"25113",NA,1998,6,20,NA,NA,NA,"","",152,NA,NA,NA,0,"Yakutat","Unknown",152,81.1600066940588,107.943629767203
"25114",NA,1998,6,20,NA,NA,NA,"","",104.1,NA,NA,NA,0,"Yakutat","Unknown",104,23.7332311227181,31.5654374345644
"25115",NA,1998,6,20,NA,NA,NA,"","",152,NA,NA,NA,0,"Yakutat","Unknown",152,81.1600066940588,107.943629767203
"25116",NA,1998,6,20,NA,NA,NA,"","",99.1,NA,NA,NA,0,"Yakutat","Unknown",99,20.2314439303907,26.9080250511842
"25117",NA,1998,6,20,NA,NA,NA,"","",127,NA,NA,NA,0,"Yakutat","Unknown",127,45.3411890544574,60.304240029805
"25118",NA,1998,6,20,NA,NA,NA,"","",88.9,NA,NA,NA,0,"Yakutat","Unknown",89,14.3282275744224,19.0566875917582
"25119",NA,1998,6,20,NA,NA,NA,"","",121.9,NA,NA,NA,0,"Yakutat","Unknown",122,39.8083979910079,52.9455719559642
"25120",NA,1998,6,20,NA,NA,NA,"","",127,NA,NA,NA,0,"Yakutat","Unknown",127,45.3411890544574,60.304240029805
"25121",NA,1998,6,22,NA,NA,NA,"","",88.9,NA,NA,NA,0,"Yakutat","Unknown",89,14.3282275744224,19.0566875917582
"25122",NA,1998,6,22,NA,NA,NA,"","",146,NA,NA,NA,0,"Yakutat","Unknown",146,71.2315019887251,94.7386180907693
"25123",NA,1998,6,22,NA,NA,NA,"","",152,NA,NA,NA,0,"Yakutat","Unknown",152,81.1600066940588,107.943629767203
"25124",NA,1998,6,22,NA,NA,NA,"","",129.5,NA,NA,NA,0,"Yakutat","Unknown",130,48.9041044906044,65.0429535957251
"25125",NA,1998,6,22,NA,NA,NA,"","",116.8,NA,NA,NA,0,"Yakutat","Unknown",117,34.7609023202377,46.2323516627348
"25126",NA,1998,6,22,NA,NA,NA,"","",142.2,NA,NA,NA,0,"Yakutat","Unknown",142,65.1003142585754,86.5840763979463
"25127",NA,1998,6,22,NA,NA,NA,"","",86.3,NA,NA,NA,0,"Yakutat","Unknown",86,12.8216474535934,17.0529207932853
"25128",NA,1998,6,22,NA,NA,NA,"","",101.6,NA,NA,NA,0,"Yakutat","Unknown",102,22.2860656615977,29.6406927344324
"25129",NA,1998,6,22,NA,NA,NA,"","",78.7,NA,NA,NA,0,"Yakutat","Unknown",79,9.7382433958611,12.9519622105045
"25130",NA,1998,6,22,NA,NA,NA,"","",99.1,NA,NA,NA,0,"Yakutat","Unknown",99,20.2314439303907,26.9080250511842
"25131",NA,1998,6,22,NA,NA,NA,"","",101.6,NA,NA,NA,0,"Yakutat","Unknown",102,22.2860656615977,29.6406927344324
"25132",NA,1998,6,22,NA,NA,NA,"","",96.5,NA,NA,NA,0,"Yakutat","Unknown",97,18.9369166767327,25.1862907107824
"25133",NA,1998,6,22,NA,NA,NA,"","",104.2,NA,NA,NA,0,"Yakutat","Unknown",104,23.7332311227181,31.5654374345644
"25134",NA,1998,6,22,NA,NA,NA,"","",96.5,NA,NA,NA,0,"Yakutat","Unknown",97,18.9369166767327,25.1862907107824
"25135",NA,1998,6,22,NA,NA,NA,"","",101.6,NA,NA,NA,0,"Yakutat","Unknown",102,22.2860656615977,29.6406927344324
"25136",NA,1998,6,22,NA,NA,NA,"","",127,NA,NA,NA,0,"Yakutat","Unknown",127,45.3411890544574,60.304240029805
"25137",NA,1998,6,22,NA,NA,NA,"","",153.5,NA,NA,NA,0,"Yakutat","Unknown",154,84.6712526224466,112.61362236521
"25138",NA,1998,6,22,NA,NA,NA,"","",121.9,NA,NA,NA,0,"Yakutat","Unknown",122,39.8083979910079,52.9455719559642
"25139",NA,1998,6,23,NA,NA,NA,"","",114.2,NA,NA,NA,0,"Yakutat","Unknown",114,31.9551284463005,42.5006440323936
"25140",NA,1998,6,23,NA,NA,NA,"","",91.4,NA,NA,NA,0,"Yakutat","Unknown",91,15.3979519606891,20.4794318448409
"25141",NA,1998,6,23,NA,NA,NA,"","",101.6,NA,NA,NA,0,"Yakutat","Unknown",102,22.2860656615977,29.6406927344324
"25142",NA,1998,6,23,NA,NA,NA,"","",157,NA,NA,NA,0,"Yakutat","Unknown",157,90.1329785442892,119.877773081951
"25143",NA,1998,6,23,NA,NA,NA,"","",161,NA,NA,NA,0,"Yakutat","Unknown",161,97.7878026952124,130.058766624683
"25144",NA,1998,6,23,NA,NA,NA,"","",96.5,NA,NA,NA,0,"Yakutat","Unknown",97,18.9369166767327,25.1862907107824
"25145",NA,1998,6,23,NA,NA,NA,"","",93.9,NA,NA,NA,0,"Yakutat","Unknown",94,17.1042129489918,22.7487762166551
"25146",NA,1998,6,23,NA,NA,NA,"","",88.9,NA,NA,NA,0,"Yakutat","Unknown",89,14.3282275744224,19.0566875917582
"25147",NA,1998,6,23,NA,NA,NA,"","",161,NA,NA,NA,0,"Yakutat","Unknown",161,97.7878026952124,130.058766624683
"25148",NA,1998,6,23,NA,NA,NA,"","",119.4,NA,NA,NA,0,"Yakutat","Unknown",119,36.7232411172277,48.8422821101114
"25149",NA,1998,6,23,NA,NA,NA,"","",137.1,NA,NA,NA,0,"Yakutat","Unknown",137,57.962016586709,77.0900682965838
"25150",NA,1998,6,23,NA,NA,NA,"","",111.8,NA,NA,NA,0,"Yakutat","Unknown",112,30.174163738861,40.1319429585631
"25151",NA,1998,6,23,NA,NA,NA,"","",154,NA,NA,NA,0,"Yakutat","Unknown",154,84.6712526224466,112.61362236521
"25152",NA,1998,6,23,NA,NA,NA,"","",155.1,NA,NA,NA,0,"Yakutat","Unknown",155,86.4656381949801,115.000173325356
"25153",NA,1998,6,23,NA,NA,NA,"","",104.1,NA,NA,NA,0,"Yakutat","Unknown",104,23.7332311227181,31.5654374345644
"25154",NA,1998,6,23,NA,NA,NA,"","",134.6,NA,NA,NA,0,"Yakutat","Unknown",135,55.2650107917659,73.5030233114009
"25155",NA,1998,6,23,NA,NA,NA,"","",91.4,NA,NA,NA,0,"Yakutat","Unknown",91,15.3979519606891,20.4794318448409
"25156",NA,1998,6,23,NA,NA,NA,"","",106.7,NA,NA,NA,0,"Yakutat","Unknown",107,26.0238944567846,34.6120428369748
"25157",NA,1998,6,23,NA,NA,NA,"","",96.5,NA,NA,NA,0,"Yakutat","Unknown",97,18.9369166767327,25.1862907107824
"25158",NA,1998,6,23,NA,NA,NA,"","",134.6,NA,NA,NA,0,"Yakutat","Unknown",135,55.2650107917659,73.5030233114009
"25159",NA,1998,6,23,NA,NA,NA,"","",158.5,NA,NA,NA,0,"Yakutat","Unknown",159,93.9064735834806,124.896559649753
"25160",NA,1998,6,23,NA,NA,NA,"","",96.5,NA,NA,NA,0,"Yakutat","Unknown",97,18.9369166767327,25.1862907107824
"25161",NA,1998,6,23,NA,NA,NA,"","",101.6,NA,NA,NA,0,"Yakutat","Unknown",102,22.2860656615977,29.6406927344324
"25162",NA,1998,6,23,NA,NA,NA,"","",94,NA,NA,NA,0,"Yakutat","Unknown",94,17.1042129489918,22.7487762166551
"25163",NA,1998,6,23,NA,NA,NA,"","",111.8,NA,NA,NA,0,"Yakutat","Unknown",112,30.174163738861,40.1319429585631
"25164",NA,1998,6,23,NA,NA,NA,"","",129.5,NA,NA,NA,0,"Yakutat","Unknown",130,48.9041044906044,65.0429535957251
"25165",NA,1998,6,23,NA,NA,NA,"","",127,NA,NA,NA,0,"Yakutat","Unknown",127,45.3411890544574,60.304240029805
"25166",NA,1998,6,23,NA,NA,NA,"","",132.1,NA,NA,NA,0,"Yakutat","Unknown",132,51.384056477203,68.3413148204961
"25167",NA,1998,6,23,NA,NA,NA,"","",91.4,NA,NA,NA,0,"Yakutat","Unknown",91,15.3979519606891,20.4794318448409
"25168",NA,1998,6,23,NA,NA,NA,"","",94,NA,NA,NA,0,"Yakutat","Unknown",94,17.1042129489918,22.7487762166551
"25169",NA,1998,6,23,NA,NA,NA,"","",111.8,NA,NA,NA,0,"Yakutat","Unknown",112,30.174163738861,40.1319429585631
"25170",NA,1998,6,23,NA,NA,NA,"","",88.9,NA,NA,NA,0,"Yakutat","Unknown",89,14.3282275744224,19.0566875917582
"25171",NA,1998,6,23,NA,NA,NA,"","",121.9,NA,NA,NA,0,"Yakutat","Unknown",122,39.8083979910079,52.9455719559642
"25172",NA,1998,6,23,NA,NA,NA,"","",161,NA,NA,NA,0,"Yakutat","Unknown",161,97.7878026952124,130.058766624683
"25173",NA,1998,6,23,NA,NA,NA,"","",158,NA,NA,NA,0,"Yakutat","Unknown",158,92.0063518858124,122.369378573747
"25174",NA,1998,6,23,NA,NA,NA,"","",154.3,NA,NA,NA,0,"Yakutat","Unknown",154,84.6712526224466,112.61362236521
"25175",NA,1998,6,23,NA,NA,NA,"","",178.5,NA,NA,NA,0,"Yakutat","Unknown",179,137.851872477473,183.344384648914
"25176",NA,1998,6,23,NA,NA,NA,"","",88.9,NA,NA,NA,0,"Yakutat","Unknown",89,14.3282275744224,19.0566875917582
"25177",NA,1998,6,23,NA,NA,NA,"","",83.8,NA,NA,NA,0,"Yakutat","Unknown",84,11.8804731210747,15.8011494118613
"25178",NA,1998,6,23,NA,NA,NA,"","",109.2,NA,NA,NA,0,"Yakutat","Unknown",109,27.633169602028,36.7523950565912
"25179",NA,1998,6,23,NA,NA,NA,"","",137.1,NA,NA,NA,0,"Yakutat","Unknown",137,57.962016586709,77.0900682965838
"25180",NA,1998,6,23,NA,NA,NA,"","",161,NA,NA,NA,0,"Yakutat","Unknown",161,97.7878026952124,130.058766624683
"25181",NA,1998,6,23,NA,NA,NA,"","",149.8,NA,NA,NA,0,"Yakutat","Unknown",150,77.7507395388125,103.409269968902
"25182",NA,1998,6,23,NA,NA,NA,"","",144.8,NA,NA,NA,0,"Yakutat","Unknown",145,69.6628401239782,92.6522819449818
"25183",NA,1998,6,23,NA,NA,NA,"","",132.1,NA,NA,NA,0,"Yakutat","Unknown",132,51.384056477203,68.3413148204961
"25184",NA,1998,6,23,NA,NA,NA,"","",154.1,NA,NA,NA,0,"Yakutat","Unknown",154,84.6712526224466,112.61362236521
"25185",NA,1998,6,23,NA,NA,NA,"","",111.8,NA,NA,NA,0,"Yakutat","Unknown",112,30.174163738861,40.1319429585631
"25186",NA,1998,6,23,NA,NA,NA,"","",121.9,NA,NA,NA,0,"Yakutat","Unknown",122,39.8083979910079,52.9455719559642
"25187",NA,1998,6,23,NA,NA,NA,"","",106.7,NA,NA,NA,0,"Yakutat","Unknown",107,26.0238944567846,34.6120428369748
"25188",NA,1998,6,23,NA,NA,NA,"","",93.9,NA,NA,NA,0,"Yakutat","Unknown",94,17.1042129489918,22.7487762166551
"25189",NA,1998,6,23,NA,NA,NA,"","",104.1,NA,NA,NA,0,"Yakutat","Unknown",104,23.7332311227181,31.5654374345644
"25190",NA,1998,6,23,NA,NA,NA,"","",111.8,NA,NA,NA,0,"Yakutat","Unknown",112,30.174163738861,40.1319429585631
"25191",NA,1998,6,23,NA,NA,NA,"","",109.2,NA,NA,NA,0,"Yakutat","Unknown",109,27.633169602028,36.7523950565912
"25192",NA,1998,6,23,NA,NA,NA,"","",149.9,NA,NA,NA,0,"Yakutat","Unknown",150,77.7507395388125,103.409269968902
"25193",NA,1998,6,23,NA,NA,NA,"","",111.8,NA,NA,NA,0,"Yakutat","Unknown",112,30.174163738861,40.1319429585631
"25194",NA,1998,6,23,NA,NA,NA,"","",121.9,NA,NA,NA,0,"Yakutat","Unknown",122,39.8083979910079,52.9455719559642
"25195",NA,1998,6,23,NA,NA,NA,"","",106.8,NA,NA,NA,0,"Yakutat","Unknown",107,26.0238944567846,34.6120428369748
"25196",NA,1998,6,23,NA,NA,NA,"","",155.3,NA,NA,NA,0,"Yakutat","Unknown",155,86.4656381949801,115.000173325356
"25197",NA,1998,6,23,NA,NA,NA,"","",111.8,NA,NA,NA,0,"Yakutat","Unknown",112,30.174163738861,40.1319429585631
"25198",NA,1998,6,23,NA,NA,NA,"","",121.8,NA,NA,NA,0,"Yakutat","Unknown",122,39.8083979910079,52.9455719559642
"25199",NA,1998,6,23,NA,NA,NA,"","",106.7,NA,NA,NA,0,"Yakutat","Unknown",107,26.0238944567846,34.6120428369748
"25200",NA,1998,6,23,NA,NA,NA,"","",93.9,NA,NA,NA,0,"Yakutat","Unknown",94,17.1042129489918,22.7487762166551
"25201",NA,1998,6,23,NA,NA,NA,"","",104.1,NA,NA,NA,0,"Yakutat","Unknown",104,23.7332311227181,31.5654374345644
"25202",NA,1998,6,23,NA,NA,NA,"","",111.8,NA,NA,NA,0,"Yakutat","Unknown",112,30.174163738861,40.1319429585631
"25203",NA,1998,6,23,NA,NA,NA,"","",109.2,NA,NA,NA,0,"Yakutat","Unknown",109,27.633169602028,36.7523950565912
"25204",NA,1998,6,23,NA,NA,NA,"","",149.8,NA,NA,NA,0,"Yakutat","Unknown",150,77.7507395388125,103.409269968902
"25205",NA,1998,6,23,NA,NA,NA,"","",111.8,NA,NA,NA,0,"Yakutat","Unknown",112,30.174163738861,40.1319429585631
"25206",NA,1998,6,23,NA,NA,NA,"","",121.8,NA,NA,NA,0,"Yakutat","Unknown",122,39.8083979910079,52.9455719559642
"25207",NA,1998,6,23,NA,NA,NA,"","",106.7,NA,NA,NA,0,"Yakutat","Unknown",107,26.0238944567846,34.6120428369748
"25208",NA,1998,6,23,NA,NA,NA,"","",154.7,NA,NA,NA,0,"Yakutat","Unknown",155,86.4656381949801,115.000173325356
"25209",NA,1998,6,23,NA,NA,NA,"","",101.6,NA,NA,NA,0,"Yakutat","Unknown",102,22.2860656615977,29.6406927344324
"25210",NA,1998,6,23,NA,NA,NA,"","",96.5,NA,NA,NA,0,"Yakutat","Unknown",97,18.9369166767327,25.1862907107824
"25211",NA,1998,6,23,NA,NA,NA,"","",73.7,NA,NA,NA,0,"Yakutat","Unknown",74,7.87915458445051,10.4793552882339
"25212",NA,1998,6,23,NA,NA,NA,"","",161,NA,NA,NA,0,"Yakutat","Unknown",161,97.7878026952124,130.058766624683
"25213",NA,1998,6,23,NA,NA,NA,"","",96.5,NA,NA,NA,0,"Yakutat","Unknown",97,18.9369166767327,25.1862907107824
"25214",NA,1998,6,23,NA,NA,NA,"","",111.8,NA,NA,NA,0,"Yakutat","Unknown",112,30.174163738861,40.1319429585631
"25215",NA,1998,6,23,NA,NA,NA,"","",116.9,NA,NA,NA,0,"Yakutat","Unknown",117,34.7609023202377,46.2323516627348
"25216",NA,1998,6,23,NA,NA,NA,"","",106.8,NA,NA,NA,0,"Yakutat","Unknown",107,26.0238944567846,34.6120428369748
"25217",NA,1998,6,23,NA,NA,NA,"","",127,NA,NA,NA,0,"Yakutat","Unknown",127,45.3411890544574,60.304240029805
"25218",NA,1998,6,23,NA,NA,NA,"","",106.8,NA,NA,NA,0,"Yakutat","Unknown",107,26.0238944567846,34.6120428369748
"25219",NA,1998,6,24,NA,NA,NA,"","",170.3,NA,NA,NA,0,"Yakutat","Unknown",170,116.633512392786,155.123751130703
"25220",NA,1998,6,24,NA,NA,NA,"","",152.3,NA,NA,NA,0,"Yakutat","Unknown",152,81.1600066940588,107.943629767203
"25221",NA,1998,6,24,NA,NA,NA,"","",149.8,NA,NA,NA,0,"Yakutat","Unknown",150,77.7507395388125,103.409269968902
"25222",NA,1998,6,24,NA,NA,NA,"","",139.7,NA,NA,NA,0,"Yakutat","Unknown",140,62.1761296964466,82.6948813546873
"25223",NA,1998,6,24,NA,NA,NA,"","",153.1,NA,NA,NA,0,"Yakutat","Unknown",153,82.9027782797002,110.261533602751
"25224",NA,1998,6,24,NA,NA,NA,"","",162.7,NA,NA,NA,0,"Yakutat","Unknown",163,101.778650339857,135.366634356073
"25225",NA,1998,6,24,NA,NA,NA,"","",160.1,NA,NA,NA,0,"Yakutat","Unknown",160,95.8335537199468,127.459595722021
"25226",NA,1998,6,24,NA,NA,NA,"","",149.8,NA,NA,NA,0,"Yakutat","Unknown",150,77.7507395388125,103.409269968902
"25227",NA,1998,6,24,NA,NA,NA,"","",142.2,NA,NA,NA,0,"Yakutat","Unknown",142,65.1003142585754,86.5840763979463
"25228",NA,1998,6,24,NA,NA,NA,"","",116.8,NA,NA,NA,0,"Yakutat","Unknown",117,34.7609023202377,46.2323516627348
"25229",NA,1998,6,24,NA,NA,NA,"","",104.1,NA,NA,NA,0,"Yakutat","Unknown",104,23.7332311227181,31.5654374345644
"25230",NA,1998,6,24,NA,NA,NA,"","",111.8,NA,NA,NA,0,"Yakutat","Unknown",112,30.174163738861,40.1319429585631
"25231",NA,1998,6,24,NA,NA,NA,"","",101.6,NA,NA,NA,0,"Yakutat","Unknown",102,22.2860656615977,29.6406927344324
"25232",NA,1998,6,24,NA,NA,NA,"","",167.8,NA,NA,NA,0,"Yakutat","Unknown",168,112.2460125624,149.288331980478
"25233",NA,1998,6,24,NA,NA,NA,"","",116.8,NA,NA,NA,0,"Yakutat","Unknown",117,34.7609023202377,46.2323516627348
"25234",NA,1998,6,24,NA,NA,NA,"","",162.6,NA,NA,NA,0,"Yakutat","Unknown",163,101.778650339857,135.366634356073
"25235",NA,1998,6,24,NA,NA,NA,"","",119.4,NA,NA,NA,0,"Yakutat","Unknown",119,36.7232411172277,48.8422821101114
"25236",NA,1998,6,24,NA,NA,NA,"","",121.9,NA,NA,NA,0,"Yakutat","Unknown",122,39.8083979910079,52.9455719559642
"25237",NA,1998,6,24,NA,NA,NA,"","",139.7,NA,NA,NA,0,"Yakutat","Unknown",140,62.1761296964466,82.6948813546873
"25238",NA,1998,6,24,NA,NA,NA,"","",111.8,NA,NA,NA,0,"Yakutat","Unknown",112,30.174163738861,40.1319429585631
"25239",NA,1998,6,24,NA,NA,NA,"","",152.3,NA,NA,NA,0,"Yakutat","Unknown",152,81.1600066940588,107.943629767203
"25240",NA,1998,6,24,NA,NA,NA,"","",162.7,NA,NA,NA,0,"Yakutat","Unknown",163,101.778650339857,135.366634356073
"25241",NA,1998,6,24,NA,NA,NA,"","",104.1,NA,NA,NA,0,"Yakutat","Unknown",104,23.7332311227181,31.5654374345644
"25242",NA,1998,6,24,NA,NA,NA,"","",119.4,NA,NA,NA,0,"Yakutat","Unknown",119,36.7232411172277,48.8422821101114
"25243",NA,1998,6,24,NA,NA,NA,"","",94,NA,NA,NA,0,"Yakutat","Unknown",94,17.1042129489918,22.7487762166551
