"","year","page","line","port","age","AgeErr","length2","sex2","SEX","LENGTH","NETWT","RNDWT","AGE2","AGECONF","USER","BOATNAME","STATAREA","CAS","MONTH","DAY","SUB","LITHO"
"5644",2007,NA,3,"Yakutat",NA,"",NA,"","",126.5,44.8,59.5,NA,NA,"Charter","",NA,NA,5,2,NA,5782
"5645",2007,NA,3,"Yakutat",NA,"",NA,"","",120,37.7,50.2,NA,NA,"Charter","",NA,NA,5,3,NA,5785
"5646",2007,NA,3,"Yakutat",NA,"",NA,"","",81.5,10.8,14.3,NA,NA,"Charter","",NA,NA,5,4,NA,5787
"5647",2007,NA,3,"Yakutat",NA,"",NA,"","",132,51.4,68.3,NA,NA,"Charter","",NA,NA,5,6,NA,5784
"5648",2007,NA,3,"Yakutat",NA,"",NA,"","",167.5,111.2,147.9,NA,NA,"Charter","",NA,NA,5,8,NA,5880
"5649",2007,NA,3,"Yakutat",NA,"",NA,"","",133,52.7,70,NA,NA,"Private","",NA,NA,5,11,NA,5790
"5650",2007,NA,3,"Yakutat",NA,"",NA,"","",147,72.8,96.9,NA,NA,"Charter","",NA,NA,5,12,NA,5789
"5651",2007,NA,3,"Yakutat",NA,"",NA,"","",138.5,60,79.9,NA,NA,"Charter","",NA,NA,5,13,NA,5813
"5652",2007,NA,3,"Yakutat",NA,"",NA,"","",80.5,10.4,13.8,NA,NA,"Charter","",NA,NA,5,15,NA,5814
"5653",2007,NA,3,"Yakutat",NA,"",NA,"","",132.5,52,69.2,NA,NA,"Charter","",NA,NA,5,16,NA,5999
"5654",2007,NA,3,"Yakutat",NA,"",NA,"","",129,47.7,63.4,NA,NA,"Charter","",NA,NA,5,18,NA,5998
"5655",2007,NA,3,"Yakutat",NA,"",NA,"","",145,69.7,92.7,NA,NA,"Private","",NA,NA,5,19,NA,5792
"5656",2007,NA,3,"Yakutat",NA,"",NA,"","",149,76.1,101.2,NA,NA,"Charter","",NA,NA,5,22,NA,5802
"5657",2007,NA,3,"Yakutat",NA,"",NA,"","",146.5,72,95.8,NA,NA,"Charter","",NA,NA,5,23,NA,5800
"5658",2007,NA,3,"Yakutat",NA,"",NA,"","",145,69.7,92.7,NA,NA,"Charter","",NA,NA,5,25,NA,5796
"5659",2007,NA,3,"Yakutat",NA,"",NA,"","",122,39.8,52.9,NA,NA,"Charter","",NA,NA,5,26,NA,5819
"5660",2007,NA,3,"Yakutat",NA,"",NA,"","",152,81.2,107.9,NA,NA,"Charter","",NA,NA,5,27,NA,5828
"5661",2007,NA,3,"Yakutat",NA,"",NA,"","",94,17.1,22.7,NA,NA,"Charter","",NA,NA,5,28,NA,5826
"5662",2007,NA,3,"Yakutat",NA,"",NA,"","",142.5,65.8,87.6,NA,NA,"Charter","",NA,NA,6,1,NA,5798
"5663",2007,NA,3,"Yakutat",NA,"",NA,"","",144,68.1,90.6,NA,NA,"Private","",NA,NA,6,2,NA,5824
"5664",2007,NA,3,"Yakutat",NA,"",NA,"","",130.5,49.5,65.9,NA,NA,"Charter","",NA,NA,6,3,NA,5821
"5665",2007,NA,3,"Yakutat",NA,"",NA,"","",138,59.3,78.9,NA,NA,"Charter","",NA,NA,6,6,NA,5840
"5666",2007,NA,3,"Yakutat",NA,"",NA,"","",113,31.1,41.3,NA,NA,"Charter","",NA,NA,6,8,NA,5844
"5667",2007,NA,3,"Yakutat",NA,"",NA,"","",60,4,5.3,NA,NA,"Private","",NA,NA,6,9,NA,5850
"5668",2007,NA,3,"Yakutat",NA,"",NA,"","",78,9.3,12.4,NA,NA,"Private","",NA,NA,6,10,NA,5847
"5669",2007,NA,3,"Yakutat",NA,"",NA,"","",73,7.5,10,NA,NA,"Charter","",NA,NA,6,11,NA,5848
"5670",2007,NA,3,"Yakutat",NA,"",NA,"","",116,33.8,45,NA,NA,"Charter","",NA,NA,6,12,NA,5858
"5671",2007,NA,3,"Yakutat",NA,"",NA,"","",143.5,67.4,89.6,NA,NA,"Charter","",NA,NA,6,13,NA,5855
"5672",2007,NA,3,"Yakutat",NA,"",NA,"","",89,14.3,19.1,NA,NA,"Charter","",NA,NA,6,14,NA,5853
"5673",2007,NA,3,"Yakutat",NA,"",NA,"","",94.5,17.4,23.1,NA,NA,"Private","",NA,NA,6,14,NA,5851
"5674",2007,NA,3,"Yakutat",NA,"",NA,"","",137,58,77.1,NA,NA,"Charter","",NA,NA,6,16,NA,5868
"5675",2007,NA,3,"Yakutat",NA,"",NA,"","",89.5,14.6,19.4,NA,NA,"Private","",NA,NA,6,19,NA,5871
"5676",2007,NA,3,"Yakutat",NA,"",NA,"","",115.5,33.3,44.3,NA,NA,"Charter","",NA,NA,6,19,NA,5869
"5677",2007,NA,3,"Yakutat",NA,"",NA,"","",69,6.3,8.4,NA,NA,"Private","",NA,NA,6,20,NA,5884
"5678",2007,NA,3,"Yakutat",NA,"",NA,"","",135,55.3,73.5,NA,NA,"Charter","",NA,NA,6,22,NA,5878
"5679",2007,NA,3,"Yakutat",NA,"",NA,"","",96,18.3,24.4,NA,NA,"Charter","",NA,NA,6,23,NA,5875
"5680",2007,NA,3,"Yakutat",NA,"",NA,"","",99,20.2,26.9,NA,NA,"Charter","",NA,NA,6,23,NA,5888
"5681",2007,NA,3,"Yakutat",NA,"",NA,"","",151.5,80.3,106.8,NA,NA,"Charter","",NA,NA,6,24,NA,5887
"5682",2007,NA,3,"Yakutat",NA,"",NA,"","",81.5,10.8,14.3,NA,NA,"Private","",NA,NA,6,27,NA,5886
"5683",2007,NA,3,"Yakutat",NA,"",NA,"","",90,14.9,19.8,NA,NA,"Charter","",NA,NA,6,28,NA,5900
"5684",2007,NA,3,"Yakutat",NA,"",NA,"","",79,9.7,13,NA,NA,"Charter","",NA,NA,6,29,NA,5897
"5685",2007,NA,3,"Yakutat",NA,"",NA,"","",128,46.5,61.9,NA,NA,"Charter","",NA,NA,6,30,NA,5902
"5686",2007,NA,3,"Yakutat",NA,"",NA,"","",84.5,12.1,16.1,NA,NA,"Charter","",NA,NA,7,1,NA,5906
"5687",2007,NA,3,"Yakutat",NA,"",NA,"","",143,66.6,88.6,NA,NA,"Charter","",NA,NA,7,2,NA,5904
"5688",2007,NA,3,"Yakutat",NA,"",NA,"","",146.5,72,95.8,NA,NA,"Charter","",NA,NA,7,3,NA,5890
"5689",2007,NA,3,"Yakutat",NA,"",NA,"","",87,13.3,17.7,NA,NA,"Charter","",NA,NA,7,3,NA,5910
"5690",2007,NA,3,"Yakutat",NA,"",NA,"","",68.5,6.1,8.2,NA,NA,"Charter","",NA,NA,7,4,NA,5931
"5691",2007,NA,3,"Yakutat",NA,"",NA,"","",116,33.8,45,NA,NA,"Charter","",NA,NA,7,8,NA,5914
"5692",2007,NA,3,"Yakutat",NA,"",NA,"","",119.5,37.2,49.5,NA,NA,"Charter","",NA,NA,7,8,NA,5912
"5693",2007,NA,3,"Yakutat",NA,"",NA,"","",154.5,85.6,113.8,NA,NA,"Charter","",NA,NA,7,11,NA,5933
"5694",2007,NA,3,"Yakutat",NA,"",NA,"","",124,42,55.8,NA,NA,"Charter","",NA,NA,7,11,NA,5918
"5695",2007,NA,3,"Yakutat",NA,"",NA,"","",81.5,10.8,14.3,NA,NA,"Charter","",NA,NA,7,12,NA,5920
"5696",2007,NA,3,"Yakutat",NA,"",NA,"","",135,55.3,73.5,NA,NA,"Charter","",NA,NA,7,13,NA,5919
"5697",2007,NA,3,"Yakutat",NA,"",NA,"","",104,23.7,31.6,NA,NA,"Charter","",NA,NA,7,15,NA,5937
"5698",2007,NA,3,"Yakutat",NA,"",NA,"","",115,32.9,43.7,NA,NA,"Charter","",NA,NA,7,17,NA,5935
"5699",2007,NA,3,"Yakutat",NA,"",NA,"","",144,68.1,90.6,NA,NA,"Charter","",NA,NA,7,18,NA,5917
"5700",2007,NA,3,"Yakutat",NA,"",NA,"","",115.5,33.3,44.3,NA,NA,"Charter","",NA,NA,7,20,NA,5942
"5701",2007,NA,3,"Yakutat",NA,"",NA,"","",131,50.1,66.7,NA,NA,"Charter","",NA,NA,7,21,NA,5947
"5702",2007,NA,3,"Yakutat",NA,"",NA,"","",102,22.3,29.6,NA,NA,"Charter","",NA,NA,7,22,NA,5945
"5703",2007,NA,3,"Yakutat",NA,"",NA,"","",122,39.8,52.9,NA,NA,"Charter","",NA,NA,7,23,NA,5949
"5704",2007,NA,3,"Yakutat",NA,"",NA,"","",145,69.7,92.7,NA,NA,"Charter","",NA,NA,7,27,NA,5943
"5705",2007,NA,3,"Yakutat",NA,"",NA,"","",104,23.7,31.6,NA,NA,"Charter","",NA,NA,7,28,NA,5954
"5706",2007,NA,3,"Yakutat",NA,"",NA,"","",148,74.4,99,NA,NA,"Charter","",NA,NA,8,6,NA,5957
"5707",2007,NA,3,"Yakutat",NA,"",NA,"","",62.5,4.6,6.1,NA,NA,"Charter","",NA,NA,8,7,NA,5966
"5708",2007,NA,3,"Yakutat",NA,"",NA,"","",75,8.2,10.9,NA,NA,"Charter","",NA,NA,8,8,NA,5965
"5709",2007,NA,3,"Yakutat",NA,"",NA,"","",142,65.1,86.6,NA,NA,"Charter","",NA,NA,8,10,NA,5964
"5710",2007,NA,3,"Yakutat",NA,"",NA,"","",93,16.5,22,NA,NA,"Charter","",NA,NA,8,11,NA,5962
"5711",2007,NA,3,"Yakutat",NA,"",NA,"","",136,56.6,75.3,NA,NA,"Charter","",NA,NA,8,12,NA,5959
"5712",2007,NA,3,"Yakutat",NA,"",NA,"","",128.5,47.1,62.6,NA,NA,"Charter","",NA,NA,8,16,NA,5973
"5713",2007,NA,3,"Yakutat",NA,"",NA,"","",132,51.4,68.3,NA,NA,"Charter","",NA,NA,8,16,NA,5972
"5714",2007,NA,3,"Yakutat",NA,"",NA,"","",79.5,9.9,13.2,NA,NA,"Charter","",NA,NA,8,18,NA,5981
"5715",2007,NA,3,"Yakutat",NA,"",NA,"","",138,59.3,78.9,NA,NA,"Charter","",NA,NA,8,19,NA,5969
"5716",2007,NA,3,"Yakutat",NA,"",NA,"","",93.5,16.8,22.4,NA,NA,"Charter","",NA,NA,8,20,NA,5978
"5717",2007,NA,3,"Yakutat",NA,"",NA,"","",142.5,65.8,87.6,NA,NA,"Charter","",NA,NA,8,22,NA,5983
"5718",2007,NA,3,"Yakutat",NA,"",NA,"","",139.5,61.5,81.7,NA,NA,"Charter","",NA,NA,8,24,NA,5990
"5719",2007,NA,3,"Yakutat",NA,"",NA,"","",97.5,19.3,25.6,NA,NA,"Private","",NA,NA,8,25,NA,5993
"5720",2007,NA,3,"Yakutat",NA,"",NA,"","",66.5,5.6,7.4,NA,NA,"Charter","",NA,NA,8,26,NA,5987
"5721",2007,NA,3,"Yakutat",NA,"",NA,"","",95.5,18,23.9,NA,NA,"Charter","",NA,NA,8,29,NA,14706
"5722",2007,NA,3,"Yakutat",NA,"",NA,"","",88,13.8,18.4,NA,NA,"Charter","",NA,NA,8,30,NA,14708
"5723",2007,NA,3,"Yakutat",NA,"",NA,"","",157.5,91.1,121.1,NA,NA,"Charter","",NA,NA,8,31,NA,14703
"5724",2007,NA,3,"Yakutat",NA,"",NA,"","",104,23.7,31.6,NA,NA,"Charter","",NA,NA,9,1,NA,14698
"5725",2007,NA,3,"Yakutat",NA,"",NA,"","",140,62.2,82.7,NA,NA,"Charter","",NA,NA,9,2,NA,14694
"5726",2007,NA,3,"Yakutat",NA,"",NA,"","",86,12.8,17.1,NA,NA,"Charter","",NA,NA,9,3,NA,14691
"5727",2007,NA,3,"Yakutat",NA,"",NA,"","",148.5,75.3,100.1,NA,NA,"Charter","",NA,NA,9,4,NA,5992
"5728",2007,NA,3,"Yakutat",NA,"",NA,"","",88,13.8,18.4,NA,NA,"Charter","",NA,NA,9,12,NA,14692
"5729",2007,NA,3,"Yakutat",NA,"",NA,"","",121,38.8,51.6,NA,NA,"Charter","",NA,NA,9,12,NA,14689
"5730",2007,NA,3,"Yakutat",NA,"",NA,"","",98,19.6,26,NA,NA,"Charter","",NA,NA,9,13,NA,14685
"5731",2007,NA,3,"Yakutat",NA,"",NA,"","",86,12.8,17.1,NA,NA,"Charter","",NA,NA,9,13,NA,14683
"5732",2007,NA,4,"Yakutat",NA,"",NA,"","",79.5,9.9,13.2,NA,NA,"Charter","",NA,NA,5,2,NA,5782
"5733",2007,NA,4,"Yakutat",NA,"",NA,"","",122,39.8,52.9,NA,NA,"Charter","",NA,NA,5,3,NA,5785
"5734",2007,NA,4,"Yakutat",NA,"",NA,"","",91,15.4,20.5,NA,NA,"Charter","",NA,NA,5,4,NA,5787
"5735",2007,NA,4,"Yakutat",NA,"",NA,"","",134.5,54.6,72.6,NA,NA,"Charter","",NA,NA,5,6,NA,5784
"5736",2007,NA,4,"Yakutat",NA,"",NA,"","",98.5,19.9,26.5,NA,NA,"Charter","",NA,NA,5,8,NA,5880
"5737",2007,NA,4,"Yakutat",NA,"",NA,"","",153.5,83.8,111.4,NA,NA,"Private","",NA,NA,5,11,NA,5790
"5738",2007,NA,4,"Yakutat",NA,"",NA,"","",139.5,61.5,81.7,NA,NA,"Charter","",NA,NA,5,12,NA,5789
"5739",2007,NA,4,"Yakutat",NA,"",NA,"","",152,81.2,107.9,NA,NA,"Charter","",NA,NA,5,13,NA,5813
"5740",2007,NA,4,"Yakutat",NA,"",NA,"","",84.5,12.1,16.1,NA,NA,"Charter","",NA,NA,5,15,NA,5814
"5741",2007,NA,4,"Yakutat",NA,"",NA,"","",155,86.5,115,NA,NA,"Charter","",NA,NA,5,16,NA,5999
"5742",2007,NA,4,"Yakutat",NA,"",NA,"","",87,13.3,17.7,NA,NA,"Charter","",NA,NA,5,18,NA,5998
"5743",2007,NA,4,"Yakutat",NA,"",NA,"","",128,46.5,61.9,NA,NA,"Private","",NA,NA,5,19,NA,5792
"5744",2007,NA,4,"Yakutat",NA,"",NA,"","",126.5,44.8,59.5,NA,NA,"Charter","",NA,NA,5,22,NA,5802
"5745",2007,NA,4,"Yakutat",NA,"",NA,"","",73.5,7.7,10.3,NA,NA,"Charter","",NA,NA,5,23,NA,5800
"5746",2007,NA,4,"Yakutat",NA,"",NA,"","",93.5,16.8,22.4,NA,NA,"Charter","",NA,NA,5,25,NA,5796
"5747",2007,NA,4,"Yakutat",NA,"",NA,"","",123,40.9,54.4,NA,NA,"Charter","",NA,NA,5,26,NA,5819
"5748",2007,NA,4,"Yakutat",NA,"",NA,"","",157.5,91.1,121.1,NA,NA,"Charter","",NA,NA,5,27,NA,5828
"5749",2007,NA,4,"Yakutat",NA,"",NA,"","",107,26,34.6,NA,NA,"Charter","",NA,NA,5,28,NA,5826
"5750",2007,NA,4,"Yakutat",NA,"",NA,"","",165,105.9,140.8,NA,NA,"Charter","",NA,NA,6,1,NA,5798
"5751",2007,NA,4,"Yakutat",NA,"",NA,"","",152,81.2,107.9,NA,NA,"Private","",NA,NA,6,2,NA,5824
"5752",2007,NA,4,"Yakutat",NA,"",NA,"","",145,69.7,92.7,NA,NA,"Charter","",NA,NA,6,3,NA,5821
"5753",2007,NA,4,"Yakutat",NA,"",NA,"","",127,45.3,60.3,NA,NA,"Charter","",NA,NA,6,6,NA,5840
"5754",2007,NA,4,"Yakutat",NA,"",NA,"","",79.5,9.9,13.2,NA,NA,"Charter","",NA,NA,6,8,NA,5844
"5755",2007,NA,4,"Yakutat",NA,"",NA,"","",73.5,7.7,10.3,NA,NA,"Private","",NA,NA,6,9,NA,5850
"5756",2007,NA,4,"Yakutat",NA,"",NA,"","",74,7.9,10.5,NA,NA,"Private","",NA,NA,6,10,NA,5847
"5757",2007,NA,4,"Yakutat",NA,"",NA,"","",78,9.3,12.4,NA,NA,"Charter","",NA,NA,6,11,NA,5848
"5758",2007,NA,4,"Yakutat",NA,"",NA,"","",97.5,19.3,25.6,NA,NA,"Charter","",NA,NA,6,12,NA,5858
"5759",2007,NA,4,"Yakutat",NA,"",NA,"","",109,27.6,36.8,NA,NA,"Charter","",NA,NA,6,13,NA,5855
"5760",2007,NA,4,"Yakutat",NA,"",NA,"","",89,14.3,19.1,NA,NA,"Charter","",NA,NA,6,14,NA,5853
"5761",2007,NA,4,"Yakutat",NA,"",NA,"","",135.5,55.9,74.4,NA,NA,"Charter","",NA,NA,6,16,NA,5868
"5762",2007,NA,4,"Yakutat",NA,"",NA,"","",109.5,28,37.3,NA,NA,"Charter","",NA,NA,6,19,NA,5871
"5763",2007,NA,4,"Yakutat",NA,"",NA,"","",150.5,78.6,104.5,NA,NA,"Charter","",NA,NA,6,19,NA,5869
"5764",2007,NA,4,"Yakutat",NA,"",NA,"","",79,9.7,13,NA,NA,"Private","",NA,NA,6,20,NA,5884
"5765",2007,NA,4,"Yakutat",NA,"",NA,"","",83.5,11.7,15.5,NA,NA,"Charter","",NA,NA,6,22,NA,5878
"5766",2007,NA,4,"Yakutat",NA,"",NA,"","",101.5,21.9,29.2,NA,NA,"Charter","",NA,NA,6,23,NA,5875
"5767",2007,NA,4,"Yakutat",NA,"",NA,"","",92,16,21.2,NA,NA,"Charter","",NA,NA,6,24,NA,5887
"5768",2007,NA,4,"Yakutat",NA,"",NA,"","",82.5,11.2,14.9,NA,NA,"Private","",NA,NA,6,27,NA,5886
"5769",2007,NA,4,"Yakutat",NA,"",NA,"","",91,15.4,20.5,NA,NA,"Charter","",NA,NA,6,28,NA,5900
"5770",2007,NA,4,"Yakutat",NA,"",NA,"","",80,10.1,13.5,NA,NA,"Charter","",NA,NA,6,29,NA,5897
"5771",2007,NA,4,"Yakutat",NA,"",NA,"","",96.5,18.6,24.8,NA,NA,"Charter","",NA,NA,6,30,NA,5902
"5772",2007,NA,4,"Yakutat",NA,"",NA,"","",72,7.2,9.6,NA,NA,"Charter","",NA,NA,7,1,NA,5906
"5773",2007,NA,4,"Yakutat",NA,"",NA,"","",127,45.3,60.3,NA,NA,"Charter","",NA,NA,7,2,NA,5904
"5774",2007,NA,4,"Yakutat",NA,"",NA,"","",132,51.4,68.3,NA,NA,"Charter","",NA,NA,7,3,NA,5890
"5775",2007,NA,4,"Yakutat",NA,"",NA,"","",104.5,24.1,32.1,NA,NA,"Charter","",NA,NA,7,3,NA,5910
"5776",2007,NA,4,"Yakutat",NA,"",NA,"","",105,24.5,32.6,NA,NA,"Charter","",NA,NA,7,4,NA,5931
"5777",2007,NA,4,"Yakutat",NA,"",NA,"","",110,28.5,37.9,NA,NA,"Charter","",NA,NA,7,8,NA,5914
"5778",2007,NA,4,"Yakutat",NA,"",NA,"","",98.5,19.9,26.5,NA,NA,"Charter","",NA,NA,7,8,NA,5912
"5779",2007,NA,4,"Yakutat",NA,"",NA,"","",157.5,91.1,121.1,NA,NA,"Charter","",NA,NA,7,11,NA,5933
"5780",2007,NA,4,"Yakutat",NA,"",NA,"","",102,22.3,29.6,NA,NA,"Charter","",NA,NA,7,11,NA,5918
"5781",2007,NA,4,"Yakutat",NA,"",NA,"","",80.5,10.4,13.8,NA,NA,"Charter","",NA,NA,7,12,NA,5920
"5782",2007,NA,4,"Yakutat",NA,"",NA,"","",111.5,29.7,39.6,NA,NA,"Charter","",NA,NA,7,13,NA,5919
"5783",2007,NA,4,"Yakutat",NA,"",NA,"","",94,17.1,22.7,NA,NA,"Charter","",NA,NA,7,15,NA,5937
"5784",2007,NA,4,"Yakutat",NA,"",NA,"","",110.5,28.9,38.4,NA,NA,"Charter","",NA,NA,7,17,NA,5935
"5785",2007,NA,4,"Yakutat",NA,"",NA,"","",132,51.4,68.3,NA,NA,"Charter","",NA,NA,7,18,NA,5917
"5786",2007,NA,4,"Yakutat",NA,"",NA,"","",127.5,45.9,61.1,NA,NA,"Charter","",NA,NA,7,20,NA,5942
"5787",2007,NA,4,"Yakutat",NA,"",NA,"","",85.5,12.6,16.7,NA,NA,"Charter","",NA,NA,7,21,NA,5947
"5788",2007,NA,4,"Yakutat",NA,"",NA,"","",101,21.6,28.7,NA,NA,"Charter","",NA,NA,7,22,NA,5945
"5789",2007,NA,4,"Yakutat",NA,"",NA,"","",83,11.4,15.2,NA,NA,"Charter","",NA,NA,7,23,NA,5949
"5790",2007,NA,4,"Yakutat",NA,"",NA,"","",130,48.9,65,NA,NA,"Charter","",NA,NA,7,27,NA,5943
"5791",2007,NA,4,"Yakutat",NA,"",NA,"","",86.5,13.1,17.4,NA,NA,"Charter","",NA,NA,7,28,NA,5954
"5792",2007,NA,4,"Yakutat",NA,"",NA,"","",120,37.7,50.2,NA,NA,"Charter","",NA,NA,8,7,NA,5966
"5793",2007,NA,4,"Yakutat",NA,"",NA,"","",76.5,8.8,11.7,NA,NA,"Charter","",NA,NA,8,8,NA,5965
"5794",2007,NA,4,"Yakutat",NA,"",NA,"","",81.5,10.8,14.3,NA,NA,"Charter","",NA,NA,8,10,NA,5964
"5795",2007,NA,4,"Yakutat",NA,"",NA,"","",73.5,7.7,10.3,NA,NA,"Charter","",NA,NA,8,11,NA,5962
"5796",2007,NA,4,"Yakutat",NA,"",NA,"","",136,56.6,75.3,NA,NA,"Charter","",NA,NA,8,12,NA,5959
"5797",2007,NA,4,"Yakutat",NA,"",NA,"","",119.5,37.2,49.5,NA,NA,"Charter","",NA,NA,8,16,NA,5973
"5798",2007,NA,4,"Yakutat",NA,"",NA,"","",129.5,48.3,64.2,NA,NA,"Charter","",NA,NA,8,16,NA,5972
"5799",2007,NA,4,"Yakutat",NA,"",NA,"","",66.5,5.6,7.4,NA,NA,"Charter","",NA,NA,8,18,NA,5981
"5800",2007,NA,4,"Yakutat",NA,"",NA,"","",87,13.3,17.7,NA,NA,"Charter","",NA,NA,8,19,NA,5969
"5801",2007,NA,4,"Yakutat",NA,"",NA,"","",73,7.5,10,NA,NA,"Charter","",NA,NA,8,20,NA,5978
"5802",2007,NA,4,"Yakutat",NA,"",NA,"","",140,62.2,82.7,NA,NA,"Charter","",NA,NA,8,22,NA,5983
"5803",2007,NA,4,"Yakutat",NA,"",NA,"","",146,71.2,94.7,NA,NA,"Charter","",NA,NA,8,24,NA,5990
"5804",2007,NA,4,"Yakutat",NA,"",NA,"","",190.5,168.7,224.3,NA,NA,"Charter","",NA,NA,8,25,NA,5993
"5805",2007,NA,4,"Yakutat",NA,"",NA,"","",105.5,24.9,33.1,NA,NA,"Private","",NA,NA,8,26,NA,5987
"5806",2007,NA,4,"Yakutat",NA,"",NA,"","",89,14.3,19.1,NA,NA,"Charter","",NA,NA,8,30,NA,14708
"5807",2007,NA,4,"Yakutat",NA,"",NA,"","",97,18.9,25.2,NA,NA,"Charter","",NA,NA,9,2,NA,14694
"5808",2007,NA,4,"Yakutat",NA,"",NA,"","",93,16.5,22,NA,NA,"Charter","",NA,NA,9,3,NA,14691
"5809",2007,NA,4,"Yakutat",NA,"",NA,"","",145,69.7,92.7,NA,NA,"Charter","",NA,NA,9,4,NA,5992
"5810",2007,NA,4,"Yakutat",NA,"",NA,"","",87.5,13.6,18,NA,NA,"Charter","",NA,NA,9,12,NA,14692
"5811",2007,NA,4,"Yakutat",NA,"",NA,"","",107,26,34.6,NA,NA,"Charter","",NA,NA,9,12,NA,14689
"5812",2007,NA,4,"Yakutat",NA,"",NA,"","",95.5,18,23.9,NA,NA,"Charter","",NA,NA,9,13,NA,14685
"5813",2007,NA,4,"Yakutat",NA,"",NA,"","",89,14.3,19.1,NA,NA,"Charter","",NA,NA,9,13,NA,14683
"5814",2007,NA,5,"Yakutat",NA,"",NA,"","",80,10.1,13.5,NA,NA,"Charter","",NA,NA,5,2,NA,5782
"5815",2007,NA,5,"Yakutat",NA,"",NA,"","",127.5,45.9,61.1,NA,NA,"Charter","",NA,NA,5,3,NA,5785
"5816",2007,NA,5,"Yakutat",NA,"",NA,"","",89,14.3,19.1,NA,NA,"Charter","",NA,NA,5,4,NA,5787
"5817",2007,NA,5,"Yakutat",NA,"",NA,"","",144,68.1,90.6,NA,NA,"Charter","",NA,NA,5,6,NA,5784
"5818",2007,NA,5,"Yakutat",NA,"",NA,"","",65.5,5.3,7.1,NA,NA,"Private","",NA,NA,5,11,NA,5790
"5819",2007,NA,5,"Yakutat",NA,"",NA,"","",175,128.1,170.4,NA,NA,"Charter","",NA,NA,5,12,NA,5789
"5820",2007,NA,5,"Yakutat",NA,"",NA,"","",148,74.4,99,NA,NA,"Charter","",NA,NA,5,13,NA,5813
"5821",2007,NA,5,"Yakutat",NA,"",NA,"","",78,9.3,12.4,NA,NA,"Charter","",NA,NA,5,15,NA,5814
"5822",2007,NA,5,"Yakutat",NA,"",NA,"","",142.5,65.8,87.6,NA,NA,"Charter","",NA,NA,5,16,NA,5999
"5823",2007,NA,5,"Yakutat",NA,"",NA,"","",109,27.6,36.8,NA,NA,"Charter","",NA,NA,5,18,NA,5998
"5824",2007,NA,5,"Yakutat",NA,"",NA,"","",145,69.7,92.7,NA,NA,"Private","",NA,NA,5,19,NA,5792
"5825",2007,NA,5,"Yakutat",NA,"",NA,"","",150,77.8,103.4,NA,NA,"Charter","",NA,NA,5,22,NA,5802
"5826",2007,NA,5,"Yakutat",NA,"",NA,"","",79.5,9.9,13.2,NA,NA,"Charter","",NA,NA,5,25,NA,5796
"5827",2007,NA,5,"Yakutat",NA,"",NA,"","",140,62.2,82.7,NA,NA,"Charter","",NA,NA,5,26,NA,5819
"5828",2007,NA,5,"Yakutat",NA,"",NA,"","",116.5,34.3,45.6,NA,NA,"Charter","",NA,NA,5,27,NA,5828
"5829",2007,NA,5,"Yakutat",NA,"",NA,"","",84.5,12.1,16.1,NA,NA,"Charter","",NA,NA,6,1,NA,5798
"5830",2007,NA,5,"Yakutat",NA,"",NA,"","",74.5,8.1,10.7,NA,NA,"Private","",NA,NA,6,2,NA,5824
"5831",2007,NA,5,"Yakutat",NA,"",NA,"","",101,21.6,28.7,NA,NA,"Charter","",NA,NA,6,3,NA,5821
"5832",2007,NA,5,"Yakutat",NA,"",NA,"","",99.5,20.6,27.4,NA,NA,"Charter","",NA,NA,6,6,NA,5840
"5833",2007,NA,5,"Yakutat",NA,"",NA,"","",98.5,19.9,26.5,NA,NA,"Charter","",NA,NA,6,8,NA,5844
"5834",2007,NA,5,"Yakutat",NA,"",NA,"","",142.5,65.8,87.6,NA,NA,"Charter","",NA,NA,6,9,NA,5850
"5835",2007,NA,5,"Yakutat",NA,"",NA,"","",95,17.7,23.5,NA,NA,"Charter","",NA,NA,6,11,NA,5848
"5836",2007,NA,5,"Yakutat",NA,"",NA,"","",142.5,65.8,87.6,NA,NA,"Charter","",NA,NA,6,12,NA,5858
"5837",2007,NA,5,"Yakutat",NA,"",NA,"","",143,66.6,88.6,NA,NA,"Charter","",NA,NA,6,13,NA,5855
"5838",2007,NA,5,"Yakutat",NA,"",NA,"","",126,44.2,58.8,NA,NA,"Charter","",NA,NA,6,14,NA,5853
"5839",2007,NA,5,"Yakutat",NA,"",NA,"","",82.5,11.2,14.9,NA,NA,"Charter","",NA,NA,6,16,NA,5868
"5840",2007,NA,5,"Yakutat",NA,"",NA,"","",84,11.9,15.8,NA,NA,"Charter","",NA,NA,6,19,NA,5871
"5841",2007,NA,5,"Yakutat",NA,"",NA,"","",109.5,28,37.3,NA,NA,"Charter","",NA,NA,6,19,NA,5869
"5842",2007,NA,5,"Yakutat",NA,"",NA,"","",77,9,11.9,NA,NA,"Private","",NA,NA,6,20,NA,5884
"5843",2007,NA,5,"Yakutat",NA,"",NA,"","",129.5,48.3,64.2,NA,NA,"Charter","",NA,NA,6,22,NA,5878
"5844",2007,NA,5,"Yakutat",NA,"",NA,"","",128,46.5,61.9,NA,NA,"Charter","",NA,NA,6,23,NA,5875
"5845",2007,NA,5,"Yakutat",NA,"",NA,"","",81.5,10.8,14.3,NA,NA,"Private","",NA,NA,6,27,NA,5886
"5846",2007,NA,5,"Yakutat",NA,"",NA,"","",90.5,15.1,20.1,NA,NA,"Charter","",NA,NA,6,28,NA,5900
