PORT,PAGE,LINE,YEAR,AGE,AGE2,AGEERR,SEX,LENGTH,NETWT,RNDWT,AGECONF,USER,BOATNAME,STATAREA,CAS,GAF,MONTH,DAY,SUB
Valdez,27,5,2022,,,,U,60,3.909729203,5.211746266,,Private,P2,466033,0,0,7,26,
Valdez,27,6,2022,,,,U,47,1.82053721,2.426812066,,Private,P2,466033,0,0,7,26,
Valdez,27,7,2022,,,,F,95,16.47434472,21.96062696,,Private,P3,466032,0,0,7,26,
Valdez,27,8,2022,,,,F,63,4.554798661,6.071636597,,Private,P3,466032,0,0,7,26,
Valdez,27,9,2022,,,,F,92,14.90009935,19.86212679,,Private,P3,466032,0,0,7,26,
Valdez,27,10,2022,10,10,,F,121,35.12784224,46.82610766,,Private,P3,466032,0,0,7,26,
Valdez,27,11,2022,,,,F,74,7.537521211,10.04766468,,Private,P3,466032,0,0,7,26,
Valdez,27,12,2022,,,,F,64,4.784940955,6.378420822,,Private,P3,466032,0,0,7,26,
Valdez,27,13,2022,,,,F,75,7.860949729,10.47880128,,Private,P3,466032,0,0,7,26,
Valdez,27,14,2022,,,,F,68,5.784770866,7.711213845,,Private,P3,466032,0,0,7,26,
Valdez,27,15,2022,,,,M,64,4.784940955,6.378420822,,Private,P3,466032,0,0,7,26,
Valdez,27,16,2022,,,,F,151,70.26371522,93.66292048,,Private,P4,476031,0,0,7,26,
Valdez,27,17,2022,,,,F,74,7.537521211,10.04766468,,Private,P4,476031,0,0,7,26,
Valdez,27,18,2022,11,,,F,78,8.887699676,11.84747925,,Private,P4,476031,0,0,7,26,
Valdez,27,19,2022,,,,F,84,11.20798213,14.9404616,,Private,P4,476031,0,0,7,26,
Valdez,27,20,2022,,,,F,58,3.51611349,4.687048744,,Private,P4,476031,0,0,7,26,
Valdez,27,21,2022,8,,,F,81,10.00210418,13.33300246,,Private,P4,476031,0,0,7,26,
Valdez,27,22,2022,6,,,F,77,8.535898344,11.37852112,,Private,P4,476031,0,0,7,26,
Valdez,27,23,2022,13,,,M,80,9.620661265,12.82453153,,Private,P4,476031,0,0,7,26,
Valdez,27,24,2022,,,,M,87,12.50917088,16.67497191,,Private,P4,476031,0,0,7,26,
Valdez,27,25,2022,10,,,M,79,9.249240246,12.32941997,,Private,P4,476031,0,0,7,26,
Valdez,27,26,2022,8,,,F,82,10.39371065,13.85502163,,Private,P5,466032,0,0,7,26,
Valdez,27,27,2022,,,,M,60,3.909729203,5.211746266,,Private,P5,466032,0,0,7,26,
Valdez,27,28,2022,,,,M,73,7.223269467,9.628760898,,Private,P5,466032,0,0,7,26,
Valdez,28,1,2022,,,,F,154,74.72623834,99.61155195,,Private,P1,466033,0,0,7,27,
Valdez,28,2,2022,,,,M,63,4.554798661,6.071636597,,Private,P1,466033,0,0,7,27,
Valdez,28,3,2022,,,,U,63,4.554798661,6.071636597,,Private,P1,466033,0,0,7,27,
Valdez,28,4,2022,4,,,F,56,3.150371639,4.199507631,,Private,P2,466033,0,0,7,27,
Valdez,28,5,2022,,,,M,69,6.055233829,8.071746318,,Private,P3,466033,0,0,7,27,
Valdez,28,6,2022,,,,F,60,3.909729203,5.211746266,,Private,P4,476033,0,0,7,27,
Valdez,28,7,2022,10,10,,F,81,10.00210418,13.33300246,,Private,P4,476033,0,0,7,27,
Valdez,28,8,2022,11,11,,M,71,6.621736519,8.826905594,,Private,P5,466032,0,0,7,27,
Valdez,28,9,2022,5,,,M,68,5.784770866,7.711213845,,Private,P5,466032,0,0,7,27,
Valdez,28,10,2022,,,,M,66,5.268728051,7.023318578,,Private,P5,466032,0,0,7,27,
Valdez,28,11,2022,,,,M,69,6.055233829,8.071746318,,Private,P5,466032,0,0,7,27,
Valdez,28,12,2022,,,,F,111,26.8160118,35.7462735,,Private,P5,466032,0,0,7,27,
Valdez,28,13,2022,8,,,F,80,9.620661265,12.82453153,,Private,P5,466032,0,0,7,27,
Valdez,28,14,2022,,,,F,95,16.47434472,21.96062696,,Private,P5,466032,0,0,7,27,
Valdez,28,15,2022,,,,F,76,8.193695274,10.92235767,,Private,P5,466032,0,0,7,27,
Valdez,28,16,2022,,,,F,70,6.334176049,8.443581807,,Private,P5,466032,0,0,7,27,
Valdez,28,17,2022,,,,F,68,5.784770866,7.711213845,,Private,P5,466032,0,0,7,27,
Valdez,29,1,2022,11,,,F,135,49.48549968,65.96514868,,Charter,HOOKED UP,475932,0,0,7,28,
Valdez,29,2,2022,,,,F,102,20.58030478,27.43395285,,Charter,HOOKED UP,475932,0,0,7,28,
Valdez,29,3,2022,,,,F,92,14.90009935,19.86212679,,Charter,HOOKED UP,475932,0,0,7,28,
Valdez,29,4,2022,11,,,F,120,34.22713633,45.62544889,,Charter,HOOKED UP,475932,0,0,7,28,
Valdez,29,5,2022,9,,,F,120,34.22713633,45.62544889,,Charter,HOOKED UP,475932,0,0,7,28,
Valdez,29,6,2022,,,,F,87,12.50917088,16.67497191,,Charter,HOOKED UP,475932,0,0,7,28,
Valdez,29,7,2022,,,,M,60,3.909729203,5.211746266,,Charter,HOOKED UP,475932,0,0,7,28,
Valdez,29,8,2022,,,,M,65,5.022871535,6.695586986,,Charter,HOOKED UP,475932,0,0,7,28,
Valdez,29,9,2022,,,,M,58,3.51611349,4.687048744,,Charter,HOOKED UP,475932,0,0,7,28,
Valdez,29,10,2022,,,,M,69,6.055233829,8.071746318,,Charter,HOOKED UP,475932,0,0,7,28,
Valdez,29,11,2022,,,,U,51,2.350866221,3.133751115,,Charter,HOOKED UP,475932,0,0,7,28,
Valdez,30,1,2022,,,,F,132,46.12428736,61.48458626,,Charter,THE REFLECTION,475932,0,0,8,1,
Valdez,30,2,2022,,,,F,111,26.8160118,35.7462735,,Charter,THE REFLECTION,475932,0,0,8,1,
Valdez,30,3,2022,,,,F,121,35.12784224,46.82610766,,Charter,THE REFLECTION,475932,0,0,8,1,
Valdez,30,4,2022,11,,,F,118,32.47311476,43.2873035,,Charter,THE REFLECTION,475932,0,0,8,1,
Valdez,30,5,2022,,,,M,67,5.522648429,7.361799458,,Charter,THE REFLECTION,475932,0,0,8,1,
Valdez,30,6,2022,,,,M,70,6.334176049,8.443581807,,Charter,THE REFLECTION,475932,0,0,8,1,
Valdez,30,7,2022,,,,M,68,5.784770866,7.711213845,,Charter,THE REFLECTION,475932,0,0,8,1,
Valdez,30,8,2022,,,,M,68,5.784770866,7.711213845,,Charter,THE REFLECTION,475932,0,0,8,1,
Valdez,30,9,2022,6,,,M,,,,,Charter,THE REFLECTION,475932,0,0,8,1,
Valdez,30,10,2022,,,,M,68,5.784770866,7.711213845,,Charter,THE REFLECTION,475932,0,0,8,1,
Valdez,30,11,2022,11,,,M,83,10.7956226,14.39077819,,Charter,THE REFLECTION,475932,0,0,8,1,
Valdez,30,12,2022,,,,F,99,18.74439483,24.98664861,,Charter,THE REFLECTION,475932,0,0,8,1,
Valdez,31,1,2022,,,,F,93,15.41291891,20.54572539,,Private,P2,466033,0,0,8,4,
Valdez,31,2,2022,,,,F,56,3.150371639,4.199507631,,Private,P2,466033,0,0,8,4,
Valdez,31,3,2022,6,,,F,77,8.535898344,11.37852112,,Private,P3,476034,0,0,8,4,
Valdez,31,4,2022,,,,F,65,5.022871535,6.695586986,,Private,P3,476034,0,0,8,4,
Valdez,31,5,2022,5,5,,M,56,3.150371639,4.199507631,,Private,P3,476034,0,0,8,4,
Valdez,31,6,2022,,,,M,63,4.554798661,6.071636597,,Private,P3,476034,0,0,8,4,
Valdez,31,7,2022,,,,F,91,14.39901627,19.19417315,,Charter,HOOKED UP,465931,0,0,8,4,
Valdez,31,8,2022,,,,F,93,15.41291891,20.54572539,,Charter,HOOKED UP,465931,0,0,8,4,
Valdez,31,9,2022,,,,F,103,21.21845597,28.28462099,,Charter,HOOKED UP,465931,0,0,8,4,
Valdez,31,10,2022,8,8,,M,71,6.621736519,8.826905594,,Charter,HOOKED UP,465931,0,0,8,4,
Valdez,31,11,2022,,,,M,70,6.334176049,8.443581807,,Charter,HOOKED UP,465931,0,0,8,4,
Valdez,31,12,2022,11,,,F,117,31.61950099,42.14941948,,Charter,CHRISTIE LYNNIE,465932,0,0,8,4,
Valdez,31,13,2022,,,,F,130,43.97197347,58.61550932,,Charter,CHRISTIE LYNNIE,465932,0,0,8,4,
Valdez,31,14,2022,,,,F,103,21.21845597,28.28462099,,Charter,CHRISTIE LYNNIE,465932,0,0,8,4,
Valdez,31,15,2022,10,,,F,112,27.57945473,36.76395799,,Charter,CHRISTIE LYNNIE,465932,0,0,8,4,
Valdez,31,16,2022,9,,,F,86,12.0646136,16.08236826,,Charter,CHRISTIE LYNNIE,465932,0,0,8,4,
Valdez,32,1,2022,11,,,F,121,35.12784224,46.82610766,,Private,P1,466033,0,0,8,7,
Valdez,32,2,2022,,,,F,58,3.51611349,4.687048744,,Private,P1,466033,0,0,8,7,
Valdez,32,3,2022,,,,M,60,3.909729203,5.211746266,,Private,P2,466100,0,0,8,7,
Valdez,32,4,2022,4,,,M,47,1.82053721,2.426812066,,Private,P2,466100,0,0,8,7,
Valdez,32,5,2022,,,,F,50,2.209578208,2.945411403,,Private,P3,476035,0,0,8,7,
Valdez,32,6,2022,6,,,F,56,3.150371639,4.199507631,,Private,P3,476035,0,0,8,7,
Valdez,32,7,2022,,,,M,50,2.209578208,2.945411403,,Private,P3,476035,0,0,8,7,
Valdez,32,8,2022,,,,M,50,2.209578208,2.945411403,,Private,P3,476035,0,0,8,7,
Valdez,32,9,2022,,,,F,67,5.522648429,7.361799458,,Private,P4,466100,0,0,8,7,
Valdez,32,10,2022,,,,F,53,2.651653278,3.534706204,,Private,P4,466100,0,0,8,7,
Valdez,32,11,2022,5,,,U,52,2.498180017,3.330123315,,Private,P4,466100,0,0,8,7,
Valdez,32,12,2022,8,8,,M,95,16.47434472,21.96062696,,Private,P6,466033,0,0,8,7,
Valdez,32,13,2022,5,5,,F,59,3.709369195,4.944662417,,Private,P7,466033,0,0,8,7,
Valdez,32,14,2022,,,,M,66,5.268728051,7.023318578,,Private,P7,466033,0,0,8,7,
Valdez,32,15,2022,,,,M,65,5.022871535,6.695586986,,Private,P7,466033,0,0,8,7,
Valdez,32,16,2022,,,,M,62,4.332307282,5.775051193,,Private,P7,466033,0,0,8,7,
Valdez,32,17,2022,,,,M,74,7.537521211,10.04766468,,Private,P7,466033,0,0,8,7,
Valdez,32,18,2022,,,,M,63,4.554798661,6.071636597,,Private,P7,466033,0,0,8,7,
Valdez,32,19,2022,5,,,M,56,3.150371639,4.199507631,,Charter,CHRISTIE LYNNIE,476035,0,0,8,7,
Valdez,32,20,2022,,,,F,58,3.51611349,4.687048744,,Charter,CHRISTIE LYNNIE,476035,0,0,8,7,
Valdez,33,1,2022,9,,,F,82,10.39371065,13.85502163,,Charter,HOOKED UP,476002,0,0,8,11,
Valdez,33,2,2022,8,,,F,76,8.193695274,10.92235767,,Charter,HOOKED UP,476002,0,0,8,11,
Valdez,33,3,2022,9,,,F,81,10.00210418,13.33300246,,Charter,HOOKED UP,476002,0,0,8,11,
Valdez,33,4,2022,,,,F,69,6.055233829,8.071746318,,Charter,HOOKED UP,476002,0,0,8,11,
Valdez,33,5,2022,,,,F,89,13.43148357,17.90443295,,Charter,HOOKED UP,476002,0,0,8,11,
Valdez,33,6,2022,6,,,F,66,5.268728051,7.023318578,,Charter,HOOKED UP,476002,0,0,8,11,
Valdez,33,7,2022,,,,F,113,28.35755562,37.80118186,,Charter,HOOKED UP,476002,0,0,8,11,
Valdez,33,8,2022,,,,M,64,4.784940955,6.378420822,,Charter,HOOKED UP,476002,0,0,8,11,
Valdez,33,9,2022,9,,,M,67,5.522648429,7.361799458,,Charter,HOOKED UP,476002,0,0,8,11,
Valdez,33,10,2022,,,,M,63,4.554798661,6.071636597,,Charter,HOOKED UP,476002,0,0,8,11,
Valdez,33,11,2022,,,,M,82,10.39371065,13.85502163,,Charter,HOOKED UP,476002,0,0,8,11,
Valdez,33,12,2022,,,,F,50,2.209578208,2.945411403,,Private,P1,476035,0,0,8,11,
Valdez,34,1,2022,5,,,F,56,3.150371639,4.199507631,,Private,P2,466100,0,0,8,12,
Valdez,35,1,2022,,,,F,155,76.25555386,101.6501598,,Private,P1,466100,0,0,8,16,
Valdez,36,1,2022,,,,M,54,2.811420018,3.747678425,,Charter,CHUGACH GIRL,466004,0,0,8,18,
Valdez,36,2,2022,,,,M,54,2.811420018,3.747678425,,Charter,CHUGACH GIRL,466004,0,0,8,18,
Valdez,36,3,2022,6,,,M,58,3.51611349,4.687048744,,Charter,CHUGACH GIRL,466004,0,0,8,18,
Valdez,36,4,2022,11,,,M,75,7.860949729,10.47880128,,Charter,CHUGACH GIRL,466004,0,0,8,18,
Valdez,36,5,2022,,,,M,55,2.977614582,3.969219062,,Charter,CHUGACH GIRL,466004,0,0,8,18,
Valdez,36,6,2022,19,19,,F,169,99.95825133,133.2463237,,Private,P1,466033,0,0,8,18,
Valdez,36,7,2022,,,,F,136,50.64190658,67.50666192,,Private,P1,466033,0,0,8,18,
Valdez,37,1,2022,,,,F,89,13.43148357,17.90443295,,Private,P1,476035,0,0,8,28,
Valdez,37,2,2022,,,,F,60,3.909729203,5.211746266,,Private,P1,476035,0,0,8,28,
Valdez,37,3,2022,,,,F,50,2.209578208,2.945411403,,Private,P1,476035,0,0,8,28,
Valdez,37,4,2022,,,,F,62,4.332307282,5.775051193,,Private,P1,476035,0,0,8,28,
Whittier,1,1,2022,10,,,F,111,26.8160118,35.7462735,,Private,P1,476007,0,0,6,8,
Whittier,1,2,2022,16,,,M,93,15.41291891,20.54572539,,Private,P1,476007,0,0,6,8,
Whittier,1,3,2022,,,,F,87,12.50917088,16.67497191,,Private,P1,476007,0,0,6,8,
Whittier,1,4,2022,,,,M,61,4.117329729,5.488481869,,Private,P1,476007,0,0,6,8,
Whittier,2,1,2022,,,,F,130,43.97197347,58.61550932,,Private,P1,476031,0,0,6,9,
Whittier,2,2,2022,13,,,F,135,49.48549968,65.96514868,,Private,P1,476031,0,0,6,9,
Whittier,2,3,2022,8,,,F,94,15.93761921,21.24516126,,Private,P1,476031,0,0,6,9,
Whittier,2,4,2022,9,,,F,115,29.95832341,39.93503695,,Charter,CRAZY RAY,475934,0,0,6,9,
Whittier,3,1,2022,9,,,F,88,12.96474647,17.28226317,,Charter,SWEE' PEA,476031,0,0,6,13,
Whittier,3,2,2022,,,,F,133,47.22684145,62.95431264,,Charter,SWEE' PEA,476031,0,0,6,13,
Whittier,3,3,2022,,,,F,120,34.22713633,45.62544889,,Charter,SWEE' PEA,476031,0,0,6,13,
Whittier,3,4,2022,,,,F,87,12.50917088,16.67497191,,Charter,SWEE' PEA,476031,0,0,6,13,
Whittier,3,5,2022,,,,F,109,25.33250885,33.76873475,,Charter,SWEE' PEA,476031,0,0,6,13,
Whittier,4,1,2022,,,,M,61,4.117329729,5.488481869,,Private,P1,486034,0,0,6,14,
Whittier,4,2,2022,9,,,M,87,12.50917088,16.67497191,,Private,P1,486034,0,0,6,14,
Whittier,4,3,2022,5,,,F,63,4.554798661,6.071636597,,Private,P2,466003,0,0,6,14,
Whittier,4,4,2022,13,,,M,78,8.887699676,11.84747925,,Private,P2,466003,0,0,6,14,
Whittier,4,5,2022,,,,M,57,3.329826174,4.438724072,,Private,P2,466003,0,0,6,14,
Whittier,4,6,2022,,,,M,64,4.784940955,6.378420822,,Private,P2,466003,0,0,6,14,
Whittier,4,7,2022,,,,M,58,3.51611349,4.687048744,,Private,P2,466003,0,0,6,14,
Whittier,4,8,2022,6,6,,F,63,4.554798661,6.071636597,,Private,P2,466003,0,0,6,14,
Whittier,4,9,2022,14,14,,F,146,63.23502624,84.29353922,,Private,P3,476032,0,0,6,14,
Whittier,4,10,2022,8,,,F,109,25.33250885,33.76873475,,Private,P3,476032,0,0,6,14,
Whittier,4,11,2022,8,,,F,109,25.33250885,33.76873475,,Private,P3,476032,0,0,6,14,
Whittier,4,12,2022,,,,F,118,32.47311476,43.2873035,,Private,P3,476032,0,0,6,14,
Whittier,4,13,2022,,,,F,92,14.90009935,19.86212679,,Private,P3,476032,0,0,6,14,
Whittier,4,14,2022,,,,F,63,4.554798661,6.071636597,,Private,P4,476032,0,0,6,14,
Whittier,4,15,2022,6,,,F,64,4.784940955,6.378420822,,Private,P4,476032,0,0,6,14,
Whittier,5,1,2022,,,,U,55,2.977614582,3.969219062,,Charter,FOOL'S GOLD,476009,1,0,6,16,
Whittier,5,2,2022,,,,M,71,6.621736519,8.826905594,,Charter,FOOL'S GOLD,476009,1,0,6,16,
Whittier,5,3,2022,,,I,M,68,5.784770866,7.711213845,,Charter,FOOL'S GOLD,476009,1,0,6,16,
Whittier,5,4,2022,,,,M,68,5.784770866,7.711213845,,Charter,FOOL'S GOLD,476009,1,0,6,16,
Whittier,5,5,2022,,,,M,67,5.522648429,7.361799458,,Charter,FOOL'S GOLD,476009,1,0,6,16,
Whittier,5,6,2022,10,,,M,67,5.522648429,7.361799458,,Charter,FOOL'S GOLD,476009,1,0,6,16,
Whittier,5,7,2022,,,,M,66,5.268728051,7.023318578,,Charter,FOOL'S GOLD,476009,1,0,6,16,
Whittier,5,8,2022,,,,M,70,6.334176049,8.443581807,,Charter,FOOL'S GOLD,476009,1,0,6,16,
Whittier,5,9,2022,,,,F,53,2.651653278,3.534706204,,Charter,FOOL'S GOLD,476009,1,0,6,16,
Whittier,5,10,2022,,,,M,81,10.00210418,13.33300246,,Charter,FOOL'S GOLD,476009,1,0,6,16,
Whittier,5,11,2022,,,,M,66,5.268728051,7.023318578,,Charter,FOOL'S GOLD,476009,1,0,6,16,
Whittier,5,12,2022,,,,F,69,6.055233829,8.071746318,,Charter,FOOL'S GOLD,476009,1,0,6,16,
Whittier,5,13,2022,,,,F,64,4.784940955,6.378420822,,Charter,FOOL'S GOLD,476009,1,0,6,16,
Whittier,5,14,2022,,,,M,58,3.51611349,4.687048744,,Charter,FOOL'S GOLD,476009,1,0,6,16,
Whittier,5,15,2022,9,,,M,69,6.055233829,8.071746318,,Charter,FOOL'S GOLD,476009,1,0,6,16,
Whittier,5,16,2022,9,,,M,70,6.334176049,8.443581807,,Charter,FOOL'S GOLD,476009,1,0,6,16,
Whittier,5,17,2022,5,5,,U,57,3.329826174,4.438724072,,Charter,FOOL'S GOLD,476009,1,0,6,16,
Whittier,5,18,2022,,,,M,70,6.334176049,8.443581807,,Charter,FOOL'S GOLD,476009,1,0,6,16,
Whittier,5,19,2022,,,,M,76,8.193695274,10.92235767,,Private,P2,476032,0,0,6,16,
Whittier,5,20,2022,,,,F,127,40.87322548,54.48481704,,Private,P2,476032,0,0,6,16,
Whittier,6,1,2022,12,12,,M,71,6.621736519,8.826905594,,Private,P1,485932,0,0,6,22,
Whittier,7,1,2022,11,,,F,95,16.47434472,21.96062696,,Charter,CRAZY RAY,476031,0,0,6,23,
Whittier,7,2,2022,,,,M,73,7.223269467,9.628760898,,Charter,CRAZY RAY,476031,0,0,6,23,
Whittier,7,3,2022,,,,M,105,22.53490703,30.03947625,,Charter,CRAZY RAY,476031,0,0,6,23,
Whittier,7,4,2022,,,,F,101,19.9553415,26.60086445,,Charter,CRAZY RAY,476031,0,0,6,23,
Whittier,7,5,2022,8,,,F,80,9.620661265,12.82453153,,Charter,CRAZY RAY,476031,0,0,6,23,
Whittier,7,6,2022,,,,F,84,11.20798213,14.9404616,,Charter,CRAZY RAY,476031,0,0,6,23,
Whittier,7,7,2022,,,,F,68,5.784770866,7.711213845,,Charter,FOOL'S GOLD,476009,1,0,6,23,
Whittier,7,8,2022,11,,,F,101,19.9553415,26.60086445,,Charter,FOOL'S GOLD,476009,1,0,6,23,
Whittier,7,9,2022,,,,F,72,6.918054489,9.221903303,,Charter,FOOL'S GOLD,476009,1,0,6,23,
Whittier,7,10,2022,14,,,M,77,8.535898344,11.37852112,,Charter,FOOL'S GOLD,476009,1,0,6,23,
Whittier,7,11,2022,13,,,M,77,8.535898344,11.37852112,,Charter,FOOL'S GOLD,476009,1,0,6,23,
Whittier,7,12,2022,,,,M,77,8.535898344,11.37852112,,Charter,FOOL'S GOLD,476009,1,0,6,23,
Whittier,7,13,2022,,,,F,77,8.535898344,11.37852112,,Charter,FOOL'S GOLD,476009,1,0,6,23,
Whittier,7,14,2022,13,,,M,76,8.193695274,10.92235767,,Charter,FOOL'S GOLD,476009,1,0,6,23,
Whittier,7,15,2022,,,,M,67,5.522648429,7.361799458,,Charter,FOOL'S GOLD,476009,1,0,6,23,
Whittier,7,16,2022,,,,M,73,7.223269467,9.628760898,,Charter,FOOL'S GOLD,476009,1,0,6,23,
Whittier,7,17,2022,8,,,F,80,9.620661265,12.82453153,,Charter,FOOL'S GOLD,476009,1,0,6,23,
Whittier,7,18,2022,,,,M,72,6.918054489,9.221903303,,Charter,FOOL'S GOLD,476009,1,0,6,23,
Whittier,7,19,2022,,,,M,72,6.918054489,9.221903303,,Charter,FOOL'S GOLD,476009,1,0,6,23,
Whittier,7,20,2022,10,,,M,70,6.334176049,8.443581807,,Charter,FOOL'S GOLD,476009,1,0,6,23,
Whittier,7,21,2022,,,,M,70,6.334176049,8.443581807,,Charter,FOOL'S GOLD,476009,1,0,6,23,
Whittier,7,22,2022,,,,M,74,7.537521211,10.04766468,,Charter,FOOL'S GOLD,476009,1,0,6,23,
Whittier,7,23,2022,10,,,M,70,6.334176049,8.443581807,,Charter,FOOL'S GOLD,476009,1,0,6,23,
Whittier,7,24,2022,,,,M,71,6.621736519,8.826905594,,Charter,FOOL'S GOLD,476009,1,0,6,23,
Whittier,7,25,2022,11,11,,F,101,19.9553415,26.60086445,,Charter,I CRAZY II,476031,0,0,6,23,
Whittier,7,26,2022,17,17,,F,90,13.90952563,18.54167245,,Charter,I CRAZY II,476031,0,0,6,23,
Whittier,7,27,2022,,,,F,97,17.58445015,23.44041943,,Charter,I CRAZY II,476031,0,0,6,23,
Whittier,7,28,2022,,,,M,87,12.50917088,16.67497191,,Charter,I CRAZY II,476031,0,0,6,23,
Whittier,7,29,2022,18,,,M,81,10.00210418,13.33300246,,Charter,I CRAZY II,476031,0,0,6,23,
Whittier,7,30,2022,,,,F,96,17.02324007,22.69231532,,Charter,I CRAZY II,476031,0,0,6,23,
Whittier,8,1,2022,,,,F,146,63.23502624,84.29353922,,Charter,MEAGAN ANNE,466003,1,0,6,26,
Whittier,8,2,2022,,,,F,128,41.88904599,55.83892584,,Charter,MEAGAN ANNE,466003,1,0,6,26,
Whittier,8,3,2022,,,,F,106,23.21349984,30.94405387,,Charter,MEAGAN ANNE,466003,1,0,6,26,
Whittier,8,4,2022,,,,F,111,26.8160118,35.7462735,,Private,P1,476006,0,0,6,26,
Whittier,8,5,2022,,,,M,87,12.50917088,16.67497191,,Charter,I CRAZY II,476031,0,0,6,26,
Whittier,8,6,2022,,,,F,96,17.02324007,22.69231532,,Charter,I CRAZY II,476031,0,0,6,26,
Whittier,8,7,2022,,,I,M,90,13.90952563,18.54167245,,Charter,I CRAZY II,476031,0,0,6,26,
Whittier,8,8,2022,,,,F,91,14.39901627,19.19417315,,Charter,I CRAZY II,476031,0,0,6,26,
Whittier,8,9,2022,,,,F,60,3.909729203,5.211746266,,Private,P2,476033,0,0,6,26,
Whittier,8,10,2022,,,,F,67,5.522648429,7.361799458,,Private,P2,476033,0,0,6,26,
Whittier,8,11,2022,5,,,F,62,4.332307282,5.775051193,,Private,P2,476033,0,0,6,26,
Whittier,8,12,2022,,,,F,74,7.537521211,10.04766468,,Private,P2,476033,0,0,6,26,
Whittier,8,13,2022,,,,F,74,7.537521211,10.04766468,,Private,P3,486031,0,0,6,26,
Whittier,8,14,2022,,,,F,71,6.621736519,8.826905594,,Private,P3,486031,0,0,6,26,
Whittier,8,15,2022,8,,,M,59,3.709369195,4.944662417,,Private,P3,486031,0,0,6,26,
Whittier,8,16,2022,,,,F,67,5.522648429,7.361799458,,Private,P3,486031,0,0,6,26,
Whittier,8,17,2022,,,,F,76,8.193695274,10.92235767,,Private,P3,486031,0,0,6,26,
Whittier,8,18,2022,,,,M,56,3.150371639,4.199507631,,Private,P3,486031,0,0,6,26,
Whittier,8,19,2022,,,,F,90,13.90952563,18.54167245,,Private,P4,486033,0,0,6,26,
Whittier,8,20,2022,11,,,F,101,19.9553415,26.60086445,,Private,P4,486033,0,0,6,26,
Whittier,8,21,2022,15,,,F,123,36.97739081,49.29159245,,Private,P4,486033,0,0,6,26,
Whittier,8,22,2022,18,,,F,129,42.9219118,57.21575637,,Private,P4,486033,0,0,6,26,
Whittier,8,23,2022,,,,F,135,49.48549968,65.96514868,,Private,P4,486033,0,0,6,26,
Whittier,8,24,2022,,,,F,139,54.22125797,72.27800804,,Private,P5,476031,0,0,6,26,
Whittier,8,25,2022,14,14,,F,137,51.81656741,69.07250801,,Private,P5,476031,0,0,6,26,
Whittier,9,1,2022,,,,F,89,13.43148357,17.90443295,,Charter,I CRAZY II,476031,0,0,6,27,
Whittier,9,2,2022,12,12,,M,86,12.0646136,16.08236826,,Charter,I CRAZY II,476031,0,0,6,27,
Whittier,9,3,2022,12,,,F,92,14.90009935,19.86212679,,Charter,I CRAZY II,476031,0,0,6,27,
Whittier,9,4,2022,,,,F,95,16.47434472,21.96062696,,Charter,I CRAZY II,476031,0,0,6,27,
Whittier,9,5,2022,,,I,M,84,11.20798213,14.9404616,,Charter,I CRAZY II,476031,0,0,6,27,
Whittier,9,6,2022,,,,M,87,12.50917088,16.67497191,,Charter,I CRAZY II,476031,0,0,6,27,
Whittier,9,7,2022,,,,M,79,9.249240246,12.32941997,,Charter,I CRAZY II,476031,0,0,6,27,
Whittier,9,8,2022,10,,,F,95,16.47434472,21.96062696,,Private,P1,486031,0,0,6,27,
Whittier,10,1,2022,11,,,F,131,45.0393817,60.03838558,,Private,P1,476102,0,0,6,30,
Whittier,10,2,2022,,,,F,102,20.58030478,27.43395285,,Private,P1,476102,0,0,6,30,
Whittier,10,3,2022,6,,,F,75,7.860949729,10.47880128,,Private,P1,476102,0,0,6,30,
Whittier,10,4,2022,10,,,M,82,10.39371065,13.85502163,,Charter,CRAZY RAY,476008,0,0,6,30,
Whittier,10,5,2022,,,,F,96,17.02324007,22.69231532,,Charter,CRAZY RAY,476008,0,0,6,30,
Whittier,10,6,2022,17,,,F,102,20.58030478,27.43395285,,Charter,CRAZY RAY,476008,0,0,6,30,
Whittier,10,7,2022,19,,,F,102,20.58030478,27.43395285,,Charter,CRAZY RAY,476008,0,0,6,30,
Whittier,10,8,2022,,,,F,137,51.81656741,69.07250801,,Charter,CRAZY RAY,476008,0,0,6,30,
Whittier,11,1,2022,15,,,F,161,85.88123014,114.4813764,,Private,P2,486002,0,0,7,1,
Whittier,11,2,2022,7,7,,M,85,11.63093161,15.50426161,,Private,P2,486002,0,0,7,1,
Whittier,11,3,2022,,,,F,57,3.329826174,4.438724072,,Private,P2,486002,0,0,7,1,
Whittier,11,4,2022,,,,F,118,32.47311476,43.2873035,,Charter,MEAGAN ANNE,476008,0,0,7,1,
Whittier,11,5,2022,,,,F,91,14.39901627,19.19417315,,Charter,MEAGAN ANNE,476008,0,0,7,1,
Whittier,11,6,2022,,,,F,95,16.47434472,21.96062696,,Charter,MEAGAN ANNE,476008,0,0,7,1,
Whittier,11,7,2022,,,,M,90,13.90952563,18.54167245,,Charter,MEAGAN ANNE,476008,0,0,7,1,
Whittier,11,8,2022,,,,F,112,27.57945473,36.76395799,,Charter,MEAGAN ANNE,476008,0,0,7,1,
Whittier,11,9,2022,,,,F,58,3.51611349,4.687048744,,Charter,CRAZY RAY,466002,0,0,7,1,
Whittier,11,10,2022,,,,F,90,13.90952563,18.54167245,,Charter,CRAZY RAY,466002,0,0,7,1,
