"","PORT","PAGE","LINE","SEX","LENGTH","NETWT","RNDWT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","CAS","GAF","TOSSED","YEAR","MONTH","DAY","SUB"
"2626","Seward",22,14,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Private","P6",485933,NA,0,"",2014,6,29,NA
"2627","Seward",22,15,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Private","P6",485933,NA,0,"",2014,6,29,NA
"2628","Seward",22,16,"F",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","Private","P7",495938,NA,0,"",2014,6,29,NA
"2629","Seward",22,17,"F",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","Private","P7",495938,NA,0,"",2014,6,29,NA
"2630","Seward",22,18,"M",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Private","P7",495938,NA,0,"",2014,6,29,NA
"2631","Seward",22,19,"M",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P7",495938,NA,0,"",2014,6,29,NA
"2632","Seward",22,20,"F",59,3.78206829564632,5.03018908559809,NA,NA,NA,"","Private","P9",495938,NA,0,"",2014,6,29,NA
"2633","Seward",22,21,"F",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Private","P9",495938,NA,0,"",2014,6,29,NA
"2634","Seward",22,22,"F",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Private","P9",495938,NA,0,"",2014,6,29,NA
"2635","Seward",22,23,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P9",495938,NA,0,"",2014,6,29,NA
"2636","Seward",22,24,"M",58,3.57829011234887,4.75916204077032,NA,NA,NA,"","Private","P9",495938,NA,0,"",2014,6,29,NA
"2637","Seward",22,25,"M",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Private","P9",495938,NA,0,"",2014,6,29,NA
"2638","Seward",22,26,"M",58,3.57829011234887,4.75916204077032,NA,NA,NA,"","Private","P9",495938,NA,0,"",2014,6,29,NA
"2639","Seward",22,27,"M",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Private","P9",495938,NA,0,"",2014,6,29,NA
"2640","Seward",22,28,"M",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P9",495938,NA,0,"",2014,6,29,NA
"2641","Seward",22,29,"F",126,44.1946211578998,58.7792931308291,NA,NA,NA,"","Private","P10",495938,NA,0,"",2014,6,29,NA
"2642","Seward",22,30,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Private","P10",495938,NA,0,"",2014,6,29,NA
"2643","Seward",22,31,"F",90,14.8564340647168,19.7592075662069,NA,NA,NA,"","Private","P10",495938,NA,0,"",2014,6,29,NA
"2644","Seward",22,32,"F",80,10.1433265474259,13.4907268991556,NA,NA,NA,"","Private","P10",495938,NA,0,"",2014,6,29,NA
"2645","Seward",22,33,"F",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","Private","P10",495938,NA,0,"",2014,6,29,NA
"2646","Seward",22,34,"F",82,10.9881791366113,14.614389387734,NA,NA,NA,"","Private","P10",495938,NA,0,"",2014,6,29,NA
"2647","Seward",22,35,"M",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","Private","P10",495938,NA,0,"",2014,6,29,NA
"2648","Seward",22,36,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P10",495938,NA,0,"",2014,6,29,NA
"2649","Seward",22,37,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P11",485932,NA,0,"",2014,6,29,NA
"2650","Seward",22,38,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Private","P11",485932,NA,0,"",2014,6,29,NA
"2651","Seward",22,39,"M",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Private","P11",485932,NA,0,"",2014,6,29,NA
"2652","Seward",22,40,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Private","P11",485932,NA,0,"",2014,6,29,NA
"2653","Seward",22,41,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Private","P12",495938,NA,0,"",2014,6,29,NA
"2654","Seward",22,42,"M",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P12",495938,NA,0,"",2014,6,29,NA
"2655","Seward",22,43,"F",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Private","P14",495938,NA,0,"",2014,6,29,NA
"2656","Seward",22,44,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P14",495938,NA,0,"",2014,6,29,NA
"2657","Seward",22,45,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P14",495938,NA,0,"",2014,6,29,NA
"2658","Seward",22,46,"M",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Private","P14",495938,NA,0,"",2014,6,29,NA
"2659","Seward",22,47,"M",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Private","P14",495938,NA,0,"",2014,6,29,NA
"2660","Seward",22,48,"M",62,4.44137990441386,5.90708019363236,NA,NA,NA,"","Private","P14",495938,NA,0,"",2014,6,29,NA
"2661","Valdez",1,1,"F",93,16.5216570328072,21.9739709560743,NA,NA,NA,"","Private","P3",466033,NA,0,"",2014,5,26,NA
"2662","Valdez",1,2,"F",49,2.072068690791,2.75587231595596,NA,NA,NA,"","Private","P1",466032,NA,0,"",2014,5,26,NA
"2663","Valdez",1,3,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P1",466032,NA,0,"",2014,5,26,NA
"2664","Valdez",1,4,"F",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","Private","P1",466032,NA,0,"",2014,5,26,NA
"2665","Valdez",1,5,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P1",466032,NA,0,"",2014,5,26,NA
"2666","Valdez",1,6,"M",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Private","P1",466032,NA,0,"",2014,5,26,NA
"2667","Valdez",1,7,"M",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Private","P1",466032,NA,0,"",2014,5,26,NA
"2668","Valdez",1,8,"U",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,5,26,NA
"2669","Valdez",1,9,"U",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,5,26,NA
"2670","Valdez",1,10,"U",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,5,26,NA
"2671","Valdez",1,11,"U",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,5,26,NA
"2672","Valdez",1,12,"U",106,25.2440977221506,33.5749052929341,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,5,26,NA
"2673","Valdez",1,13,"U",139,60.7486739038316,80.796350713014,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,5,26,NA
"2674","Valdez",1,14,"U",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,5,26,NA
"2675","Valdez",1,15,"U",106,25.2440977221506,33.5749052929341,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,5,26,NA
"2676","Valdez",1,16,"U",94,17.1042129489918,22.7487762166551,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,5,26,NA
"2677","Valdez",1,17,"U",100,20.9010858569024,27.7986555863006,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,5,26,NA
"2678","Valdez",1,18,"U",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,5,26,NA
"2679","Valdez",1,19,"U",106,25.2440977221506,33.5749052929341,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,5,26,NA
"2680","Valdez",1,20,"F",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Charter","ALEASHIA",466002,NA,0,"",2014,5,26,NA
"2681","Valdez",1,21,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Charter","ALEASHIA",466002,NA,0,"",2014,5,26,NA
"2682","Valdez",1,22,"F",98,19.5767833424166,26.0373198478463,NA,NA,NA,"","Charter","ALEASHIA",466002,NA,0,"",2014,5,26,NA
"2683","Valdez",1,23,"F",132,51.384056477203,68.3413148204961,NA,NA,NA,"","Charter","ALEASHIA",466002,NA,0,"",2014,5,26,NA
"2684","Valdez",1,24,"F",132,51.384056477203,68.3413148204961,NA,NA,NA,"","Charter","ALEASHIA",466002,NA,0,"",2014,5,26,NA
"2685","Valdez",1,25,"F",129,47.6957311427726,63.4358048214451,NA,NA,NA,"","Charter","ALEASHIA",466002,NA,0,"",2014,5,26,NA
"2686","Valdez",1,26,"F",141,63.6266084507889,84.6240327683155,NA,NA,NA,"","Charter","ALEASHIA",466002,NA,0,"",2014,5,26,NA
"2687","Valdez",1,27,"F",88,13.8131493343522,18.3716283228886,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,26,NA
"2688","Valdez",1,28,"F",171,118.871090514999,158.099752664437,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,26,NA
"2689","Valdez",1,29,"F",92,15.9529649068762,21.2176046767513,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,26,NA
"2690","Valdez",1,30,"F",136,56.6024086343144,75.2817759686265,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,26,NA
"2691","Valdez",1,31,"F",98,19.5767833424166,26.0373198478463,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,26,NA
"2692","Valdez",1,32,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,26,NA
"2693","Valdez",1,33,"F",99,20.2314439303907,26.9080250511842,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,26,NA
"2694","Valdez",1,34,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,26,NA
"2695","Valdez",1,35,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,26,NA
"2696","Valdez",1,36,"M",NA,NA,NA,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,26,NA
"2697","Valdez",1,37,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,26,NA
"2698","Valdez",2,1,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,27,NA
"2699","Valdez",2,2,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,27,NA
"2700","Valdez",2,3,"F",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,27,NA
"2701","Valdez",2,4,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,27,NA
"2702","Valdez",2,5,"F",135,55.2650107917659,73.5030233114009,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,27,NA
"2703","Valdez",2,6,"F",87,13.3110166823064,17.703786817025,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,27,NA
"2704","Valdez",2,7,"F",110,28.4630312197507,37.8561194015034,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,27,NA
"2705","Valdez",2,8,"F",141,63.6266084507889,84.6240327683155,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,27,NA
"2706","Valdez",2,9,"F",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,27,NA
"2707","Valdez",2,10,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,27,NA
"2708","Valdez",2,11,"M",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,27,NA
"2709","Valdez",2,12,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,27,NA
"2710","Valdez",3,1,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,5,28,NA
"2711","Valdez",3,2,"F",99,20.2314439303907,26.9080250511842,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,5,28,NA
"2712","Valdez",3,3,"F",80,10.1433265474259,13.4907268991556,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,5,28,NA
"2713","Valdez",3,4,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,5,28,NA
"2714","Valdez",3,5,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,5,28,NA
"2715","Valdez",3,6,"F",82,10.9881791366113,14.614389387734,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,5,28,NA
"2716","Valdez",3,7,"F",108,26.8201879531908,35.6711212410232,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,5,28,NA
"2717","Valdez",3,8,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,5,28,NA
"2718","Valdez",3,9,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Private","P1",466032,NA,0,"",2014,5,28,NA
"2719","Valdez",3,10,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P1",466032,NA,0,"",2014,5,28,NA
"2720","Valdez",3,11,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P2",466003,NA,0,"",2014,5,28,NA
"2721","Valdez",3,12,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P2",466003,NA,0,"",2014,5,28,NA
"2722","Valdez",4,1,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,29,NA
"2723","Valdez",4,2,"F",130,48.9041044906044,65.0429535957251,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,29,NA
"2724","Valdez",4,3,"F",126,44.1946211578998,58.7792931308291,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,29,NA
"2725","Valdez",4,4,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,29,NA
"2726","Valdez",4,5,"M",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,29,NA
"2727","Valdez",4,6,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,29,NA
"2728","Valdez",4,7,"F",91,15.3979519606891,20.4794318448409,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,29,NA
"2729","Valdez",4,8,"F",88,13.8131493343522,18.3716283228886,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,29,NA
"2730","Valdez",4,9,"F",131,50.1334794330865,66.6780347033032,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,29,NA
"2731","Valdez",4,10,"F",60,3.99373183786951,5.31170373755076,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,5,29,NA
"2732","Valdez",5,1,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Charter","DAN ORION",475932,NA,0,"",2014,6,2,NA
"2733","Valdez",5,2,"F",167,110.095664170898,146.428346870844,NA,NA,NA,"","Charter","DAN ORION",475932,NA,0,"",2014,6,2,NA
"2734","Valdez",5,3,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","DAN ORION",475932,NA,0,"",2014,6,2,NA
"2735","Valdez",5,4,"F",126,44.1946211578998,58.7792931308291,NA,NA,NA,"","Charter","DAN ORION",475932,NA,0,"",2014,6,2,NA
"2736","Valdez",5,5,"F",136,56.6024086343144,75.2817759686265,NA,NA,NA,"","Charter","DAN ORION",475932,NA,0,"",2014,6,2,NA
"2737","Valdez",5,6,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","DAN ORION",475932,NA,0,"",2014,6,2,NA
"2738","Valdez",5,7,"F",100,20.9010858569024,27.7986555863006,NA,NA,NA,"","Charter","DAN ORION",475932,NA,0,"",2014,6,2,NA
"2739","Valdez",5,8,"F",135,55.2650107917659,73.5030233114009,NA,NA,NA,"","Charter","DAN ORION",475932,NA,0,"",2014,6,2,NA
"2740","Valdez",5,9,"F",173,123.434972145966,164.169761393385,NA,NA,NA,"","Charter","DAN ORION",475932,NA,0,"",2014,6,2,NA
"2741","Valdez",5,10,"F",111,29.3099650456363,38.9825499559431,NA,NA,NA,"","Private","P1",466033,NA,0,"",2014,6,2,NA
"2742","Valdez",5,11,"M",100,20.9010858569024,27.7986555863006,NA,NA,NA,"","Private","P2",466033,NA,0,"",2014,6,2,NA
"2743","Valdez",5,12,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Private","P2",466033,NA,0,"",2014,6,2,NA
"2744","Valdez",6,1,"F",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,3,NA
"2745","Valdez",6,2,"F",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,3,NA
"2746","Valdez",6,3,"F",103,23.0017806330211,30.5926008852709,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,3,NA
"2747","Valdez",6,4,"F",114,31.9551284463005,42.5006440323936,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,3,NA
"2748","Valdez",6,5,"F",131,50.1334794330865,66.6780347033032,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,3,NA
"2749","Valdez",6,6,"F",131,50.1334794330865,66.6780347033032,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,3,NA
"2750","Valdez",6,7,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,3,NA
"2751","Valdez",6,8,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,3,NA
"2752","Valdez",6,9,"F",134,53.9496207345737,71.7535412312889,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,3,NA
"2753","Valdez",6,10,"F",130,48.9041044906044,65.0429535957251,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,3,NA
"2754","Valdez",6,11,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,3,NA
"2755","Valdez",6,12,"F",116,33.8074749051989,44.9642835576298,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,3,NA
"2756","Valdez",6,13,"F",114,31.9551284463005,42.5006440323936,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,3,NA
"2757","Valdez",6,14,"F",116,33.8074749051989,44.9642835576298,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,3,NA
"2758","Valdez",6,15,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,3,NA
"2759","Valdez",6,16,"F",119,36.7232411172277,48.8422821101114,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,3,NA
"2760","Valdez",6,17,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,3,NA
"2761","Valdez",6,18,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,3,NA
"2762","Valdez",6,19,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,3,NA
"2763","Valdez",6,20,"F",115,32.8722818526814,43.720467339103,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,3,NA
"2764","Valdez",6,21,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,3,NA
"2765","Valdez",6,22,"F",128,46.5081592524384,61.856322196026,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,3,NA
"2766","Valdez",6,23,"M",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,3,NA
"2767","Valdez",6,24,"M",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,3,NA
"2768","Valdez",6,25,"F",93,16.5216570328072,21.9739709560743,NA,NA,NA,"","Private","P1",466003,NA,0,"",2014,6,3,NA
"2769","Valdez",6,26,"F",91,15.3979519606891,20.4794318448409,NA,NA,NA,"","Private","P1",466003,NA,0,"",2014,6,3,NA
"2770","Valdez",6,27,"F",101,21.5858969931053,28.7094613237299,NA,NA,NA,"","Private","P1",466003,NA,0,"",2014,6,3,NA
"2771","Valdez",6,28,"F",115,32.8722818526814,43.720467339103,NA,NA,NA,"","Private","P1",466003,NA,0,"",2014,6,3,NA
"2772","Valdez",6,29,"F",121,38.7608639935307,51.5523411444084,NA,NA,NA,"","Private","P1",466003,NA,0,"",2014,6,3,NA
"2773","Valdez",6,30,"F",171,118.871090514999,158.099752664437,NA,NA,NA,"","Private","P1",466003,NA,0,"",2014,6,3,NA
"2774","Valdez",6,31,"F",178,135.372252933481,180.046465576173,NA,NA,NA,"","Private","P2",466032,NA,0,"",2014,6,3,NA
"2775","Valdez",7,1,"F",93,16.5216570328072,21.9739709560743,NA,NA,NA,"","Private","P1",466033,NA,0,"",2014,6,7,NA
"2776","Valdez",7,2,"F",93,16.5216570328072,21.9739709560743,NA,NA,NA,"","Private","P2",466031,NA,0,"",2014,6,7,NA
"2777","Valdez",7,3,"M",80,10.1433265474259,13.4907268991556,NA,NA,NA,"","Private","P2",466031,NA,0,"",2014,6,7,NA
"2778","Valdez",7,4,"F",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Private","P2",466031,NA,0,"",2014,6,7,NA
"2779","Valdez",7,5,"F",94,17.1042129489918,22.7487762166551,NA,NA,NA,"","Private","P2",466031,NA,0,"",2014,6,7,NA
"2780","Valdez",7,6,"F",131,50.1334794330865,66.6780347033032,NA,NA,NA,"","Private","P5",466003,NA,0,"",2014,6,7,NA
"2781","Valdez",8,1,"F",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Private","P1",466003,NA,0,"",2014,6,11,NA
"2782","Valdez",8,2,"F",61,4.21344679894347,5.60392685800819,NA,NA,NA,"","Private","P1",466003,NA,0,"",2014,6,11,NA
"2783","Valdez",8,3,"M",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P1",466003,NA,0,"",2014,6,11,NA
"2784","Valdez",8,4,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Private","P1",466003,NA,0,"",2014,6,11,NA
"2785","Valdez",8,5,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Private","P1",466003,NA,0,"",2014,6,11,NA
"2786","Valdez",8,6,"F",82,10.9881791366113,14.614389387734,NA,NA,NA,"","Private","P1",466003,NA,0,"",2014,6,11,NA
"2787","Valdez",8,7,"F",82,10.9881791366113,14.614389387734,NA,NA,NA,"","Private","P1",466003,NA,0,"",2014,6,11,NA
"2788","Valdez",8,8,"F",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","Private","P1",466003,NA,0,"",2014,6,11,NA
"2789","Valdez",8,9,"F",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Private","P1",466003,NA,0,"",2014,6,11,NA
"2790","Valdez",8,10,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Private","P1",466003,NA,0,"",2014,6,11,NA
"2791","Valdez",8,11,"F",127,45.3411890544574,60.304240029805,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,11,NA
"2792","Valdez",8,12,"F",129,47.6957311427726,63.4358048214451,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,11,NA
"2793","Valdez",8,13,"F",137,57.962016586709,77.0900682965838,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,11,NA
"2794","Valdez",8,14,"F",61,4.21344679894347,5.60392685800819,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,11,NA
"2795","Valdez",8,15,"F",157,90.1329785442892,119.877773081951,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,11,NA
"2796","Valdez",8,16,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,11,NA
"2797","Valdez",8,17,"F",119,36.7232411172277,48.8422821101114,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,11,NA
"2798","Valdez",8,18,"F",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,11,NA
"2799","Valdez",8,19,"F",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,11,NA
"2800","Valdez",8,20,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,11,NA
"2801","Valdez",8,21,"F",61,4.21344679894347,5.60392685800819,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,11,NA
"2802","Valdez",8,22,"F",102,22.2860656615977,29.6406927344324,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,11,NA
"2803","Valdez",8,23,"F",102,22.2860656615977,29.6406927344324,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,11,NA
"2804","Valdez",8,24,"F",103,23.0017806330211,30.5926008852709,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,11,NA
"2805","Valdez",8,25,"F",116,33.8074749051989,44.9642835576298,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,11,NA
"2806","Valdez",8,26,"F",111,29.3099650456363,38.9825499559431,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,11,NA
"2807","Valdez",8,27,"F",121,38.7608639935307,51.5523411444084,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,11,NA
"2808","Valdez",9,1,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","SEA MASTER",466003,NA,0,"",2014,6,12,NA
"2809","Valdez",9,2,"F",116,33.8074749051989,44.9642835576298,NA,NA,NA,"","Charter","SEA MASTER",466003,NA,0,"",2014,6,12,NA
"2810","Valdez",9,3,"F",96,18.3116569755219,24.3546889842045,NA,NA,NA,"","Charter","SEA MASTER",466003,NA,0,"",2014,6,12,NA
"2811","Valdez",9,4,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","SEA MASTER",466003,NA,0,"",2014,6,12,NA
