"","AREA","SITE","SUB","YEAR","MONTH","DAY","PAGE","LINE","AGECONF","AGE","AGEERR","SEX","LENGTH","OBSWT","FINCLIP","STATAREA","USER","PORT","CAS","NETWT","RNDWT"
"3833",10,1,NA,2001,6,21,12,1,NA,7,"","F",70,NA,"  ,  ,D ,  ,  ,",466033,"Private","Valdez",0,6.6,8.8
"3834",10,1,NA,2001,6,21,12,2,NA,6,"","F",60,NA,"  ,  ,D ,  ,  ,",466033,"Private","Valdez",0,4,5.3
"3835",10,1,NA,2001,6,21,12,3,NA,NA,"","F",107,NA,"  ,  ,D ,  ,  ,",466033,"Private","Valdez",0,26,34.6
"3836",10,1,NA,2001,6,21,12,4,NA,6,"","F",75,NA,"  ,  ,D ,  ,  ,",466033,"Private","Valdez",0,8.2,10.9
"3837",10,1,NA,2001,6,21,12,5,NA,18,"","M",112,NA,"  ,C ,  ,  ,  ,",476007,"Charter","Valdez",0,30.2,40.1
"3838",10,1,NA,2001,6,27,13,1,NA,7,"","F",81,NA,"  ,  ,D ,  ,  ,",466031,"Private","Valdez",0,10.6,14
"3839",10,1,NA,2001,6,27,13,2,NA,7,"","M",66,NA,"  ,  ,D ,  ,  ,",466032,"Private","Valdez",0,5.4,7.2
"3840",10,1,NA,2001,6,27,13,3,NA,7,"","F",104,NA,"  ,  ,D ,  ,  ,",466032,"Private","Valdez",0,23.7,31.6
"3841",10,1,NA,2001,6,27,13,4,NA,5,"","F",69,NA,"  ,  ,D ,  ,  ,",466033,"Private","Valdez",0,6.3,8.4
"3842",10,1,NA,2001,6,29,14,1,NA,4,"","F",39,NA,"  ,  ,D ,  ,  ,",466033,"Private","Valdez",0,1,1.3
"3843",10,1,NA,2001,6,29,14,2,NA,NA,"","F",96,NA,"  ,C ,  ,  ,  ,",476002,"Charter","Valdez",0,18.3,24.4
"3844",10,1,NA,2001,6,29,14,3,NA,9,"","F",91,NA,"  ,C ,  ,  ,  ,",476003,"Charter","Valdez",0,15.4,20.5
"3845",10,1,NA,2001,6,29,14,4,NA,8,"","F",95,NA,"  ,C ,  ,  ,  ,",476003,"Charter","Valdez",0,17.7,23.5
"3846",10,1,NA,2001,6,29,14,5,NA,NA,"","F",141,NA,"  ,  ,D ,  ,  ,",466100,"Private","Valdez",0,63.6,84.6
"3847",10,1,NA,2001,6,29,14,6,NA,10,"","F",107,NA,"  ,  ,D ,  ,  ,",466100,"Private","Valdez",0,26,34.6
"3848",10,1,NA,2001,6,29,14,7,NA,NA,"","F",100,NA,"  ,  ,D ,  ,  ,",466100,"Private","Valdez",0,20.9,27.8
"3849",10,1,NA,2001,6,29,14,8,NA,10,"","M",87,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,13.3,17.7
"3850",10,1,NA,2001,6,29,14,9,NA,10,"","F",97,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,18.9,25.2
"3851",10,1,NA,2001,6,29,14,10,NA,8,"","F",93,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,16.5,22
"3852",10,1,NA,2001,6,29,14,11,NA,10,"","F",83,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,11.4,15.2
"3853",10,1,NA,2001,6,29,14,12,NA,6,"","F",81,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,10.6,14
"3854",10,1,NA,2001,6,29,14,13,NA,NA,"","M",83,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,11.4,15.2
"3855",10,1,NA,2001,6,30,15,1,NA,12,"","M",104,NA,"  ,  ,D ,  ,  ,",466100,"Private","Valdez",0,23.7,31.6
"3856",10,1,NA,2001,6,30,15,2,NA,11,"","F",128,NA,"  ,  ,D ,  ,  ,",466100,"Private","Valdez",0,46.5,61.9
"3857",10,1,NA,2001,6,30,15,3,NA,8,"","F",89,NA,"  ,  ,D ,  ,  ,",466100,"Private","Valdez",0,14.3,19.1
"3858",10,1,NA,2001,6,30,15,4,NA,NA,"I","F",86,NA,"  ,  ,D ,  ,  ,",466100,"Private","Valdez",0,12.8,17.1
"3859",10,1,NA,2001,7,5,16,1,NA,9,"","M",80,NA,"  ,  ,D ,  ,  ,",466033,"Private","Valdez",0,10.1,13.5
"3860",10,1,NA,2001,7,5,16,2,NA,6,"","F",87,NA,"  ,  ,D ,  ,  ,",466033,"Private","Valdez",0,13.3,17.7
"3861",10,1,NA,2001,7,7,17,1,NA,7,"","M",83,NA,"  ,  ,D ,  ,  ,",466033,"Private","Valdez",0,11.4,15.2
"3862",10,1,NA,2001,7,7,17,2,NA,NA,"","M",74,NA,"  ,  ,D ,  ,  ,",466100,"Private","Valdez",0,7.9,10.5
"3863",10,1,NA,2001,7,7,17,3,NA,NA,"","F",72,NA,"  ,  ,D ,  ,  ,",466100,"Private","Valdez",0,7.2,9.6
"3864",10,1,NA,2001,7,7,17,4,NA,7,"","F",77,NA,"  ,  ,D ,  ,  ,",466100,"Private","Valdez",0,9,11.9
"3865",10,1,NA,2001,7,7,17,5,NA,7,"","F",95,NA,"  ,  ,D ,  ,  ,",466100,"Private","Valdez",0,17.7,23.5
"3866",10,1,NA,2001,7,7,17,6,NA,NA,"","M",90,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,14.9,19.8
"3867",10,1,NA,2001,7,7,17,7,NA,NA,"","F",108,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,26.8,35.7
"3868",10,1,NA,2001,7,7,17,8,NA,NA,"","F",109,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,27.6,36.8
"3869",10,1,NA,2001,7,7,17,9,NA,NA,"","F",113,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,31.1,41.3
"3870",10,1,NA,2001,7,7,17,10,NA,16,"","F",110,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,28.5,37.9
"3871",10,1,NA,2001,7,7,17,11,NA,10,"","F",119,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,36.7,48.8
"3872",10,1,NA,2001,7,7,17,12,NA,NA,"","F",118,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,35.7,47.5
"3873",10,1,NA,2001,7,7,17,13,NA,NA,"","F",128,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,46.5,61.9
"3874",10,1,NA,2001,7,7,17,14,NA,NA,"","F",128,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,46.5,61.9
"3875",10,1,NA,2001,7,7,17,15,NA,NA,"","F",131,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,50.1,66.7
"3876",10,1,NA,2001,7,7,17,16,NA,NA,"","F",134,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,53.9,71.8
"3877",10,1,NA,2001,7,7,17,17,NA,NA,"","F",161,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,97.8,130.1
"3878",10,1,NA,2001,7,7,17,18,NA,14,"","F",177,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,132.9,176.8
"3879",10,1,NA,2001,7,8,18,1,NA,NA,"","F",64,NA,"  ,  ,D ,  ,  ,",466100,"Private","Valdez",0,4.9,6.5
"3880",10,1,NA,2001,7,8,18,2,NA,9,"","M",76,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,8.6,11.4
"3881",10,1,NA,2001,7,8,18,3,NA,NA,"","F",179,NA,"  ,C ,  ,  ,  ,",475932,"Charter","Valdez",0,137.9,183.3
"3882",10,1,NA,2001,7,9,19,1,NA,NA,"","M",86,NA,"  ,  ,D ,  ,  ,",466033,"Private","Valdez",0,12.8,17.1
"3883",10,1,NA,2001,7,9,19,2,NA,8,"","F",72,NA,"  ,  ,D ,  ,  ,",466033,"Private","Valdez",0,7.2,9.6
"3884",10,1,NA,2001,7,9,19,3,NA,NA,"","M",77,NA,"  ,  ,D ,  ,  ,",476035,"Private","Valdez",0,9,11.9
"3885",10,1,NA,2001,7,9,19,4,NA,NA,"","M",88,NA,"  ,C ,  ,  ,  ,",476003,"Charter","Valdez",0,13.8,18.4
"3886",10,1,NA,2001,7,9,19,5,NA,NA,"","F",88,NA,"  ,C ,  ,  ,  ,",476003,"Charter","Valdez",0,13.8,18.4
"3887",10,1,NA,2001,7,9,19,6,NA,14,"","M",79,NA,"  ,C ,  ,  ,  ,",476003,"Charter","Valdez",0,9.7,13
"3888",10,1,NA,2001,7,9,19,7,NA,NA,"","M",78,NA,"  ,C ,  ,  ,  ,",476003,"Charter","Valdez",0,9.3,12.4
"3889",10,1,NA,2001,7,9,19,8,NA,NA,"","F",73,NA,"  ,C ,  ,  ,  ,",476003,"Charter","Valdez",0,7.5,10
"3890",10,1,NA,2001,7,9,19,9,NA,10,"","M",80,NA,"  ,C ,  ,  ,  ,",476003,"Charter","Valdez",0,10.1,13.5
"3891",10,1,NA,2001,7,9,19,10,NA,14,"","F",169,NA,"  ,  ,D ,  ,  ,",476035,"Private","Valdez",0,114.4,152.2
"3892",10,1,NA,2001,7,9,19,11,NA,NA,"","F",67,NA,"  ,C ,  ,  ,  ,",476003,"Charter","Valdez",0,5.7,7.6
"3893",10,1,NA,2001,7,9,19,12,NA,NA,"","F",79,NA,"  ,C ,  ,  ,  ,",476003,"Charter","Valdez",0,9.7,13
"3894",10,1,NA,2001,7,9,19,13,NA,NA,"","M",80,NA,"  ,C ,  ,  ,  ,",476003,"Charter","Valdez",0,10.1,13.5
"3895",10,1,NA,2001,7,9,19,14,NA,11,"","F",110,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,28.5,37.9
"3896",10,1,NA,2001,7,9,19,15,NA,13,"","F",107,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,26,34.6
"3897",10,1,NA,2001,7,9,19,16,NA,10,"","F",107,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,26,34.6
"3898",10,1,NA,2001,7,9,19,17,NA,12,"","F",138,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,59.3,78.9
"3899",10,1,NA,2001,7,9,19,18,NA,NA,"","M",81,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,10.6,14
"3900",10,1,NA,2001,7,9,19,19,NA,8,"","F",95,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,17.7,23.5
"3901",10,1,NA,2001,7,9,19,20,NA,NA,"","F",75,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,8.2,10.9
"3902",10,1,NA,2001,7,9,19,21,NA,NA,"","F",150,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,77.8,103.4
"3903",10,1,NA,2001,7,9,19,22,NA,NA,"","F",130,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,48.9,65
"3904",10,1,NA,2001,7,10,20,1,NA,NA,"","F",108,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,26.8,35.7
"3905",10,1,NA,2001,7,10,20,2,NA,15,"","F",126,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,44.2,58.8
"3906",10,1,NA,2001,7,10,20,3,NA,14,"","F",165,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,105.9,140.8
"3907",10,1,NA,2001,7,10,20,4,NA,10,"","F",94,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,17.1,22.7
"3908",10,1,NA,2001,7,10,20,5,NA,10,"","F",132,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,51.4,68.3
"3909",10,1,NA,2001,7,10,20,6,NA,14,"","F",146,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,71.2,94.7
"3910",10,1,NA,2001,7,10,20,7,NA,NA,"","F",134,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,53.9,71.8
"3911",10,1,NA,2001,7,10,20,8,NA,14,"","F",143,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,66.6,88.6
"3912",10,1,NA,2001,7,10,20,9,NA,17,"","M",98,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,19.6,26
"3913",10,1,NA,2001,7,10,20,10,NA,NA,"I","F",97,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,18.9,25.2
"3914",10,1,NA,2001,7,10,20,11,NA,NA,"","F",95,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,17.7,23.5
"3915",10,1,NA,2001,7,10,20,12,NA,NA,"","F",100,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,20.9,27.8
"3916",10,1,NA,2001,7,10,20,13,NA,NA,"I","F",137,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,58,77.1
"3917",10,1,NA,2001,7,10,20,14,NA,13,"","F",143,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,66.6,88.6
"3918",10,1,NA,2001,7,10,20,15,NA,14,"","F",136,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,56.6,75.3
"3919",10,1,NA,2001,7,10,20,16,NA,NA,"I","F",138,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,59.3,78.9
"3920",10,1,NA,2001,7,10,20,17,NA,NA,"","F",78,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,9.3,12.4
"3921",10,1,NA,2001,7,10,20,18,NA,NA,"","F",98,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,19.6,26
"3922",10,1,NA,2001,7,10,20,19,NA,9,"","F",87,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,13.3,17.7
"3923",10,1,NA,2001,7,10,20,20,NA,9,"","F",94,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,17.1,22.7
"3924",10,1,NA,2001,7,10,20,21,NA,10,"","F",79,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,9.7,13
"3925",10,1,NA,2001,7,10,20,22,NA,11,"","F",101,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,21.6,28.7
"3926",10,1,NA,2001,7,10,20,23,NA,NA,"","F",123,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,40.9,54.4
"3927",10,1,NA,2001,7,10,20,24,NA,NA,"","F",131,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,50.1,66.7
"3928",10,1,NA,2001,7,10,20,25,NA,13,"","F",115,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,32.9,43.7
"3929",10,1,NA,2001,7,10,20,26,NA,22,"","F",184,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,150.7,200.5
"3930",10,1,NA,2001,7,10,20,27,NA,17,"","F",115,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,32.9,43.7
"3931",10,1,NA,2001,7,10,20,28,NA,13,"","F",134,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,53.9,71.8
"3932",10,1,NA,2001,7,10,20,29,NA,NA,"","F",143,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,66.6,88.6
"3933",10,1,NA,2001,7,10,20,30,NA,NA,"","F",102,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,22.3,29.6
"3934",10,1,NA,2001,7,10,21,1,NA,NA,"","F",137,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,58,77.1
"3935",10,1,NA,2001,7,10,21,2,NA,NA,"","F",99,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,20.2,26.9
"3936",10,1,NA,2001,7,10,21,3,NA,13,"","F",91,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,15.4,20.5
"3937",10,1,NA,2001,7,10,21,4,NA,NA,"","F",93,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,16.5,22
"3938",10,1,NA,2001,7,10,21,5,NA,12,"","F",148,NA,"  ,C ,  ,  ,  ,",465932,"Charter","Valdez",0,74.4,99
"3939",10,1,NA,2001,7,10,21,6,NA,7,"","F",92,NA,"  ,  ,D ,  ,  ,",476035,"Private","Valdez",0,16,21.2
"3940",10,1,NA,2001,7,10,21,7,NA,NA,"","M",79,NA,"  ,  ,D ,  ,  ,",476035,"Private","Valdez",0,9.7,13
"3941",10,1,NA,2001,7,10,21,8,NA,6,"","F",82,NA,"  ,  ,D ,  ,  ,",476035,"Private","Valdez",0,11,14.6
"3942",10,1,NA,2001,7,10,21,9,NA,9,"","F",101,NA,"  ,  ,D ,  ,  ,",476035,"Private","Valdez",0,21.6,28.7
"3943",10,1,NA,2001,7,10,21,10,NA,10,"","F",105,NA,"  ,  ,D ,  ,  ,",466031,"Private","Valdez",0,24.5,32.6
"3944",10,1,NA,2001,7,10,21,11,NA,12,"","F",143,NA,"  ,  ,D ,  ,  ,",466031,"Private","Valdez",0,66.6,88.6
"3945",10,1,NA,2001,7,10,21,12,NA,6,"","F",68,NA,"  ,  ,D ,  ,  ,",466033,"Private","Valdez",0,6,8
"3946",10,1,NA,2001,7,10,21,13,NA,6,"","F",76,NA,"  ,  ,D ,  ,  ,",466033,"Private","Valdez",0,8.6,11.4
"3947",10,1,NA,2001,7,14,22,1,NA,5,"","F",68,NA,"  ,C ,  ,  ,  ,",466032,"Charter","Valdez",0,6,8
"3948",10,1,NA,2001,7,14,22,2,NA,NA,"","F",69,NA,"  ,C ,  ,  ,  ,",466032,"Charter","Valdez",0,6.3,8.4
"3949",10,1,NA,2001,7,14,22,3,NA,5,"","F",69,NA,"  ,C ,  ,  ,  ,",466032,"Charter","Valdez",0,6.3,8.4
"3950",10,1,NA,2001,7,14,22,4,NA,5,"","F",70,NA,"  ,C ,  ,  ,  ,",466032,"Charter","Valdez",0,6.6,8.8
"3951",10,1,NA,2001,7,14,22,5,NA,NA,"","F",75,NA,"  ,C ,  ,  ,  ,",466032,"Charter","Valdez",0,8.2,10.9
"3952",10,1,NA,2001,7,14,22,6,NA,NA,"","M",68,NA,"  ,C ,  ,  ,  ,",466032,"Charter","Valdez",0,6,8
"3953",10,1,NA,2001,7,14,22,7,NA,6,"","F",76,NA,"  ,C ,  ,  ,  ,",466033,"Charter","Valdez",0,8.6,11.4
"3954",10,1,NA,2001,7,14,22,8,NA,7,"","F",83,NA,"  ,C ,  ,  ,  ,",466033,"Charter","Valdez",0,11.4,15.2
"3955",10,1,NA,2001,7,14,22,9,NA,NA,"","M",93,NA,"  ,C ,  ,  ,  ,",466033,"Charter","Valdez",0,16.5,22
"3956",10,1,NA,2001,7,14,22,10,NA,NA,"","F",109,NA,"  ,C ,  ,  ,  ,",466033,"Charter","Valdez",0,27.6,36.8
"3957",10,1,NA,2001,7,14,22,11,NA,13,"","M",99,NA,"  ,C ,  ,  ,  ,",466033,"Charter","Valdez",0,20.2,26.9
"3958",10,1,NA,2001,7,14,22,12,NA,NA,"","F",143,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,66.6,88.6
"3959",10,1,NA,2001,7,14,22,13,NA,NA,"","F",139,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,60.7,80.8
"3960",10,1,NA,2001,7,14,22,14,NA,7,"","M",66,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,5.4,7.2
"3961",10,1,NA,2001,7,14,22,15,NA,9,"","F",114,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,32,42.5
"3962",10,1,NA,2001,7,14,22,16,NA,NA,"","F",83,NA,"  ,C ,  ,  ,  ,",466003,"Charter","Valdez",0,11.4,15.2
"3963",10,1,NA,2001,7,14,22,17,NA,NA,"","F",140,NA,"  ,C ,  ,  ,  ,",466003,"Charter","Valdez",0,62.2,82.7
"3964",10,1,NA,2001,7,14,22,18,NA,NA,"","F",61,NA,"  ,C ,  ,  ,  ,",466003,"Charter","Valdez",0,4.2,5.6
"3965",10,1,NA,2001,7,14,22,19,NA,5,"","F",67,NA,"  ,C ,  ,  ,  ,",466003,"Charter","Valdez",0,5.7,7.6
"3966",10,1,NA,2001,7,14,22,20,NA,6,"","M",72,NA,"  ,C ,  ,  ,  ,",466003,"Charter","Valdez",0,7.2,9.6
"3967",10,1,NA,2001,7,14,22,21,NA,NA,"","F",59,NA,"  ,C ,  ,  ,  ,",466003,"Charter","Valdez",0,3.8,5
"3968",10,1,NA,2001,7,14,22,22,NA,NA,"","F",63,NA,"  ,C ,  ,  ,  ,",466003,"Charter","Valdez",0,4.7,6.2
"3969",10,1,NA,2001,7,14,22,23,NA,10,"","M",78,NA,"  ,  ,D ,  ,  ,",476035,"Private","Valdez",0,9.3,12.4
"3970",10,1,NA,2001,7,14,22,24,NA,13,"","M",88,NA,"  ,  ,D ,  ,  ,",476035,"Private","Valdez",0,13.8,18.4
"3971",10,1,NA,2001,7,14,22,25,NA,9,"","M",86,NA,"  ,  ,D ,  ,  ,",476035,"Private","Valdez",0,12.8,17.1
"3972",10,1,NA,2001,7,16,23,1,NA,NA,"","F",153,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,82.9,110.3
"3973",10,1,NA,2001,7,16,23,2,NA,14,"","F",137,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,58,77.1
"3974",10,1,NA,2001,7,16,23,3,NA,12,"","F",118,NA,"  ,C ,  ,  ,  ,",466031,"Charter","Valdez",0,35.7,47.5
"3975",10,1,NA,2001,7,16,23,4,NA,NA,"","F",76,NA,"  ,C ,  ,  ,  ,",466031,"Charter","Valdez",0,8.6,11.4
"3976",10,1,NA,2001,7,16,23,5,NA,NA,"","F",79,NA,"  ,C ,  ,  ,  ,",466031,"Charter","Valdez",0,9.7,13
"3977",10,1,NA,2001,7,16,23,6,NA,NA,"","M",73,NA,"  ,C ,  ,  ,  ,",466031,"Charter","Valdez",0,7.5,10
"3978",10,1,NA,2001,7,16,23,7,NA,5,"","M",73,NA,"  ,C ,  ,  ,  ,",466031,"Charter","Valdez",0,7.5,10
"3979",10,1,NA,2001,7,16,23,8,NA,5,"","F",73,NA,"  ,C ,  ,  ,  ,",466031,"Charter","Valdez",0,7.5,10
"3980",10,1,NA,2001,7,16,23,9,NA,NA,"","M",66,NA,"  ,C ,  ,  ,  ,",466031,"Charter","Valdez",0,5.4,7.2
"3981",10,1,NA,2001,7,16,23,10,NA,NA,"","F",71,NA,"  ,  ,D ,  ,  ,",NA,"Private","Valdez",0,6.9,9.2
"3982",10,1,NA,2001,7,16,23,11,NA,7,"","M",66,NA,"  ,  ,D ,  ,  ,",466032,"Private","Valdez",0,5.4,7.2
"3983",10,1,NA,2001,7,16,23,12,NA,NA,"","F",65,NA,"  ,  ,D ,  ,  ,",466032,"Private","Valdez",0,5.2,6.9
"3984",10,1,NA,2001,7,16,23,13,NA,NA,"","F",61,NA,"  ,  ,D ,  ,  ,",466032,"Private","Valdez",0,4.2,5.6
"3985",10,1,NA,2001,7,16,23,14,NA,7,"","M",73,NA,"  ,  ,D ,  ,  ,",466032,"Private","Valdez",0,7.5,10
"3986",10,1,NA,2001,7,16,23,15,NA,4,"","F",46,NA,"  ,  ,D ,  ,  ,",466032,"Private","Valdez",0,1.7,2.2
"3987",10,1,NA,2001,7,16,23,16,NA,NA,"","F",49,NA,"  ,  ,D ,  ,  ,",466032,"Private","Valdez",0,2.1,2.8
"3988",10,1,NA,2001,7,16,23,17,NA,12,"","F",129,NA,"  ,  ,D ,  ,  ,",476031,"Private","Valdez",0,47.7,63.4
"3989",10,1,NA,2001,7,16,23,18,NA,6,"","F",80,NA,"  ,  ,D ,  ,  ,",476031,"Private","Valdez",0,10.1,13.5
"3990",10,1,NA,2001,7,16,23,19,NA,6,"","F",90,NA,"  ,  ,D ,  ,  ,",476031,"Private","Valdez",0,14.9,19.8
"3991",10,1,NA,2001,7,16,23,20,NA,9,"","F",83,NA,"  ,  ,D ,  ,  ,",476031,"Private","Valdez",0,11.4,15.2
"3992",10,1,NA,2001,7,16,23,21,NA,5,"","F",71,NA,"  ,  ,D ,  ,  ,",476031,"Private","Valdez",0,6.9,9.2
"3993",10,1,NA,2001,7,18,24,1,NA,6,"","F",79,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,9.7,13
"3994",10,1,NA,2001,7,18,24,2,NA,NA,"","F",134,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,53.9,71.8
"3995",10,1,NA,2001,7,18,24,3,NA,13,"","F",149,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,76.1,101.2
"3996",10,1,NA,2001,7,18,24,4,NA,12,"","M",100,NA,"  ,  ,D ,  ,  ,",466033,"Private","Valdez",0,20.9,27.8
"3997",10,1,NA,2001,7,18,24,5,NA,18,"","M",92,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,16,21.2
"3998",10,1,NA,2001,7,18,24,6,NA,9,"","F",81,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,10.6,14
"3999",10,1,NA,2001,7,18,24,7,NA,NA,"","M",76,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,8.6,11.4
"4000",10,1,NA,2001,7,18,24,8,NA,10,"","F",108,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,26.8,35.7
"4001",10,1,NA,2001,7,18,24,9,NA,NA,"","F",139,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,60.7,80.8
"4002",10,1,NA,2001,7,18,24,10,NA,NA,"","F",108,NA,"  ,C ,  ,  ,  ,",466004,"Charter","Valdez",0,26.8,35.7
"4003",10,1,NA,2001,7,18,24,11,NA,8,"","F",94,NA,"  ,  ,D ,  ,  ,",466033,"Private","Valdez",0,17.1,22.7
"4004",10,1,NA,2001,7,19,25,1,NA,10,"","F",95,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,17.7,23.5
"4005",10,1,NA,2001,7,19,25,2,NA,NA,"","F",105,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,24.5,32.6
"4006",10,1,NA,2001,7,19,25,3,NA,12,"","F",87,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,13.3,17.7
"4007",10,1,NA,2001,7,19,25,4,NA,NA,"","F",105,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,24.5,32.6
"4008",10,1,NA,2001,7,19,25,5,NA,8,"","F",99,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,20.2,26.9
"4009",10,1,NA,2001,7,19,25,6,NA,NA,"","F",86,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,12.8,17.1
"4010",10,1,NA,2001,7,19,25,7,NA,NA,"","F",93,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,16.5,22
"4011",10,1,NA,2001,7,19,25,8,NA,NA,"","F",69,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,6.3,8.4
"4012",10,1,NA,2001,7,19,25,9,NA,NA,"","F",93,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,16.5,22
"4013",10,1,NA,2001,7,19,25,10,NA,15,"","F",104,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,23.7,31.6
"4014",10,1,NA,2001,7,19,25,11,NA,13,"","F",92,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,16,21.2
"4015",10,1,NA,2001,7,19,25,12,NA,NA,"","F",96,NA,"  ,C ,  ,  ,  ,",466002,"Charter","Valdez",0,18.3,24.4
