"","SITE","SPECCODE","SURVAREA","SHSITE","YEAR","DATE","SHIFT","BIWEEK","WEEK","STATWEEK","HARBOR","SUBHARBOR","HEADVAR2","SAMPTYPE","LITHCODE","LINENO","LENGTH","AREA","SUBAREA","CLASS","CLASSN","INTVNUMB","IPHC_AREA","LOGBOOK_AREA","STAT_AREA","DISTRICT","SUB_DIST","Stat_Area_label","MONTH","LENCM","GROSSWT","NETWT_B","NETWT","ROUNDWT"
"9257","YAKUTAT","200","H",81,2011,2011-06-06,NA,12,9,24,1,NA,17,"A","00107487","10",930,6,NA,2,"Charter",5,"3A",181604,"18160","181","60","181-60",6,93,19.1564901234037,16.5216570328072,16.5216570328072,21.9738038536336
"9258","YAKUTAT","200","H",81,2011,2011-06-09,NA,12,9,24,1,NA,17,"A","00107474","01",1290,6,NA,2,"Charter",2,"3A",181604,"18160","181","60","181-60",6,129,55.3021286394419,47.6957311427726,47.6957311427726,63.4353224198875
"9259","YAKUTAT","200","H",81,2011,2011-06-09,NA,12,9,24,1,NA,17,"A","00107474","02",820,6,NA,2,"Charter",2,"3A",181604,"18160","181","60","181-60",6,82,12.7405468281241,10.9881791366113,10.9881791366113,14.614278251693
"9260","YAKUTAT","200","H",81,2011,2011-06-09,NA,12,9,24,1,NA,17,"A","00107474","03",720,6,NA,2,"Charter",2,"3A",181604,"18160","181","60","181-60",6,72,8.35965732014726,7.20984847775072,7.20984847775072,9.58909847540845
"9261","YAKUTAT","200","H",81,2011,2011-06-09,NA,12,9,24,1,NA,17,"A","00107474","04",815,7,NA,1,"Private",3,"3A",181605,"18160","181","60","181-60",6,81.5,12.4905579619162,10.7725743842323,10.7725743842323,14.327523931029
"9262","YAKUTAT","200","H",81,2011,2011-06-09,NA,12,9,24,1,NA,17,"A","00107474","05",1030,7,NA,1,"Private",3,"3A",181605,"18160","181","60","181-60",6,103,26.6700478433973,23.0017806330211,23.0017806330211,30.5923682419181
"9263","YAKUTAT","200","H",81,2011,2011-06-09,NA,12,9,24,1,NA,17,"A","00107474","06",825,7,NA,1,"Private",3,"3A",181605,"18160","181","60","181-60",6,82.5,12.9939735987757,11.2067489351843,11.2067489351843,14.9049760837951
"9264","YAKUTAT","200","H",81,2011,2011-06-09,NA,12,9,24,1,NA,17,"A","00107474","07",1255,7,NA,1,"Private",3,"3A",181605,"18160","181","60","181-60",6,125.5,50.586759293243,43.6289258658637,43.6289258658637,58.0264714015987
"9265","YAKUTAT","200","H",81,2011,2011-06-09,NA,12,9,24,1,NA,17,"A","00107474","08",1510,7,NA,1,"Private",3,"3A",181605,"18160","181","60","181-60",6,151,92.1120602024291,79.4427297196038,79.4427297196038,105.658830527073
"9266","YAKUTAT","200","H",81,2011,2011-06-09,NA,12,9,24,1,NA,17,"A","00107474","09",1190,1,NA,2,"Charter",4,"3A",183104,"18310","183","10","183-10",6,119,42.5797729830987,36.7232411172277,36.7232411172277,48.8419106859128
"9267","YAKUTAT","200","H",81,2011,2011-06-09,NA,12,9,24,1,NA,17,"A","00107474","10",710,1,NA,2,"Charter",4,"3A",183104,"18310","183","10","183-10",6,71,7.98929093548086,6.89042324147201,6.89042324147201,9.16426291115777
"9268","YAKUTAT","200","H",81,2011,2011-06-09,NA,12,9,24,1,NA,17,"A","00107474","11",820,1,NA,2,"Charter",4,"3A",183104,"18310","183","10","183-10",6,82,12.7405468281241,10.9881791366113,10.9881791366113,14.614278251693
"9269","YAKUTAT","200","H",81,2011,2011-06-09,NA,12,9,24,1,NA,17,"A","00107474","12",600,1,NA,2,"Charter",4,"3A",183104,"18310","183","10","183-10",6,60,4.63064233543596,3.99373183786951,3.99373183786951,5.31166334436645
"9270","YAKUTAT","200","H",81,2011,2011-06-10,NA,12,9,24,1,NA,17,"C","00107486","01",820,7,NA,2,"Charter",3,"3A",181605,"18160","181","60","181-60",6,82,12.7405468281241,10.9881791366113,10.9881791366113,14.614278251693
"9271","YAKUTAT","200","H",81,2011,2011-06-10,NA,12,9,24,1,NA,17,"C","00107486","02",1060,7,NA,2,"Charter",3,"3A",181605,"18160","181","60","181-60",6,106,29.2699641281956,25.2440977221506,25.2440977221506,33.5746499704604
"9272","YAKUTAT","200","H",81,2011,2011-06-10,NA,12,9,24,1,NA,17,"C","00107486","03",1040,7,NA,2,"Charter",3,"3A",181605,"18160","181","60","181-60",6,104,27.51814825208,23.7332311227181,23.7332311227181,31.5651973932151
"9273","YAKUTAT","200","H",81,2011,2011-06-10,NA,12,9,24,1,NA,17,"C","00107486","04",1445,7,NA,2,"Charter",3,"3A",181605,"18160","181","60","181-60",6,144.5,79.8735544356355,68.8875396210811,68.8875396210811,91.6204276960379
"9274","YAKUTAT","200","H",81,2011,2011-06-10,NA,12,9,24,1,NA,17,"C","00107486","05",1060,7,NA,2,"Charter",3,"3A",181605,"18160","181","60","181-60",6,106,29.2699641281956,25.2440977221506,25.2440977221506,33.5746499704604
"9275","YAKUTAT","200","H",81,2011,2011-06-10,NA,12,9,24,1,NA,17,"C","00107486","06",1160,7,NA,2,"Charter",3,"3A",181605,"18160","181","60","181-60",6,116,39.1990075712535,33.8074749051989,33.8074749051989,44.9639416239146
"9276","YAKUTAT","200","H",81,2011,2011-06-10,NA,12,9,24,1,NA,17,"C","00107486","07",710,7,NA,2,"Charter",5,"3A",181605,"18160","181","60","181-60",6,71,7.98929093548086,6.89042324147201,6.89042324147201,9.16426291115777
"9277","YAKUTAT","200","H",81,2011,2011-06-10,NA,12,9,24,1,NA,17,"C","00107486","08",730,7,NA,2,"Charter",5,"3A",181605,"18160","181","60","181-60",6,73,8.74172728105141,7.53936755018688,7.53936755018688,10.0273588417485
"9278","YAKUTAT","200","H",81,2011,2011-06-10,NA,12,9,24,1,NA,17,"C","00107486","09",890,7,NA,2,"Charter",5,"3A",181605,"18160","181","60","181-60",6,89,16.6132579480539,14.3282275744224,14.3282275744224,19.0565426739818
"9279","YAKUTAT","200","H",81,2011,2011-06-10,NA,12,9,24,1,NA,17,"C","00107486","10",840,7,NA,2,"Charter",5,"3A",181605,"18160","181","60","181-60",6,84,13.7751416551806,11.8804731210747,11.8804731210747,15.8010292510293
"9280","YAKUTAT","200","H",81,2011,2011-06-10,NA,12,9,24,1,NA,17,"C","00107486","11",630,4,NA,2,"Charter",7,"3A",183105,"18310","183","10","183-10",6,63,5.42368635597346,4.67769853713618,4.67769853713618,6.22133905439112
"9281","YAKUTAT","200","H",81,2011,2011-06-10,NA,12,9,24,1,NA,17,"C","00107486","12",995,1,NA,2,"Charter",6,"3A",183104,"18310","183","10","183-10",6,99.5,23.8439371465098,20.5643804950032,20.5643804950032,27.3506260583543
"9282","YAKUTAT","200","H",81,2011,2011-06-10,NA,12,9,24,1,NA,17,"C","00107486","13",930,1,NA,2,"Charter",6,"3A",183104,"18310","183","10","183-10",6,93,19.1564901234037,16.5216570328072,16.5216570328072,21.9738038536336
"9283","YAKUTAT","200","H",81,2011,2011-06-10,NA,12,9,24,1,NA,17,"C","00107486","14",1340,4,NA,2,"Charter",7,"3A",183105,"18310","183","10","183-10",6,134,62.5533731096728,53.9496207345737,53.9496207345737,71.752995576983
"9284","YAKUTAT","200","H",81,2011,2011-06-10,NA,12,9,24,1,NA,17,"C","00107486","15",1225,4,NA,2,"Charter",7,"3A",183105,"18310","183","10","183-10",6,122.5,46.7726648268007,40.3394317957418,40.3394317957418,53.6514442883365
"9285","YAKUTAT","200","H",81,2011,2011-06-10,NA,12,9,24,1,NA,17,"C","00107486","16",1340,4,NA,2,"Charter",7,"3A",183105,"18310","183","10","183-10",6,134,62.5533731096728,53.9496207345737,53.9496207345737,71.752995576983
"9286","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107457","01",970,6,NA,2,"Charter",3,"3A",181604,"18160","181","60","181-60",6,97,21.9569294148405,18.9369166767327,18.9369166767327,25.1860991800545
"9287","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107457","02",780,6,NA,2,"Charter",6,"3A",181604,"18160","181","60","181-60",6,78,10.8347201758416,9.34448480063655,9.34448480063655,12.4281647848466
"9288","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107457","03",830,6,NA,2,"Charter",6,"3A",181604,"18160","181","60","181-60",6,83,13.2508642867348,11.4283062149386,11.4283062149386,15.1996472658684
"9289","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107457","04",720,6,NA,2,"Charter",6,"3A",181604,"18160","181","60","181-60",6,72,8.35965732014726,7.20984847775072,7.20984847775072,9.58909847540845
"9290","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107457","05",720,6,NA,2,"Charter",6,"3A",181604,"18160","181","60","181-60",6,72,8.35965732014726,7.20984847775072,7.20984847775072,9.58909847540845
"9291","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107457","06",990,6,NA,2,"Charter",6,"3A",181604,"18160","181","60","181-60",6,99,23.4579046802108,20.2314439303907,20.2314439303907,26.9078204274196
"9292","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107457","07",780,6,NA,2,"Charter",6,"3A",181604,"18160","181","60","181-60",6,78,10.8347201758416,9.34448480063655,9.34448480063655,12.4281647848466
"9293","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107457","08",830,6,NA,2,"Charter",6,"3A",181604,"18160","181","60","181-60",6,83,13.2508642867348,11.4283062149386,11.4283062149386,15.1996472658684
"9294","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107457","09",1460,6,NA,2,"Charter",6,"3A",181604,"18160","181","60","181-60",6,146,82.5913261371203,71.2315019887251,71.2315019887251,94.7378976450044
"9295","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107457","10",1255,6,NA,2,"Charter",6,"3A",181604,"18160","181","60","181-60",6,125.5,50.586759293243,43.6289258658637,43.6289258658637,58.0264714015987
"9296","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107460","01",1240,6,NA,2,"Charter",1,"3A",181604,"18160","181","60","181-60",6,124,48.6538763022908,41.9618965898669,41.9618965898669,55.809322464523
"9297","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107460","02",930,6,NA,2,"Charter",1,"3A",181604,"18160","181","60","181-60",6,93,19.1564901234037,16.5216570328072,16.5216570328072,21.9738038536336
"9298","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107460","03",910,6,NA,2,"Charter",1,"3A",181604,"18160","181","60","181-60",6,91,17.8535793395215,15.3979519606891,15.3979519606891,20.4792761077166
"9299","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107460","04",820,6,NA,2,"Charter",1,"3A",181604,"18160","181","60","181-60",6,82,12.7405468281241,10.9881791366113,10.9881791366113,14.614278251693
"9300","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107460","05",930,6,NA,2,"Charter",1,"3A",181604,"18160","181","60","181-60",6,93,19.1564901234037,16.5216570328072,16.5216570328072,21.9738038536336
"9301","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107460","06",1200,6,NA,2,"Charter",1,"3A",181604,"18160","181","60","181-60",6,120,43.7500369268382,37.7325439379309,37.7325439379309,50.1842834374481
"9302","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107460","07",1390,6,NA,2,"Charter",2,"3A",181604,"18160","181","60","181-60",6,139,70.4367224993107,60.7486739038316,60.7486739038316,80.795736292096
"9303","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107460","08",810,6,NA,2,"Charter",2,"3A",181604,"18160","181","60","181-60",6,81,12.2439810253286,10.5599122758681,10.5599122758681,14.0446833269046
"9304","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107460","09",1420,6,NA,2,"Charter",2,"3A",181604,"18160","181","60","181-60",6,142,75.4823517186269,65.1003142585754,65.1003142585754,86.5834179639052
"9305","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107460","10",940,6,NA,2,"Charter",2,"3A",181604,"18160","181","60","181-60",6,94,19.8319506194401,17.1042129489918,17.1042129489918,22.7486032221592
"9306","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107460","11",750,6,NA,2,"Charter",2,"3A",181604,"18160","181","60","181-60",6,75,9.54178617567186,8.22938427965115,8.22938427965115,10.945081091936
"9307","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107460","12",770,6,NA,2,"Charter",2,"3A",181604,"18160","181","60","181-60",6,77,10.39109071556,8.96187328124,8.96187328124,11.9192914640492
"9308","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107460","13",1420,6,NA,2,"Charter",2,"3A",181604,"18160","181","60","181-60",6,142,75.4823517186269,65.1003142585754,65.1003142585754,86.5834179639052
"9309","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107460","14",1120,6,NA,2,"Charter",2,"3A",181604,"18160","181","60","181-60",6,112,34.9862649065803,30.174163738861,30.174163738861,40.1316377726851
"9310","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107460","15",1360,6,NA,2,"Charter",2,"3A",181604,"18160","181","60","181-60",6,136,65.6292210769777,56.6024086343144,56.6024086343144,75.2812034836381
"9311","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107460","16",1130,6,NA,2,"Charter",3,"3A",181604,"18160","181","60","181-60",6,113,36.0085259679733,31.0558203756211,31.0558203756211,41.3042410995761
"9312","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107460","17",740,6,NA,2,"Charter",3,"3A",181604,"18160","181","60","181-60",6,74,9.13570271299548,7.87915458445051,7.87915458445051,10.4792755973192
"9313","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107460","18",1460,6,NA,2,"Charter",3,"3A",181604,"18160","181","60","181-60",6,146,82.5913261371203,71.2315019887251,71.2315019887251,94.7378976450044
"9314","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107460","19",1480,6,NA,2,"Charter",3,"3A",181604,"18160","181","60","181-60",6,148,86.3135828883962,74.4417899400392,74.4417899400392,99.0075806202521
"9315","YAKUTAT","200","H",81,2011,2011-06-11,NA,12,9,24,1,NA,17,"C","00107460","20",1210,6,NA,2,"Charter",3,"3A",181604,"18160","181","60","181-60",6,121,44.942350927164,38.7608639935307,38.7608639935307,51.5519491113959
"9316","YAKUTAT","200","H",81,2011,2011-06-12,NA,12,9,25,1,NA,17,"A","00107454","01",835,6,NA,2,"Charter",3,"3A",181604,"18160","181","60","181-60",6,83.5,13.5112449427298,11.6528734435183,11.6528734435183,15.4983216798794
"9317","YAKUTAT","200","H",81,2011,2011-06-12,NA,12,9,25,1,NA,17,"A","00107454","02",1030,6,NA,2,"Charter",3,"3A",181604,"18160","181","60","181-60",6,103,26.6700478433973,23.0017806330211,23.0017806330211,30.5923682419181
"9318","YAKUTAT","200","H",81,2011,2011-06-12,NA,12,9,25,1,NA,17,"A","00107454","03",940,6,NA,2,"Charter",3,"3A",181604,"18160","181","60","181-60",6,94,19.8319506194401,17.1042129489918,17.1042129489918,22.7486032221592
"9319","YAKUTAT","200","H",81,2011,2011-06-12,NA,12,9,25,1,NA,17,"A","00107454","04",1180,6,NA,2,"Charter",3,"3A",181604,"18160","181","60","181-60",6,118,41.4313314743284,35.7327592174688,35.7327592174688,47.5245697592335
"9320","YAKUTAT","200","H",81,2011,2011-06-12,NA,12,9,25,1,NA,17,"A","00107454","05",1350,6,NA,2,"Charter",3,"3A",181604,"18160","181","60","181-60",6,135,64.0785383269988,55.2650107917659,55.2650107917659,73.5024643530487
"9321","YAKUTAT","200","H",81,2011,2011-06-12,NA,12,9,25,1,NA,17,"A","00107454","06",1280,6,NA,2,"Charter",3,"3A",181604,"18160","181","60","181-60",6,128,53.9251657147883,46.5081592524384,46.5081592524384,61.8558518057431
"9322","YAKUTAT","200","H",81,2011,2011-06-12,NA,12,9,25,1,NA,17,"A","00107454","07",1560,6,NA,2,"Charter",3,"3A",181604,"18160","181","60","181-60",6,156,102.365800130491,88.2861437951325,88.2861437951325,117.420571247526
"9323","YAKUTAT","200","H",81,2011,2011-06-12,NA,12,9,25,1,NA,17,"A","00107454","08",1180,6,NA,2,"Charter",6,"3A",181604,"18160","181","60","181-60",6,118,41.4313314743284,35.7327592174688,35.7327592174688,47.5245697592335
"9324","YAKUTAT","200","H",81,2011,2011-06-12,NA,12,9,25,1,NA,17,"A","00107454","09",1140,6,NA,2,"Charter",6,"3A",181604,"18160","181","60","181-60",6,114,37.0512534704059,31.9551284463005,31.9551284463005,42.5003208335797
"9325","YAKUTAT","200","H",81,2011,2011-06-12,NA,12,9,25,1,NA,17,"A","00107454","10",1310,6,NA,2,"Charter",6,"3A",181604,"18160","181","60","181-60",6,131,58.1286430110945,50.1334794330865,50.1334794330865,66.6775276460051
"9326","YAKUTAT","200","H",81,2011,2011-06-12,NA,12,9,25,1,NA,17,"A","00107454","11",720,6,NA,2,"Charter",6,"3A",181604,"18160","181","60","181-60",6,72,8.35965732014726,7.20984847775072,7.20984847775072,9.58909847540845
"9327","YAKUTAT","200","H",81,2011,2011-06-12,NA,12,9,25,1,NA,17,"A","00107454","12",855,6,NA,2,"Charter",6,"3A",181604,"18160","181","60","181-60",6,85.5,14.5881895772432,12.5816923336246,12.5816923336246,16.7336508037207
"9328","YAKUTAT","200","H",81,2011,2011-06-12,NA,12,9,25,1,NA,17,"A","00107454","13",710,6,NA,2,"Charter",6,"3A",181604,"18160","181","60","181-60",6,71,7.98929093548086,6.89042324147201,6.89042324147201,9.16426291115777
"9329","YAKUTAT","200","H",81,2011,2011-06-13,NA,12,10,25,1,NA,17,"C","00107446","01",1440,7,NA,2,"Charter",5,"3A",181605,"18160","181","60","181-60",6,144,78.9815515772766,68.1182251379398,68.1182251379398,90.5972394334599
"9330","YAKUTAT","200","H",81,2011,2011-06-13,NA,12,10,25,1,NA,17,"C","00107446","02",1320,7,NA,2,"Charter",5,"3A",181605,"18160","181","60","181-60",6,132,59.5786589959682,51.384056477203,51.384056477203,68.34079511468
"9331","YAKUTAT","200","H",81,2011,2011-06-13,NA,12,10,25,1,NA,17,"C","00107446","03",950,7,NA,2,"Charter",5,"3A",181605,"18160","181","60","181-60",6,95,20.5237004736467,17.7008177429845,17.7008177429845,23.5420875981694
"9332","YAKUTAT","200","H",81,2011,2011-06-13,NA,12,10,25,1,NA,17,"C","00107446","04",1320,7,NA,2,"Charter",5,"3A",181605,"18160","181","60","181-60",6,132,59.5786589959682,51.384056477203,51.384056477203,68.34079511468
"9333","YAKUTAT","200","H",81,2011,2011-06-13,NA,12,10,25,1,NA,17,"C","00107446","05",1790,7,NA,2,"Charter",5,"3A",181605,"18160","181","60","181-60",6,179,159.836148902234,137.851872477473,137.851872477473,183.342990395038
"9334","YAKUTAT","200","H",81,2011,2011-06-13,NA,12,10,25,1,NA,17,"C","00107446","06",1370,7,NA,2,"Charter",5,"3A",181605,"18160","181","60","181-60",6,137,67.2056559503097,57.962016586709,57.962016586709,77.089482060323
"9335","YAKUTAT","200","H",81,2011,2011-06-13,NA,12,10,25,1,NA,17,"C","00107446","07",1740,7,NA,2,"Charter",5,"3A",181605,"18160","181","60","181-60",6,174,145.8178703594,125.761704143759,125.761704143759,167.263066511199
"9336","YAKUTAT","200","H",81,2011,2011-06-13,NA,12,10,25,1,NA,17,"C","00107446","08",930,4,NA,2,"Charter",6,"3A",183105,"18310","183","10","183-10",6,93,19.1564901234037,16.5216570328072,16.5216570328072,21.9738038536336
"9337","YAKUTAT","200","H",81,2011,2011-06-13,NA,12,10,25,1,NA,17,"C","00107446","09",870,4,NA,2,"Charter",6,"3A",183105,"18310","183","10","183-10",6,87,15.4338247731885,13.3110166823064,13.3110166823064,17.7036521874675
"9338","YAKUTAT","200","H",81,2011,2011-06-13,NA,12,10,25,1,NA,17,"C","00107446","10",1625,4,NA,2,"Charter",6,"3A",183105,"18310","183","10","183-10",6,162.5,116.841221971225,100.770578757759,100.770578757759,134.024869747819
"9339","YAKUTAT","200","H",81,2011,2011-06-14,NA,12,10,25,1,NA,17,"C","00107452","01",1415,6,NA,2,"Charter",2,"3A",181604,"18160","181","60","181-60",6,141.5,74.6246061204804,64.3605452036657,64.3605452036657,85.5995251208754
"9340","YAKUTAT","200","H",81,2011,2011-06-14,NA,12,10,25,1,NA,17,"C","00107452","02",1160,2,NA,2,"Charter",2,"3A",183103,"18310","183","10","183-10",6,116,39.1990075712535,33.8074749051989,33.8074749051989,44.9639416239146
"9341","YAKUTAT","200","H",81,2011,2011-06-14,NA,12,10,25,1,NA,17,"C","00107452","03",1125,6,NA,2,"Charter",2,"3A",181604,"18160","181","60","181-60",6,112.5,35.4948511650989,30.6127977308248,30.6127977308248,40.7150209819969
"9342","YAKUTAT","200","H",81,2011,2011-06-14,NA,12,10,25,1,NA,17,"C","00107452","04",1570,6,NA,2,"Charter",2,"3A",181604,"18160","181","60","181-60",6,157,104.507163527729,90.1329785442892,90.1329785442892,119.876861463905
"9343","YAKUTAT","200","H",81,2011,2011-06-14,NA,12,10,25,1,NA,17,"C","00107452","05",1450,6,NA,2,"Charter",2,"3A",181604,"18160","181","60","181-60",6,145,80.772497949408,69.6628401239782,69.6628401239782,92.651577364891
"9344","YAKUTAT","200","H",81,2011,2011-06-14,NA,12,10,25,1,NA,17,"C","00107452","06",1400,4,NA,2,"Charter",6,"3A",183105,"18310","183","10","183-10",6,140,72.091825418983,62.1761296964466,62.1761296964466,82.694252496274
"9345","YAKUTAT","200","H",81,2011,2011-06-14,NA,12,10,25,1,NA,17,"C","00107452","07",1215,4,NA,2,"Charter",6,"3A",183105,"18310","183","10","183-10",6,121.5,45.5468479549882,39.2822169400635,39.2822169400635,52.2453485302845
"9346","YAKUTAT","200","H",81,2011,2011-06-14,NA,12,10,25,1,NA,17,"C","00107452","08",1260,4,NA,2,"Charter",6,"3A",183105,"18310","183","10","183-10",6,126,51.242670274401,44.1946211578998,44.1946211578998,58.7788461400068
"9347","YAKUTAT","200","H",81,2011,2011-06-14,NA,12,10,25,1,NA,17,"C","00107452","09",1340,4,NA,2,"Charter",6,"3A",183105,"18310","183","10","183-10",6,134,62.5533731096728,53.9496207345737,53.9496207345737,71.752995576983
"9348","YAKUTAT","200","H",81,2011,2011-06-14,NA,12,10,25,1,NA,17,"C","00107452","10",1500,4,NA,2,"Charter",6,"3A",183105,"18310","183","10","183-10",6,150,90.1502356031857,77.7507395388125,77.7507395388125,103.408483586621
"9349","YAKUTAT","200","H",81,2011,2011-06-14,NA,12,10,25,1,NA,17,"C","00107452","11",1240,4,NA,2,"Charter",6,"3A",183105,"18310","183","10","183-10",6,124,48.6538763022908,41.9618965898669,41.9618965898669,55.809322464523
"9350","YAKUTAT","200","H",81,2011,2011-06-14,NA,12,10,25,1,NA,17,"C","00107452","12",880,4,NA,2,"Charter",6,"3A",183105,"18310","183","10","183-10",6,88,16.0160363013939,13.8131493343522,13.8131493343522,18.3714886146885
"9351","YAKUTAT","200","H",81,2011,2011-06-14,NA,12,10,25,1,NA,17,"C","00107452","13",1110,4,NA,2,"Charter",6,"3A",183105,"18310","183","10","183-10",6,111,33.9842459384742,29.3099650456363,29.3099650456363,38.9822535106963
"9352","YAKUTAT","200","H",81,2011,2011-06-15,NA,12,10,25,1,NA,17,"A","00107449","01",1160,6,NA,2,"Charter",1,"3A",181604,"18160","181","60","181-60",6,116,39.1990075712535,33.8074749051989,33.8074749051989,44.9639416239146
"9353","YAKUTAT","200","H",81,2011,2011-06-15,NA,12,10,25,1,NA,17,"A","00107449","02",1145,6,NA,2,"Charter",1,"3A",181604,"18160","181","60","181-60",6,114.5,37.5803623762038,32.411462347672,32.411462347672,43.1072449224037
"9354","YAKUTAT","200","H",81,2011,2011-06-15,NA,12,10,25,1,NA,17,"A","00107449","03",1170,6,NA,2,"Charter",1,"3A",181604,"18160","181","60","181-60",6,117,40.3044852375254,34.7609023202377,34.7609023202377,46.2320000859161
"9355","YAKUTAT","200","H",81,2011,2011-06-15,NA,12,10,25,1,NA,17,"A","00107449","04",1265,6,NA,2,"Charter",1,"3A",181604,"18160","181","60","181-60",6,126.5,51.9044375630204,44.765367265755,44.765367265755,59.5379384634542
"9356","YAKUTAT","200","H",81,2011,2011-06-15,NA,12,10,25,1,NA,17,"A","00107449","05",1355,6,NA,2,"Charter",1,"3A",181604,"18160","181","60","181-60",6,135.5,64.8506753582265,55.9309461029891,55.9309461029891,74.3881583169756
"9357","YAKUTAT","200","H",81,2011,2011-06-15,NA,12,10,25,1,NA,17,"A","00107449","06",1365,6,NA,2,"Charter",1,"3A",181604,"18160","181","60","181-60",6,136.5,66.4142048200929,57.2794236875174,57.2794236875174,76.1816335043981
"9358","YAKUTAT","200","H",81,2011,2011-06-15,NA,12,10,25,1,NA,17,"A","00107449","07",790,4,NA,2,"Charter",4,"3A",183105,"18310","183","10","183-10",6,79,11.2912744200948,9.7382433958611,9.7382433958611,12.9518637164953
"9359","YAKUTAT","200","H",81,2011,2011-06-15,NA,12,10,25,1,NA,17,"A","00107449","08",970,4,NA,2,"Charter",4,"3A",183105,"18310","183","10","183-10",6,97,21.9569294148405,18.9369166767327,18.9369166767327,25.1860991800545
"9360","YAKUTAT","200","H",81,2011,2011-06-15,NA,12,10,25,1,NA,17,"A","00107449","09",1410,4,NA,2,"Charter",4,"3A",183105,"18310","183","10","183-10",6,141,73.7736229455017,63.6266084507889,63.6266084507889,84.6233892395492
"9361","YAKUTAT","200","H",81,2011,2011-06-15,NA,12,10,25,1,NA,17,"A","00107449","10",1480,4,NA,2,"Charter",4,"3A",183105,"18310","183","10","183-10",6,148,86.3135828883962,74.4417899400392,74.4417899400392,99.0075806202521
"9362","YAKUTAT","200","H",81,2011,2011-06-18,NA,12,10,25,1,NA,17,"A","00107448","01",830,6,NA,2,"Charter",2,"3A",181604,"18160","181","60","181-60",6,83,13.2508642867348,11.4283062149386,11.4283062149386,15.1996472658684
"9363","YAKUTAT","200","H",81,2011,2011-06-18,NA,12,10,25,1,NA,17,"A","00107448","02",1205,6,NA,2,"Charter",2,"3A",181604,"18160","181","60","181-60",6,120.5,44.3434234257419,38.2443145263649,38.2443145263649,50.8649383200653
"9364","YAKUTAT","200","H",81,2011,2011-06-18,NA,12,10,25,1,NA,17,"A","00107448","03",1580,6,NA,2,"Charter",4,"3A",181604,"18160","181","60","181-60",6,158,106.679297826551,92.0063518858124,92.0063518858124,122.36844800813
"9365","YAKUTAT","200","H",81,2011,2011-06-18,NA,12,10,25,1,NA,17,"A","00107448","04",1000,6,NA,2,"Charter",4,"3A",181604,"18160","181","60","181-60",6,100,24.2343394485858,20.9010858569024,20.9010858569024,27.7984441896802
"9366","YAKUTAT","200","H",81,2011,2011-06-18,NA,12,10,25,1,NA,17,"A","00107448","05",980,6,NA,2,"Charter",4,"3A",181604,"18160","181","60","181-60",6,98,22.6988404372717,19.5767833424166,19.5767833424166,26.037121845414
