"","SUB","YEAR","MONTH","DAY","PAGE","LINE","AGECONF","AGE","AGEERR","SEX","LENGTH","OBSWT","STATAREA","LITHO","USER","PORT","CAS","NETWT","RNDWT"
"5438",NA,2006,5,26,NA,7,NA,NA,"","",140,NA,NA,5506,"Charter","Yakutat",0,62.2,82.7
"5439",NA,2006,5,26,NA,8,NA,NA,"","",160.5,NA,NA,5506,"Charter","Yakutat",0,96.8,128.8
"5440",NA,2006,5,26,NA,9,NA,NA,"","",109.5,NA,NA,5506,"Charter","Yakutat",0,28,37.3
"5441",NA,2006,5,26,NA,10,NA,NA,"","",124.5,NA,NA,5506,"Charter","Yakutat",0,42.5,56.5
"5442",NA,2006,5,26,NA,11,NA,NA,"","",144.5,NA,NA,5506,"Charter","Yakutat",0,68.9,91.6
"5443",NA,2006,5,26,NA,12,NA,NA,"","",147.5,NA,NA,5506,"Charter","Yakutat",0,73.6,97.9
"5444",NA,2006,5,26,NA,13,NA,NA,"","",141,NA,NA,5506,"Charter","Yakutat",0,63.6,84.6
"5445",NA,2006,5,26,NA,14,NA,NA,"","",153.5,NA,NA,5506,"Charter","Yakutat",0,83.8,111.4
"5446",NA,2006,5,26,NA,15,NA,NA,"","",135.5,NA,NA,5506,"Charter","Yakutat",0,55.9,74.4
"5447",NA,2006,5,26,NA,16,NA,NA,"","",142.5,NA,NA,5506,"Charter","Yakutat",0,65.8,87.6
"5448",NA,2006,5,27,NA,1,NA,NA,"","",133.5,NA,NA,5541,"Charter","Yakutat",0,53.3,70.9
"5449",NA,2006,5,27,NA,2,NA,NA,"","",164.5,NA,NA,5541,"Charter","Yakutat",0,104.8,139.4
"5450",NA,2006,5,27,NA,3,NA,NA,"","",147.5,NA,NA,5541,"Charter","Yakutat",0,73.6,97.9
"5451",NA,2006,5,27,NA,4,NA,NA,"","",121.5,NA,NA,5541,"Charter","Yakutat",0,39.3,52.2
"5452",NA,2006,5,27,NA,5,NA,NA,"","",128,NA,NA,5541,"Charter","Yakutat",0,46.5,61.9
"5453",NA,2006,5,27,NA,6,NA,NA,"","",84.5,NA,NA,5541,"Charter","Yakutat",0,12.1,16.1
"5454",NA,2006,5,27,NA,7,NA,NA,"","",80,NA,NA,5541,"Charter","Yakutat",0,10.1,13.5
"5455",NA,2006,5,29,NA,1,NA,NA,"","",122.5,NA,NA,5510,"Charter","Yakutat",0,40.3,53.7
"5456",NA,2006,5,29,NA,2,NA,NA,"","",160,NA,NA,5510,"Charter","Yakutat",0,95.8,127.5
"5457",NA,2006,5,29,NA,3,NA,NA,"","",134,NA,NA,5510,"Charter","Yakutat",0,53.9,71.8
"5458",NA,2006,5,29,NA,4,NA,NA,"","",94,NA,NA,5510,"Charter","Yakutat",0,17.1,22.7
"5459",NA,2006,5,29,NA,5,NA,NA,"","",88.5,NA,NA,5510,"Charter","Yakutat",0,14.1,18.7
"5460",NA,2006,5,29,NA,6,NA,NA,"","",154.5,NA,NA,5510,"Charter","Yakutat",0,85.6,113.8
"5461",NA,2006,5,29,NA,7,NA,NA,"","",158.5,NA,NA,5510,"Charter","Yakutat",0,93,123.6
"5462",NA,2006,5,29,NA,8,NA,NA,"","",118.5,NA,NA,5510,"Charter","Yakutat",0,36.2,48.2
"5463",NA,2006,5,30,NA,1,NA,NA,"","",149.5,NA,NA,5512,"Charter","Yakutat",0,76.9,102.3
"5464",NA,2006,5,30,NA,2,NA,NA,"","",159,NA,NA,5512,"Charter","Yakutat",0,93.9,124.9
"5465",NA,2006,5,30,NA,3,NA,NA,"","",84.3,NA,NA,5512,"Charter","Yakutat",0,12,16
"5466",NA,2006,5,30,NA,4,NA,NA,"","",118.5,NA,NA,5512,"Charter","Yakutat",0,36.2,48.2
"5467",NA,2006,6,1,NA,1,NA,NA,"","",89,NA,NA,5513,"Charter","Yakutat",0,14.3,19.1
"5468",NA,2006,6,1,NA,2,NA,NA,"","",133,NA,NA,5513,"Charter","Yakutat",0,52.7,70
"5469",NA,2006,6,1,NA,3,NA,NA,"","",145,NA,NA,5513,"Charter","Yakutat",0,69.7,92.7
"5470",NA,2006,6,1,NA,4,NA,NA,"","",130.5,NA,NA,5513,"Charter","Yakutat",0,49.5,65.9
"5471",NA,2006,6,1,NA,5,NA,NA,"","",121.5,NA,NA,5513,"Charter","Yakutat",0,39.3,52.2
"5472",NA,2006,6,1,NA,6,NA,NA,"","",124.5,NA,NA,5513,"Charter","Yakutat",0,42.5,56.5
"5473",NA,2006,6,1,NA,7,NA,NA,"","",114.5,NA,NA,5513,"Charter","Yakutat",0,32.4,43.1
"5474",NA,2006,6,1,NA,8,NA,NA,"","",106.5,NA,NA,5513,"Charter","Yakutat",0,25.6,34.1
"5475",NA,2006,6,1,NA,9,NA,NA,"","",140,NA,NA,5513,"Charter","Yakutat",0,62.2,82.7
"5476",NA,2006,6,1,NA,10,NA,NA,"","",99,NA,NA,5513,"Charter","Yakutat",0,20.2,26.9
"5477",NA,2006,6,1,NA,11,NA,NA,"","",127,NA,NA,5513,"Charter","Yakutat",0,45.3,60.3
"5478",NA,2006,6,1,NA,12,NA,NA,"","",114.5,NA,NA,5513,"Charter","Yakutat",0,32.4,43.1
"5479",NA,2006,6,1,NA,13,NA,NA,"","",89,NA,NA,5513,"Charter","Yakutat",0,14.3,19.1
"5480",NA,2006,6,1,NA,14,NA,NA,"","",152.5,NA,NA,5513,"Charter","Yakutat",0,82,109.1
"5481",NA,2006,6,2,NA,1,NA,NA,"","",70.5,NA,NA,5515,"Private","Yakutat",0,6.7,9
"5482",NA,2006,6,2,NA,2,NA,NA,"","",85.5,NA,NA,5515,"Private","Yakutat",0,12.6,16.7
"5483",NA,2006,6,3,NA,1,NA,NA,"","",132,NA,NA,5520,"Charter","Yakutat",0,51.4,68.3
"5484",NA,2006,6,3,NA,2,NA,NA,"","",137.5,NA,NA,5520,"Charter","Yakutat",0,58.7,78
"5485",NA,2006,6,3,NA,3,NA,NA,"","",129.5,NA,NA,5520,"Charter","Yakutat",0,48.3,64.2
"5486",NA,2006,6,3,NA,4,NA,NA,"","",112,NA,NA,5520,"Charter","Yakutat",0,30.2,40.1
"5487",NA,2006,6,3,NA,5,NA,NA,"","",181,NA,NA,5520,"Charter","Yakutat",0,142.9,190.1
"5488",NA,2006,6,3,NA,6,NA,NA,"","",147.5,NA,NA,5520,"Charter","Yakutat",0,73.6,97.9
"5489",NA,2006,6,3,NA,7,NA,NA,"","",132,NA,NA,5520,"Charter","Yakutat",0,51.4,68.3
"5490",NA,2006,6,3,NA,8,NA,NA,"","",79.5,NA,NA,5520,"Charter","Yakutat",0,9.9,13.2
"5491",NA,2006,6,3,NA,9,NA,NA,"","",96.5,NA,NA,5520,"Charter","Yakutat",0,18.6,24.8
"5492",NA,2006,6,5,NA,1,NA,NA,"","",113,NA,NA,5521,"Charter","Yakutat",0,31.1,41.3
"5493",NA,2006,6,5,NA,2,NA,NA,"","",153.5,NA,NA,5521,"Charter","Yakutat",0,83.8,111.4
"5494",NA,2006,6,5,NA,3,NA,NA,"","",129.6,NA,NA,5521,"Charter","Yakutat",0,48.4,64.4
"5495",NA,2006,6,5,NA,4,NA,NA,"","",140.5,NA,NA,5521,"Charter","Yakutat",0,62.9,83.7
"5496",NA,2006,6,5,NA,5,NA,NA,"","",140,NA,NA,5521,"Charter","Yakutat",0,62.2,82.7
"5497",NA,2006,6,5,NA,6,NA,NA,"","",180.5,NA,NA,5521,"Charter","Yakutat",0,141.6,188.4
"5498",NA,2006,6,5,NA,7,NA,NA,"","",191.5,NA,NA,5521,"Charter","Yakutat",0,171.6,228.2
"5499",NA,2006,6,5,NA,8,NA,NA,"","",83,NA,NA,5521,"Charter","Yakutat",0,11.4,15.2
"5500",NA,2006,6,5,NA,9,NA,NA,"","",79.5,NA,NA,5521,"Charter","Yakutat",0,9.9,13.2
"5501",NA,2006,6,5,NA,10,NA,NA,"","",94.5,NA,NA,5521,"Charter","Yakutat",0,17.4,23.1
"5502",NA,2006,6,5,NA,11,NA,NA,"","",115,NA,NA,5521,"Charter","Yakutat",0,32.9,43.7
"5503",NA,2006,6,5,NA,12,NA,NA,"","",119,NA,NA,5521,"Charter","Yakutat",0,36.7,48.8
"5504",NA,2006,6,6,NA,1,NA,NA,"","",160,NA,NA,5522,"Charter","Yakutat",0,95.8,127.5
"5505",NA,2006,6,6,NA,2,NA,NA,"","",138,NA,NA,5522,"Charter","Yakutat",0,59.3,78.9
"5506",NA,2006,6,6,NA,3,NA,NA,"","",144,NA,NA,5522,"Charter","Yakutat",0,68.1,90.6
"5507",NA,2006,6,6,NA,4,NA,NA,"","",136.5,NA,NA,5522,"Charter","Yakutat",0,57.3,76.2
"5508",NA,2006,6,6,NA,5,NA,NA,"","",119.5,NA,NA,5522,"Charter","Yakutat",0,37.2,49.5
"5509",NA,2006,6,6,NA,6,NA,NA,"","",158,NA,NA,5522,"Charter","Yakutat",0,92,122.4
"5510",NA,2006,6,6,NA,7,NA,NA,"","",95.5,NA,NA,5522,"Charter","Yakutat",0,18,23.9
"5511",NA,2006,6,6,NA,8,NA,NA,"","",90,NA,NA,5522,"Charter","Yakutat",0,14.9,19.8
"5512",NA,2006,6,6,NA,9,NA,NA,"","",143.5,NA,NA,5522,"Charter","Yakutat",0,67.4,89.6
"5513",NA,2006,6,6,NA,10,NA,NA,"","",147.5,NA,NA,5522,"Charter","Yakutat",0,73.6,97.9
"5514",NA,2006,6,6,NA,11,NA,NA,"","",146,NA,NA,5522,"Charter","Yakutat",0,71.2,94.7
"5515",NA,2006,6,6,NA,12,NA,NA,"","",130.5,NA,NA,5522,"Charter","Yakutat",0,49.5,65.9
"5516",NA,2006,6,6,NA,13,NA,NA,"","",80,NA,NA,5522,"Charter","Yakutat",0,10.1,13.5
"5517",NA,2006,6,6,NA,14,NA,NA,"","",85,NA,NA,5522,"Charter","Yakutat",0,12.3,16.4
"5518",NA,2006,6,6,NA,15,NA,NA,"","",122.5,NA,NA,5522,"Charter","Yakutat",0,40.3,53.7
"5519",NA,2006,6,7,NA,1,NA,NA,"","",140,NA,NA,5526,"Charter","Yakutat",0,62.2,82.7
"5520",NA,2006,6,7,NA,2,NA,NA,"","",88.5,NA,NA,5526,"Charter","Yakutat",0,14.1,18.7
"5521",NA,2006,6,7,NA,3,NA,NA,"","",104,NA,NA,5526,"Charter","Yakutat",0,23.7,31.6
"5522",NA,2006,6,7,NA,4,NA,NA,"","",149.5,NA,NA,5526,"Charter","Yakutat",0,76.9,102.3
"5523",NA,2006,6,7,NA,5,NA,NA,"","",139.5,NA,NA,5526,"Charter","Yakutat",0,61.5,81.7
"5524",NA,2006,6,7,NA,6,NA,NA,"","",137,NA,NA,5526,"Charter","Yakutat",0,58,77.1
"5525",NA,2006,6,7,NA,7,NA,NA,"","",111.5,NA,NA,5526,"Charter","Yakutat",0,29.7,39.6
"5526",NA,2006,6,7,NA,8,NA,NA,"","",106.5,NA,NA,5526,"Charter","Yakutat",0,25.6,34.1
"5527",NA,2006,6,7,NA,9,NA,NA,"","",72.5,NA,NA,5526,"Private","Yakutat",0,7.4,9.8
"5528",NA,2006,6,7,NA,10,NA,NA,"","",69,NA,NA,5526,"Private","Yakutat",0,6.3,8.4
"5529",NA,2006,6,7,NA,11,NA,NA,"","",101.5,NA,NA,5526,"Private","Yakutat",0,21.9,29.2
"5530",NA,2006,6,7,NA,12,NA,NA,"","",86.5,NA,NA,5526,"Private","Yakutat",0,13.1,17.4
"5531",NA,2006,6,10,NA,1,NA,NA,"","",80,NA,NA,5529,"Private","Yakutat",0,10.1,13.5
"5532",NA,2006,6,10,NA,2,NA,NA,"","",72.5,NA,NA,5529,"Private","Yakutat",0,7.4,9.8
"5533",NA,2006,6,10,NA,4,NA,NA,"","",142,NA,NA,5529,"Charter","Yakutat",0,65.1,86.6
"5534",NA,2006,6,10,NA,5,NA,NA,"","",142.5,NA,NA,5529,"Charter","Yakutat",0,65.8,87.6
"5535",NA,2006,6,10,NA,6,NA,NA,"","",103,NA,NA,5529,"Charter","Yakutat",0,23,30.6
"5536",NA,2006,6,10,NA,7,NA,NA,"","",104,NA,NA,5529,"Charter","Yakutat",0,23.7,31.6
"5537",NA,2006,6,10,NA,8,NA,NA,"","",116,NA,NA,5529,"Charter","Yakutat",0,33.8,45
"5538",NA,2006,6,10,NA,9,NA,NA,"","",137.5,NA,NA,5529,"Charter","Yakutat",0,58.7,78
"5539",NA,2006,6,10,NA,10,NA,NA,"","",117.5,NA,NA,5529,"Charter","Yakutat",0,35.2,46.9
"5540",NA,2006,6,10,NA,11,NA,NA,"","",97,NA,NA,5529,"Charter","Yakutat",0,18.9,25.2
"5541",NA,2006,6,10,NA,12,NA,NA,"","",142.5,NA,NA,5529,"Charter","Yakutat",0,65.8,87.6
"5542",NA,2006,6,11,NA,1,NA,NA,"","",112.5,NA,NA,5532,"Charter","Yakutat",0,30.6,40.7
"5543",NA,2006,6,11,NA,2,NA,NA,"","",124.5,NA,NA,5532,"Charter","Yakutat",0,42.5,56.5
"5544",NA,2006,6,11,NA,3,NA,NA,"","",140.5,NA,NA,5532,"Charter","Yakutat",0,62.9,83.7
"5545",NA,2006,6,11,NA,4,NA,NA,"","",127,NA,NA,5532,"Charter","Yakutat",0,45.3,60.3
"5546",NA,2006,6,11,NA,5,NA,NA,"","",99.5,NA,NA,5532,"Charter","Yakutat",0,20.6,27.4
"5547",NA,2006,6,11,NA,6,NA,NA,"","",105.5,NA,NA,5532,"Charter","Yakutat",0,24.9,33.1
"5548",NA,2006,6,11,NA,7,NA,NA,"","",145.5,NA,NA,5532,"Charter","Yakutat",0,70.4,93.7
"5549",NA,2006,6,11,NA,8,NA,NA,"","",151,NA,NA,5532,"Charter","Yakutat",0,79.4,105.7
"5550",NA,2006,6,11,NA,9,NA,NA,"","",142.5,NA,NA,5532,"Charter","Yakutat",0,65.8,87.6
"5551",NA,2006,6,11,NA,10,NA,NA,"","",109.5,NA,NA,5532,"Charter","Yakutat",0,28,37.3
"5552",NA,2006,6,11,NA,11,NA,NA,"","",122.5,NA,NA,5532,"Charter","Yakutat",0,40.3,53.7
"5553",NA,2006,6,11,NA,12,NA,NA,"","",145,NA,NA,5532,"Charter","Yakutat",0,69.7,92.7
"5554",NA,2006,6,11,NA,13,NA,NA,"","",92.5,NA,NA,5532,"Charter","Yakutat",0,16.2,21.6
"5555",NA,2006,6,11,NA,14,NA,NA,"","",91,NA,NA,5532,"Charter","Yakutat",0,15.4,20.5
"5556",NA,2006,6,11,NA,15,NA,NA,"","",125,NA,NA,5532,"Charter","Yakutat",0,43.1,57.3
"5557",NA,2006,6,11,NA,16,NA,NA,"","",119.5,NA,NA,5532,"Charter","Yakutat",0,37.2,49.5
"5558",NA,2006,6,11,NA,17,NA,NA,"","",141,NA,NA,5532,"Charter","Yakutat",0,63.6,84.6
"5559",NA,2006,6,11,NA,18,NA,NA,"","",150,NA,NA,5532,"Charter","Yakutat",0,77.8,103.4
"5560",NA,2006,6,11,NA,19,NA,NA,"","",165,NA,NA,5532,"Charter","Yakutat",0,105.9,140.8
"5561",NA,2006,6,11,NA,20,NA,NA,"","",139.5,NA,NA,5532,"Charter","Yakutat",0,61.5,81.7
"5562",NA,2006,6,11,NA,1,NA,NA,"","",170,NA,NA,5534,"Charter","Yakutat",0,116.6,155.1
"5563",NA,2006,6,11,NA,2,NA,NA,"","",147.5,NA,NA,5534,"Charter","Yakutat",0,73.6,97.9
"5564",NA,2006,6,12,NA,1,NA,NA,"","",150.5,NA,NA,5545,"Charter","Yakutat",0,78.6,104.5
"5565",NA,2006,6,12,NA,2,NA,NA,"","",115.5,NA,NA,5545,"Charter","Yakutat",0,33.3,44.3
"5566",NA,2006,6,12,NA,3,NA,NA,"","",141,NA,NA,5545,"Charter","Yakutat",0,63.6,84.6
"5567",NA,2006,6,12,NA,4,NA,NA,"","",146,NA,NA,5545,"Charter","Yakutat",0,71.2,94.7
"5568",NA,2006,6,12,NA,5,NA,NA,"","",128.5,NA,NA,5545,"Charter","Yakutat",0,47.1,62.6
"5569",NA,2006,6,12,NA,6,NA,NA,"","",130.5,NA,NA,5545,"Charter","Yakutat",0,49.5,65.9
"5570",NA,2006,6,12,NA,7,NA,NA,"","",145.5,NA,NA,5545,"Charter","Yakutat",0,70.4,93.7
"5571",NA,2006,6,12,NA,8,NA,NA,"","",137,NA,NA,5545,"Charter","Yakutat",0,58,77.1
"5572",NA,2006,6,12,NA,9,NA,NA,"","",125.5,NA,NA,5545,"Charter","Yakutat",0,43.6,58
"5573",NA,2006,6,12,NA,10,NA,NA,"","",153,NA,NA,5545,"Charter","Yakutat",0,82.9,110.3
"5574",NA,2006,6,12,NA,11,NA,NA,"","",95.5,NA,NA,5545,"Charter","Yakutat",0,18,23.9
"5575",NA,2006,6,12,NA,12,NA,NA,"","",104.5,NA,NA,5545,"Charter","Yakutat",0,24.1,32.1
"5576",NA,2006,6,12,NA,13,NA,NA,"","",129,NA,NA,5545,"Charter","Yakutat",0,47.7,63.4
"5577",NA,2006,6,12,NA,14,NA,NA,"","",141.5,NA,NA,5545,"Charter","Yakutat",0,64.4,85.6
"5578",NA,2006,6,12,NA,15,NA,NA,"","",135,NA,NA,5545,"Charter","Yakutat",0,55.3,73.5
"5579",NA,2006,6,12,NA,16,NA,NA,"","",134.5,NA,NA,5545,"Charter","Yakutat",0,54.6,72.6
"5580",NA,2006,6,12,NA,17,NA,NA,"","",130,NA,NA,5545,"Charter","Yakutat",0,48.9,65
"5581",NA,2006,6,12,NA,18,NA,NA,"","",142.5,NA,NA,5545,"Charter","Yakutat",0,65.8,87.6
"5582",NA,2006,6,12,NA,19,NA,NA,"","",124.5,NA,NA,5545,"Charter","Yakutat",0,42.5,56.5
"5583",NA,2006,6,12,NA,20,NA,NA,"","",158,NA,NA,5545,"Charter","Yakutat",0,92,122.4
"5584",NA,2006,6,12,NA,1,NA,NA,"","",128,NA,NA,5535,"Charter","Yakutat",0,46.5,61.9
"5585",NA,2006,6,12,NA,2,NA,NA,"","",129.5,NA,NA,5535,"Charter","Yakutat",0,48.3,64.2
"5586",NA,2006,6,12,NA,3,NA,NA,"","",153,NA,NA,5535,"Charter","Yakutat",0,82.9,110.3
"5587",NA,2006,6,12,NA,4,NA,NA,"","",68,NA,NA,5535,"Private","Yakutat",0,6,8
"5588",NA,2006,6,12,NA,5,NA,NA,"","",62.5,NA,NA,5535,"Private","Yakutat",0,4.6,6.1
"5589",NA,2006,6,12,NA,6,NA,NA,"","",65.5,NA,NA,5535,"Private","Yakutat",0,5.3,7.1
"5590",NA,2006,6,12,NA,7,NA,NA,"","",77,NA,NA,5535,"Private","Yakutat",0,9,11.9
"5591",NA,2006,6,12,NA,8,NA,NA,"","",75,NA,NA,5535,"Private","Yakutat",0,8.2,10.9
"5592",NA,2006,6,12,NA,9,NA,NA,"","",56,NA,NA,5535,"Private","Yakutat",0,3.2,4.2
"5593",NA,2006,6,12,NA,10,NA,NA,"","",69.5,NA,NA,5535,"Private","Yakutat",0,6.4,8.6
"5594",NA,2006,6,12,NA,11,NA,NA,"","",83.5,NA,NA,5535,"Private","Yakutat",0,11.7,15.5
"5595",NA,2006,6,12,NA,12,NA,NA,"","",89.5,NA,NA,5535,"Private","Yakutat",0,14.6,19.4
"5596",NA,2006,6,12,NA,13,NA,NA,"","",71,NA,NA,5535,"Private","Yakutat",0,6.9,9.2
"5597",NA,2006,6,13,NA,1,NA,NA,"","",121,NA,NA,5547,"Charter","Yakutat",0,38.8,51.6
"5598",NA,2006,6,13,NA,2,NA,NA,"","",128,NA,NA,5547,"Charter","Yakutat",0,46.5,61.9
"5599",NA,2006,6,13,NA,3,NA,NA,"","",137,NA,NA,5547,"Charter","Yakutat",0,58,77.1
"5600",NA,2006,6,13,NA,4,NA,NA,"","",119,NA,NA,5547,"Charter","Yakutat",0,36.7,48.8
"5601",NA,2006,6,13,NA,5,NA,NA,"","",146,NA,NA,5547,"Charter","Yakutat",0,71.2,94.7
"5602",NA,2006,6,13,NA,6,NA,NA,"","",137,NA,NA,5547,"Charter","Yakutat",0,58,77.1
"5603",NA,2006,6,13,NA,7,NA,NA,"","",156,NA,NA,5547,"Charter","Yakutat",0,88.3,117.4
"5604",NA,2006,6,13,NA,8,NA,NA,"","",159,NA,NA,5547,"Charter","Yakutat",0,93.9,124.9
"5605",NA,2006,6,13,NA,9,NA,NA,"","",99,NA,NA,5547,"Charter","Yakutat",0,20.2,26.9
"5606",NA,2006,6,13,NA,10,NA,NA,"","",86.5,NA,NA,5547,"Charter","Yakutat",0,13.1,17.4
"5607",NA,2006,6,13,NA,11,NA,NA,"","",93.5,NA,NA,5547,"Charter","Yakutat",0,16.8,22.4
"5608",NA,2006,6,13,NA,12,NA,NA,"","",110,NA,NA,5547,"Charter","Yakutat",0,28.5,37.9
"5609",NA,2006,6,13,NA,13,NA,NA,"","",87,NA,NA,5547,"Charter","Yakutat",0,13.3,17.7
"5610",NA,2006,6,13,NA,14,NA,NA,"","",115,NA,NA,5547,"Charter","Yakutat",0,32.9,43.7
"5611",NA,2006,6,13,NA,15,NA,NA,"","",143.5,NA,NA,5547,"Charter","Yakutat",0,67.4,89.6
"5612",NA,2006,6,13,NA,16,NA,NA,"","",143.5,NA,NA,5547,"Charter","Yakutat",0,67.4,89.6
"5613",NA,2006,6,13,NA,17,NA,NA,"","",129.5,NA,NA,5547,"Charter","Yakutat",0,48.3,64.2
"5614",NA,2006,6,13,NA,18,NA,NA,"","",91.5,NA,NA,5547,"Charter","Yakutat",0,15.7,20.8
"5615",NA,2006,6,13,NA,19,NA,NA,"","",93,NA,NA,5547,"Charter","Yakutat",0,16.5,22
"5616",NA,2006,6,13,NA,20,NA,NA,"","",97,NA,NA,5547,"Charter","Yakutat",0,18.9,25.2
"5617",NA,2006,6,13,NA,1,NA,NA,"","",92.5,NA,NA,5548,"Charter","Yakutat",0,16.2,21.6
"5618",NA,2006,6,13,NA,2,NA,NA,"","",64.5,NA,NA,5548,"Private","Yakutat",0,5,6.7
"5619",NA,2006,6,13,NA,3,NA,NA,"","",92.5,NA,NA,5548,"Private","Yakutat",0,16.2,21.6
"5620",NA,2006,6,14,NA,1,NA,NA,"","",63.5,NA,NA,5553,"Private","Yakutat",0,4.8,6.4
"5621",NA,2006,6,14,NA,2,NA,NA,"","",68,NA,NA,5553,"Private","Yakutat",0,6,8
"5622",NA,2006,6,14,NA,3,NA,NA,"","",105.5,NA,NA,5553,"Charter","Yakutat",0,24.9,33.1
"5623",NA,2006,6,14,NA,4,NA,NA,"","",97.5,NA,NA,5553,"Charter","Yakutat",0,19.3,25.6
"5624",NA,2006,6,14,NA,5,NA,NA,"","",147.5,NA,NA,5553,"Charter","Yakutat",0,73.6,97.9
"5625",NA,2006,6,14,NA,6,NA,NA,"","",87,NA,NA,5553,"Charter","Yakutat",0,13.3,17.7
"5626",NA,2006,6,14,NA,7,NA,NA,"","",117.5,NA,NA,5553,"Charter","Yakutat",0,35.2,46.9
"5627",NA,2006,6,14,NA,8,NA,NA,"","",110.5,NA,NA,5553,"Charter","Yakutat",0,28.9,38.4
"5628",NA,2006,6,14,NA,9,NA,NA,"","",98,NA,NA,5553,"Charter","Yakutat",0,19.6,26
"5629",NA,2006,6,17,NA,1,NA,NA,"","",152.5,NA,NA,5551,"Charter","Yakutat",0,82,109.1
"5630",NA,2006,6,17,NA,2,NA,NA,"","",141,NA,NA,5551,"Charter","Yakutat",0,63.6,84.6
"5631",NA,2006,6,17,NA,3,NA,NA,"","",135.5,NA,NA,5551,"Charter","Yakutat",0,55.9,74.4
"5632",NA,2006,6,17,NA,4,NA,NA,"","",150,NA,NA,5551,"Charter","Yakutat",0,77.8,103.4
"5633",NA,2006,6,17,NA,5,NA,NA,"","",145.5,NA,NA,5551,"Charter","Yakutat",0,70.4,93.7
"5634",NA,2006,6,17,NA,6,NA,NA,"","",119,NA,NA,5551,"Charter","Yakutat",0,36.7,48.8
"5635",NA,2006,6,17,NA,7,NA,NA,"","",155,NA,NA,5551,"Charter","Yakutat",0,86.5,115
"5636",NA,2006,6,17,NA,8,NA,NA,"","",140.5,NA,NA,5551,"Charter","Yakutat",0,62.9,83.7
"5637",NA,2006,6,17,NA,9,NA,NA,"","",130,NA,NA,5551,"Charter","Yakutat",0,48.9,65
"5638",NA,2006,6,17,NA,10,NA,NA,"","",132,NA,NA,5551,"Charter","Yakutat",0,51.4,68.3
"5639",NA,2006,6,17,NA,11,NA,NA,"","",98,NA,NA,5551,"Charter","Yakutat",0,19.6,26
"5640",NA,2006,6,17,NA,18,NA,NA,"","",77.5,NA,NA,5551,"Charter","Yakutat",0,9.2,12.2
"5641",NA,2006,6,17,NA,19,NA,NA,"","",128.5,NA,NA,5551,"Charter","Yakutat",0,47.1,62.6
"5642",NA,2006,6,17,NA,20,NA,NA,"","",92,NA,NA,5551,"Charter","Yakutat",0,16,21.2
"5643",NA,2006,6,17,NA,1,NA,NA,"","",132,NA,NA,5558,"Charter","Yakutat",0,51.4,68.3
"5644",NA,2006,6,17,NA,2,NA,NA,"","",81,NA,NA,5558,"Charter","Yakutat",0,10.6,14
"5645",NA,2006,6,17,NA,3,NA,NA,"","",132.5,NA,NA,5558,"Charter","Yakutat",0,52,69.2
"5646",NA,2006,6,17,NA,4,NA,NA,"","",142.5,NA,NA,5558,"Charter","Yakutat",0,65.8,87.6
"5647",NA,2006,6,17,NA,5,NA,NA,"","",107,NA,NA,5558,"Charter","Yakutat",0,26,34.6
"5648",NA,2006,6,17,NA,6,NA,NA,"","",142.5,NA,NA,5558,"Charter","Yakutat",0,65.8,87.6
"5649",NA,2006,6,17,NA,7,NA,NA,"","",148,NA,NA,5558,"Charter","Yakutat",0,74.4,99
"5650",NA,2006,6,18,NA,1,NA,NA,"","",110.5,NA,NA,5559,"Charter","Yakutat",0,28.9,38.4
"5651",NA,2006,6,18,NA,2,NA,NA,"","",131,NA,NA,5559,"Charter","Yakutat",0,50.1,66.7
"5652",NA,2006,6,18,NA,3,NA,NA,"","",137,NA,NA,5559,"Charter","Yakutat",0,58,77.1
"5653",NA,2006,6,18,NA,4,NA,NA,"","",149.5,NA,NA,5559,"Charter","Yakutat",0,76.9,102.3
"5654",NA,2006,6,18,NA,5,NA,NA,"","",134.5,NA,NA,5559,"Charter","Yakutat",0,54.6,72.6
"5655",NA,2006,6,18,NA,6,NA,NA,"","",140,NA,NA,5559,"Charter","Yakutat",0,62.2,82.7
"5656",NA,2006,6,18,NA,7,NA,NA,"","",162,NA,NA,5559,"Charter","Yakutat",0,99.8,132.7
"5657",NA,2006,6,18,NA,8,NA,NA,"","",145,NA,NA,5559,"Charter","Yakutat",0,69.7,92.7
"5658",NA,2006,6,18,NA,9,NA,NA,"","",162,NA,NA,5559,"Charter","Yakutat",0,99.8,132.7
"5659",NA,2006,6,18,NA,10,NA,NA,"","",116.5,NA,NA,5559,"Charter","Yakutat",0,34.3,45.6
"5660",NA,2006,6,18,NA,11,NA,NA,"","",134.5,NA,NA,5559,"Charter","Yakutat",0,54.6,72.6
"5661",NA,2006,6,18,NA,12,NA,NA,"","",139,NA,NA,5559,"Charter","Yakutat",0,60.7,80.8
"5662",NA,2006,6,18,NA,13,NA,NA,"","",84,NA,NA,5559,"Charter","Yakutat",0,11.9,15.8
"5663",NA,2006,6,18,NA,14,NA,NA,"","",88,NA,NA,5559,"Charter","Yakutat",0,13.8,18.4
"5664",NA,2006,6,18,NA,15,NA,NA,"","",81.5,NA,NA,5559,"Charter","Yakutat",0,10.8,14.3
"5665",NA,2006,6,18,NA,16,NA,NA,"","",146,NA,NA,5559,"Charter","Yakutat",0,71.2,94.7
"5666",NA,2006,6,18,NA,17,NA,NA,"","",133,NA,NA,5559,"Charter","Yakutat",0,52.7,70
