"","YEAR","LENGTH","user","swhs","U45","O68","O45U68","Rinches","netwt"
"5102",2014,72,"Charter","D",1,NA,NA,28,7.20984847775072
"5103",2014,71.5,"Charter","D",1,NA,NA,28,7.04888499038183
"5104",2014,66,"Charter","D",1,NA,NA,26,5.43865111903038
"5105",2014,70,"Charter","D",1,NA,NA,28,6.58091829516383
"5106",2014,78,"Charter","D",1,NA,NA,31,9.34448480063655
"5107",2014,70,"Charter","D",1,NA,NA,28,6.58091829516383
"5108",2014,78,"Charter","D",1,NA,NA,31,9.34448480063655
"5109",2014,78,"Charter","D",1,NA,NA,31,9.34448480063655
"5110",2014,84.5,"Charter","D",1,NA,NA,33,12.1111277801179
"5111",2014,84,"Charter","D",1,NA,NA,33,11.8804731210747
"5112",2014,78,"Charter","D",1,NA,NA,31,9.34448480063655
"5113",2014,72.5,"Charter","D",1,NA,NA,29,7.37333541510483
"5114",2014,79,"Charter","D",1,NA,NA,31,9.7382433958611
"5115",2014,69.5,"Charter","D",1,NA,NA,27,6.42983185753865
"5116",2014,59,"Charter","D",1,NA,NA,23,3.78206829564632
"5117",2014,42,"Charter","D",1,NA,NA,17,1.25746686548987
"5118",2014,48,"Charter","D",1,NA,NA,19,1.93816371320172
"5119",2014,47,"Charter","D",1,NA,NA,19,1.81036401702616
"5120",2014,46,"Charter","D",1,NA,NA,18,1.68851228164767
"5121",2014,80,"Charter","D",1,NA,NA,31,10.1433265474259
"5122",2014,72.5,"Charter","D",1,NA,NA,29,7.37333541510483
"5123",2014,70.5,"Charter","D",1,NA,NA,28,6.73444155590393
"5124",2014,86,"Charter","D",1,NA,NA,34,12.8216474535934
"5125",2014,53,"Charter","D",1,NA,NA,21,2.67191517638158
"5126",2014,61,"Charter","D",1,NA,NA,24,4.21344679894347
"5127",2014,82,"Charter","D",1,NA,NA,32,10.9881791366113
"5128",2014,83.5,"Charter","D",1,NA,NA,33,11.6528734435183
"5129",2014,70,"Charter","D",1,NA,NA,28,6.58091829516383
"5130",2014,74,"Charter","D",1,NA,NA,29,7.87915458445051
"5131",2014,62,"Charter","D",1,NA,NA,24,4.44137990441386
"5132",2014,50,"Charter","D",1,NA,NA,20,2.21223705907735
"5133",2014,67,"Charter","D",1,NA,NA,26,5.71019855759206
"5134",2014,67,"Charter","D",1,NA,NA,26,5.71019855759206
"5135",2014,71,"Charter","D",1,NA,NA,28,6.89042324147201
"5136",2014,79,"Charter","D",1,NA,NA,31,9.7382433958611
"5137",2014,73.5,"Charter","D",1,NA,NA,29,7.70796666676608
"5138",2014,75,"Charter","D",1,NA,NA,30,8.22938427965115
"5139",2014,79,"Charter","D",1,NA,NA,31,9.7382433958611
"5140",2014,76,"Charter","D",1,NA,NA,30,8.5902319024382
"5141",2014,77.5,"Charter","D",1,NA,NA,31,9.15179672775422
"5142",2014,82.5,"Charter","D",1,NA,NA,32,11.2067489351843
"5143",2014,76,"Charter","D",1,NA,NA,30,8.5902319024382
"5144",2014,77,"Charter","D",1,NA,NA,30,8.96187328124
"5145",2014,173.5,"Charter","D",NA,1,NA,68,124.594583201987
"5146",2014,76,"Charter","D",1,NA,NA,30,8.5902319024382
"5147",2014,77,"Charter","D",1,NA,NA,30,8.96187328124
"5148",2014,82,"Charter","D",1,NA,NA,32,10.9881791366113
"5149",2014,86,"Charter","D",1,NA,NA,34,12.8216474535934
"5150",2014,76.5,"Charter","D",1,NA,NA,30,8.77469236127076
"5151",2014,66.5,"Charter","D",1,NA,NA,26,5.57328150899388
"5152",2014,81,"Charter","D",1,NA,NA,32,10.5599122758681
"5153",2014,81.5,"Charter","D",1,NA,NA,32,10.7725743842323
"5154",2014,114,"Charter","D",1,NA,NA,45,31.9551284463005
"5155",2014,64,"Charter","D",1,NA,NA,25,4.92257072920152
"5156",2014,66.5,"Charter","D",1,NA,NA,26,5.57328150899388
"5157",2014,114,"Charter","D",1,NA,NA,45,31.9551284463005
"5158",2014,98.5,"Charter","D",1,NA,NA,39,19.9022526933047
"5159",2014,82,"Charter","D",1,NA,NA,32,10.9881791366113
"5160",2014,91.5,"Charter","D",1,NA,NA,36,15.6737600557299
"5161",2014,72,"Charter","D",1,NA,NA,28,7.20984847775072
"5162",2014,77,"Charter","D",1,NA,NA,30,8.96187328124
"5163",2014,87,"Charter","D",1,NA,NA,34,13.3110166823064
"5164",2014,79,"Charter","D",1,NA,NA,31,9.7382433958611
"5165",2014,80,"Charter","D",1,NA,NA,31,10.1433265474259
"5166",2014,74,"Charter","D",1,NA,NA,29,7.87915458445051
"5167",2014,76.5,"Charter","D",1,NA,NA,30,8.77469236127076
"5168",2014,81.5,"Charter","D",1,NA,NA,32,10.7725743842323
"5169",2014,78,"Charter","D",1,NA,NA,31,9.34448480063655
"5170",2014,74.5,"Charter","D",1,NA,NA,29,8.05295315850166
"5171",2014,78,"Charter","D",1,NA,NA,31,9.34448480063655
"5172",2014,94,"Charter","D",1,NA,NA,37,17.1042129489918
"5173",2014,62.5,"Charter","D",1,NA,NA,25,4.55848054298624
"5174",2014,75.5,"Charter","D",1,NA,NA,30,8.40846987391971
"5175",2014,73,"Charter","D",1,NA,NA,29,7.53936755018688
"5176",2014,81,"Charter","D",1,NA,NA,32,10.5599122758681
"5177",2014,62,"Charter","D",1,NA,NA,24,4.44137990441386
"5178",2014,70,"Charter","D",1,NA,NA,28,6.58091829516383
"5179",2014,74,"Charter","D",1,NA,NA,29,7.87915458445051
"5180",2014,72.5,"Charter","D",1,NA,NA,29,7.37333541510483
"5181",2014,90,"Charter","D",1,NA,NA,35,14.8564340647168
"5182",2014,77,"Charter","D",1,NA,NA,30,8.96187328124
"5183",2014,70.5,"Charter","D",1,NA,NA,28,6.73444155590393
"5184",2014,80,"Charter","D",1,NA,NA,31,10.1433265474259
"5185",2014,80,"Charter","D",1,NA,NA,31,10.1433265474259
"5186",2014,72,"Charter","D",1,NA,NA,28,7.20984847775072
"5187",2014,88,"Charter","D",1,NA,NA,35,13.8131493343522
"5188",2014,84,"Charter","D",1,NA,NA,33,11.8804731210747
"5189",2014,84.5,"Charter","D",1,NA,NA,33,12.1111277801179
"5190",2014,88.5,"Charter","D",1,NA,NA,35,14.0690588511069
"5191",2014,114,"Charter","D",1,NA,NA,45,31.9551284463005
"5192",2014,106.5,"Charter","D",1,NA,NA,42,25.6319459394474
"5193",2014,96.5,"Charter","D",1,NA,NA,38,18.6224726224267
"5194",2014,91.5,"Charter","D",1,NA,NA,36,15.6737600557299
"5195",2014,81.5,"Charter","D",1,NA,NA,32,10.7725743842323
"5196",2014,80,"Charter","D",1,NA,NA,31,10.1433265474259
"5197",2014,109.5,"Charter","D",1,NA,NA,43,28.0459784096992
"5198",2014,96,"Charter","D",1,NA,NA,38,18.3116569755219
"5199",2014,106,"Charter","D",1,NA,NA,42,25.2440977221506
"5200",2014,104,"Charter","D",1,NA,NA,41,23.7332311227181
"5201",2014,51,"Charter","D",1,NA,NA,20,2.35882770374517
"5202",2014,89,"Charter","D",1,NA,NA,35,14.3282275744224
"5203",2014,85,"Charter","D",1,NA,NA,33,12.344859985371
"5204",2014,84,"Charter","D",1,NA,NA,33,11.8804731210747
"5205",2014,86,"Charter","D",1,NA,NA,34,12.8216474535934
"5206",2014,81,"Charter","D",1,NA,NA,32,10.5599122758681
"5207",2014,75,"Charter","D",1,NA,NA,30,8.22938427965115
"5208",2014,108,"Charter","D",1,NA,NA,43,26.8201879531908
"5209",2014,82,"Charter","D",1,NA,NA,32,10.9881791366113
"5210",2014,72,"Charter","D",1,NA,NA,28,7.20984847775072
"5211",2014,68,"Charter","D",1,NA,NA,27,5.99097802244174
"5212",2014,75,"Charter","D",1,NA,NA,30,8.22938427965115
"5213",2014,77,"Charter","D",1,NA,NA,30,8.96187328124
"5214",2014,77,"Charter","D",1,NA,NA,30,8.96187328124
"5215",2014,85,"Charter","D",1,NA,NA,33,12.344859985371
"5216",2014,72,"Charter","D",1,NA,NA,28,7.20984847775072
"5217",2014,76,"Charter","D",1,NA,NA,30,8.5902319024382
"5218",2014,97,"Charter","D",1,NA,NA,38,18.9369166767327
"5219",2014,92.5,"Charter","D",1,NA,NA,36,16.2355895454433
"5220",2014,100,"Charter","D",1,NA,NA,39,20.9010858569024
"5221",2014,100.5,"Charter","D",1,NA,NA,40,21.2415835141706
"5222",2014,92,"Charter","D",1,NA,NA,36,15.9529649068762
"5223",2014,64,"Charter","D",1,NA,NA,25,4.92257072920152
"5224",2014,90,"Charter","D",1,NA,NA,35,14.8564340647168
"5225",2014,55,"Charter","D",1,NA,NA,22,3.01261728261902
"5226",2014,72.5,"Charter","D",1,NA,NA,29,7.37333541510483
"5227",2014,81.5,"Charter","D",1,NA,NA,32,10.7725743842323
"5228",2014,56,"Charter","D",1,NA,NA,22,3.19372896254249
"5229",2014,75,"Charter","D",1,NA,NA,30,8.22938427965115
"5230",2014,111.5,"Charter","D",1,NA,NA,44,29.7398942263095
"5231",2014,90,"Charter","D",1,NA,NA,35,14.8564340647168
"5232",2014,75,"Charter","D",1,NA,NA,30,8.22938427965115
"5233",2014,90,"Charter","D",1,NA,NA,35,14.8564340647168
"5234",2014,75.5,"Charter","D",1,NA,NA,30,8.40846987391971
"5235",2014,72.5,"Charter","D",1,NA,NA,29,7.37333541510483
"5236",2014,83,"Charter","D",1,NA,NA,33,11.4283062149386
"5237",2014,77,"Charter","D",1,NA,NA,30,8.96187328124
"5238",2014,77,"Charter","D",1,NA,NA,30,8.96187328124
"5239",2014,83,"Charter","D",1,NA,NA,33,11.4283062149386
"5240",2014,103,"Charter","D",1,NA,NA,41,23.0017806330211
"5241",2014,77,"Charter","D",1,NA,NA,30,8.96187328124
"5242",2014,80,"Charter","D",1,NA,NA,31,10.1433265474259
"5243",2014,81,"Charter","D",1,NA,NA,32,10.5599122758681
"5244",2014,104,"Charter","D",1,NA,NA,41,23.7332311227181
"5245",2014,109,"Charter","D",1,NA,NA,43,27.633169602028
"5246",2014,88,"Charter","D",1,NA,NA,35,13.8131493343522
"5247",2014,106,"Charter","D",1,NA,NA,42,25.2440977221506
"5248",2014,108,"Charter","D",1,NA,NA,43,26.8201879531908
"5249",2014,63,"Charter","D",1,NA,NA,25,4.67769853713618
"5250",2014,113,"Charter","D",1,NA,NA,44,31.0558203756211
"5251",2014,81,"Charter","D",1,NA,NA,32,10.5599122758681
"5252",2014,72,"Charter","D",1,NA,NA,28,7.20984847775072
"5253",2014,84,"Charter","D",1,NA,NA,33,11.8804731210747
"5254",2014,77.5,"Charter","D",1,NA,NA,31,9.15179672775422
"5255",2014,106,"Charter","D",1,NA,NA,42,25.2440977221506
"5256",2014,75.5,"Charter","D",1,NA,NA,30,8.40846987391971
"5257",2014,76,"Charter","D",1,NA,NA,30,8.5902319024382
"5258",2014,81,"Charter","D",1,NA,NA,32,10.5599122758681
"5259",2014,69.5,"Charter","D",1,NA,NA,27,6.42983185753865
"5260",2014,83.5,"Charter","D",1,NA,NA,33,11.6528734435183
"5261",2014,73,"Charter","D",1,NA,NA,29,7.53936755018688
"5262",2014,84.5,"Charter","D",1,NA,NA,33,12.1111277801179
"5263",2014,77,"Charter","D",1,NA,NA,30,8.96187328124
"5264",2014,76,"Charter","D",1,NA,NA,30,8.5902319024382
"5265",2014,66,"Charter","D",1,NA,NA,26,5.43865111903038
"5266",2014,75,"Charter","D",1,NA,NA,30,8.22938427965115
"5267",2014,77,"Charter","D",1,NA,NA,30,8.96187328124
"5268",2014,105,"Charter","D",1,NA,NA,41,24.4806067874466
"5269",2014,75,"Charter","D",1,NA,NA,30,8.22938427965115
"5270",2014,84.5,"Charter","D",1,NA,NA,33,12.1111277801179
"5271",2014,78,"Charter","D",1,NA,NA,31,9.34448480063655
"5272",2014,69.5,"Charter","D",1,NA,NA,27,6.42983185753865
"5273",2014,82,"Charter","D",1,NA,NA,32,10.9881791366113
"5274",2014,71,"Charter","D",1,NA,NA,28,6.89042324147201
"5275",2014,78,"Charter","D",1,NA,NA,31,9.34448480063655
"5276",2014,84,"Charter","D",1,NA,NA,33,11.8804731210747
"5277",2014,77,"Charter","D",1,NA,NA,30,8.96187328124
"5278",2014,114,"Charter","D",1,NA,NA,45,31.9551284463005
"5279",2014,87,"Charter","D",1,NA,NA,34,13.3110166823064
"5280",2014,85.5,"Charter","D",1,NA,NA,34,12.5816923336246
"5281",2014,86,"Charter","D",1,NA,NA,34,12.8216474535934
"5282",2014,114,"Charter","D",1,NA,NA,45,31.9551284463005
"5283",2014,114,"Charter","D",1,NA,NA,45,31.9551284463005
"5284",2014,73,"Charter","D",1,NA,NA,29,7.53936755018688
"5285",2014,76,"Charter","D",1,NA,NA,30,8.5902319024382
"5286",2014,69.5,"Charter","D",1,NA,NA,27,6.42983185753865
"5287",2014,67,"Charter","D",1,NA,NA,26,5.71019855759206
"5288",2014,67,"Charter","D",1,NA,NA,26,5.71019855759206
"5289",2014,72.5,"Charter","D",1,NA,NA,29,7.37333541510483
"5290",2014,73,"Charter","D",1,NA,NA,29,7.53936755018688
"5291",2014,99,"Charter","D",1,NA,NA,39,20.2314439303907
"5292",2014,108,"Charter","D",1,NA,NA,43,26.8201879531908
"5293",2014,86,"Charter","D",1,NA,NA,34,12.8216474535934
"5294",2014,86,"Charter","D",1,NA,NA,34,12.8216474535934
"5295",2014,75,"Charter","D",1,NA,NA,30,8.22938427965115
"5296",2014,71.5,"Charter","D",1,NA,NA,28,7.04888499038183
"5297",2014,65.5,"Charter","D",1,NA,NA,26,5.30628608779865
"5298",2014,73,"Charter","D",1,NA,NA,29,7.53936755018688
"5299",2014,114,"Charter","D",1,NA,NA,45,31.9551284463005
"5300",2014,95,"Charter","D",1,NA,NA,37,17.7008177429845
"5301",2014,85,"Charter","D",1,NA,NA,33,12.344859985371
"5302",2014,86,"Charter","D",1,NA,NA,34,12.8216474535934
"5303",2014,72,"Charter","D",1,NA,NA,28,7.20984847775072
"5304",2014,81,"Charter","D",1,NA,NA,32,10.5599122758681
"5305",2014,76,"Charter","D",1,NA,NA,30,8.5902319024382
"5306",2014,76.5,"Charter","D",1,NA,NA,30,8.77469236127076
"5307",2014,82,"Charter","D",1,NA,NA,32,10.9881791366113
"5308",2014,82,"Charter","D",1,NA,NA,32,10.9881791366113
"5309",2014,112,"Charter","D",1,NA,NA,44,30.174163738861
"5310",2014,79,"Charter","D",1,NA,NA,31,9.7382433958611
"5311",2014,69,"Charter","D",1,NA,NA,27,6.2811606783156
"5312",2014,71.5,"Charter","D",1,NA,NA,28,7.04888499038183
"5313",2014,73,"Charter","D",1,NA,NA,29,7.53936755018688
"5314",2014,85.5,"Charter","D",1,NA,NA,34,12.5816923336246
"5315",2014,76,"Charter","D",1,NA,NA,30,8.5902319024382
"5316",2014,70,"Charter","D",1,NA,NA,28,6.58091829516383
"5317",2014,82,"Charter","D",1,NA,NA,32,10.9881791366113
"5318",2014,114,"Charter","D",1,NA,NA,45,31.9551284463005
"5319",2014,78,"Charter","D",1,NA,NA,31,9.34448480063655
"5320",2014,70,"Charter","D",1,NA,NA,28,6.58091829516383
"5321",2014,89,"Charter","D",1,NA,NA,35,14.3282275744224
"5322",2014,78,"Charter","D",1,NA,NA,31,9.34448480063655
"5323",2014,64,"Charter","D",1,NA,NA,25,4.92257072920152
"5324",2014,80.5,"Charter","D",1,NA,NA,32,10.3501704423003
"5325",2014,72,"Charter","D",1,NA,NA,28,7.20984847775072
"5326",2014,90,"Charter","D",1,NA,NA,35,14.8564340647168
"5327",2014,91,"Charter","D",1,NA,NA,36,15.3979519606891
"5328",2014,67.5,"Charter","D",1,NA,NA,27,5.84942360319903
"5329",2014,96.5,"Charter","D",1,NA,NA,38,18.6224726224267
"5330",2014,75,"Charter","D",1,NA,NA,30,8.22938427965115
"5331",2014,78,"Charter","D",1,NA,NA,31,9.34448480063655
"5332",2014,75,"Charter","D",1,NA,NA,30,8.22938427965115
"5333",2014,74,"Charter","D",1,NA,NA,29,7.87915458445051
"5334",2014,73,"Charter","D",1,NA,NA,29,7.53936755018688
"5335",2014,74,"Charter","D",1,NA,NA,29,7.87915458445051
"5336",2014,113,"Charter","D",1,NA,NA,44,31.0558203756211
"5337",2014,74,"Charter","D",1,NA,NA,29,7.87915458445051
"5338",2014,74,"Charter","D",1,NA,NA,29,7.87915458445051
"5339",2014,78,"Charter","D",1,NA,NA,31,9.34448480063655
"5340",2014,83.5,"Charter","D",1,NA,NA,33,11.6528734435183
"5341",2014,71,"Charter","D",1,NA,NA,28,6.89042324147201
"5342",2014,83.5,"Charter","D",1,NA,NA,33,11.6528734435183
"5343",2014,72,"Charter","D",1,NA,NA,28,7.20984847775072
"5344",2014,75,"Charter","D",1,NA,NA,30,8.22938427965115
"5345",2014,72,"Charter","D",1,NA,NA,28,7.20984847775072
"5346",2014,96,"Charter","D",1,NA,NA,38,18.3116569755219
"5347",2014,98,"Charter","D",1,NA,NA,39,19.5767833424166
"5348",2014,106,"Charter","D",1,NA,NA,42,25.2440977221506
"5349",2014,104,"Charter","D",1,NA,NA,41,23.7332311227181
"5350",2014,70,"Charter","D",1,NA,NA,28,6.58091829516383
"5351",2014,89,"Charter","D",1,NA,NA,35,14.3282275744224
"5352",2014,90,"Charter","D",1,NA,NA,35,14.8564340647168
"5353",2014,73,"Charter","D",1,NA,NA,29,7.53936755018688
"5354",2014,79,"Charter","D",1,NA,NA,31,9.7382433958611
"5355",2014,76,"Charter","D",1,NA,NA,30,8.5902319024382
"5356",2014,54,"Charter","D",1,NA,NA,21,2.83873355325578
"5357",2014,51,"Charter","D",1,NA,NA,20,2.35882770374517
"5358",2014,53,"Charter","D",1,NA,NA,21,2.67191517638158
"5359",2014,83,"Charter","D",1,NA,NA,33,11.4283062149386
"5360",2014,67,"Charter","D",1,NA,NA,26,5.71019855759206
"5361",2014,86,"Charter","D",1,NA,NA,34,12.8216474535934
"5362",2014,74,"Charter","D",1,NA,NA,29,7.87915458445051
"5363",2014,72,"Charter","D",1,NA,NA,28,7.20984847775072
"5364",2014,83,"Charter","D",1,NA,NA,33,11.4283062149386
"5365",2014,58,"Charter","D",1,NA,NA,23,3.57829011234887
"5366",2014,61.5,"Charter","D",1,NA,NA,24,4.3263756375106
"5367",2014,75.5,"Charter","D",1,NA,NA,30,8.40846987391971
"5368",2014,82,"Charter","D",1,NA,NA,32,10.9881791366113
"5369",2014,82,"Charter","D",1,NA,NA,32,10.9881791366113
"5370",2014,83,"Charter","D",1,NA,NA,33,11.4283062149386
"5371",2014,79.5,"Charter","D",1,NA,NA,31,9.93935828841346
"5372",2014,86,"Charter","D",1,NA,NA,34,12.8216474535934
"5373",2014,86,"Charter","D",1,NA,NA,34,12.8216474535934
"5374",2014,82,"Charter","D",1,NA,NA,32,10.9881791366113
"5375",2014,77,"Charter","D",1,NA,NA,30,8.96187328124
"5376",2014,79,"Charter","D",1,NA,NA,31,9.7382433958611
"5377",2014,78,"Charter","D",1,NA,NA,31,9.34448480063655
"5378",2014,66,"Charter","D",1,NA,NA,26,5.43865111903038
"5379",2014,69,"Charter","D",1,NA,NA,27,6.2811606783156
"5380",2014,69,"Charter","D",1,NA,NA,27,6.2811606783156
"5381",2014,68,"Charter","D",1,NA,NA,27,5.99097802244174
"5382",2014,72,"Charter","D",1,NA,NA,28,7.20984847775072
"5383",2014,82,"Charter","D",1,NA,NA,32,10.9881791366113
"5384",2014,90,"Charter","D",1,NA,NA,35,14.8564340647168
"5385",2014,82,"Charter","D",1,NA,NA,32,10.9881791366113
"5386",2014,100,"Charter","D",1,NA,NA,39,20.9010858569024
"5387",2014,72,"Charter","D",1,NA,NA,28,7.20984847775072
"5388",2014,107,"Charter","D",1,NA,NA,42,26.0238944567846
"5389",2014,76,"Charter","D",1,NA,NA,30,8.5902319024382
"5390",2014,69,"Charter","D",1,NA,NA,27,6.2811606783156
"5391",2014,73,"Charter","D",1,NA,NA,29,7.53936755018688
"5392",2014,82,"Charter","D",1,NA,NA,32,10.9881791366113
"5393",2014,83,"Charter","D",1,NA,NA,33,11.4283062149386
"5394",2014,78,"Charter","D",1,NA,NA,31,9.34448480063655
"5395",2014,72,"Charter","D",1,NA,NA,28,7.20984847775072
"5396",2014,65,"Charter","D",1,NA,NA,26,5.17616515408831
"5397",2014,72,"Charter","D",1,NA,NA,28,7.20984847775072
"5398",2014,72,"Charter","D",1,NA,NA,28,7.20984847775072
"5399",2014,114,"Charter","D",1,NA,NA,45,31.9551284463005
"5400",2014,85.5,"Charter","D",1,NA,NA,34,12.5816923336246
"5401",2014,86,"Charter","D",1,NA,NA,34,12.8216474535934
"5402",2014,89,"Charter","D",1,NA,NA,35,14.3282275744224
"5403",2014,108,"Charter","D",1,NA,NA,43,26.8201879531908
"5404",2014,75.5,"Charter","D",1,NA,NA,30,8.40846987391971
"5405",2014,89.5,"Charter","D",1,NA,NA,35,14.5906783525871
"5406",2014,80,"Charter","D",1,NA,NA,31,10.1433265474259
"5407",2014,73,"Charter","D",1,NA,NA,29,7.53936755018688
"5408",2014,80,"Charter","D",1,NA,NA,31,10.1433265474259
"5409",2014,63,"Charter","D",1,NA,NA,25,4.67769853713618
"5410",2014,64,"Charter","D",1,NA,NA,25,4.92257072920152
"5411",2014,64,"Charter","D",1,NA,NA,25,4.92257072920152
"5412",2014,65,"Charter","D",1,NA,NA,26,5.17616515408831
"5413",2014,68,"Charter","D",1,NA,NA,27,5.99097802244174
"5414",2014,70,"Charter","D",1,NA,NA,28,6.58091829516383
"5415",2014,75,"Charter","D",1,NA,NA,30,8.22938427965115
"5416",2014,60,"Charter","D",1,NA,NA,24,3.99373183786951
"5417",2014,72,"Charter","D",1,NA,NA,28,7.20984847775072
"5418",2014,73,"Charter","D",1,NA,NA,29,7.53936755018688
"5419",2014,69,"Charter","D",1,NA,NA,27,6.2811606783156
"5420",2014,70,"Charter","D",1,NA,NA,28,6.58091829516383
"5421",2014,75,"Charter","D",1,NA,NA,30,8.22938427965115
"5422",2014,79.5,"Charter","D",1,NA,NA,31,9.93935828841346
"5423",2014,77.5,"Charter","D",1,NA,NA,31,9.15179672775422
"5424",2014,81.5,"Charter","D",1,NA,NA,32,10.7725743842323
"5425",2014,104,"Charter","D",1,NA,NA,41,23.7332311227181
"5426",2014,77.5,"Charter","D",1,NA,NA,31,9.15179672775422
"5427",2014,77,"Charter","D",1,NA,NA,30,8.96187328124
"5428",2014,78,"Charter","D",1,NA,NA,31,9.34448480063655
"5429",2014,60,"Charter","D",1,NA,NA,24,3.99373183786951
"5430",2014,94,"Charter","D",1,NA,NA,37,17.1042129489918
"5431",2014,83,"Charter","D",1,NA,NA,33,11.4283062149386
"5432",2014,110,"Charter","D",1,NA,NA,43,28.4630312197507
"5433",2014,95.5,"Charter","D",1,NA,NA,38,18.0044464385095
"5434",2014,83,"Charter","D",1,NA,NA,33,11.4283062149386
"5435",2014,89,"Charter","D",1,NA,NA,35,14.3282275744224
"5436",2014,78,"Charter","D",1,NA,NA,31,9.34448480063655
"5437",2014,71,"Charter","D",1,NA,NA,28,6.89042324147201
"5438",2014,69,"Charter","D",1,NA,NA,27,6.2811606783156
"5439",2014,62,"Charter","D",1,NA,NA,24,4.44137990441386
"5440",2014,82,"Charter","D",1,NA,NA,32,10.9881791366113
"5441",2014,68,"Charter","D",1,NA,NA,27,5.99097802244174
"5442",2014,76,"Charter","D",1,NA,NA,30,8.5902319024382
"5443",2014,78,"Charter","D",1,NA,NA,31,9.34448480063655
"5444",2014,79,"Charter","D",1,NA,NA,31,9.7382433958611
"5445",2014,72,"Charter","D",1,NA,NA,28,7.20984847775072
"5446",2014,73,"Charter","D",1,NA,NA,29,7.53936755018688
"5447",2014,67,"Charter","D",1,NA,NA,26,5.71019855759206
"5448",2014,114,"Charter","D",1,NA,NA,45,31.9551284463005
"5449",2014,96,"Charter","D",1,NA,NA,38,18.3116569755219
"5450",2014,112,"Charter","D",1,NA,NA,44,30.174163738861
"5451",2014,79,"Charter","D",1,NA,NA,31,9.7382433958611
"5452",2014,81,"Charter","D",1,NA,NA,32,10.5599122758681
"5453",2014,90,"Charter","D",1,NA,NA,35,14.8564340647168
"5454",2014,58,"Charter","D",1,NA,NA,23,3.57829011234887
"5455",2014,61,"Charter","D",1,NA,NA,24,4.21344679894347
"5456",2014,57,"Charter","D",1,NA,NA,22,3.38223190223092
"5457",2014,62,"Charter","D",1,NA,NA,24,4.44137990441386
"5458",2014,74,"Charter","D",1,NA,NA,29,7.87915458445051
"5459",2014,67,"Charter","D",1,NA,NA,26,5.71019855759206
"5460",2014,68,"Charter","D",1,NA,NA,27,5.99097802244174
"5461",2014,68.5,"Charter","D",1,NA,NA,27,6.13488322998436
"5462",2014,73,"Charter","D",1,NA,NA,29,7.53936755018688
"5463",2014,60,"Charter","D",1,NA,NA,24,3.99373183786951
"5464",2014,66,"Charter","D",1,NA,NA,26,5.43865111903038
"5465",2014,102,"Charter","D",1,NA,NA,40,22.2860656615977
"5466",2014,100,"Charter","D",1,NA,NA,39,20.9010858569024
"5467",2014,80,"Charter","D",1,NA,NA,31,10.1433265474259
"5468",2014,82,"Charter","D",1,NA,NA,32,10.9881791366113
"5469",2014,87,"Charter","D",1,NA,NA,34,13.3110166823064
"5470",2014,76,"Charter","D",1,NA,NA,30,8.5902319024382
"5471",2014,83,"Charter","D",1,NA,NA,33,11.4283062149386
"5472",2014,78,"Charter","D",1,NA,NA,31,9.34448480063655
"5473",2014,65,"Charter","D",1,NA,NA,26,5.17616515408831
"5474",2014,65,"Charter","D",1,NA,NA,26,5.17616515408831
"5475",2014,65.5,"Charter","D",1,NA,NA,26,5.30628608779865
"5476",2014,94,"Charter","D",1,NA,NA,37,17.1042129489918
"5477",2014,67,"Charter","D",1,NA,NA,26,5.71019855759206
"5478",2014,80,"Charter","D",1,NA,NA,31,10.1433265474259
"5479",2014,93,"Charter","D",1,NA,NA,37,16.5216570328072
"5480",2014,88,"Charter","D",1,NA,NA,35,13.8131493343522
"5481",2014,77,"Charter","D",1,NA,NA,30,8.96187328124
"5482",2014,72,"Charter","D",1,NA,NA,28,7.20984847775072
"5483",2014,73.5,"Charter","D",1,NA,NA,29,7.70796666676608
"5484",2014,72,"Charter","D",1,NA,NA,28,7.20984847775072
"5485",2014,66,"Charter","D",1,NA,NA,26,5.43865111903038
"5486",2014,91,"Charter","D",1,NA,NA,36,15.3979519606891
"5487",2014,85,"Charter","D",1,NA,NA,33,12.344859985371
"5488",2014,72,"Charter","D",1,NA,NA,28,7.20984847775072
"5489",2014,77,"Charter","D",1,NA,NA,30,8.96187328124
"5490",2014,69,"Charter","D",1,NA,NA,27,6.2811606783156
"5491",2014,75,"Charter","D",1,NA,NA,30,8.22938427965115
"5492",2014,71,"Charter","D",1,NA,NA,28,6.89042324147201
"5493",2014,82,"Charter","D",1,NA,NA,32,10.9881791366113
"5494",2014,78,"Charter","D",1,NA,NA,31,9.34448480063655
"5495",2014,78,"Charter","D",1,NA,NA,31,9.34448480063655
"5496",2014,81.5,"Charter","D",1,NA,NA,32,10.7725743842323
"5497",2014,72,"Charter","D",1,NA,NA,28,7.20984847775072
"5498",2014,76,"Charter","D",1,NA,NA,30,8.5902319024382
"5499",2014,78,"Charter","D",1,NA,NA,31,9.34448480063655
"5500",2014,85,"Charter","D",1,NA,NA,33,12.344859985371
"5501",2014,66,"Charter","D",1,NA,NA,26,5.43865111903038
"5502",2014,69,"Charter","D",1,NA,NA,27,6.2811606783156
"5503",2014,79,"Charter","D",1,NA,NA,31,9.7382433958611
"5504",2014,72,"Charter","D",1,NA,NA,28,7.20984847775072
"5505",2014,95,"Charter","D",1,NA,NA,37,17.7008177429845
"5506",2014,88,"Charter","D",1,NA,NA,35,13.8131493343522
"5507",2014,88,"Charter","D",1,NA,NA,35,13.8131493343522
