"","MB_MR","shiftId","InterviewId","TArgetId","TargetSpeciesID","BioSampleId","SITE","SURVAREA","SHSITE","YEAR","DATE","DAY_TYPE","HARVEST_CODE","BIWEEK","WEEK","STATWEEK","HARBOR","SUBHARBOR","SUBHARBOR_NAME","HEADVAR2","techid","SAMPTYPE","SPECCODE","SPECIESCODE","SPEC_GROUP","LENGTH","LENGTH_TYPE","AREA","CLASS","CLASSN","GAF","INTVNUMB","IPHC_AREA","LOGBOOK_AREA","STAT_AREA","DISTRICT","SUB_DIST","Stat_Area_label","GF_area","LC_area","SAMP_TYPE","R_SLOT","MONTH","LENCM","GROSSWT","NETWT","ROUNDWT","Bio_Comment","Kept","N_AWL_SAMP","DELTINTV","MISS_NC","SAMPLER","ATARGET","BoatId","CFECNUM"
"7889","Marine Boat",1532,10756,13652,25662,14517,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,6,6,"Crescent 2",38,"LE","C","200","HA","Halibut",940,"STF",14,2,"Charter","SF",6,"2C",113417,"11341","113","41","113-41","CSEO","CSEO","Creel Sampler","LEGAL",6,94,19.8319506194401,17.1042129489919,22.7486032221592,"",4,4,"","N",38,"BF","MAKAI",172271
"7890","Marine Boat",1559,10990,13913,26112,14625,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,9,9,"Thomsen 2",40,"KL","C","200","HA","Halibut",890,"STF",9,2,"Charter","SF",2,"2C",113450,"11345","113","45","113-45","CSEO","CSEO","Creel Sampler","LEGAL",6,89,16.6132579480539,14.3282275744224,19.0565426739818,"",3,3,"","N",40,"BF","AK 5822 N SEA HAWK",172540
"7891","Marine Boat",1559,10990,13913,26112,14624,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,9,9,"Thomsen 2",40,"KL","C","200","HA","Halibut",980,"STF",9,2,"Charter","SF",2,"2C",113450,"11345","113","45","113-45","CSEO","CSEO","Creel Sampler","LEGAL",6,98,22.6988404372717,19.5767833424166,26.037121845414,"",3,3,"","N",40,"BF","AK 5822 N SEA HAWK",172540
"7892","Marine Boat",1559,10990,13913,26112,14623,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,9,9,"Thomsen 2",40,"KL","C","200","HA","Halibut",910,"STF",9,2,"Charter","SF",2,"2C",113450,"11345","113","45","113-45","CSEO","CSEO","Creel Sampler","LEGAL",6,91,17.8535793395215,15.3979519606892,20.4792761077166,"",3,3,"","N",40,"BF","AK 5822 N SEA HAWK",172540
"7893","Marine Boat",1559,10991,13915,26115,14630,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,9,9,"Thomsen 2",40,"KL","C","200","HA","Halibut",930,"STF",10,2,"Charter","SF",3,"2C",113311,"11331","113","31","113-31","CSEO","CSEO","Creel Sampler","LEGAL",6,93,19.1564901234037,16.5216570328072,21.9738038536335,"",4,4,"","N",40,"BF","SEA WOLF 69558",172538
"7894","Marine Boat",1559,10991,13915,26115,14629,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,9,9,"Thomsen 2",40,"KL","C","200","HA","Halibut",1100,"STF",10,2,"Charter","SF",3,"2C",113311,"11331","113","31","113-31","CSEO","CSEO","Creel Sampler","LEGAL",6,110,33.0022451961432,28.4630312197507,37.8558315222684,"",4,4,"","N",40,"BF","SEA WOLF 69558",172538
"7895","Marine Boat",1559,10991,13915,26115,14628,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,9,9,"Thomsen 2",40,"KL","C","200","HA","Halibut",1030,"STF",10,2,"Charter","SF",3,"2C",113311,"11331","113","31","113-31","CSEO","CSEO","Creel Sampler","LEGAL",6,103,26.6700478433973,23.0017806330211,30.5923682419181,"",4,4,"","N",40,"BF","SEA WOLF 69558",172538
"7896","Marine Boat",1559,10991,13915,26115,14627,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,9,9,"Thomsen 2",40,"KL","C","200","HA","Halibut",890,"STF",10,2,"Charter","SF",3,"2C",113311,"11331","113","31","113-31","CSEO","CSEO","Creel Sampler","LEGAL",6,89,16.6132579480539,14.3282275744224,19.0565426739818,"",4,4,"","N",40,"BF","SEA WOLF 69558",172538
"7897","Marine Boat",1495,10387,13148,24705,13773,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,11,1,"Crescent 1",11,"DB","D","200","HA","Halibut",1090,"STF",10,2,"Charter","SF",3,"2C",113311,"11331","113","31","113-31","CSEO","CSEO","Catch Sampler","LEGAL",6,109,32.0400392956013,27.633169602028,36.7521155706973,"",1,1,"","N",11,"HA","BAYSON",172297
"7898","Marine Boat",1495,10388,13150,24708,13783,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,11,1,"Crescent 1",11,"DB","D","200","HA","Halibut",750,"STF",10,2,"Charter","SF",4,"2C",113311,"11331","113","31","113-31","CSEO","CSEO","Catch Sampler","LEGAL",6,75,9.54178617567185,8.22938427965115,10.945081091936,"",4,4,"","N",11,"HA","PROUD MARY",172300
"7899","Marine Boat",1495,10388,13150,24708,13782,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,11,1,"Crescent 1",11,"DB","D","200","HA","Halibut",800,"STF",10,2,"Charter","SF",4,"2C",113311,"11331","113","31","113-31","CSEO","CSEO","Catch Sampler","LEGAL",6,80,11.7609592329861,10.1433265474259,13.4906243080765,"",4,4,"","N",11,"HA","PROUD MARY",172300
"7900","Marine Boat",1495,10388,13150,24708,13780,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,11,1,"Crescent 1",11,"DB","D","200","HA","Halibut",740,"STF",10,2,"Charter","SF",4,"2C",113311,"11331","113","31","113-31","CSEO","CSEO","Catch Sampler","LEGAL",6,74,9.13570271299549,7.87915458445052,10.4792755973192,"",4,4,"","N",11,"HA","PROUD MARY",172300
"7901","Marine Boat",1495,10388,13150,24708,13781,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,11,1,"Crescent 1",11,"DB","D","200","HA","Halibut",1000,"STF",10,2,"Charter","SF",4,"2C",113311,"11331","113","31","113-31","CSEO","CSEO","Catch Sampler","LEGAL",6,100,24.2343394485858,20.9010858569024,27.7984441896801,"",4,4,"","N",11,"HA","PROUD MARY",172300
"7902","Marine Boat",1495,10389,13152,24710,13789,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,11,1,"Crescent 1",11,"DB","D","200","HA","Halibut",800,"STF",9,2,"Charter","SF",5,"2C",113450,"11345","113","45","113-45","CSEO","CSEO","Catch Sampler","LEGAL",6,80,11.7609592329861,10.1433265474259,13.4906243080765,"",4,4,"","N",11,"HA","DRIFTER",172326
"7903","Marine Boat",1495,10389,13152,24710,13790,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,11,1,"Crescent 1",11,"DB","D","200","HA","Halibut",790,"STF",9,2,"Charter","SF",5,"2C",113450,"11345","113","45","113-45","CSEO","CSEO","Catch Sampler","LEGAL",6,79,11.2912744200948,9.7382433958611,12.9518637164953,"",4,4,"","N",11,"HA","DRIFTER",172326
"7904","Marine Boat",1495,10389,13152,24710,13791,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,11,1,"Crescent 1",11,"DB","D","200","HA","Halibut",870,"STF",9,2,"Charter","SF",5,"2C",113450,"11345","113","45","113-45","CSEO","CSEO","Catch Sampler","LEGAL",6,87,15.4338247731885,13.3110166823063,17.7036521874674,"",4,4,"","N",11,"HA","DRIFTER",172326
"7905","Marine Boat",1495,10389,13152,24710,13788,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,11,1,"Crescent 1",11,"DB","D","200","HA","Halibut",820,"STF",9,2,"Charter","SF",5,"2C",113450,"11345","113","45","113-45","CSEO","CSEO","Catch Sampler","LEGAL",6,82,12.7405468281241,10.9881791366113,14.614278251693,"",4,4,"","N",11,"HA","DRIFTER",172326
"7906","Marine Boat",1504,10428,13196,24786,13840,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,13,8,"Sealing 2",52,"TA","D","200","HA","Halibut",940,"STF",3,1,"Private","SF",2,"2C",113416,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","N_A",6,94,19.8319506194401,17.1042129489919,22.7486032221592,"",4,4,"","N",52,"BF","TWIN PHINS",NA
"7907","Marine Boat",1504,10428,13196,24786,13839,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,13,8,"Sealing 2",52,"TA","D","200","HA","Halibut",810,"STF",3,1,"Private","SF",2,"2C",113416,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","N_A",6,81,12.2439810253286,10.5599122758681,14.0446833269046,"",4,4,"","N",52,"BF","TWIN PHINS",NA
"7908","Marine Boat",1504,10428,13196,24786,13838,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,13,8,"Sealing 2",52,"TA","D","200","HA","Halibut",780,"STF",3,1,"Private","SF",2,"2C",113416,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","N_A",6,78,10.8347201758416,9.34448480063656,12.4281647848466,"",4,4,"","N",52,"BF","TWIN PHINS",NA
"7909","Marine Boat",1504,10428,13196,24786,13837,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,13,8,"Sealing 2",52,"TA","D","200","HA","Halibut",920,"STF",3,1,"Private","SF",2,"2C",113416,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","N_A",6,92,18.497104380677,15.9529649068762,21.2174433261454,"",4,4,"","N",52,"BF","TWIN PHINS",NA
"7910","Marine Boat",1504,10429,13198,24791,13847,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,13,8,"Sealing 2",52,"TA","D","200","HA","Halibut",1000,"STF",9,2,"Charter","SF",3,"2C",113450,"11345","113","45","113-45","CSEO","CSEO","Catch Sampler","LEGAL",6,100,24.2343394485858,20.9010858569024,27.7984441896801,"",5,5,"","N",52,"BF","SONRISE BLUE",172291
"7911","Marine Boat",1504,10429,13198,24791,13845,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,13,8,"Sealing 2",52,"TA","D","200","HA","Halibut",740,"STF",9,2,"Charter","SF",3,"2C",113450,"11345","113","45","113-45","CSEO","CSEO","Catch Sampler","LEGAL",6,74,9.13570271299549,7.87915458445052,10.4792755973192,"",5,5,"","N",52,"BF","SONRISE BLUE",172291
"7912","Marine Boat",1504,10429,13198,24791,13846,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,13,8,"Sealing 2",52,"TA","D","200","HA","Halibut",820,"STF",9,2,"Charter","SF",3,"2C",113450,"11345","113","45","113-45","CSEO","CSEO","Catch Sampler","LEGAL",6,82,12.7405468281241,10.9881791366113,14.614278251693,"",5,5,"","N",52,"BF","SONRISE BLUE",172291
"7913","Marine Boat",1504,10429,13198,24791,13844,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,13,8,"Sealing 2",52,"TA","D","200","HA","Halibut",1080,"STF",9,2,"Charter","SF",3,"2C",113450,"11345","113","45","113-45","CSEO","CSEO","Catch Sampler","LEGAL",6,108,31.0974053397255,26.8201879531908,35.6708499777437,"",5,5,"","N",52,"BF","SONRISE BLUE",172291
"7914","Marine Boat",1504,10429,13198,24791,13843,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,13,8,"Sealing 2",52,"TA","D","200","HA","Halibut",1080,"STF",9,2,"Charter","SF",3,"2C",113450,"11345","113","45","113-45","CSEO","CSEO","Catch Sampler","LEGAL",6,108,31.0974053397255,26.8201879531908,35.6708499777437,"",5,5,"","N",52,"BF","SONRISE BLUE",172291
"7915","Marine Boat",1504,10437,13210,24815,13887,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,13,8,"Sealing 2",52,"TA","D","200","HA","Halibut",750,"STF",14,2,"Charter","SF",11,"2C",113417,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","LEGAL",6,75,9.54178617567185,8.22938427965115,10.945081091936,"",4,4,"","N",52,"BF","SUMMER WIND",172367
"7916","Marine Boat",1504,10437,13210,24815,13886,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,13,8,"Sealing 2",52,"TA","D","200","HA","Halibut",840,"STF",14,2,"Charter","SF",11,"2C",113417,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","LEGAL",6,84,13.7751416551806,11.8804731210747,15.8010292510293,"",4,4,"","N",52,"BF","SUMMER WIND",172367
"7917","Marine Boat",1504,10437,13210,24815,13884,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,13,8,"Sealing 2",52,"TA","D","200","HA","Halibut",670,"STF",14,2,"Charter","SF",11,"2C",113417,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","LEGAL",6,67,6.62084693163495,5.71019855759205,7.59456408159743,"",4,4,"","N",52,"BF","SUMMER WIND",172367
"7918","Marine Boat",1504,10437,13210,24815,13885,"SITKA","D",81,2017,2017-06-09,1,"MB",12,8,23,13,8,"Sealing 2",52,"TA","D","200","HA","Halibut",810,"STF",14,2,"Charter","SF",11,"2C",113417,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","LEGAL",6,81,12.2439810253286,10.5599122758681,14.0446833269046,"",4,4,"","N",52,"BF","SUMMER WIND",172367
"7919","Marine Boat",1511,10493,13294,24984,14050,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,1,1,"Crescent 1",40,"KL","C","200","HA","Halibut",840,"STF",10,2,"Charter","SF",4,"2C",113311,"11331","113","31","113-31","CSEO","CSEO","Creel Sampler","LEGAL",6,84,13.7751416551806,11.8804731210747,15.8010292510293,"",3,3,"","N",40,"BF","BAY SON",172297
"7920","Marine Boat",1511,10493,13294,24984,14049,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,1,1,"Crescent 1",40,"KL","C","200","HA","Halibut",910,"STF",10,2,"Charter","SF",4,"2C",113311,"11331","113","31","113-31","CSEO","CSEO","Creel Sampler","LEGAL",6,91,17.8535793395215,15.3979519606892,20.4792761077166,"",3,3,"","N",40,"BF","BAY SON",172297
"7921","Marine Boat",1511,10493,13294,24984,14048,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,1,1,"Crescent 1",40,"KL","C","200","HA","Halibut",830,"STF",10,2,"Charter","SF",4,"2C",113311,"11331","113","31","113-31","CSEO","CSEO","Creel Sampler","LEGAL",6,83,13.2508642867348,11.4283062149386,15.1996472658684,"",3,3,"","N",40,"BF","BAY SON",172297
"7922","Marine Boat",1511,10495,13298,24992,14064,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,1,1,"Crescent 1",40,"KL","C","200","HA","Halibut",950,"STF",10,2,"Charter","SF",6,"2C",113311,"11331","113","31","113-31","CSEO","CSEO","Creel Sampler","LEGAL",6,95,20.5237004736467,17.7008177429845,23.5420875981694,"",3,3,"","N",40,"BF","ADA",172294
"7923","Marine Boat",1511,10495,13298,24992,14063,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,1,1,"Crescent 1",40,"KL","C","200","HA","Halibut",860,"STF",10,2,"Charter","SF",6,"2C",113311,"11331","113","31","113-31","CSEO","CSEO","Creel Sampler","LEGAL",6,86,14.8664121475711,12.8216474535934,17.0527911132793,"",3,3,"","N",40,"BF","ADA",172294
"7924","Marine Boat",1511,10495,13298,24992,14062,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,1,1,"Crescent 1",40,"KL","C","200","HA","Halibut",820,"STF",10,2,"Charter","SF",6,"2C",113311,"11331","113","31","113-31","CSEO","CSEO","Creel Sampler","LEGAL",6,82,12.7405468281241,10.9881791366113,14.614278251693,"",3,3,"","N",40,"BF","ADA",172294
"7925","Marine Boat",1512,10499,13304,25004,14084,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,8,8,"Sealing Cove 2",42,"AD","C","200","HA","Halibut",770,"STF",9,2,"Charter","SF",1,"2C",113450,"11345","113","45","113-45","CSEO","CSEO","Creel Sampler","LEGAL",6,77,10.39109071556,8.96187328123999,11.9192914640492,"",5,5,"","N",42,"BF","SON RISE BLUE AK 4039 AR",172291
"7926","Marine Boat",1512,10499,13304,25004,14083,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,8,8,"Sealing Cove 2",42,"AD","C","200","HA","Halibut",730,"STF",9,2,"Charter","SF",1,"2C",113450,"11345","113","45","113-45","CSEO","CSEO","Creel Sampler","LEGAL",6,73,8.74172728105142,7.53936755018688,10.0273588417486,"",5,5,"","N",42,"BF","SON RISE BLUE AK 4039 AR",172291
"7927","Marine Boat",1512,10499,13304,25004,14082,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,8,8,"Sealing Cove 2",42,"AD","C","200","HA","Halibut",850,"STF",9,2,"Charter","SF",1,"2C",113450,"11345","113","45","113-45","CSEO","CSEO","Creel Sampler","LEGAL",6,85,14.3135877905572,12.344859985371,16.4186637805435,"",5,5,"","N",42,"BF","SON RISE BLUE AK 4039 AR",172291
"7928","Marine Boat",1512,10499,13304,25004,14081,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,8,8,"Sealing Cove 2",42,"AD","C","200","HA","Halibut",830,"STF",9,2,"Charter","SF",1,"2C",113450,"11345","113","45","113-45","CSEO","CSEO","Creel Sampler","LEGAL",6,83,13.2508642867348,11.4283062149386,15.1996472658684,"",5,5,"","N",42,"BF","SON RISE BLUE AK 4039 AR",172291
"7929","Marine Boat",1512,10499,13304,25004,14080,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,8,8,"Sealing Cove 2",42,"AD","C","200","HA","Halibut",1005,"STF",9,2,"Charter","SF",1,"2C",113450,"11345","113","45","113-45","CSEO","CSEO","Creel Sampler","LEGAL",6,100.5,24.6291388319376,21.2415835141707,28.251306073847,"",5,5,"","N",42,"BF","SON RISE BLUE AK 4039 AR",172291
"7930","Marine Boat",1508,10465,13244,24871,13941,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,11,6,"Crescent 2",11,"DB","D","200","HA","Halibut",840,"STF",14,2,"Charter","SF",1,"2C",113417,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","LEGAL",6,84,13.7751416551806,11.8804731210747,15.8010292510293,"",4,4,"","N",11,"HA","KAIYA",172363
"7931","Marine Boat",1508,10465,13244,24871,13940,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,11,6,"Crescent 2",11,"DB","D","200","HA","Halibut",900,"STF",14,2,"Charter","SF",1,"2C",113417,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","LEGAL",6,90,17.2257015058852,14.8564340647168,19.7590573060733,"",4,4,"","N",11,"HA","KAIYA",172363
"7932","Marine Boat",1508,10465,13244,24871,13939,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,11,6,"Crescent 2",11,"DB","D","200","HA","Halibut",760,"STF",14,2,"Charter","SF",1,"2C",113417,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","LEGAL",6,76,9.96018088682264,8.5902319024382,11.4250084302428,"",4,4,"","N",11,"HA","KAIYA",172363
"7933","Marine Boat",1508,10465,13244,24871,13938,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,11,6,"Crescent 2",11,"DB","D","200","HA","Halibut",820,"STF",14,2,"Charter","SF",1,"2C",113417,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","LEGAL",6,82,12.7405468281241,10.9881791366113,14.614278251693,"",4,4,"","N",11,"HA","KAIYA",172363
"7934","Marine Boat",1508,10466,13246,24874,13952,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,11,6,"Crescent 2",11,"DB","D","200","HA","Halibut",910,"STF",14,2,"Charter","SF",2,"2C",113417,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","LEGAL",6,91,17.8535793395215,15.3979519606892,20.4792761077166,"",5,5,"","N",11,"HA","TITAN",172465
"7935","Marine Boat",1508,10466,13246,24874,13950,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,11,6,"Crescent 2",11,"DB","D","200","HA","Halibut",830,"STF",14,2,"Charter","SF",2,"2C",113417,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","LEGAL",6,83,13.2508642867348,11.4283062149386,15.1996472658684,"",5,5,"","N",11,"HA","TITAN",172465
"7936","Marine Boat",1508,10466,13246,24874,13949,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,11,6,"Crescent 2",11,"DB","D","200","HA","Halibut",790,"STF",14,2,"Charter","SF",2,"2C",113417,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","LEGAL",6,79,11.2912744200948,9.7382433958611,12.9518637164953,"",5,5,"","N",11,"HA","TITAN",172465
"7937","Marine Boat",1508,10466,13246,24874,13951,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,11,6,"Crescent 2",11,"DB","D","200","HA","Halibut",900,"STF",14,2,"Charter","SF",2,"2C",113417,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","LEGAL",6,90,17.2257015058852,14.8564340647168,19.7590573060733,"",5,5,"","N",11,"HA","TITAN",172465
"7938","Marine Boat",1508,10466,13246,24874,13948,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,11,6,"Crescent 2",11,"DB","D","200","HA","Halibut",810,"STF",14,2,"Charter","SF",2,"2C",113417,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","LEGAL",6,81,12.2439810253286,10.5599122758681,14.0446833269046,"",5,5,"","N",11,"HA","TITAN",172465
"7939","Marine Boat",1508,10468,13250,24884,13970,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,11,6,"Crescent 2",11,"DB","D","200","HA","Halibut",780,"STF",14,2,"Charter","SF",4,"2C",113417,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","LEGAL",6,78,10.8347201758416,9.34448480063656,12.4281647848466,"",5,5,"","N",11,"HA","CHILKAT",172303
"7940","Marine Boat",1508,10468,13250,24884,13968,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,11,6,"Crescent 2",11,"DB","D","200","HA","Halibut",850,"STF",14,2,"Charter","SF",4,"2C",113417,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","LEGAL",6,85,14.3135877905572,12.344859985371,16.4186637805435,"",5,5,"","N",11,"HA","CHILKAT",172303
"7941","Marine Boat",1508,10468,13250,24884,13967,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,11,6,"Crescent 2",11,"DB","D","200","HA","Halibut",780,"STF",14,2,"Charter","SF",4,"2C",113417,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","LEGAL",6,78,10.8347201758416,9.34448480063656,12.4281647848466,"",5,5,"","N",11,"HA","CHILKAT",172303
"7942","Marine Boat",1508,10468,13250,24884,13966,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,11,6,"Crescent 2",11,"DB","D","200","HA","Halibut",800,"STF",14,2,"Charter","SF",4,"2C",113417,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","LEGAL",6,80,11.7609592329861,10.1433265474259,13.4906243080765,"",5,5,"","N",11,"HA","CHILKAT",172303
"7943","Marine Boat",1508,10468,13250,24884,13969,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,11,6,"Crescent 2",11,"DB","D","200","HA","Halibut",900,"STF",14,2,"Charter","SF",4,"2C",113417,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","LEGAL",6,90,17.2257015058852,14.8564340647168,19.7590573060733,"",5,5,"","N",11,"HA","CHILKAT",172303
"7944","Marine Boat",1510,10482,13275,24946,14024,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,12,9,"Thomsen 2",52,"TA","D","200","HA","Halibut",730,"STF",3,1,"Private","SF",7,"2C",113416,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","N_A",6,73,8.74172728105142,7.53936755018688,10.0273588417486,"",10,8,"","N",52,"BF","",NA
"7945","Marine Boat",1510,10482,13275,24946,14030,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,12,9,"Thomsen 2",52,"TA","D","200","HA","Halibut",800,"STF",3,1,"Private","SF",7,"2C",113416,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","N_A",6,80,11.7609592329861,10.1433265474259,13.4906243080765,"",10,8,"","N",52,"BF","",NA
"7946","Marine Boat",1510,10482,13275,24946,14028,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,12,9,"Thomsen 2",52,"TA","D","200","HA","Halibut",770,"STF",3,1,"Private","SF",7,"2C",113416,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","N_A",6,77,10.39109071556,8.96187328123999,11.9192914640492,"",10,8,"","N",52,"BF","",NA
"7947","Marine Boat",1510,10482,13275,24946,14029,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,12,9,"Thomsen 2",52,"TA","D","200","HA","Halibut",780,"STF",3,1,"Private","SF",7,"2C",113416,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","N_A",6,78,10.8347201758416,9.34448480063656,12.4281647848466,"",10,8,"","N",52,"BF","",NA
"7948","Marine Boat",1510,10482,13275,24946,14027,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,12,9,"Thomsen 2",52,"TA","D","200","HA","Halibut",700,"STF",3,1,"Private","SF",7,"2C",113416,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","N_A",6,70,7.63042690414769,6.58091829516383,8.7526213325679,"",10,8,"","N",52,"BF","",NA
"7949","Marine Boat",1510,10482,13275,24946,14025,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,12,9,"Thomsen 2",52,"TA","D","200","HA","Halibut",850,"STF",3,1,"Private","SF",7,"2C",113416,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","N_A",6,85,14.3135877905572,12.344859985371,16.4186637805435,"",10,8,"","N",52,"BF","",NA
"7950","Marine Boat",1510,10482,13275,24946,14026,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,12,9,"Thomsen 2",52,"TA","D","200","HA","Halibut",730,"STF",3,1,"Private","SF",7,"2C",113416,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","N_A",6,73,8.74172728105142,7.53936755018688,10.0273588417486,"",10,8,"","N",52,"BF","",NA
"7951","Marine Boat",1510,10482,13275,24946,14023,"SITKA","D",81,2017,2017-06-10,1,"MB",12,8,23,12,9,"Thomsen 2",52,"TA","D","200","HA","Halibut",800,"STF",3,1,"Private","SF",7,"2C",113416,"11341","113","41","113-41","CSEO","CSEO","Catch Sampler","N_A",6,80,11.7609592329861,10.1433265474259,13.4906243080765,"",10,8,"","N",52,"BF","",NA
"7952","Marine Boat",1533,10767,13671,25707,14555,"SITKA","D",81,2017,2017-06-11,1,"MB",12,8,24,1,1,"Crescent 1",40,"KL","C","200","HA","Halibut",1100,"STF",14,2,"Charter","SF",3,"2C",113417,"11341","113","41","113-41","CSEO","CSEO","Creel Sampler","LEGAL",6,110,33.0022451961432,28.4630312197507,37.8558315222684,"",4,4,"","N",40,"BF","AK 2326 AN",172391
"7953","Marine Boat",1533,10767,13671,25707,14554,"SITKA","D",81,2017,2017-06-11,1,"MB",12,8,24,1,1,"Crescent 1",40,"KL","C","200","HA","Halibut",770,"STF",14,2,"Charter","SF",3,"2C",113417,"11341","113","41","113-41","CSEO","CSEO","Creel Sampler","LEGAL",6,77,10.39109071556,8.96187328123999,11.9192914640492,"",4,4,"","N",40,"BF","AK 2326 AN",172391
"7954","Marine Boat",1533,10767,13671,25707,14553,"SITKA","D",81,2017,2017-06-11,1,"MB",12,8,24,1,1,"Crescent 1",40,"KL","C","200","HA","Halibut",850,"STF",14,2,"Charter","SF",3,"2C",113417,"11341","113","41","113-41","CSEO","CSEO","Creel Sampler","LEGAL",6,85,14.3135877905572,12.344859985371,16.4186637805435,"",4,4,"","N",40,"BF","AK 2326 AN",172391
