"","MB_MR","SITE","SURVAREA","SHSITE","YEAR","DATE","DAY_TYPE","SHIFT","BIWEEK","WEEK","STATWEEK","HARBOR","SUBHARBOR","HEADVAR2","techid","SAMPTYPE","SPECCODE","SPECIESCODE","SPEC_GROUP","LITHCODE","LINENO","LENGTH","lEGAL_LENGTH","LENGTH_TYPE","AREA","SUBAREA","THA","CLASS","CLASSN","GAF","INTVNUMB","PHOTO_NUM","IPHC_AREA","LOGBOOK_AREA","STAT_AREA","DISTRICT","SUB_DIST","Stat_Area_label","NOTES2","SAMP_TYPE","R_SLOT","MONTH","LENCM","GROSSWT","NETWT","ROUNDWT","ORIGIN","GF_area","LC_area","ATARGET","BIOSAMPLEID","N_AWL_SAMP"
"9996","Marine Boat","SITKA","D",81,2016,2016-07-20,1,NA,15,15,30,6,NA,9,"DB","C","200","HA","Halibut","00132102","04",800,NA,"STF",9,NA,"",2,"Charter","SF",2,"","2C",113450,"11345","113","45","113-45","","Creel Sampler","LEGAL",7,80,11.7609592329861,10.1433265474259,13.4906243080765,"dta","CSEO","CSEO","",NA,NA
"9997","Marine Boat","SITKA","D",81,2016,2016-07-20,1,NA,15,15,30,6,NA,9,"DB","C","200","HA","Halibut","00132102","05",1000,NA,"STF",9,NA,"",2,"Charter","SF",5,"","2C",113450,"11345","113","45","113-45","","Creel Sampler","LEGAL",7,100,24.2343394485858,20.9010858569024,27.7984441896802,"dta","CSEO","CSEO","",NA,NA
"9998","Marine Boat","SITKA","D",81,2016,2016-07-20,1,NA,15,15,30,6,NA,9,"DB","C","200","HA","Halibut","00132102","06",860,NA,"STF",9,NA,"",2,"Charter","SF",5,"","2C",113450,"11345","113","45","113-45","","Creel Sampler","LEGAL",7,86,14.8664121475711,12.8216474535934,17.0527911132793,"dta","CSEO","CSEO","",NA,NA
"9999","Marine Boat","SITKA","D",81,2016,2016-07-20,1,NA,15,15,30,6,NA,9,"DB","C","200","HA","Halibut","00132102","07",930,NA,"STF",9,NA,"",2,"Charter","SF",5,"","2C",113450,"11345","113","45","113-45","","Creel Sampler","LEGAL",7,93,19.1564901234037,16.5216570328072,21.9738038536336,"dta","CSEO","CSEO","",NA,NA
"10000","Marine Boat","SITKA","D",81,2016,2016-07-20,1,NA,15,15,30,6,NA,9,"DB","C","200","HA","Halibut","00132102","08",990,NA,"STF",9,NA,"",2,"Charter","SF",5,"","2C",113450,"11345","113","45","113-45","","Creel Sampler","LEGAL",7,99,23.4579046802108,20.2314439303907,26.9078204274196,"dta","CSEO","CSEO","",NA,NA
"10001","Marine Boat","SITKA","D",81,2016,2016-07-20,1,NA,15,15,30,6,NA,9,"DB","C","200","HA","Halibut","00132102","09",860,NA,"STF",9,NA,"",2,"Charter","SF",5,"","2C",113450,"11345","113","45","113-45","","Creel Sampler","LEGAL",7,86,14.8664121475711,12.8216474535934,17.0527911132793,"dta","CSEO","CSEO","",NA,NA
"10002","Marine Boat","SITKA","D",81,2016,2016-07-20,1,NA,15,15,30,6,NA,9,"DB","C","200","HA","Halibut","00132102","10",800,NA,"STF",14,NA,"",2,"Charter","SF",12,"","2C",113417,"11341","113","41","113-41","","Creel Sampler","LEGAL",7,80,11.7609592329861,10.1433265474259,13.4906243080765,"dta","CSEO","CSEO","",NA,NA
"10003","Marine Boat","SITKA","D",81,2016,2016-07-20,1,NA,15,15,30,6,NA,9,"DB","C","200","HA","Halibut","00132102","11",890,NA,"STF",14,NA,"",2,"Charter","SF",12,"","2C",113417,"11341","113","41","113-41","","Creel Sampler","LEGAL",7,89,16.6132579480539,14.3282275744224,19.0565426739818,"dta","CSEO","CSEO","",NA,NA
"10004","Marine Boat","SITKA","D",81,2016,2016-07-20,1,NA,15,15,30,6,NA,9,"DB","C","200","HA","Halibut","00132102","12",750,NA,"STF",14,NA,"",2,"Charter","SF",12,"","2C",113417,"11341","113","41","113-41","","Creel Sampler","LEGAL",7,75,9.54178617567186,8.22938427965115,10.945081091936,"dta","CSEO","CSEO","",NA,NA
"10005","Marine Boat","SITKA","D",81,2016,2016-07-20,1,NA,15,15,30,6,NA,9,"DB","C","200","HA","Halibut","00132102","13",900,NA,"STF",14,NA,"",2,"Charter","SF",12,"","2C",113417,"11341","113","41","113-41","","Creel Sampler","LEGAL",7,90,17.2257015058852,14.8564340647168,19.7590573060733,"dta","CSEO","CSEO","",NA,NA
"10006","Marine Boat","SITKA","D",81,2016,2016-07-20,1,NA,15,15,30,6,NA,9,"DB","C","200","HA","Halibut","00132102","14",800,NA,"STF",14,NA,"",2,"Charter","SF",12,"","2C",113417,"11341","113","41","113-41","","Creel Sampler","LEGAL",7,80,11.7609592329861,10.1433265474259,13.4906243080765,"dta","CSEO","CSEO","",NA,NA
"10007","Marine Boat","SITKA","D",81,2016,2016-07-20,1,NA,15,15,30,5,NA,11,"AP","C","200","HA","Halibut","00132957","01",1050,NA,"STF",77,NA,"",2,"Charter","SF",3,"","2C",365701,"36570","365","70","365-70","","Creel Sampler","LEGAL",7,105,28.3847135434072,24.4806067874466,32.559207027304,"dta","CSEO","CSEO","",NA,NA
"10008","Marine Boat","SITKA","D",81,2016,2016-07-20,1,NA,15,15,30,5,NA,11,"AP","C","200","HA","Halibut","00132957","02",1020,NA,"STF",77,NA,"",2,"Charter","SF",3,"","2C",365701,"36570","365","70","365-70","","Creel Sampler","LEGAL",7,102,25.8401924146095,22.2860656615977,29.6404673299249,"dta","CSEO","CSEO","",NA,NA
"10009","Marine Boat","SITKA","D",81,2016,2016-07-20,1,NA,15,15,30,5,NA,11,"AP","C","200","HA","Halibut","00132957","03",1060,NA,"STF",77,NA,"",2,"Charter","SF",3,"","2C",365701,"36570","365","70","365-70","","Creel Sampler","LEGAL",7,106,29.2699641281956,25.2440977221506,33.5746499704604,"dta","CSEO","CSEO","",NA,NA
"10010","Marine Boat","SITKA","D",81,2016,2016-07-20,1,NA,15,15,30,5,NA,11,"AP","C","200","HA","Halibut","00132957","04",790,NA,"STF",13,NA,"",2,"Charter","SF",8,"","2C",113611,"11361","113","61","113-61","","Creel Sampler","LEGAL",7,79,11.2912744200948,9.7382433958611,12.9518637164953,"dta","CSEO","CSEO","",NA,NA
"10011","Marine Boat","SITKA","D",81,2016,2016-07-20,1,NA,15,15,30,5,NA,11,"AP","C","200","HA","Halibut","00132957","05",810,NA,"STF",13,NA,"",2,"Charter","SF",8,"","2C",113611,"11361","113","61","113-61","","Creel Sampler","LEGAL",7,81,12.2439810253286,10.5599122758681,14.0446833269046,"dta","CSEO","CSEO","",NA,NA
"10012","Marine Boat","SITKA","D",81,2016,2016-07-20,1,NA,15,15,30,5,NA,11,"AP","C","200","HA","Halibut","00132957","06",760,NA,"STF",13,NA,"",2,"Charter","SF",8,"","2C",113611,"11361","113","61","113-61","","Creel Sampler","LEGAL",7,76,9.96018088682265,8.5902319024382,11.4250084302428,"dta","CSEO","CSEO","",NA,NA
"10013","Marine Boat","SITKA","D",81,2016,2016-07-20,1,NA,15,15,30,5,NA,11,"AP","C","200","HA","Halibut","00132957","07",760,NA,"STF",13,NA,"",2,"Charter","SF",8,"","2C",113611,"11361","113","61","113-61","","Creel Sampler","LEGAL",7,76,9.96018088682265,8.5902319024382,11.4250084302428,"dta","CSEO","CSEO","",NA,NA
"10014","Marine Boat","SITKA","D",81,2016,2016-07-20,1,NA,15,15,30,5,NA,11,"AP","C","200","HA","Halibut","00132957","08",760,NA,"STF",13,NA,"",2,"Charter","SF",10,"","2C",113611,"11361","113","61","113-61","","Creel Sampler","LEGAL",7,76,9.96018088682265,8.5902319024382,11.4250084302428,"dta","CSEO","CSEO","",NA,NA
"10015","Marine Boat","SITKA","D",81,2016,2016-07-20,1,NA,15,15,30,5,NA,11,"AP","C","200","HA","Halibut","00132957","09",880,NA,"STF",13,NA,"",2,"Charter","SF",10,"","2C",113611,"11361","113","61","113-61","","Creel Sampler","LEGAL",7,88,16.0160363013939,13.8131493343522,18.3714886146885,"dta","CSEO","CSEO","",NA,NA
"10016","Marine Boat","SITKA","D",81,2016,2016-07-20,1,NA,15,15,30,5,NA,11,"AP","C","200","HA","Halibut","00132957","10",1045,NA,"STF",13,NA,"",2,"Charter","SF",10,"","2C",113611,"11361","113","61","113-61","","Creel Sampler","LEGAL",7,104.5,27.9491090236014,24.1049164375019,32.0595388618776,"dta","CSEO","CSEO","",NA,NA
"10017","Marine Boat","SITKA","D",81,2016,2016-07-20,1,NA,15,15,30,5,NA,11,"AP","C","200","HA","Halibut","00132957","11",790,NA,"STF",13,NA,"",2,"Charter","SF",10,"","2C",113611,"11361","113","61","113-61","","Creel Sampler","LEGAL",7,79,11.2912744200948,9.7382433958611,12.9518637164953,"dta","CSEO","CSEO","",NA,NA
"10018","Marine Boat","SITKA","D",81,2016,2016-07-20,1,NA,15,15,30,5,NA,11,"AP","C","200","HA","Halibut","00132957","12",855,NA,"STF",13,NA,"",2,"Charter","SF",10,"","2C",113611,"11361","113","61","113-61","","Creel Sampler","LEGAL",7,85.5,14.5881895772432,12.5816923336246,16.7336508037207,"dta","CSEO","CSEO","",NA,NA
"10019","Marine Boat","SITKA","D",81,2016,2016-07-21,1,NA,15,15,30,4,NA,9,"DB","C","200","HA","Halibut","00132083","01",940,NA,"STF",8,NA,"",1,"Private","SF",1,"","2C",113412,"11341","113","41","113-41","","Creel Sampler","N_A",7,94,19.8319506194401,17.1042129489918,22.7486032221592,"dta","CSEO","CSEO","",NA,NA
"10020","Marine Boat","SITKA","D",81,2016,2016-07-21,1,NA,15,15,30,4,NA,9,"DB","C","200","HA","Halibut","00132083","02",910,NA,"STF",8,NA,"",1,"Private","SF",1,"","2C",113412,"11341","113","41","113-41","","Creel Sampler","N_A",7,91,17.8535793395215,15.3979519606891,20.4792761077166,"dta","CSEO","CSEO","",NA,NA
"10021","Marine Boat","SITKA","D",81,2016,2016-07-21,1,NA,15,15,30,1,NA,10,"LM","D","200","HA","Halibut","00132811","01",820,NA,"STF",14,NA,"",2,"Charter","SF",5,"","2C",113417,"11341","113","41","113-41","","Catch Sampler","LEGAL",7,82,12.7405468281241,10.9881791366113,14.614278251693,"dta","CSEO","CSEO","",NA,NA
"10022","Marine Boat","SITKA","D",81,2016,2016-07-21,1,NA,15,15,30,1,NA,10,"LM","D","200","HA","Halibut","00132811","02",990,NA,"STF",14,NA,"",2,"Charter","SF",5,"","2C",113417,"11341","113","41","113-41","","Catch Sampler","LEGAL",7,99,23.4579046802108,20.2314439303907,26.9078204274196,"dta","CSEO","CSEO","",NA,NA
"10023","Marine Boat","SITKA","D",81,2016,2016-07-21,1,NA,15,15,30,1,NA,10,"LM","D","200","HA","Halibut","00132811","03",890,NA,"STF",14,NA,"",2,"Charter","SF",5,"","2C",113417,"11341","113","41","113-41","","Catch Sampler","LEGAL",7,89,16.6132579480539,14.3282275744224,19.0565426739818,"dta","CSEO","CSEO","",NA,NA
"10024","Marine Boat","SITKA","D",81,2016,2016-07-21,1,NA,15,15,30,1,NA,10,"LM","D","200","HA","Halibut","00132811","04",725,NA,"STF",14,NA,"",2,"Charter","SF",5,"","2C",113417,"11341","113","41","113-41","","Catch Sampler","LEGAL",7,72.5,8.54921675080914,7.37333541510483,9.80653610208943,"dta","CSEO","CSEO","",NA,NA
"10025","Marine Boat","SITKA","D",81,2016,2016-07-21,1,NA,15,15,30,8,NA,11,"AP","C","200","HA","Halibut","00132112","01",710,NA,"STF",10,NA,"",2,"Charter","SF",1,"","2C",113311,"11331","113","31","113-31","","Creel Sampler","LEGAL",7,71,7.98929093548086,6.89042324147201,9.16426291115777,"dta","CSEO","CSEO","",NA,NA
"10026","Marine Boat","SITKA","D",81,2016,2016-07-21,1,NA,15,15,30,8,NA,11,"AP","C","200","HA","Halibut","00132112","02",740,NA,"STF",10,NA,"",2,"Charter","SF",1,"","2C",113311,"11331","113","31","113-31","","Creel Sampler","LEGAL",7,74,9.13570271299549,7.87915458445051,10.4792755973192,"dta","CSEO","CSEO","",NA,NA
"10027","Marine Boat","SITKA","D",81,2016,2016-07-21,1,NA,15,15,30,8,NA,11,"AP","C","200","HA","Halibut","00132112","03",770,NA,"STF",10,NA,"",2,"Charter","SF",1,"","2C",113311,"11331","113","31","113-31","","Creel Sampler","LEGAL",7,77,10.39109071556,8.96187328124,11.9192914640492,"dta","CSEO","CSEO","",NA,NA
"10028","Marine Boat","SITKA","D",81,2016,2016-07-21,1,NA,15,15,30,8,NA,11,"AP","C","200","HA","Halibut","00132112","04",770,NA,"STF",10,NA,"",2,"Charter","SF",1,"","2C",113311,"11331","113","31","113-31","","Creel Sampler","LEGAL",7,77,10.39109071556,8.96187328124,11.9192914640492,"dta","CSEO","CSEO","",NA,NA
"10029","Marine Boat","SITKA","D",81,2016,2016-07-21,1,NA,15,15,30,8,NA,11,"AP","C","200","HA","Halibut","00132112","05",880,NA,"STF",77,NA,"",2,"Charter","SF",14,"","2C",365701,"36570","365","70","365-70","","Creel Sampler","LEGAL",7,88,16.0160363013939,13.8131493343522,18.3714886146885,"dta","CSEO","CSEO","",NA,NA
"10030","Marine Boat","SITKA","D",81,2016,2016-07-21,1,NA,15,15,30,8,NA,11,"AP","C","200","HA","Halibut","00132112","06",700,NA,"STF",77,NA,"",2,"Charter","SF",14,"","2C",365701,"36570","365","70","365-70","","Creel Sampler","LEGAL",7,70,7.6304269041477,6.58091829516383,8.7526213325679,"dta","CSEO","CSEO","",NA,NA
"10031","Marine Boat","SITKA","D",81,2016,2016-07-21,1,NA,15,15,30,8,NA,11,"AP","C","200","HA","Halibut","00132112","07",850,NA,"STF",77,NA,"",2,"Charter","SF",14,"","2C",365701,"36570","365","70","365-70","","Creel Sampler","LEGAL",7,85,14.3135877905572,12.344859985371,16.4186637805435,"dta","CSEO","CSEO","",NA,NA
"10032","Marine Boat","SITKA","D",81,2016,2016-07-21,1,NA,15,15,30,8,NA,11,"AP","C","200","HA","Halibut","00132112","08",940,NA,"STF",77,NA,"",2,"Charter","SF",14,"","2C",365701,"36570","365","70","365-70","","Creel Sampler","LEGAL",7,94,19.8319506194401,17.1042129489918,22.7486032221592,"dta","CSEO","CSEO","",NA,NA
"10033","Marine Boat","SITKA","D",81,2016,2016-07-21,1,NA,15,15,30,8,NA,11,"AP","C","200","HA","Halibut","00132112","09",875,NA,"STF",14,NA,"",2,"Charter","SF",16,"","2C",113417,"11341","113","41","113-41","","Creel Sampler","LEGAL",7,87.5,15.7230674870545,13.5604762068303,18.0354333550842,"dta","CSEO","CSEO","",NA,NA
"10034","Marine Boat","SITKA","D",81,2016,2016-07-21,1,NA,15,15,30,8,NA,11,"AP","C","200","HA","Halibut","00132112","10",1040,NA,"STF",14,NA,"",2,"Charter","SF",16,"","2C",113417,"11341","113","41","113-41","","Creel Sampler","LEGAL",7,104,27.51814825208,23.7332311227181,31.5651973932151,"dta","CSEO","CSEO","",NA,NA
"10035","Marine Boat","SITKA","D",81,2016,2016-07-21,1,NA,15,15,30,8,NA,11,"AP","C","200","HA","Halibut","00132112","11",885,NA,"STF",14,NA,"",2,"Charter","SF",16,"","2C",113417,"11341","113","41","113-41","","Creel Sampler","LEGAL",7,88.5,16.3127576363339,14.0690588511069,18.7118482719722,"dta","CSEO","CSEO","",NA,NA
"10036","Marine Boat","SITKA","D",81,2016,2016-07-21,1,NA,15,15,30,9,NA,12,"AR","C","200","HA","Halibut","00132977","01",860,NA,"STF",98,NA,"",2,"Charter","SF",4,"","2C",113312,"11331","113","31","113-31","","Creel Sampler","LEGAL",7,86,14.8664121475711,12.8216474535934,17.0527911132793,"dta","CSEO","CSEO","",NA,NA
"10037","Marine Boat","SITKA","D",81,2016,2016-07-21,1,NA,15,15,30,9,NA,12,"AR","C","200","HA","Halibut","00132977","02",950,NA,"STF",98,NA,"",2,"Charter","SF",4,"","2C",113312,"11331","113","31","113-31","","Creel Sampler","LEGAL",7,95,20.5237004736467,17.7008177429845,23.5420875981694,"dta","CSEO","CSEO","",NA,NA
"10038","Marine Boat","SITKA","D",81,2016,2016-07-21,1,NA,15,15,30,9,NA,12,"AR","C","200","HA","Halibut","00132977","03",990,NA,"STF",98,NA,"",2,"Charter","SF",4,"","2C",113312,"11331","113","31","113-31","","Creel Sampler","LEGAL",7,99,23.4579046802108,20.2314439303907,26.9078204274196,"dta","CSEO","CSEO","",NA,NA
"10039","Marine Boat","SITKA","D",81,2016,2016-07-21,1,NA,15,15,30,9,NA,12,"AR","C","200","HA","Halibut","00132977","04",700,NA,"STF",10,NA,"",2,"Charter","SF",8,"","2C",113311,"11331","113","31","113-31","","Creel Sampler","LEGAL",7,70,7.6304269041477,6.58091829516383,8.7526213325679,"dta","CSEO","CSEO","",NA,NA
"10040","Marine Boat","SITKA","D",81,2016,2016-07-21,1,NA,15,15,30,9,NA,12,"AR","C","200","HA","Halibut","00132977","05",720,NA,"STF",10,NA,"",2,"Charter","SF",8,"","2C",113311,"11331","113","31","113-31","","Creel Sampler","LEGAL",7,72,8.35965732014726,7.20984847775072,9.58909847540845,"dta","CSEO","CSEO","",NA,NA
"10041","Marine Boat","SITKA","D",81,2016,2016-07-21,1,NA,15,15,30,9,NA,12,"AR","C","200","HA","Halibut","00132977","06",730,NA,"STF",10,NA,"",2,"Charter","SF",8,"","2C",113311,"11331","113","31","113-31","","Creel Sampler","LEGAL",7,73,8.74172728105141,7.53936755018688,10.0273588417485,"dta","CSEO","CSEO","",NA,NA
"10042","Marine Boat","SITKA","D",81,2016,2016-07-22,1,NA,15,15,30,9,NA,10,"LM","D","200","HA","Halibut","00132929","01",815,NA,"STF",14,NA,"",2,"Charter","SF",1,"","2C",113417,"11341","113","41","113-41","","Catch Sampler","LEGAL",7,81.5,12.4905579619162,10.7725743842323,14.327523931029,"dta","CSEO","CSEO","",NA,NA
"10043","Marine Boat","SITKA","D",81,2016,2016-07-22,1,NA,15,15,30,9,NA,10,"LM","D","200","HA","Halibut","00132929","02",930,NA,"STF",14,NA,"",2,"Charter","SF",1,"","2C",113417,"11341","113","41","113-41","","Catch Sampler","LEGAL",7,93,19.1564901234037,16.5216570328072,21.9738038536336,"dta","CSEO","CSEO","",NA,NA
"10044","Marine Boat","SITKA","D",81,2016,2016-07-22,1,NA,15,15,30,9,NA,10,"LM","D","200","HA","Halibut","00132929","03",785,NA,"STF",14,NA,"",2,"Charter","SF",1,"","2C",113417,"11341","113","41","113-41","","Catch Sampler","LEGAL",7,78.5,11.0613688531761,9.53995963395614,12.6881463131617,"dta","CSEO","CSEO","",NA,NA
"10045","Marine Boat","SITKA","D",81,2016,2016-07-22,1,NA,15,15,30,6,NA,12,"AR","C","200","HA","Halibut","00132985","01",910,NA,"STF",14,NA,"",2,"Charter","SF",13,"","2C",113417,"11341","113","41","113-41","","Creel Sampler","LEGAL",7,91,17.8535793395215,15.3979519606891,20.4792761077166,"dta","CSEO","CSEO","",NA,NA
"10046","Marine Boat","SITKA","D",81,2016,2016-07-22,1,NA,15,15,30,6,NA,12,"AR","C","200","HA","Halibut","00132985","02",830,NA,"STF",14,NA,"",2,"Charter","SF",13,"","2C",113417,"11341","113","41","113-41","","Creel Sampler","LEGAL",7,83,13.2508642867348,11.4283062149386,15.1996472658684,"dta","CSEO","CSEO","",NA,NA
"10047","Marine Boat","SITKA","D",81,2016,2016-07-22,1,NA,15,15,30,6,NA,12,"AR","C","200","HA","Halibut","00132985","03",815,NA,"STF",14,NA,"",2,"Charter","SF",13,"","2C",113417,"11341","113","41","113-41","","Creel Sampler","LEGAL",7,81.5,12.4905579619162,10.7725743842323,14.327523931029,"dta","CSEO","CSEO","",NA,NA
"10048","Marine Boat","SITKA","D",81,2016,2016-07-22,1,NA,15,15,30,6,NA,12,"AR","C","200","HA","Halibut","00132985","04",840,NA,"STF",14,NA,"",2,"Charter","SF",13,"","2C",113417,"11341","113","41","113-41","","Creel Sampler","LEGAL",7,84,13.7751416551806,11.8804731210747,15.8010292510293,"dta","CSEO","CSEO","",NA,NA
"10049","Marine Boat","SITKA","D",81,2016,2016-07-23,1,NA,15,15,30,9,NA,9,"DB","C","200","HA","Halibut","00132085","01",890,NA,"STF",13,NA,"",2,"Charter","SF",6,"","2C",113611,"11361","113","61","113-61","","Creel Sampler","LEGAL",7,89,16.6132579480539,14.3282275744224,19.0565426739818,"dta","CSEO","CSEO","",NA,NA
"10050","Marine Boat","SITKA","D",81,2016,2016-07-23,1,NA,15,15,30,9,NA,9,"DB","C","200","HA","Halibut","00132085","02",840,NA,"STF",13,NA,"",2,"Charter","SF",7,"","2C",113611,"11361","113","61","113-61","","Creel Sampler","LEGAL",7,84,13.7751416551806,11.8804731210747,15.8010292510293,"dta","CSEO","CSEO","",NA,NA
"10051","Marine Boat","SITKA","D",81,2016,2016-07-23,1,NA,15,15,30,9,NA,9,"DB","C","200","HA","Halibut","00132085","03",850,NA,"STF",13,NA,"",2,"Charter","SF",7,"","2C",113611,"11361","113","61","113-61","","Creel Sampler","LEGAL",7,85,14.3135877905572,12.344859985371,16.4186637805435,"dta","CSEO","CSEO","",NA,NA
"10052","Marine Boat","SITKA","D",81,2016,2016-07-23,1,NA,15,15,30,9,NA,9,"DB","C","200","HA","Halibut","00132085","04",840,NA,"STF",13,NA,"",2,"Charter","SF",7,"","2C",113611,"11361","113","61","113-61","","Creel Sampler","LEGAL",7,84,13.7751416551806,11.8804731210747,15.8010292510293,"dta","CSEO","CSEO","",NA,NA
"10053","Marine Boat","SITKA","D",81,2016,2016-07-23,1,NA,15,15,30,9,NA,9,"DB","C","200","HA","Halibut","00132085","05",900,NA,"STF",13,NA,"",2,"Charter","SF",7,"","2C",113611,"11361","113","61","113-61","","Creel Sampler","LEGAL",7,90,17.2257015058852,14.8564340647168,19.7590573060733,"dta","CSEO","CSEO","",NA,NA
"10054","Marine Boat","SITKA","D",81,2016,2016-07-23,1,NA,15,15,30,9,NA,9,"DB","C","200","HA","Halibut","00132085","06",790,NA,"STF",13,NA,"",2,"Charter","SF",7,"","2C",113611,"11361","113","61","113-61","","Creel Sampler","LEGAL",7,79,11.2912744200948,9.7382433958611,12.9518637164953,"dta","CSEO","CSEO","",NA,NA
"10055","Marine Boat","SITKA","D",81,2016,2016-07-23,1,NA,15,15,30,9,NA,9,"DB","C","200","HA","Halibut","00132085","07",800,NA,"STF",13,NA,"",2,"Charter","SF",7,"","2C",113611,"11361","113","61","113-61","","Creel Sampler","LEGAL",7,80,11.7609592329861,10.1433265474259,13.4906243080765,"dta","CSEO","CSEO","",NA,NA
"10056","Marine Boat","SITKA","D",81,2016,2016-07-23,1,NA,15,15,30,9,NA,9,"DB","C","200","HA","Halibut","00132085","08",910,NA,"STF",10,NA,"",2,"Charter","SF",10,"","2C",113311,"11331","113","31","113-31","","Creel Sampler","LEGAL",7,91,17.8535793395215,15.3979519606891,20.4792761077166,"dta","CSEO","CSEO","",NA,NA
"10057","Marine Boat","SITKA","D",81,2016,2016-07-23,1,NA,15,15,30,9,NA,9,"DB","C","200","HA","Halibut","00132085","09",910,NA,"STF",10,NA,"",2,"Charter","SF",10,"","2C",113311,"11331","113","31","113-31","","Creel Sampler","LEGAL",7,91,17.8535793395215,15.3979519606891,20.4792761077166,"dta","CSEO","CSEO","",NA,NA
"10058","Marine Boat","SITKA","D",81,2016,2016-07-23,1,NA,15,15,30,9,NA,9,"DB","C","200","HA","Halibut","00132085","10",880,NA,"STF",10,NA,"",2,"Charter","SF",10,"","2C",113311,"11331","113","31","113-31","","Creel Sampler","LEGAL",7,88,16.0160363013939,13.8131493343522,18.3714886146885,"dta","CSEO","CSEO","",NA,NA
"10059","Marine Boat","SITKA","D",81,2016,2016-07-24,1,NA,15,15,31,3,NA,9,"DB","C","200","HA","Halibut","00132084","01",780,NA,"STF",97,NA,"",2,"Charter","SF",2,"","2C",113550,"11355","113","55","113-55","","Creel Sampler","LEGAL",7,78,10.8347201758416,9.34448480063655,12.4281647848466,"dta","NSEI","NSEI","",NA,NA
"10060","Marine Boat","SITKA","D",81,2016,2016-07-24,1,NA,15,15,31,3,NA,9,"DB","C","200","HA","Halibut","00132084","02",700,NA,"STF",97,NA,"",2,"Charter","SF",2,"","2C",113550,"11355","113","55","113-55","","Creel Sampler","LEGAL",7,70,7.6304269041477,6.58091829516383,8.7526213325679,"dta","NSEI","NSEI","",NA,NA
"10061","Marine Boat","SITKA","D",81,2016,2016-07-24,1,NA,15,15,31,3,NA,9,"DB","C","200","HA","Halibut","00132084","03",810,NA,"STF",97,NA,"",2,"Charter","SF",2,"","2C",113550,"11355","113","55","113-55","","Creel Sampler","LEGAL",7,81,12.2439810253286,10.5599122758681,14.0446833269046,"dta","NSEI","NSEI","",NA,NA
"10062","Marine Boat","SITKA","D",81,2016,2016-07-24,1,NA,15,15,31,3,NA,9,"DB","C","200","HA","Halibut","00132084","04",520,NA,"STF",97,NA,"",2,"Charter","SF",2,"","2C",113550,"11355","113","55","113-55","","Creel Sampler","LEGAL",7,52,2.91260787966822,2.51200027504725,3.34096036581284,"dta","NSEI","NSEI","",NA,NA
"10063","Marine Boat","SITKA","D",81,2016,2016-07-24,1,NA,15,15,31,8,NA,10,"LM","D","200","HA","Halibut","00132803","01",565,NA,"STF",10,NA,"",2,"Charter","SF",4,"","2C",113311,"11331","113","31","113-31","","Catch Sampler","LEGAL",7,56.5,3.81125632105822,3.28704629057873,4.37177156646971,"dta","CSEO","CSEO","",NA,NA
"10064","Marine Boat","SITKA","D",81,2016,2016-07-24,1,NA,15,15,31,8,NA,10,"LM","D","200","HA","Halibut","00132803","02",655,NA,"STF",14,NA,"",2,"Charter","SF",5,"","2C",113417,"11341","113","41","113-41","","Catch Sampler","LEGAL",7,65.5,6.15251949795487,5.30628608779865,7.0573604967722,"dta","CSEO","CSEO","",NA,NA
"10065","Marine Boat","SITKA","D",81,2016,2016-07-24,1,NA,15,15,31,8,NA,10,"LM","D","200","HA","Halibut","00132803","03",750,NA,"STF",14,NA,"",2,"Charter","SF",5,"","2C",113417,"11341","113","41","113-41","","Catch Sampler","LEGAL",7,75,9.54178617567186,8.22938427965115,10.945081091936,"dta","CSEO","CSEO","",NA,NA
"10066","Marine Boat","SITKA","D",81,2016,2016-07-24,1,NA,15,15,31,8,NA,10,"LM","D","200","HA","Halibut","00132803","04",695,NA,"STF",14,NA,"",2,"Charter","SF",5,"","2C",113417,"11341","113","41","113-41","","Catch Sampler","LEGAL",7,69.5,7.45524557430893,6.42983185753865,8.5516763705264,"dta","CSEO","CSEO","",NA,NA
"10067","Marine Boat","SITKA","D",81,2016,2016-07-24,1,NA,15,15,31,8,NA,10,"LM","D","200","HA","Halibut","00132803","05",740,NA,"STF",14,NA,"",2,"Charter","SF",5,"","2C",113417,"11341","113","41","113-41","","Catch Sampler","LEGAL",7,74,9.13570271299549,7.87915458445051,10.4792755973192,"dta","CSEO","CSEO","",NA,NA
"10068","Marine Boat","SITKA","D",81,2016,2016-07-24,1,NA,15,15,31,1,NA,11,"AP","C","200","HA","Halibut","00132950","01",680,NA,"STF",10,NA,"",2,"Charter","SF",1,"","2C",113311,"11331","113","31","113-31","","Creel Sampler","LEGAL",7,68,6.94640441261685,5.99097802244174,7.96800076984751,"dta","CSEO","CSEO","",NA,NA
"10069","Marine Boat","SITKA","D",81,2016,2016-07-24,1,NA,15,15,31,1,NA,11,"AP","C","200","HA","Halibut","00132950","02",670,NA,"STF",10,NA,"",2,"Charter","SF",1,"","2C",113311,"11331","113","31","113-31","","Creel Sampler","LEGAL",7,67,6.62084693163495,5.71019855759206,7.59456408159744,"dta","CSEO","CSEO","",NA,NA
