"","SUB","YEAR","MONTH","DAY","PAGE","LINE","AGECONF","AGE","AGEERR","SEX","LENGTH","OBSWT","STATAREA","USER","CAS","PORT","NETWT","RNDWT"
"4056",NA,2002,7,23,43,5,NA,NA,"","F",94,NA,466002,"Charter",0,"Valdez",17.1,22.7
"4057",NA,2002,7,23,43,6,NA,NA,"","F",90,NA,466002,"Charter",0,"Valdez",14.9,19.8
"4058",NA,2002,7,23,43,7,NA,NA,"","F",95,NA,466002,"Charter",0,"Valdez",17.7,23.5
"4059",NA,2002,7,23,43,8,NA,NA,"","F",89,NA,466002,"Charter",0,"Valdez",14.3,19.1
"4060",NA,2002,7,23,43,9,NA,NA,"","F",89,NA,466002,"Charter",0,"Valdez",14.3,19.1
"4061",NA,2002,7,23,43,10,NA,NA,"","F",96,NA,466002,"Charter",0,"Valdez",18.3,24.4
"4062",NA,2002,7,23,43,11,NA,NA,"","M",87,NA,466002,"Charter",0,"Valdez",13.3,17.7
"4063",NA,2002,7,23,43,12,NA,NA,"","F",101,NA,466002,"Charter",0,"Valdez",21.6,28.7
"4064",NA,2002,7,23,43,13,NA,NA,"I","F",93,NA,466002,"Charter",0,"Valdez",16.5,22
"4065",NA,2002,7,23,43,14,NA,NA,"","F",85,NA,466002,"Charter",0,"Valdez",12.3,16.4
"4066",NA,2002,7,23,43,15,NA,NA,"","M",81,NA,466002,"Charter",0,"Valdez",10.6,14
"4067",NA,2002,7,23,43,16,NA,NA,"","M",78,NA,466003,"Charter",0,"Valdez",9.3,12.4
"4068",NA,2002,7,23,43,17,NA,NA,"","F",89,NA,466003,"Charter",0,"Valdez",14.3,19.1
"4069",NA,2002,7,23,43,18,NA,NA,"","F",129,NA,466003,"Charter",0,"Valdez",47.7,63.4
"4070",NA,2002,7,23,43,19,NA,NA,"","F",76,NA,466003,"Charter",0,"Valdez",8.6,11.4
"4071",NA,2002,7,23,43,20,NA,NA,"I","F",72,NA,466003,"Charter",0,"Valdez",7.2,9.6
"4072",NA,2002,7,23,43,21,NA,NA,"I","F",88,NA,466003,"Charter",0,"Valdez",13.8,18.4
"4073",NA,2002,7,23,43,22,NA,NA,"","F",71,NA,466003,"Charter",0,"Valdez",6.9,9.2
"4074",NA,2002,7,23,43,23,NA,NA,"","F",82,NA,466003,"Charter",0,"Valdez",11,14.6
"4075",NA,2002,7,23,43,24,NA,NA,"","F",82,NA,466003,"Charter",0,"Valdez",11,14.6
"4076",NA,2002,7,23,43,25,NA,NA,"I","F",77,NA,466003,"Charter",0,"Valdez",9,11.9
"4077",NA,2002,7,23,43,26,NA,NA,"I","F",92,NA,466003,"Charter",0,"Valdez",16,21.2
"4078",NA,2002,7,23,43,27,NA,NA,"","M",103,NA,466003,"Charter",0,"Valdez",23,30.6
"4079",NA,2002,7,23,43,28,NA,NA,"I","F",84,NA,466003,"Charter",0,"Valdez",11.9,15.8
"4080",NA,2002,7,23,43,29,NA,NA,"","M",73,NA,466003,"Charter",0,"Valdez",7.5,10
"4081",NA,2002,7,23,43,30,NA,NA,"","F",78,NA,466003,"Charter",0,"Valdez",9.3,12.4
"4082",NA,2002,7,23,44,1,NA,NA,"","M",67,NA,466003,"Charter",0,"Valdez",5.7,7.6
"4083",NA,2002,7,23,44,2,NA,NA,"","F",76,NA,466003,"Charter",0,"Valdez",8.6,11.4
"4084",NA,2002,7,23,44,3,NA,NA,"","F",80,NA,466003,"Charter",0,"Valdez",10.1,13.5
"4085",NA,2002,7,28,45,1,NA,NA,"I","F",81,NA,466033,"Private",0,"Valdez",10.6,14
"4086",NA,2002,7,28,45,2,NA,NA,"","F",53,NA,466032,"Private",0,"Valdez",2.7,3.6
"4087",NA,2002,7,28,45,3,NA,NA,"","F",75,NA,466032,"Private",0,"Valdez",8.2,10.9
"4088",NA,2002,7,28,45,4,NA,NA,"","F",61,NA,466032,"Private",0,"Valdez",4.2,5.6
"4089",NA,2002,7,28,45,5,NA,NA,"I","F",80,NA,466032,"Private",0,"Valdez",10.1,13.5
"4090",NA,2002,7,28,45,6,NA,NA,"I","F",108,NA,466032,"Private",0,"Valdez",26.8,35.7
"4091",NA,2002,7,28,45,7,NA,NA,"I","F",98,NA,466032,"Private",0,"Valdez",19.6,26
"4092",NA,2002,7,28,45,8,NA,NA,"","F",145,NA,466004,"Private",0,"Valdez",69.7,92.7
"4093",NA,2002,7,28,45,9,NA,NA,"","F",87,NA,466004,"Private",0,"Valdez",13.3,17.7
"4094",NA,2002,7,28,45,10,NA,NA,"I","F",123,NA,466004,"Private",0,"Valdez",40.9,54.4
"4095",NA,2002,7,28,45,11,NA,NA,"I","F",134,NA,466004,"Private",0,"Valdez",53.9,71.8
"4096",NA,2002,7,28,45,12,NA,NA,"I","F",142,NA,466004,"Private",0,"Valdez",65.1,86.6
"4097",NA,2002,7,28,45,13,NA,NA,"I","F",142,NA,466004,"Private",0,"Valdez",65.1,86.6
"4098",NA,2002,7,28,45,14,NA,NA,"","F",140,NA,466004,"Private",0,"Valdez",62.2,82.7
"4099",NA,2002,7,28,45,15,NA,NA,"","M",91,NA,466004,"Private",0,"Valdez",15.4,20.5
"4100",NA,2002,7,28,45,16,NA,NA,"I","F",97,NA,466004,"Private",0,"Valdez",18.9,25.2
"4101",NA,2002,7,28,45,17,NA,NA,"","F",85,NA,466004,"Private",0,"Valdez",12.3,16.4
"4102",NA,2002,7,28,45,18,NA,NA,"I","F",97,NA,466004,"Private",0,"Valdez",18.9,25.2
"4103",NA,2002,7,28,45,19,NA,NA,"I","F",121,NA,466004,"Private",0,"Valdez",38.8,51.6
"4104",NA,2002,7,28,45,20,NA,NA,"I","F",112,NA,466004,"Private",0,"Valdez",30.2,40.1
"4105",NA,2002,7,28,45,21,NA,13,"","F",140,NA,466004,"Private",0,"Valdez",62.2,82.7
"4106",NA,2002,7,28,45,22,NA,NA,"","F",136,NA,466004,"Private",0,"Valdez",56.6,75.3
"4107",NA,2002,7,28,45,23,NA,NA,"I","F",100,NA,466033,"Private",0,"Valdez",20.9,27.8
"4108",NA,2002,7,28,45,24,NA,15,"","F",139,NA,466033,"Private",0,"Valdez",60.7,80.8
"4109",NA,2002,7,28,45,25,NA,NA,"I","F",114,NA,466004,"Charter",0,"Valdez",32,42.5
"4110",NA,2002,7,28,45,26,NA,NA,"","F",71,NA,466004,"Charter",0,"Valdez",6.9,9.2
"4111",NA,2002,7,28,45,27,NA,NA,"","F",74,NA,466004,"Charter",0,"Valdez",7.9,10.5
"4112",NA,2002,7,28,45,28,NA,NA,"","F",78,NA,466004,"Charter",0,"Valdez",9.3,12.4
"4113",NA,2002,7,28,45,29,NA,NA,"","M",75,NA,466004,"Charter",0,"Valdez",8.2,10.9
"4114",NA,2002,7,28,45,30,NA,NA,"","M",78,NA,466004,"Charter",0,"Valdez",9.3,12.4
"4115",NA,2002,7,28,46,1,NA,NA,"I","M",88,NA,466004,"Charter",0,"Valdez",13.8,18.4
"4116",NA,2002,7,28,46,2,NA,NA,"","F",78,NA,466004,"Charter",0,"Valdez",9.3,12.4
"4117",NA,2002,7,28,46,3,NA,NA,"","F",81,NA,466004,"Charter",0,"Valdez",10.6,14
"4118",NA,2002,7,28,46,4,NA,NA,"","M",80,NA,466004,"Charter",0,"Valdez",10.1,13.5
"4119",NA,2002,7,28,46,5,NA,NA,"","F",78,NA,466004,"Charter",0,"Valdez",9.3,12.4
"4120",NA,2002,7,28,46,6,NA,NA,"","M",81,NA,466004,"Charter",0,"Valdez",10.6,14
"4121",NA,2002,7,29,47,1,NA,NA,"","F",124,NA,476035,"Private",0,"Valdez",42,55.8
"4122",NA,2002,7,29,47,2,NA,NA,"","F",85,NA,466002,"Charter",0,"Valdez",12.3,16.4
"4123",NA,2002,7,29,47,3,NA,NA,"","M",88,NA,466002,"Charter",0,"Valdez",13.8,18.4
"4124",NA,2002,7,29,47,4,NA,NA,"","F",70,NA,466002,"Charter",0,"Valdez",6.6,8.8
"4125",NA,2002,7,29,47,5,NA,NA,"","M",82,NA,466002,"Charter",0,"Valdez",11,14.6
"4126",NA,2002,7,29,47,6,NA,NA,"","F",86,NA,466002,"Charter",0,"Valdez",12.8,17.1
"4127",NA,2002,7,29,47,7,NA,NA,"","F",83,NA,466002,"Charter",0,"Valdez",11.4,15.2
"4128",NA,2002,7,29,47,8,NA,NA,"I","F",91,NA,466002,"Charter",0,"Valdez",15.4,20.5
"4129",NA,2002,7,29,47,9,NA,NA,"","F",76,NA,466002,"Charter",0,"Valdez",8.6,11.4
"4130",NA,2002,7,29,47,10,NA,NA,"","M",82,NA,466002,"Charter",0,"Valdez",11,14.6
"4131",NA,2002,7,29,47,11,NA,NA,"","F",95,NA,466002,"Charter",0,"Valdez",17.7,23.5
"4132",NA,2002,7,29,47,12,NA,NA,"","F",98,NA,466002,"Charter",0,"Valdez",19.6,26
"4133",NA,2002,7,29,47,13,NA,NA,"","F",86,NA,466002,"Charter",0,"Valdez",12.8,17.1
"4134",NA,2002,7,29,47,14,NA,NA,"","F",110,NA,466003,"Charter",0,"Valdez",28.5,37.9
"4135",NA,2002,7,29,47,15,NA,NA,"","F",98,NA,466003,"Charter",0,"Valdez",19.6,26
"4136",NA,2002,7,29,47,16,NA,NA,"I","F",95,NA,466003,"Charter",0,"Valdez",17.7,23.5
"4137",NA,2002,7,29,47,17,NA,NA,"","F",95,NA,466003,"Charter",0,"Valdez",17.7,23.5
"4138",NA,2002,7,29,47,18,NA,NA,"","F",93,NA,466003,"Charter",0,"Valdez",16.5,22
"4139",NA,2002,7,29,47,19,NA,NA,"","M",85,NA,466003,"Charter",0,"Valdez",12.3,16.4
"4140",NA,2002,7,29,47,20,NA,NA,"","M",81,NA,466003,"Charter",0,"Valdez",10.6,14
"4141",NA,2002,7,29,47,21,NA,NA,"","F",85,NA,466003,"Charter",0,"Valdez",12.3,16.4
"4142",NA,2002,7,29,47,22,NA,NA,"","F",82,NA,466003,"Charter",0,"Valdez",11,14.6
"4143",NA,2002,7,29,47,23,NA,NA,"I","F",92,NA,466003,"Charter",0,"Valdez",16,21.2
"4144",NA,2002,7,29,47,24,NA,NA,"","F",91,NA,466003,"Charter",0,"Valdez",15.4,20.5
"4145",NA,2002,7,29,47,25,NA,NA,"","F",80,NA,466003,"Charter",0,"Valdez",10.1,13.5
"4146",NA,2002,7,29,47,26,NA,NA,"","F",91,NA,466004,"Charter",0,"Valdez",15.4,20.5
"4147",NA,2002,7,29,47,27,NA,NA,"","F",93,NA,466004,"Charter",0,"Valdez",16.5,22
"4148",NA,2002,7,29,47,28,NA,NA,"","F",89,NA,466004,"Charter",0,"Valdez",14.3,19.1
"4149",NA,2002,7,29,47,29,NA,NA,"","F",104,NA,466004,"Charter",0,"Valdez",23.7,31.6
"4150",NA,2002,7,29,47,30,NA,NA,"","F",129,NA,466004,"Charter",0,"Valdez",47.7,63.4
"4151",NA,2002,7,29,48,1,NA,NA,"","F",124,NA,466004,"Charter",0,"Valdez",42,55.8
"4152",NA,2002,7,29,48,2,NA,NA,"","F",86,NA,466004,"Charter",0,"Valdez",12.8,17.1
"4153",NA,2002,7,29,48,3,NA,NA,"I","F",89,NA,466004,"Charter",0,"Valdez",14.3,19.1
"4154",NA,2002,7,29,48,4,NA,NA,"","F",85,NA,466004,"Charter",0,"Valdez",12.3,16.4
"4155",NA,2002,7,29,48,5,NA,NA,"","F",83,NA,466004,"Charter",0,"Valdez",11.4,15.2
"4156",NA,2002,7,29,48,6,NA,NA,"","F",80,NA,466004,"Charter",0,"Valdez",10.1,13.5
"4157",NA,2002,7,29,48,7,NA,NA,"","F",75,NA,466004,"Charter",0,"Valdez",8.2,10.9
"4158",NA,2002,8,1,49,1,NA,NA,"","F",73,NA,466003,"Private",0,"Valdez",7.5,10
"4159",NA,2002,8,1,49,2,NA,NA,"","F",92,NA,466003,"Private",0,"Valdez",16,21.2
"4160",NA,2002,8,1,49,3,NA,NA,"","F",70,NA,466003,"Private",0,"Valdez",6.6,8.8
"4161",NA,2002,8,1,49,4,NA,NA,"I","F",76,NA,466003,"Private",0,"Valdez",8.6,11.4
"4162",NA,2002,8,1,49,5,NA,NA,"I","F",93,NA,466003,"Private",0,"Valdez",16.5,22
"4163",NA,2002,8,1,49,6,NA,NA,"I","F",134,NA,466003,"Private",0,"Valdez",53.9,71.8
"4164",NA,2002,8,1,49,7,NA,NA,"I","F",85,NA,466003,"Private",0,"Valdez",12.3,16.4
"4165",NA,2002,8,1,49,8,NA,NA,"","F",92,NA,466003,"Private",0,"Valdez",16,21.2
"4166",NA,2002,8,1,49,9,NA,NA,"","F",92,NA,466003,"Private",0,"Valdez",16,21.2
"4167",NA,2002,8,1,49,10,NA,NA,"","F",108,NA,466003,"Private",0,"Valdez",26.8,35.7
"4168",NA,2002,8,1,49,11,NA,NA,"","F",89,NA,466003,"Private",0,"Valdez",14.3,19.1
"4169",NA,2002,8,1,49,12,NA,NA,"I","F",71,NA,466003,"Private",0,"Valdez",6.9,9.2
"4170",NA,2002,8,1,49,13,NA,NA,"","M",78,NA,466003,"Private",0,"Valdez",9.3,12.4
"4171",NA,2002,8,1,49,14,NA,NA,"I","M",75,NA,466003,"Private",0,"Valdez",8.2,10.9
"4172",NA,2002,8,1,49,15,NA,NA,"I","M",55,NA,466003,"Private",0,"Valdez",3,4
"4173",NA,2002,8,1,49,16,NA,NA,"","F",177,NA,476002,"Charter",0,"Valdez",132.9,176.8
"4174",NA,2002,8,1,49,17,NA,NA,"","F",107,NA,476002,"Charter",0,"Valdez",26,34.6
"4175",NA,2002,8,1,49,18,NA,NA,"","F",109,NA,476002,"Charter",0,"Valdez",27.6,36.8
"4176",NA,2002,8,1,49,19,NA,NA,"","F",113,NA,476002,"Charter",0,"Valdez",31.1,41.3
"4177",NA,2002,8,1,49,20,NA,NA,"","F",132,NA,476002,"Charter",0,"Valdez",51.4,68.3
"4178",NA,2002,8,1,49,21,NA,NA,"","F",147,NA,476002,"Charter",0,"Valdez",72.8,96.9
"4179",NA,2002,8,1,49,22,NA,NA,"","F",97,NA,476002,"Charter",0,"Valdez",18.9,25.2
"4180",NA,2002,8,1,49,23,NA,NA,"","F",104,NA,476002,"Charter",0,"Valdez",23.7,31.6
"4181",NA,2002,8,1,49,24,NA,NA,"","F",123,NA,476002,"Charter",0,"Valdez",40.9,54.4
"4182",NA,2002,8,1,49,25,NA,NA,"","F",146,NA,476002,"Charter",0,"Valdez",71.2,94.7
"4183",NA,2002,8,1,49,26,NA,NA,"I","F",90,NA,476002,"Charter",0,"Valdez",14.9,19.8
"4184",NA,2002,8,1,49,27,NA,NA,"","F",126,NA,476002,"Charter",0,"Valdez",44.2,58.8
"4185",NA,2002,8,1,49,28,NA,NA,"","F",83,NA,465932,"Charter",0,"Valdez",11.4,15.2
"4186",NA,2002,8,1,49,29,NA,NA,"","F",87,NA,465932,"Charter",0,"Valdez",13.3,17.7
"4187",NA,2002,8,1,49,30,NA,NA,"","M",100,NA,465932,"Charter",0,"Valdez",20.9,27.8
"4188",NA,2002,8,1,50,1,NA,NA,"","F",101,NA,465932,"Charter",0,"Valdez",21.6,28.7
"4189",NA,2002,8,1,50,2,NA,NA,"","F",113,NA,465932,"Charter",0,"Valdez",31.1,41.3
"4190",NA,2002,8,1,50,3,NA,NA,"","F",102,NA,465932,"Charter",0,"Valdez",22.3,29.6
"4191",NA,2002,8,1,50,4,NA,NA,"","F",97,NA,465932,"Charter",0,"Valdez",18.9,25.2
"4192",NA,2002,8,1,50,5,NA,NA,"","F",149,NA,465932,"Charter",0,"Valdez",76.1,101.2
"4193",NA,2002,8,1,50,6,NA,NA,"","F",118,NA,465932,"Charter",0,"Valdez",35.7,47.5
"4194",NA,2002,8,1,50,7,NA,NA,"I","F",134,NA,465932,"Charter",0,"Valdez",53.9,71.8
"4195",NA,2002,8,1,50,8,NA,NA,"","F",82,NA,465932,"Charter",0,"Valdez",11,14.6
"4196",NA,2002,8,1,50,9,NA,NA,"","F",88,NA,465932,"Charter",0,"Valdez",13.8,18.4
"4197",NA,2002,8,1,50,10,NA,NA,"","M",83,NA,465932,"Charter",0,"Valdez",11.4,15.2
"4198",NA,2002,8,1,50,11,NA,NA,"","F",82,NA,465932,"Charter",0,"Valdez",11,14.6
"4199",NA,2002,8,1,50,12,NA,NA,"","M",85,NA,465932,"Charter",0,"Valdez",12.3,16.4
"4200",NA,2002,8,1,50,13,NA,NA,"I","F",83,NA,465932,"Charter",0,"Valdez",11.4,15.2
"4201",NA,2002,8,1,50,14,NA,NA,"","F",86,NA,465932,"Charter",0,"Valdez",12.8,17.1
"4202",NA,2002,8,1,50,15,NA,NA,"I","F",96,NA,465932,"Charter",0,"Valdez",18.3,24.4
"4203",NA,2002,8,1,50,16,NA,NA,"","F",180,NA,465932,"Charter",0,"Valdez",140.4,186.7
"4204",NA,2002,8,1,50,17,NA,NA,"","M",90,NA,465932,"Charter",0,"Valdez",14.9,19.8
"4205",NA,2002,8,1,50,18,NA,NA,"","F",100,NA,465932,"Charter",0,"Valdez",20.9,27.8
"4206",NA,2002,8,1,50,19,NA,NA,"","M",91,NA,466002,"Charter",0,"Valdez",15.4,20.5
"4207",NA,2002,8,1,50,20,NA,NA,"","F",96,NA,466002,"Charter",0,"Valdez",18.3,24.4
"4208",NA,2002,8,1,50,21,NA,NA,"I","M",84,NA,466002,"Charter",0,"Valdez",11.9,15.8
"4209",NA,2002,8,1,50,22,NA,NA,"","F",112,NA,466002,"Charter",0,"Valdez",30.2,40.1
"4210",NA,2002,8,1,50,23,NA,NA,"I","F",75,NA,466002,"Charter",0,"Valdez",8.2,10.9
"4211",NA,2002,8,1,50,24,NA,NA,"","F",80,NA,466002,"Charter",0,"Valdez",10.1,13.5
"4212",NA,2002,8,1,50,25,NA,NA,"","M",82,NA,466002,"Charter",0,"Valdez",11,14.6
"4213",NA,2002,8,1,50,26,NA,NA,"I","F",71,NA,466002,"Charter",0,"Valdez",6.9,9.2
"4214",NA,2002,8,1,50,27,NA,NA,"I","F",83,NA,466002,"Charter",0,"Valdez",11.4,15.2
"4215",NA,2002,8,1,50,28,NA,NA,"","F",118,NA,466002,"Charter",0,"Valdez",35.7,47.5
"4216",NA,2002,8,1,50,29,NA,NA,"I","M",79,NA,466002,"Charter",0,"Valdez",9.7,13
"4217",NA,2002,8,1,50,30,NA,NA,"","F",110,NA,466002,"Charter",0,"Valdez",28.5,37.9
"4218",NA,2002,8,1,51,1,NA,8,"","F",94,NA,466032,"Private",0,"Valdez",17.1,22.7
"4219",NA,2002,8,1,51,2,NA,NA,"I","F",127,NA,466032,"Private",0,"Valdez",45.3,60.3
"4220",NA,2002,8,1,51,3,NA,NA,"","F",133,NA,466032,"Private",0,"Valdez",52.7,70
"4221",NA,2002,8,4,52,1,NA,NA,"","F",134,NA,466033,"Private",0,"Valdez",53.9,71.8
"4222",NA,2002,8,4,52,2,NA,NA,"I","F",67,NA,466002,"Private",0,"Valdez",5.7,7.6
"4223",NA,2002,8,4,52,3,NA,NA,"","M",76,NA,475932,"Private",0,"Valdez",8.6,11.4
"4224",NA,2002,8,4,52,4,NA,NA,"I","F",151,NA,475932,"Private",0,"Valdez",79.4,105.7
"4225",NA,2002,8,4,52,5,NA,NA,"I","F",181,NA,475932,"Private",0,"Valdez",142.9,190.1
"4226",NA,2002,8,4,52,6,NA,NA,"I","F",109,NA,475932,"Private",0,"Valdez",27.6,36.8
"4227",NA,2002,8,4,52,7,NA,NA,"I","F",98,NA,475932,"Private",0,"Valdez",19.6,26
"4228",NA,2002,8,4,52,8,NA,NA,"","F",100,NA,475932,"Private",0,"Valdez",20.9,27.8
"4229",NA,2002,8,4,52,9,NA,NA,"I","F",112,NA,475932,"Private",0,"Valdez",30.2,40.1
"4230",NA,2002,8,4,52,10,NA,NA,"","F",116,NA,475932,"Private",0,"Valdez",33.8,45
"4231",NA,2002,8,4,52,11,NA,NA,"","F",139,NA,475932,"Private",0,"Valdez",60.7,80.8
"4232",NA,2002,8,4,52,12,NA,NA,"I","F",107,NA,475932,"Private",0,"Valdez",26,34.6
"4233",NA,2002,8,4,52,13,NA,NA,"I","F",149,NA,475932,"Private",0,"Valdez",76.1,101.2
"4234",NA,2002,8,4,52,14,NA,NA,"I","F",74,NA,476034,"Charter",0,"Valdez",7.9,10.5
"4235",NA,2002,8,4,52,15,NA,NA,"","M",92,NA,476034,"Charter",0,"Valdez",16,21.2
"4236",NA,2002,8,4,52,16,NA,NA,"","F",89,NA,475932,"Charter",0,"Valdez",14.3,19.1
"4237",NA,2002,8,4,52,17,NA,NA,"","F",86,NA,475932,"Charter",0,"Valdez",12.8,17.1
"4238",NA,2002,8,4,52,18,NA,NA,"","F",100,NA,475932,"Charter",0,"Valdez",20.9,27.8
"4239",NA,2002,8,4,52,19,NA,NA,"","F",117,NA,475932,"Charter",0,"Valdez",34.8,46.2
"4240",NA,2002,8,4,52,20,NA,NA,"","F",104,NA,475932,"Charter",0,"Valdez",23.7,31.6
"4241",NA,2002,8,4,52,21,NA,NA,"","F",98,NA,475932,"Charter",0,"Valdez",19.6,26
"4242",NA,2002,8,4,52,22,NA,NA,"","F",109,NA,475932,"Charter",0,"Valdez",27.6,36.8
"4243",NA,2002,8,4,52,23,NA,NA,"I","F",107,NA,475932,"Charter",0,"Valdez",26,34.6
"4244",NA,2002,8,4,52,24,NA,NA,"I","F",137,NA,475932,"Charter",0,"Valdez",58,77.1
"4245",NA,2002,8,4,52,25,NA,NA,"I","F",138,NA,475932,"Charter",0,"Valdez",59.3,78.9
"4246",NA,2002,8,4,52,26,NA,NA,"","M",91,NA,475932,"Charter",0,"Valdez",15.4,20.5
"4247",NA,2002,8,4,52,27,NA,NA,"","F",128,NA,475932,"Charter",0,"Valdez",46.5,61.9
"4248",NA,2002,8,4,52,28,NA,NA,"","M",78,NA,475932,"Charter",0,"Valdez",9.3,12.4
"4249",NA,2002,8,4,52,29,NA,NA,"","F",83,NA,475932,"Charter",0,"Valdez",11.4,15.2
"4250",NA,2002,8,4,52,30,NA,NA,"","F",101,NA,475932,"Charter",0,"Valdez",21.6,28.7
"4251",NA,2002,8,4,53,1,NA,NA,"","F",80,NA,475932,"Charter",0,"Valdez",10.1,13.5
"4252",NA,2002,8,4,53,2,NA,NA,"","F",69,NA,475932,"Charter",0,"Valdez",6.3,8.4
"4253",NA,2002,8,4,53,3,NA,NA,"","F",178,NA,475932,"Charter",0,"Valdez",135.4,180
"4254",NA,2002,8,4,53,4,NA,NA,"","F",175,NA,475932,"Charter",0,"Valdez",128.1,170.4
"4255",NA,2002,8,4,53,5,NA,NA,"","F",115,NA,475932,"Charter",0,"Valdez",32.9,43.7
"4256",NA,2002,8,5,54,1,NA,NA,"","F",129,NA,465932,"Charter",0,"Valdez",47.7,63.4
"4257",NA,2002,8,5,54,2,NA,NA,"","F",89,NA,465932,"Charter",0,"Valdez",14.3,19.1
"4258",NA,2002,8,5,54,3,NA,NA,"","F",93,NA,465932,"Charter",0,"Valdez",16.5,22
"4259",NA,2002,8,5,54,4,NA,NA,"","F",108,NA,465932,"Charter",0,"Valdez",26.8,35.7
"4260",NA,2002,8,5,54,5,NA,NA,"","M",83,NA,465932,"Charter",0,"Valdez",11.4,15.2
"4261",NA,2002,8,5,54,6,NA,NA,"I","F",81,NA,465932,"Charter",0,"Valdez",10.6,14
"4262",NA,2002,8,5,54,7,NA,NA,"","F",96,NA,465932,"Charter",0,"Valdez",18.3,24.4
"4263",NA,2002,8,5,54,8,NA,NA,"","F",106,NA,465932,"Charter",0,"Valdez",25.2,33.6
"4264",NA,2002,8,5,54,9,NA,NA,"","F",96,NA,465932,"Charter",0,"Valdez",18.3,24.4
"4265",NA,2002,8,5,54,10,NA,NA,"","F",99,NA,465932,"Charter",0,"Valdez",20.2,26.9
"4266",NA,2002,8,5,54,11,NA,NA,"","F",93,NA,465932,"Charter",0,"Valdez",16.5,22
"4267",NA,2002,8,5,54,12,NA,NA,"","M",90,NA,465932,"Charter",0,"Valdez",14.9,19.8
"4268",NA,2002,8,5,54,13,NA,NA,"","F",90,NA,465932,"Charter",0,"Valdez",14.9,19.8
"4269",NA,2002,8,5,54,14,NA,NA,"","F",94,NA,465932,"Charter",0,"Valdez",17.1,22.7
"4270",NA,2002,8,5,54,15,NA,NA,"","F",116,NA,465932,"Charter",0,"Valdez",33.8,45
"4271",NA,2002,8,5,54,16,NA,NA,"","F",92,NA,465932,"Charter",0,"Valdez",16,21.2
"4272",NA,2002,8,5,54,17,NA,NA,"","F",88,NA,465932,"Charter",0,"Valdez",13.8,18.4
"4273",NA,2002,8,5,54,18,NA,NA,"","F",104,NA,465932,"Charter",0,"Valdez",23.7,31.6
"4274",NA,2002,8,5,54,19,NA,NA,"","F",96,NA,465932,"Charter",0,"Valdez",18.3,24.4
"4275",NA,2002,8,5,54,20,NA,NA,"","F",133,NA,465932,"Charter",0,"Valdez",52.7,70
"4276",NA,2002,8,5,54,21,NA,NA,"","F",96,NA,465932,"Charter",0,"Valdez",18.3,24.4
"4277",NA,2002,8,5,54,22,NA,NA,"","F",111,NA,465932,"Charter",0,"Valdez",29.3,39
"4278",NA,2002,8,5,54,23,NA,NA,"","F",112,NA,465932,"Charter",0,"Valdez",30.2,40.1
"4279",NA,2002,8,5,54,24,NA,NA,"I","F",96,NA,465932,"Charter",0,"Valdez",18.3,24.4
"4280",NA,2002,8,5,54,25,NA,NA,"","F",111,NA,465932,"Charter",0,"Valdez",29.3,39
"4281",NA,2002,8,5,54,26,NA,NA,"","F",95,NA,465932,"Charter",0,"Valdez",17.7,23.5
"4282",NA,2002,8,5,54,27,NA,NA,"","F",104,NA,465932,"Charter",0,"Valdez",23.7,31.6
"4283",NA,2002,8,5,54,28,NA,NA,"","F",107,NA,465932,"Charter",0,"Valdez",26,34.6
"4284",NA,2002,8,5,54,29,NA,NA,"","F",130,NA,465932,"Charter",0,"Valdez",48.9,65
"4285",NA,2002,8,14,55,1,NA,NA,"","F",96,NA,476002,"Charter",0,"Valdez",18.3,24.4
"4286",NA,2002,8,14,55,2,NA,NA,"","M",89,NA,476002,"Charter",0,"Valdez",14.3,19.1
"4287",NA,2002,8,14,55,3,NA,NA,"","M",86,NA,476002,"Charter",0,"Valdez",12.8,17.1
"4288",NA,2002,8,14,55,4,NA,NA,"","F",82,NA,476002,"Charter",0,"Valdez",11,14.6
"4289",NA,2002,8,14,55,5,NA,NA,"","F",95,NA,466002,"Charter",0,"Valdez",17.7,23.5
"4290",NA,2002,8,14,55,6,NA,NA,"","M",76,NA,466002,"Charter",0,"Valdez",8.6,11.4
"4291",NA,2002,8,14,55,7,NA,NA,"","M",82,NA,466002,"Charter",0,"Valdez",11,14.6
"4292",NA,2002,8,14,55,8,NA,NA,"","M",82,NA,466002,"Charter",0,"Valdez",11,14.6
"4293",NA,2002,8,14,55,9,NA,NA,"","F",84,NA,466002,"Charter",0,"Valdez",11.9,15.8
"4294",NA,2002,8,14,55,10,NA,NA,"","F",83,NA,466002,"Charter",0,"Valdez",11.4,15.2
"4295",NA,2002,8,14,55,11,NA,NA,"","F",87,NA,466002,"Charter",0,"Valdez",13.3,17.7
"4296",NA,2002,8,14,55,12,NA,NA,"","F",116,NA,466002,"Charter",0,"Valdez",33.8,45
"4297",NA,2002,8,14,55,13,NA,NA,"","F",75,NA,466002,"Charter",0,"Valdez",8.2,10.9
"4298",NA,2002,8,14,55,14,NA,NA,"","M",82,NA,466002,"Charter",0,"Valdez",11,14.6
"4299",NA,2002,8,14,55,15,NA,NA,"I","F",80,NA,466002,"Charter",0,"Valdez",10.1,13.5
"4300",NA,2002,8,14,55,16,NA,NA,"","F",145,NA,466002,"Charter",0,"Valdez",69.7,92.7
"4301",NA,2002,8,14,55,17,NA,NA,"","F",79,NA,476002,"Charter",0,"Valdez",9.7,13
